GameID,Receiver_ID,Team,Opponent,Player_Name,Targets,Receptions,Drives,Targets_per_Drive,Rec_per_Drive,Total_Yards,Yards_per_Drive,Total_Raw_YAC,Yards_per_Rec,Yards_per_Target,YAC_per_Target,Total_Caught_YAC,Total_Dropped_YAC,Caught_YAC_per_Target,Dropped_YAC_per_Target,YAC_per_Rec,Caught_YAC_per_Rec,Dropped_YAC_per_Rec,YAC_per_Drive,Caught_YAC_per_Drive,Dropped_YAC_per_Drive,Rec_Percentage,Fumbles,TDs,TDs_per_Drive,Fumbles_per_Drive,AC_TDs,AC_TDs_per_Drive,AC_TD_Rate,TD_to_Fumbles,Total_EPA,EPA_per_Drives,Success_Rate,EPA_per_Rec,EPA_per_Target,EPA_Rec_Perc,TD_per_Targets,Fumbles_per_Rec,TD_per_Rec,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Target,WPA_per_Rec,WPA_Rec_Perc,Total_Clutch_EPA,Clutch_EPA_per_Drive,Total_Raw_AirYards,PACR,Total_Caught_AirYards,Raw_AirYards_per_Target,RACR,Total_Raw_airEPA,Total_Caught_airEPA,Raw_airEPA_per_Drive,Caught_airEPA_per_Drive,airEPA_per_Target,Caught_airEPA_per_Target,epa_RACR,Total_Raw_airWPA,Total_Caught_airWPA,Raw_airWPA_per_Drive,Caught_airWPA_per_Drive,airWPA_per_Target,Caught_airWPA_per_Target,yacEPA_Rec,yacEPA_Drop,Total_yacEPA,yacEPA_per_Target,yacEPA_per_Rec,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yacWPA_Rec,yacWPA_Drop,Total_yacWPA,yacWPA_per_Target,yacWPA_per_Rec,yacWPA_Rec_per_Drive,yacWPA_Drop_per_Drive,wpa_RACR,yac_Success_Rate,yac_Rec_Success_Rate,air_Success_Rate,air_Rec_Success_Rate,yac_Win_Success_Rate,yac_Rec_Win_Success_Rate,air_Win_Success_Rate,air_Rec_Win_Success_Rate
2010010900,00-0026995,PHI,DAL,J.Maclin,12,7,7,1.7142857142857142,1,146,20.857142857142858,66,20.857142857142858,12.166666666666666,5.5,66,0,5.5,0,9.428571428571429,9.428571428571429,0,9.428571428571429,9.428571428571429,0,0.5833333333333334,0,1,0.14285714285714285,0,1,0.14285714285714285,1,Inf,5.662762073772541,0.8089660105389344,0.5,1.8386149503770515,0.47189683948104505,0.5721274638929326,0.08333333333333333,0,0.14285714285714285,0.13146790028417601,0.018781128612025143,0.5833333333333334,0.010955658357014668,0.028707195157831357,0.5839661916977503,1.194369938468349,0.17062427692404986,115,1.2695652173913043,80,9.583333333333334,1.2695652173913043,13.82445382355592,6.889370965169672,1.974921974793703,0.9841958521670959,1.15203781862966,0.5741142470974726,0.40961922590558936,0.15562301763452532,0.06749338019691373,0.022231859662075047,0.00964191145670196,0.01296858480287711,0.005624448349742811,5.980933687469689,-14.142625437253068,-8.16169174978338,-0.6801409791486149,0.8544190982099555,0.8544190982099555,-2.020375062464724,0.13345698590790578,-0.1576121032582551,-0.024155117350349302,-0.002012926445862442,0.019065283701129396,0.019065283701129396,-0.022516014751179297,0.8447844173856295,0.25,0.25,0.8333333333333334,0.4166666666666667,0.25,0.25,0.8333333333333334,0.4166666666666667
2010010900,00-0023921,DAL,PHI,M.Austin,10,7,7,1.4285714285714286,1,82,11.714285714285714,62,11.714285714285714,8.2,6.2,62,0,6.2,0,8.857142857142858,8.857142857142858,0,8.857142857142858,8.857142857142858,0,0.7,0,1,0.14285714285714285,0,1,0.14285714285714285,1,Inf,5.640193104830828,0.8057418721186896,0.5,1.0530498099402428,0.5640193104830827,0.7287212305245752,0.1,0,0.14285714285714285,0.10320723829813011,0.014743891185447158,0.6,0.01032072382981301,0.02170837169693093,0.7554172019602062,0.2725484764084772,0.038935496629782455,61,1.3442622950819672,20,6.1,1.3442622950819672,-0.30998651739924954,-3.176952780726658,-0.044283788199892794,-0.4538503972466654,-0.030998651739924953,-0.3176952780726658,-18.194962645960814,0.0584226386414462,-0.029213348916664716,0.008346091234492314,-0.004173335559523531,0.00584226386414462,-0.002921334891666472,10.548301450308358,-4.5981218280782805,5.950179622230078,0.5950179622230077,1.5069002071869082,1.5069002071869082,-0.6568745468683258,0.18117195079518122,-0.13638735113849731,0.04478459965668391,0.004478459965668391,0.025881707256454462,0.025881707256454462,-0.019483907305499617,1.7665624267937945,0.7,0.7,0.5,0.2,0.7,0.7,0.5,0.2
2010010900,00-0022909,DAL,PHI,R.Williams,8,5,4,2,1.25,59,14.75,31,11.8,7.375,3.875,31,0,3.875,0,6.2,6.2,0,7.75,7.75,0,0.625,0,0,0,0,0,0,NaN,NaN,3.1458214720434774,0.7864553680108693,0.5,1.2130096329644737,0.3932276840054347,0.6051071073962085,0,0,0,0.1473701515897654,0.03684253789744135,0.5,0.018421268948720676,0.035379338200986064,0.7784566492031031,0.34123513405633044,0.08530878351408261,55,1.0727272727272728,28,6.875,1.0727272727272728,6.290429120886721,1.4167118772161496,1.5726072802216802,0.3541779693040374,0.7863036401108401,0.1770889846520187,0.5000964817484552,0.13201216710986602,0.0470887221760628,0.033003041777466505,0.0117721805440157,0.016501520888733252,0.00588609027200785,4.648336287606218,-7.792943936449462,-3.1446076488432433,-0.3930759561054054,0.9296672575212437,1.1620840719015546,-1.9482359841123655,0.12980796882886753,-0.11444998434896814,0.01535798447989939,0.0019197480599874236,0.025961593765773505,0.03245199220721688,-0.028612496087242034,1.1163376438409487,0.5,0.5,0.625,0.375,0.5,0.5,0.625,0.375
2010010900,00-0026189,PHI,DAL,D.Jackson,7,3,5,1.4,0.6,14,2.8,8,4.666666666666667,2,1.1428571428571428,8,0,1.1428571428571428,0,2.6666666666666665,2.6666666666666665,0,1.6,1.6,0,0.42857142857142855,0,1,0.2,0,1,0.2,1,Inf,-1.2780506242636083,-0.25561012485272167,0.2857142857142857,0.2967627134273925,-0.1825786606090869,0.22687721124189944,0.14285714285714285,0,0.3333333333333333,-0.005563932386981498,-0.0011127864773962995,0.5714285714285714,-7.948474838544997e-4,0.001119001831120241,0.09818658241362685,-0.006131197561210022,-0.0012262395122420043,140,0.1,6,20,0.1,9.675306950311473,-1.2709969020388396,1.9350613900622946,-0.2541993804077679,1.3821867071873533,-0.18157098600554852,-0.13209406490431444,0.10423830955935909,-0.009287827555321575,0.020847661911871818,-0.001857565511064315,0.014891187079908441,-0.0013268325079030822,2.1612850423210173,-13.114642616896099,-10.953357574575081,-1.5647653677964402,0.7204283474403391,0.43225700846420345,-2.62292852337922,0.012644833048682299,-0.12244707499502289,-0.10980224194634058,-0.01568603456376294,0.004214944349560767,0.00252896660973646,-0.024489414999004578,-0.053377039693962854,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.14285714285714285
2010010900,00-0022127,DAL,PHI,J.Witten,5,4,5,1,0.8,27,5.4,12,6.75,5.4,2.4,12,0,2.4,0,3,3,0,2.4,2.4,0,0.8,0,0,0,0,0,0,NaN,NaN,1.042298131671873,0.2084596263343746,0.4,0.4505647943727499,0.2084596263343746,0.5051975048689027,0,0,0,0.0677098566127401,0.01354197132254802,0.6,0.01354197132254802,0.022602949793598087,0.7618956944835855,0.16694627940267484,0.03338925588053497,21,1.2857142857142858,15,4.2,1.2857142857142858,-0.7349734259766287,-0.46423704348905837,-0.14699468519532574,-0.09284740869781168,-0.14699468519532574,-0.09284740869781168,-1.4181439693372215,-0.005531186493083484,0.0025957692760276707,-0.0011062372986166968,5.191538552055342e-4,-0.0011062372986166968,5.191538552055342e-4,2.266496220980058,-0.48922466333155623,1.7772715576485016,0.3554543115297003,0.5666240552450145,0.4532992441960116,-0.09784493266631125,0.08781602989836468,-0.0145749867925411,0.07324104310582358,0.014648208621164716,0.02195400747459117,0.017563205979672935,-0.00291499735850822,-12.241470559238676,0.6,0.6,0.2,0.2,0.6,0.6,0.2,0.2
2010010900,00-0025549,PHI,DAL,B.Celek,5,3,4,1.25,0.75,59,14.75,31,19.666666666666668,11.8,6.2,31,0,6.2,0,10.333333333333334,10.333333333333334,0,7.75,7.75,0,0.6,0,0,0,0,0,0,NaN,NaN,1.7311906656281564,0.4327976664070391,0.6,1.1411806315986137,0.3462381331256313,0.6691973056981028,0,0,0,0.00988770700451177,0.0024719267511279426,0.6,0.001977541400902354,0.007044236043717404,0.6526931217675939,0.028082036403719746,0.007020509100929937,72,0.8194444444444444,28,14.4,0.8194444444444444,3.2166261454551166,0.42186681363471645,0.8041565363637792,0.10546670340867911,0.6433252290910233,0.08437336272694329,0.5382007691736934,0.011416868965385457,-0.006881402872245049,0.0028542172413463644,-0.0017203507180612622,0.0022833737930770914,-0.0013762805744490098,3.0016750811611246,-4.487110560988085,-1.4854354798269604,-0.29708709596539207,1.0005583603870416,0.7504187702902811,-1.1217776402470212,0.028014111003397263,-0.02954327296427095,-0.0015291619608736873,-3.058323921747375e-4,0.009338037001132421,0.007003527750849316,-0.0073858182410677375,0.866061179688589,0.6,0.6,0.8,0.4,0.4,0.4,0.8,0.4
2010010900,00-0022766,DAL,PHI,P.Crayton,4,3,4,1,0.75,34,8.5,10,11.333333333333334,8.5,2.5,10,0,2.5,0,3.3333333333333335,3.3333333333333335,0,2.5,2.5,0,0.75,0,0,0,0,0,0,NaN,NaN,2.7309314979078163,0.6827328744769541,0.75,1.575189810612807,0.6827328744769541,0.7031880379032992,0,0,0,0.08534786783684212,0.02133696695921053,0.75,0.02133696695921053,0.03525840869428191,0.8381383522798906,0.21909279456074573,0.054773198640186434,31,1.096774193548387,24,7.75,1.096774193548387,5.339682920346921,3.984429463307996,1.3349207300867303,0.996107365826999,1.3349207300867303,0.996107365826999,0.5114407613046781,0.1022343181038109,0.09090149234623968,0.025558579525952724,0.02272537308655992,0.025558579525952724,0.02272537308655992,0.7411399685304256,-3.3498913909695305,-2.608751422439105,-0.6521878556097762,0.24704665617680854,0.1852849921326064,-0.8374728477423826,0.014873733736606054,-0.03176018400357483,-0.016886450266968778,-0.004221612566742194,0.004957911245535351,0.0037184334341515135,-0.007940046000893708,0.8348260096984076,0.75,0.75,0.75,0.5,0.75,0.75,0.75,0.5
2010010900,00-0023063,PHI,DAL,L.Weaver,3,2,3,1,0.6666666666666666,11,3.6666666666666665,10,5.5,3.6666666666666665,3.3333333333333335,10,0,3.3333333333333335,0,5,5,0,3.3333333333333335,3.3333333333333335,0,0.6666666666666666,1,0,0,0.3333333333333333,0,0,NaN,0,-4.508674290085038,-1.502891430028346,0,-2.055530886686354,-1.502891430028346,-0.9118116565690466,0,0.5,0,-0.05017432938392544,-0.016724776461308478,0,-0.016724776461308478,-0.02404530630544235,-0.9584704609184412,-0.1578442863757274,-0.052614762125242465,5,2.2,1,1.6666666666666667,2.2,-1.6596470556018519,-1.7649364254572106,-0.5532156852006173,-0.5883121418190702,-0.5532156852006173,-0.5883121418190702,2.7166464549596774,-0.004819298567979457,-0.005300329424290959,-0.0016064328559931525,-0.001766776474763653,-0.0016064328559931525,-0.001766776474763653,-2.346125347915498,-0.5029018865676882,-2.849027234483186,-0.9496757448277288,-1.173062673957749,-0.7820417826384993,-0.1676339621892294,-0.042790283186593746,-0.002564747629352236,-0.04535503081594598,-0.015118343605315327,-0.021395141593296873,-0.014263427728864582,-8.549158764507453e-4,10.411126987917987,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
2010010900,00-0023470,PHI,DAL,R.Brown,3,0,2,1.5,0,0,0,0,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,0,1,0,0,0.5,0,0,NaN,0,1.5194396844228086,0.7597198422114043,0.3333333333333333,NaN,0.5064798948076029,0,0,Inf,NaN,-0.017005491736262153,-0.008502745868131076,0.3333333333333333,-0.005668497245420717,NaN,0,0.005402486960761594,0.002701243480380797,46,0,0,15.333333333333334,0,4.798441448212244,0,2.399220724106122,0,1.5994804827374145,0,0.31665275086120026,0.04376728556166445,0,0.021883642780832224,0,0.014589095187221483,0,0,-3.279001763789435,-3.279001763789435,-1.0930005879298117,NaN,0,-1.6395008818947174,0,-0.0607727772979266,-0.0607727772979266,-0.0202575924326422,NaN,0,-0.0303863886489633,-0.3885434410206417,0.3333333333333333,0,1,0,0.3333333333333333,0,1,0
2010010900,00-0024324,PHI,DAL,J.Avant,3,2,2,1.5,1,32,16,8,16,10.666666666666666,2.6666666666666665,8,0,2.6666666666666665,0,4,4,0,4,4,0,0.6666666666666666,0,0,0,0,0,0,NaN,NaN,-0.1339715458114954,-0.0669857729057477,0.6666666666666666,0.7749977017965524,-0.044657181937165134,0.4792867802423069,0,0,0,0.003367793328064951,0.0016838966640324755,0.6666666666666666,0.0011225977760216503,0.00936198078101328,0.549409925200188,-0.008139917257058028,-0.004069958628529014,24,1.3333333333333333,24,8,1.3333333333333333,-0.8481837199727656,0.835578803682388,-0.4240918599863828,0.417789401841194,-0.28272790665758857,0.2785262678941293,0.15795109320867076,-0.005540835075777649,0.009820636026421928,-0.0027704175378888245,0.004910318013210964,-0.0018469450252592164,0.0032735453421406427,0.7144165999107167,-2.0442574944645742e-4,0.7142121741612703,0.23807072472042343,0.35720829995535835,0.35720829995535835,-1.0221287472322871e-4,0.008903325535604634,5.3028682379663294e-6,0.0089086284038426,0.0029695428012808667,0.004451662767802317,0.004451662767802317,2.6514341189831647e-6,-0.6078133136984385,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666
