Player_ID_Name,Pass_Attempts,Rush_Attempts,Sacks,Position,Total_Plays,Completions,Pass_Drives,Comp_Perc,Pass_Yards_Gained,Total_AirYards,Total_AirYards_Comp,Total_YardsAfterCatch,Yards_per_Att,Yards_per_Comp,Yards_per_Drive,AirYards_per_Att,AirYards_per_Comp,AirYards_per_Drive,AirYards_Comp_per_Att,AirYards_Comp_per_Comp,AirYards_Comp_per_Drive,YardsAfterCatch_per_Att,YardsAfterCatch_per_Comp,YardsAfterCatch_per_Drive,PACR,Times_Hit,Times_Hit_per_Att,Times_Hit_per_Comp,Times_Hit_per_Drive,INTs,Pass_TDs,Air_TDs,Air_TD_Rate,TD_to_INT,TD_per_Att,Air_TD_per_Att,TD_per_Comp,Air_TD_per_Comp,TD_per_Drive,Air_TD_per_Drive,INTs_per_Att,Passer_Rating,INTs_per_Comp,INTs_per_Drive,Pass_EPA,Pass_EPA_per_Att,Pass_EPA_per_Comp,Pass_EPA_per_Drive,Pass_Success_Rate,Comp_EPA,Comp_EPA_per_Att,Comp_EPA_per_Comp,Comp_EPA_per_Drive,EPA_Comp_Perc,Pass_WPA,Pass_WPA_per_Att,Pass_WPA_per_Comp,Pass_WPA_per_Drive,Pass_Win_Rate,Comp_WPA,Comp_WPA_per_Att,Comp_WPA_per_Comp,Comp_WPA_per_Drive,WPA_Comp_Perc,Pass_Clutch_EPA,Pass_Clutch_EPA_per_Att,Pass_Clutch_EPA_per_Comp,Pass_Clutch_EPA_per_Drives,Total_airEPA,airEPA_per_Att,airEPA_per_Comp,airEPA_per_Drive,air_Success_Rate,air_Comp_Success_Rate,Total_airWPA,airWPA_per_Att,airWPA_per_Comp,airWPA_per_Drive,air_Win_Rate,air_Comp_Win_Rate,Total_yacEPA,yacEPA_per_Att,yacEPA_per_Comp,yacEPA_per_Drive,yac_Success_Rate,Total_yacWPA,yacWPA_per_Att,yacWPA_per_Comp,yacWPA_per_Drive,yac_Win_Rate,Rush_Drives,Rush_Yards_Gained,Sack_Yards_Lost,Rush_Yards_per_Rush,Rush_Yards_per_Drive,Rush_TDs,Rush_TD_per_Rush,Rush_TD_per_Drive,Rush_EPA,Rush_EPA_per_Rush,Rush_EPA_per_Drive,Rush_Success_Rate,Pos_EPA_Ratio,Rush_WPA,Rush_WPA_per_Rush,Rush_WPA_per_Drive,Rush_Win_Rate,Pos_WPA_Ratio,Fumbles,Fumbles_per_Rush,Fumbles_per_Drive,Rush_Clutch_EPA,Rush_Clutch_EPA_per_Rush,Rush_Clutch_EPA_per_Drive,AdjNetYardsAtt,Replacement_Level,Player_Model_ID,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Dalton-00-0027973,474,20,39,QB,533,296,159,0.6244725738396625,3338,3904,1611,1701,7.042194092827004,11.277027027027026,20.9937106918239,8.236286919831224,13.18918918918919,24.553459119496857,3.3987341772151898,5.4425675675675675,10.132075471698114,3.588607594936709,5.746621621621622,10.69811320754717,0.8550204918032787,17,0.035864978902953586,0.057432432432432436,0.1069182389937107,12,26,17,0.6538461538461539,2.1666666666666665,0.035864978902953586,0.035864978902953586,0.08783783783783784,0.057432432432432436,0.16352201257861634,0.1069182389937107,0.02531645569620253,84.87165963431788,0.04054054054054054,0.07547169811320754,50.31933230414231,0.10615892891169264,0.16999774427075104,0.3164737880763667,0.4641350210970464,258.3346999332471,0.5450099154709855,0.8727523646393484,1.6247465404606738,0.4511230311267278,2.655749560422131,0.005602847173886353,0.00897212689331801,0.01670282742403856,0.46835443037974683,7.992331348094116,0.016861458540282946,0.02700111941923688,0.05026623489367369,0.49039967253337113,12.558888361906828,0.026495545067313983,0.04242867689833388,0.07898671925727564,42.01150191385805,0.0886318605777596,0.1419307497089799,0.26422328247709465,0.5421940928270043,0.270042194092827,1.5799948954432053,0.0033333225642261715,0.005337820592713531,0.009937074814108209,0.5506329113924051,0.27848101265822783,216.32319801938908,0.4563780548932259,0.7308216149303686,1.360523257983579,0.4578059071729958,6.41233645265091,0.013528135976056772,0.021663298826523347,0.040329160079565475,0.4388185654008439,52,-138,-255,-2.3389830508474576,-2.6538461538461537,0,0,0,-73.15325953977596,-1.239885754911457,-1.4067934526879993,0.2033898305084746,0.10574433933666212,-1.9167257040189418,-0.0324868763393041,-0.036860109692671957,0.2033898305084746,0.12018358759785645,4,0.06779661016949153,0.07692307692307693,-5.107778455988913,-0.08657251620320192,-0.09822650876901756,5.970760233918129,0,A.Dalton-00-0027973,-7.491518409067625e-4,6.482143990235253e-4,-0.00888887946935977,-0.3550979725898054,0.307253625137151,-0.5244438886922265,0.5260443784216629,0.9467275158976594,-0.5240488573134463,0.9487230370058759,0.5260443784216629,0.9467275158976594,-0.5240488573134463,0.9487230370058759
A.McCarron-00-0031288,14,0,1,QB,15,7,4,0.5,66,105,9,57,4.714285714285714,9.428571428571429,16.5,7.5,15,26.25,0.6428571428571429,1.2857142857142858,2.25,4.071428571428571,8.142857142857142,14.25,0.6285714285714286,1,0.07142857142857142,0.14285714285714285,0.25,0,0,0,0,0,0,0,0,0,0,0,0,63.39285714285715,0,0,0.37555959344011547,0.026825685245722534,0.05365137049144507,0.09388989836002887,0.2857142857142857,6.460969387825652,0.461497813416118,0.922995626832236,1.615242346956413,0.46315550345746687,-9.616851112436385e-5,-6.86917936602599e-6,-1.373835873205198e-5,-2.4042127781090963e-5,0.2857142857142857,0.001701067358723771,1.2150481133741222e-4,2.4300962267482444e-4,4.2526683968094277e-4,0.3914060776857654,0.0020617277828201067,1.4726627020143619e-4,2.9453254040287237e-4,5.154319457050267e-4,-4.3872913441024775,-0.31337795315017697,-0.6267559063003539,-1.0968228360256194,0.42857142857142855,0.07142857142857142,-9.528814771481382e-4,-6.806296265343845e-5,-1.361259253068769e-4,-2.3822036928703455e-4,0.42857142857142855,0.07142857142857142,10.84826073192813,0.774875766566295,1.54975153313259,2.7120651829820326,0.2857142857142857,0.0026539488358719096,1.8956777399085068e-4,3.7913554798170136e-4,6.634872089679774e-4,0.21428571428571427,1,-9,-9,-9,-9,0,0,0,-1.4062246402792997,-1.4062246402792997,-1.4062246402792997,0,0,-6.134718032186983e-4,-6.134718032186983e-4,-6.134718032186983e-4,0,0,0,0,0,-8.626791658027074e-4,-8.626791658027074e-4,-8.626791658027074e-4,3.8,1,Replacement_QB,-0.0018589501076191315,-0.0013491010353597224,-6.695447097967949e-6,-0.02602530150666784,-0.018887414495036114,-6.695447097967949e-6,0,0,0,0,0,0,0,0
A.Rodgers-00-0023459,234,19,22,QB,275,154,59,0.6581196581196581,1676,1641,805,870,7.162393162393163,10.883116883116884,28.406779661016948,7.012820512820513,10.655844155844155,27.8135593220339,3.4401709401709404,5.2272727272727275,13.64406779661017,3.717948717948718,5.64935064935065,14.745762711864407,1.0213284582571602,15,0.0641025641025641,0.09740259740259741,0.2542372881355932,6,17,12,0.7058823529411765,2.8333333333333335,0.05128205128205128,0.05128205128205128,0.11038961038961038,0.07792207792207792,0.288135593220339,0.2033898305084746,0.02564102564102564,93.18019943019942,0.03896103896103896,0.1016949152542373,59.98045822384015,0.2563267445463254,0.389483494960001,1.0166179359972907,0.5085470085470085,143.3507458807773,0.612610025131527,0.9308489992258266,2.429673658996226,0.5433980195759054,2.3700258249646633,0.01012831549130198,0.015389778084186125,0.04016992923668921,0.49572649572649574,4.867887509730368,0.020802938075770803,0.0316096591540933,0.08250656796153166,0.5625857040464265,7.27171799028048,0.031075717907181537,0.04721894798883428,0.12324945746238102,31.713444749278676,0.13552754166358408,0.2059314594109005,0.5375160126996386,0.5299145299145299,0.2863247863247863,2.068417462681622,0.008839390866160778,0.013431282225205338,0.03505792309629868,0.5213675213675214,0.28205128205128205,111.63730113149863,0.47708248346794285,0.7249175398149261,1.892157646296587,0.5042735042735043,2.7994700470487457,0.011963547209610024,0.01817837692888796,0.04744864486523298,0.48717948717948717,27,-31,-162,-0.7560975609756098,-1.1481481481481481,1,0.024390243902439025,0.037037037037037035,-29.971787975439813,-0.7310192189131661,-1.1100662213125856,0.36585365853658536,0.24091144068026096,0.0032751819718767616,7.98824871189454e-5,1.2130303599543561e-4,0.36585365853658536,0.5010069797071186,2,0.04878048780487805,0.07407407407407407,-0.512174934089798,-0.012492071563165804,-0.01896944200332585,6.1875,0,A.Rodgers-00-0023459,0.0014854261963602527,-1.1290083996483236e-4,0.015303260134365879,0.3475897299482991,-0.026418796551770773,0.627433665509001,0.7825840551311759,0.2892708457224043,0.6277081788400177,1.6995630796935979,0.7825840551311759,0.2892708457224043,0.6277081788400177,1.6995630796935979
A.Smith-00-0023436,489,52,33,QB,574,340,144,0.6952965235173824,4018,3802,2061,1959,8.21676891615542,11.81764705882353,27.90277777777778,7.775051124744376,11.18235294117647,26.40277777777778,4.214723926380368,6.061764705882353,14.3125,4.006134969325154,5.761764705882353,13.604166666666666,1.0568122041031036,35,0.07157464212678936,0.10294117647058823,0.24305555555555555,5,26,10,0.38461538461538464,5.2,0.02044989775051125,0.02044989775051125,0.07647058823529412,0.029411764705882353,0.18055555555555555,0.06944444444444445,0.010224948875255624,96.81748466257667,0.014705882352941176,0.034722222222222224,168.8989895664996,0.3453967066799583,0.4967617340191165,1.1729096497673583,0.5071574642126789,303.1219092497471,0.6198812050097078,0.8915350272051386,2.1050132586787993,0.5799569398761195,5.068505392217258,0.010365041701875783,0.014907368800638993,0.03519795411261985,0.5132924335378323,9.093382877710509,0.018595875005542963,0.026745243757972086,0.06314849220632297,0.5542143735758134,20.570837753406316,0.042067152869951566,0.06050246398060681,0.14285303995421053,37.34698966507087,0.07637421199400997,0.10984408725020844,0.2593540948963255,0.49897750511247446,0.294478527607362,1.9068120158907012,0.0038994110754411067,0.00560827063497265,0.013241750110352092,0.4948875255623722,0.29243353783231085,265.77491958467624,0.5435069930156978,0.7816909399549301,1.845659163782474,0.5419222903885481,7.186570861819808,0.014696463930101857,0.021136973122999437,0.04990674209597089,0.5153374233128835,61,164,-196,1.9294117647058824,2.6885245901639343,1,0.011764705882352941,0.01639344262295082,-37.913504274800204,-0.44604122676235536,-0.6215328569639378,0.35294117647058826,0.28817071222206403,-1.118963338176136,-0.013164274566778069,-0.018343661281576,0.3411764705882353,0.3170897935738003,5,0.058823529411764705,0.08196721311475409,-1.7743011838158993,-0.020874131574304698,-0.02908690465271966,7.8869731800766285,0,A.Smith-00-0023436,0.0017783349302875186,0.0016065568124667394,0.007258585259472758,0.8696057809105966,0.7856062812962356,0.6169797470551844,1.778632383536352,1.4453166875871397,0.6175488600585117,3.8414979311820034,1.778632383536352,1.4453166875871397,0.6175488600585117,3.8414979311820034
B.Bortles-00-0031407,510,46,25,QB,581,314,173,0.615686274509804,3700,3971,1777,1906,7.254901960784314,11.78343949044586,21.387283236994218,7.786274509803921,12.646496815286625,22.953757225433527,3.484313725490196,5.659235668789809,10.271676300578035,3.7372549019607844,6.070063694267516,11.017341040462428,0.9317552253840342,47,0.09215686274509804,0.14968152866242038,0.27167630057803466,13,22,14,0.6363636363636364,1.6923076923076923,0.027450980392156862,0.027450980392156862,0.07006369426751592,0.044585987261146494,0.12716763005780346,0.08092485549132948,0.025490196078431372,82.14869281045752,0.041401273885350316,0.07514450867052024,91.7412977432177,0.17988489753572098,0.29216973803572516,0.5302965187469231,0.4803921568627451,306.194293092414,0.6003809668478706,0.9751410608038662,1.7699092086266706,0.50514883376617,0.7246347674799883,0.001420852485254879,0.0023077540365604725,0.004188640274450799,0.47058823529411764,7.120381659040742,0.013961532664785769,0.022676374710320836,0.041158275485784636,0.4359739810820104,3.3028675692484897,0.006476210920095078,0.010518686526269076,0.01909172005345948,51.57340283293031,0.10112431928025552,0.1642465058373577,0.2981121551036434,0.5176470588235295,0.2823529411764706,1.3287731337990882,0.002605437517253114,0.004231761572608561,0.007680769559532302,0.5078431372549019,0.2823529411764706,254.62089025948367,0.49925664756761506,0.8108945549665085,1.471797053523027,0.48823529411764705,5.791608525241654,0.011356095147532655,0.018444613137712274,0.033477505926252336,0.4764705882352941,57,206,-120,2.9014084507042255,3.6140350877192984,2,0.028169014084507043,0.03508771929824561,-20.90048825126626,-0.29437307396149665,-0.36667523247835543,0.39436619718309857,0.37287636602649255,-0.717355593723196,-0.01010359991159431,-0.012585185854792912,0.4084507042253521,0.3396253127262192,10,0.14084507042253522,0.17543859649122806,-1.615385189328898,-0.0227519040750549,-0.02834009104085786,6.420560747663552,0,B.Bortles-00-0031407,-0.0013445779489177643,-0.0015243535627327688,0.008509488442126756,-0.6857347539480597,-0.7774203169937121,0.6041736793909996,0.2623298009376974,-0.08937878896025364,0.6046490561349553,0.7776000681123991,0.2623298009376974,-0.08937878896025364,0.6046490561349553,0.7776000681123991
B.Gabbert-00-0027948,169,20,22,QB,211,95,60,0.5621301775147929,1108,1570,674,412,6.556213017751479,11.663157894736843,18.466666666666665,9.289940828402367,16.526315789473685,26.166666666666668,3.9881656804733727,7.094736842105263,11.233333333333333,2.437869822485207,4.336842105263158,6.866666666666666,0.7057324840764331,10,0.05917159763313609,0.10526315789473684,0.16666666666666666,6,7,2,0.2857142857142857,1.1666666666666667,0.011834319526627219,0.011834319526627219,0.07368421052631578,0.021052631578947368,0.11666666666666667,0.03333333333333333,0.03550295857988166,65.39694280078895,0.06315789473684211,0.1,-3.847707236579342,-0.02276749844129788,-0.04050218143767729,-0.06412845394298904,0.40828402366863903,85.19462817956071,0.5041102259145605,0.8967855597848495,1.4199104696593452,0.41577780048113616,-0.1893787239050009,-0.0011205841651183485,-0.0019934602516315887,-0.0031563120650833485,0.378698224852071,2.350763550626246,0.01390984349482986,0.024744879480276274,0.039179392510437436,0.38454481637221666,0.49975325649427743,0.002957119860912884,0.005260560594676605,0.00832922094157129,28.741841247764658,0.17007006655482046,0.3025456973448911,0.4790306874627443,0.5976331360946746,0.30177514792899407,0.7597000647427433,0.004495266655282505,0.007996842786765719,0.012661667745712389,0.5976331360946746,0.30177514792899407,56.45278693179605,0.3340401593597399,0.5942398624399584,0.9408797821966008,0.41420118343195267,1.5910634858835029,0.009414576839547354,0.016748036693510555,0.026517724764725047,0.3609467455621302,32,-54,-134,-1.2857142857142858,-1.6875,1,0.023809523809523808,0.03125,-37.48835426008557,-0.8925798633353708,-1.1715110706276741,0.23809523809523808,0.15989525069023938,-0.808972481521639,-0.019261249560039023,-0.02528039004755122,0.2619047619047619,0.24623846763196824,7,0.16666666666666666,0.21875,-2.4537874642472146,-0.05842351105350511,-0.07668085825772546,4.4188481675392675,0,B.Gabbert-00-0027948,-0.001232114449054204,-0.0010277916857460371,3.013983202998663e-4,-0.20822734189016048,-0.17369679489108028,0.012658729452594384,0.10593522629747273,0.0543012800847128,0.012939938230709038,0.17317644461289458,0.10593522629747273,0.0543012800847128,0.012939938230709038,0.17317644461289458
B.Hoyer-00-0026625,205,5,17,QB,227,119,64,0.5804878048780487,1274,1635,687,556,6.214634146341464,10.705882352941176,19.90625,7.975609756097561,13.739495798319327,25.546875,3.351219512195122,5.773109243697479,10.734375,2.7121951219512197,4.6722689075630255,8.6875,0.7792048929663609,17,0.08292682926829269,0.14285714285714285,0.265625,4,4,2,0.5,1,0.00975609756097561,0.00975609756097561,0.03361344537815126,0.01680672268907563,0.0625,0.03125,0.01951219512195122,71.47357723577237,0.03361344537815126,0.0625,8.081049875344734,0.03941975548948651,0.06790798214575407,0.12626640430226146,0.3804878048780488,85.30736107964172,0.4161334686811791,0.716868580501191,1.332927516869402,0.40132548080006386,0.6035246898727478,0.002944022877428038,0.005071636049350821,0.009430073279261684,0.3951219512195122,2.9347853765838083,0.01431602622723809,0.02466206198809923,0.045856021509122005,0.42031208577568263,2.698094694246256,0.013161437532908564,0.02267306465753156,0.04215772959759775,1.2500439018007712,0.006097775130735469,0.010504570603367826,0.01953193596563705,0.4975609756097561,0.22439024390243903,-0.15430888049123262,-7.527262462986957e-4,-0.0012967132814389296,-0.0024110762576755097,0.5073170731707317,0.23414634146341465,84.05731717784094,0.4100356935504436,0.706364009897823,1.3133955809037647,0.44878048780487806,3.0890942570750406,0.015068752473536784,0.025958775269538156,0.04826709776679751,0.43902439024390244,20,-118,-119,-5.363636363636363,-5.9,2,0.09090909090909091,0.1,-32.044503219041204,-1.4565683281382364,-1.6022251609520601,0.09090909090909091,0.12761261666238793,-1.099712764309256,-0.0499869438322389,-0.0549856382154628,0.09090909090909091,0.1170441555469942,4,0.18181818181818182,0.2,-2.857081633592582,-0.129867346981481,-0.1428540816796291,4.752252252252252,0,B.Hoyer-00-0026625,-0.002196904858206666,4.91176436882682e-4,-0.015750397308212434,-0.4503654959323665,0.10069116956094981,-0.34650874078067356,-0.06928072387044454,0.3772568818096929,-0.34636144094451826,-0.03838528300526989,-0.06928072387044454,0.3772568818096929,-0.34636144094451826,-0.03838528300526989
B.Hundley-00-0031589,310,33,29,QB,372,190,99,0.6129032258064516,1815,2364,819,989,5.854838709677419,9.552631578947368,18.333333333333332,7.625806451612903,12.442105263157895,23.87878787878788,2.641935483870968,4.310526315789474,8.272727272727273,3.1903225806451614,5.205263157894737,9.98989898989899,0.7677664974619289,31,0.1,0.1631578947368421,0.31313131313131315,12,9,3,0.3333333333333333,0.75,0.00967741935483871,0.00967741935483871,0.04736842105263158,0.015789473684210527,0.09090909090909091,0.030303030303030304,0.03870967741935484,64.65053763440861,0.06315789473684211,0.12121212121212122,-15.681703698419438,-0.05058614096264335,-0.08253528262326021,-0.1584010474587822,0.42258064516129035,122.14876445053585,0.3940282724210834,0.6428882339501887,1.2338259035407662,0.3678636408054934,0.3563438672709844,0.0011494963460354334,0.001875494038268339,0.003599433002737216,0.4161290322580645,3.2654752895143533,0.010533791256497914,0.017186712050075544,0.03298459888398337,0.3792671597916228,3.342717912919918,0.01078296100941909,0.017593252173262724,0.033764827403231494,-9.678342953609365,-0.03122046114067537,-0.050938647124259814,-0.09776103993544813,0.5096774193548387,0.24516129032258063,-0.19422492083233442,-6.265320026849498e-4,-0.001022236425433339,-0.001961867887195297,0.4935483870967742,0.24193548387096775,131.8271074041452,0.42524873356175874,0.6938268810744485,1.3315869434762142,0.47419354838709676,3.459700210346688,0.011160323259182864,0.018208948475508885,0.034946466771178665,0.4161290322580645,47,73,-200,1.1774193548387097,1.553191489361702,2,0.03225806451612903,0.0425531914893617,-34.55752067517943,-0.5573793657287005,-0.7352663973442433,0.3709677419354839,0.31820896346399163,-0.2697626426008089,-0.004351010364529176,-0.0057396306936342316,0.3870967741935484,0.44601037853173586,3,0.04838709677419355,0.06382978723404255,-0.9511431243328166,-0.015341018134400267,-0.020237087751762053,3.702064896755162,0,B.Hundley-00-0031589,-0.0017415630708018266,5.740259364022386e-5,0.011520431213358141,-0.5398845519485662,0.017794804028469398,0.7142667352282047,0.03638998141336458,0.4360161249899833,0.7146818529482787,1.1870879593516266,0.03638998141336458,0.4360161249899833,0.7146818529482787,1.1870879593516266
B.Osweiler-00-0029682,166,10,11,QB,187,95,51,0.572289156626506,1090,1267,577,507,6.566265060240964,11.473684210526315,21.372549019607842,7.632530120481928,13.336842105263157,24.84313725490196,3.4759036144578315,6.073684210526316,11.313725490196079,3.0542168674698793,5.336842105263158,9.941176470588236,0.8602999210734017,20,0.12048192771084337,0.21052631578947367,0.39215686274509803,5,5,3,0.6,1,0.018072289156626505,0.018072289156626505,0.05263157894736842,0.031578947368421054,0.09803921568627451,0.058823529411764705,0.030120481927710843,70.60742971887551,0.05263157894736842,0.09803921568627451,-1.8111477195091128,-0.010910528430777788,-0.01906471283693803,-0.035512700382531626,0.4036144578313253,84.57935228351624,0.5095141703826279,0.8903089714054342,1.6584186722258087,0.4283286287788057,0.3094394082644453,0.0018640928208701526,0.0032572569290994246,0.006067439377734222,0.3795180722891566,1.9292615525683838,0.011622057545592673,0.020308016342825093,0.03782865789349772,0.45217010516617406,-0.5606399716936155,-0.0033773492270699726,-0.005901473386248583,-0.01099294062144344,19.92928785239465,0.12005595091804007,0.20978197739362792,0.39077035004695393,0.5240963855421686,0.25903614457831325,0.7854338607639514,0.004731529281710551,0.008267724850146856,0.015400663936548067,0.5240963855421686,0.26506024096385544,64.65006443112159,0.3894582194645879,0.6805269940118063,1.2676483221788548,0.46987951807228917,1.1438276918044326,0.0068905282638821235,0.012040291492678237,0.02242799395694966,0.43373493975903615,17,-2,-74,-0.09523809523809523,-0.11764705882352941,1,0.047619047619047616,0.058823529411764705,-9.946472252826316,-0.4736415358488722,-0.5850866031074303,0.19047619047619047,0.31829393857910027,-0.3058942838492094,-0.014566394469009971,-0.017993781402894673,0.19047619047619047,0.2814630047332764,2,0.09523809523809523,0.11764705882352941,-0.22985421005778597,-0.010945438574180285,-0.013520835885752116,5.033898305084746,0,B.Osweiler-00-0029682,0.0010052130021610017,-7.401495934168045e-4,0.002559213483843741,0.16686535835872626,-0.12286483250718955,0.05374348316071856,0.47545107622350213,0.10108593936252439,0.05388408754977588,0.6304211031358025,0.47545107622350213,0.10108593936252439,0.05388408754977588,0.6304211031358025
B.Petty-00-0031568,105,6,8,QB,119,54,38,0.5142857142857142,539,836,288,251,5.133333333333334,9.981481481481481,14.18421052631579,7.961904761904762,15.481481481481481,22,2.742857142857143,5.333333333333333,7.578947368421052,2.3904761904761904,4.648148148148148,6.605263157894737,0.6447368421052632,6,0.05714285714285714,0.1111111111111111,0.15789473684210525,1,1,0,0,1,0,0,0.018518518518518517,0,0.02631578947368421,0,0.009523809523809525,62.3611111111111,0.018518518518518517,0.02631578947368421,-12.62782574361061,-0.1202650070820058,-0.23384862488167796,-0.33231120377922657,0.3619047619047619,34.19117754577065,0.3256302623406728,0.6331699545513083,0.8997678301518592,0.3398166119417397,-0.2277956893746732,-0.002169482755949269,-0.004218438692123578,-0.005994623404596664,0.3523809523809524,0.8122945501192843,0.007736138572564612,0.015042491668875635,0.021376172371560115,0.343666204207576,0.5573504698345385,0.00530809971270989,0.010321304996935898,0.014667117627224698,-3.935305164052744,-0.03747909680050232,-0.07287602155653229,-0.10356066221191432,0.5333333333333333,0.20952380952380953,-0.18420014872948298,-0.0017542871307569808,-0.003411113865360796,-0.0048473723349863945,0.5238095238095238,0.2,38.12648270982339,0.36310935914117515,0.7060459761078406,1.0033284923637735,0.4095238095238095,0.9964946988487673,0.009490425703321594,0.01845360553423643,0.026223544706546507,0.34285714285714286,12,1,-55,0.07142857142857142,0.08333333333333333,0,0,0,-2.0398634666287805,-0.1457045333306272,-0.16998862221906505,0.35714285714285715,0.42427344642993525,0.021315118070835134,0.001522508433631081,0.001776259839236261,0.42857142857142855,0.5249675295709995,1,0.07142857142857142,0.08333333333333333,0.044095186242836315,0.003149656160202594,0.003674598853569693,4.061946902654867,0,B.Petty-00-0031568,-8.875020061203375e-4,-1.1790469208739847e-4,0.008906549371797797,-0.09318771064263544,-0.01237999266917684,0.12469169120516915,0.10200205065737337,0.12927561604359403,0.1247854274645407,0.3560630941655081,0.10200205065737337,0.12927561604359403,0.1247854274645407,0.3560630941655081
