Player_ID_Name,Pass_Attempts,Rush_Attempts,Sacks,Position,Total_Plays,Replacement_Level,Player_Model_ID,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Rodgers-00-0023459,461,52,31,QB,544,0,A.Rodgers-00-0023459,0.07827943191992164,0.04243507463769894,0.3043305599951701,36.08681811508387,19.56256940797921,25.25943647959912,117.2857575859333,98.41008312740063,11.097983081665829,226.79382379499975,3.280487008297674,2.752533690617956,0.31041100016800843,6.343431699083639
A.Smith-00-0023436,330,12,25,QB,367,0,A.Smith-00-0023436,-0.0017773016405848183,0.027796125151350007,-0.13521951633368812,-0.58650954139299,9.172721299945502,-5.003122104346461,57.53854474359684,65.61454240061593,-11.316059161256483,111.8370279829563,1.6093552396541129,1.8352411949328897,-0.316510596236981,3.128085838350022
B.Brohm-00-0026196,23,0,3,QB,26,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-4.051140147135655,-3.9338238948952116,0.5118597613710829,0,0,0,0,0,0,0,0
B.Croyle-00-0024300,19,0,4,QB,23,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-3.3465940345903236,-3.249680608826479,0.6824796818281105,0,0,0,0,0,0,0,0
B.Favre-00-0005106,356,10,21,QB,387,0,B.Favre-00-0005106,-0.07510561444234423,-0.036597006548098936,-0.5333287415282704,-26.737598741474546,-13.028534331123222,-16.533190987376383,35.96700527505993,47.860218128993964,-21.82240852154424,62.004814882509656,1.0059984772299335,1.3386520837487257,-0.6103735791810776,1.7342769817975816
B.Gradkowski-00-0024408,151,9,11,QB,171,0,B.Gradkowski-00-0024408,-0.07410895503464966,-0.06796142303884789,-0.024491408243513053,-11.190452210232099,-10.26217487886603,-0.48982816487026104,15.406163538354157,15.56423417022862,-3.9022265740108133,27.068171134571962,0.4309109680111887,0.43533220947247736,-0.10914542262386112,0.7570977548598049
B.Hoyer-00-0026625,15,1,0,QB,16,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-2.642047922044992,-2.5655373227577467,0.17061992045702762,0,0,0,0,0,0,0,0
B.Leftwich-00-0022177,7,0,2,QB,9,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-1.2329556969543298,-1.1972507506202819,0.34123984091405524,0,0,0,0,0,0,0,0
B.Roethlisberger-00-0022924,378,22,30,QB,430,0,B.Roethlisberger-00-0022924,0.05927199873298649,0.10625450876020491,0.0952957591792353,22.404815521068894,40.16420431135746,4.9553794773202355,88.9844231566027,104.81574484485267,-3.9168563864452004,189.88331161501017,2.488897630151033,2.9317002874509503,-0.1095546190225771,5.311043298579405
C.Batch-00-0000865,48,4,4,QB,56,0,C.Batch-00-0000865,0.007501502707822416,-0.009558524835556829,-0.03437936768014231,0.360072129975476,-0.45880919210672777,-0.2750349414411385,8.814625480519451,7.750910240718062,-1.6399943050973596,14.925541416140153,0.24654540301423422,0.21679324813609394,-0.04587070179951082,0.4174679493508173
C.Daniel-00-0026544,3,2,0,QB,5,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-0.5284095844089984,-0.5131074645515493,0.34123984091405524,0,0,0,0,0,0,0,0
C.Hanie-00-0025970,7,0,2,QB,9,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-1.2329556969543298,-1.1972507506202819,0.34123984091405524,0,0,0,0,0,0,0,0
C.Henne-00-0026197,478,25,29,QB,532,0,C.Henne-00-0026197,0.026709702171698435,-0.006597885555053268,-0.11302603269771086,12.767237638071851,-3.153789295315462,-6.103405765676387,96.96049808723893,78.60133338989806,-15.316881470355877,160.24495000678112,2.711988743050994,2.1984822226305862,-0.42841374524372944,4.482057220437851
C.McCoy-00-0027688,217,22,23,QB,262,0,C.McCoy-00-0027688,-0.03284131617571742,0.05589717965769425,0.4183153394757784,-7.1265656101306805,12.129687985719652,18.82419027641003,31.09506099545354,49.24446125494839,11.146293855843787,91.48581610624572,0.8697300142608562,1.3773694155414777,0.31176225432122884,2.558861684123563
C.Palmer-00-0021429,573,20,26,QB,619,0,C.Palmer-00-0021429,-0.010270526702902584,0.028832615877397834,-0.07045572702648399,-5.885011800763181,16.52108889774896,-3.2409634432182637,95.04121882135553,114.52461462709488,-11.089479784241533,198.4763536642089,2.658306430495588,3.2032577368928705,-0.31017316262232303,5.551391004766137
C.Pennington-00-0019559,2,0,0,QB,2,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-0.35227305627266564,-0.3420716430343662,0,0,0,0,0,0,0,0,0
C.Redman-00-0019709,6,0,0,QB,6,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-1.0568191688179969,-1.0262149291030986,0,0,0,0,0,0,0,0,0
C.Whitehurst-00-0024296,97,13,5,QB,115,0,C.Whitehurst-00-0024296,-0.06677837923001091,-0.027930260588121068,0.34800246123258854,-6.477502785311058,-2.7092352770477435,6.264044302186594,10.607740443913224,13.881239410119019,3.192885733960097,27.68186558799234,0.29669889532968075,0.38825878334460817,0.0893051329063616,0.7742628115806506
D.Anderson-00-0023645,320,5,24,QB,349,0,D.Anderson-00-0023645,0.007464879022260075,-0.006907228885258767,-0.14154664163807532,2.388761287123224,-2.2103132432828057,-4.104852607504184,58.75245029074973,52.52114964221579,-9.052830300757986,102.22076963220752,1.6433082230231109,1.4690185117822967,-0.25320800070887634,2.8591187340965307
D.Brees-00-0020531,637,4,25,QB,666,0,D.Brees-00-0020531,0.05546340249170512,0.032303654443969765,-0.4072898119722317,35.330187387216164,20.57742788080874,-11.81140454719472,147.52915581006016,129.52724618725438,-16.75938224044852,260.297019756866,4.126395983122085,3.622881900443336,-0.4687605455129878,7.280517338052432
D.Carr-00-0020608,12,0,1,QB,13,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-2.1136383376359937,-2.0524298582061973,0.17061992045702762,0,0,0,0,0,0,0,0
D.Dixon-00-0026296,32,5,5,QB,42,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-5.63636890036265,-5.473146288549859,1.706199204570276,0,0,0,0,0,0,0,0
D.Garrard-00-0021231,358,55,31,QB,444,0,D.Garrard-00-0021231,-0.015545563014700342,-0.008413984915730362,0.3370686438307593,-5.565311559262723,-3.0122065998314698,28.9879033694453,57.49156551354442,58.21861750332008,14.314590210140924,130.02477322700543,1.6080412288396806,1.6283769000746857,0.4003796213625208,3.636797750276887
D.McNabb-00-0011022,462,22,36,QB,520,0,D.McNabb-00-0011022,0.016742640827774973,0.05001130474420294,-0.08072372656880653,7.735100062432037,23.10522279182176,-4.681976140990779,89.1101760614178,102.12377233276035,-14.57793152749838,176.65601686667978,2.4924149435827117,2.856405716018072,-0.4077452878178547,4.9410753717829285
D.Stanton-00-0025430,113,15,6,QB,134,0,D.Stanton-00-0025430,-0.0015655285984652193,0.0014401063508309201,0.4604392076451135,-0.17690473162656978,0.16273201764389397,9.669223360547383,19.72652294777904,19.489779849085586,6.086205030949802,45.30250782781442,0.5517515816160479,0.5451298683274673,0.17023138141251487,1.2671128313560298
E.Manning-00-0022803,530,15,16,QB,561,0,E.Manning-00-0022803,0.0144791670910852,-0.02898303762209205,-0.350697129059115,7.673958558275156,-15.361009939708786,-10.871611000832564,101.02631847053155,75.28797546439827,-16.16082853500042,160.15346539992942,2.825709890613952,2.1058074780395533,-0.4520189760768841,4.479498392576621
J.Campbell-00-0023460,321,35,33,QB,389,0,J.Campbell-00-0023460,-0.017478183305932052,-0.00960158153690821,0.3602491060323131,-5.6104968412041885,-3.0821076733475357,24.49693921019729,50.92932869055865,51.820391033668244,12.894784619119411,115.6445043433463,1.424495220472853,1.4494182673996088,0.3606676060972241,3.2345810939696857
J.Clausen-00-0027659,285,21,33,QB,339,0,J.Clausen-00-0027659,-0.002270961917420836,-0.02165723362474197,-0.21011724338780796,-0.6472241464649383,-6.172311583051462,-11.34633114294163,49.551686372389916,42.572897549345726,-20.559806847621118,71.56477707411453,1.3859625135197315,1.1907655301956859,-0.5750585633324997,2.0016694803829176
J.Cutler-00-0024226,421,32,51,QB,504,0,J.Cutler-00-0024226,0.07071723397228749,0.014715802104603002,-0.06250110637423402,29.771955502333032,6.195352686037864,-5.187591829061423,103.92543384772915,78.20143354477196,-19.349045226994715,162.7778221655064,2.9067982556994107,2.1872970090670787,-0.5411935157055514,4.552901749060938
J.Delhomme-00-0004161,142,4,6,QB,152,0,J.Delhomme-00-0004161,-0.0496958457667231,-0.03804682978330561,-0.1812050293171091,-7.05681009887468,-5.4026498292293965,-1.8120502931710911,17.954576896484582,18.884436826210603,-3.518249497741367,33.32076422495382,0.5021901845605115,0.5281984014300476,-0.09840556949836009,0.931983016492199
J.Flacco-00-0026158,484,25,40,QB,549,0,J.Flacco-00-0026158,0.08228535297795524,0.03294665944063407,-0.3775752444386884,39.82611084133033,15.946183169266888,-24.542390888514745,125.07619045931541,98.72752078358351,-35.63268571822154,188.17102552467742,3.498385705941507,2.761412433685199,-0.9966475467725451,5.263150592854162
J.Freeman-00-0026993,463,58,28,QB,549,0,J.Freeman-00-0026993,0.03272567563372224,0.06054624430711671,0.4102344366399508,15.151987818413396,28.032911114195038,35.28016155103577,96.70320034553549,107.2224964766508,20.606848391731393,224.5325452139177,2.704792115631812,2.999017220238192,0.5763743170734512,6.280183652943455
J.Johnson-00-0026300,16,4,2,QB,22,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-2.818184450181325,-2.7365731442749297,1.0237195227421658,0,0,0,0,0,0,0,0
J.Kitna-00-0009311,308,25,22,QB,355,0,J.Kitna-00-0009311,-0.10018010515169316,0.01884038259803619,0.18496729842377538,-30.855472386721495,5.802837840195147,8.693463025917442,23.394578279269012,58.481870867487544,0.6743267644371436,82.5507759111937,0.6543472258642721,1.6357401064760193,0.018860944718395774,2.308948277058687
J.Palmer-00-0025592,3,0,2,QB,5,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-0.5284095844089984,-0.5131074645515493,0.34123984091405524,0,0,0,0,0,0,0,0
J.Skelton-00-0027754,121,10,9,QB,140,0,J.Skelton-00-0027754,-0.01910357594482433,-0.05714537807616314,0.05482063453514026,-2.311532689323744,-6.91459074721574,1.0415920561676648,19.000987215172525,13.780743656363416,-2.20018643251586,30.58154443902008,0.531458320150541,0.3854479133688331,-0.06153929646924787,0.8553669370501261
J.Webb-00-0027796,84,18,8,QB,110,0,J.Webb-00-0027796,-0.062402939071433065,-0.031886193904879206,0.5758252348290658,-5.241846882000377,-2.6784402880098535,14.97145610555571,9.553621481451579,11.688568719433526,10.535338173672992,31.777528374558095,0.2672151486861719,0.3269297024542994,0.2946738011342469,0.8888186522747182
K.Boller-00-0022164,6,5,1,QB,12,1,Replacement_QB,-0.17613652813633282,-0.1710358215171831,0.17061992045702762,-1.0568191688179969,-1.0262149291030986,1.0237195227421658,0,0,0,0,0,0,0,0
