Season,Rusher_ID,Team,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2009,00-0024204,BUF,F.Jackson,223,103,2.1650485436893203,1030,4.618834080717488,10,2,3,1.5,-30.607879188071568,0.3721973094170404,-0.13725506362363932,0.384867381577042,0.013452914798206279,0.008968609865470852,0.019417475728155338,0.02912621359223301,-0.2971638756123453,0.38962417462285087,0.003782758976920882,0.3721973094170404,0.001747193608174219,0.5492300678697248,-5.878877285532934,-0.02636267841046159,-0.05707647850031975
2009,00-0017915,MIA,R.Williams,222,104,2.1346153846153846,1040,4.684684684684685,10,3,10,3.3333333333333335,1.731866471307311,0.4099099099099099,0.007801200321204104,0.506181876038551,0.04504504504504504,0.013513513513513514,0.028846153846153848,0.09615384615384616,0.016652562224108762,0.944375907458526,0.009080537571716596,0.4189189189189189,0.004253945529092459,0.6005122632605342,1.3263421288125532,0.0059745140937502396,0.012753289700120704
2009,00-0026153,CAR,J.Stewart,221,111,1.990990990990991,1180,5.339366515837104,10.63063063063063,3,10,3.3333333333333335,15.633467214130334,0.4072398190045249,0.07073967065217346,0.5461609343706432,0.04524886877828054,0.013574660633484163,0.02702702702702703,0.09009009009009009,0.14084204697414715,0.8176489628568727,0.007366206872584439,0.46153846153846156,0.0036997690627007815,0.5896383819273117,3.912032727742815,0.017701505555397352,0.035243538087773106
2009,00-0024245,IND,J.Addai,219,97,2.2577319587628866,829,3.7853881278538815,8.54639175257732,1,10,10,-7.996232642148445,0.3698630136986301,-0.03651247781802943,0.4705212745650627,0.045662100456621,0.0045662100456621,0.010309278350515464,0.10309278350515463,-0.08243538806338603,0.45417833752052733,0.004682250902273478,0.4292237442922374,0.002073873687308344,0.5538214782218459,0.8600671692176749,0.003927247348025913,0.008866671847604896
2009,00-0026204,DET,K.Smith,217,108,2.009259259259259,750,3.456221198156682,6.944444444444445,3,4,1.3333333333333333,-30.361969174046504,0.3456221198156682,-0.139916908636159,0.3939625037953251,0.018433179723502304,0.013824884792626729,0.027777777777777776,0.037037037037037035,-0.28112934420413427,-0.8429150360313423,-0.007804768852142058,0.34101382488479265,-0.0038844010877020383,0.3878906556245872,-1.0563583354308328,-0.004868010762354068,-0.009781095698433637
2009,00-0024242,CAR,D.Williams,216,104,2.076923076923077,1118,5.175925925925926,10.75,3,8,2.6666666666666665,-5.010937749821886,0.3611111111111111,-0.023198785878805025,0.4871760496327267,0.037037037037037035,0.013888888888888888,0.028846153846153848,0.07692307692307693,-0.048182093748287365,1.3035987981104318,0.01253460382798492,0.4212962962962963,0.006035179620881629,0.6125459324329131,1.0258098221302472,0.004749119546899293,0.009863555982021608
2009,00-0023545,NYG,B.Jacobs,212,95,2.231578947368421,799,3.768867924528302,8.410526315789474,2,5,2.5,-30.193789537171398,0.32075471698113206,-0.14242353555269527,0.3971504518239827,0.02358490566037736,0.009433962264150943,0.021052631578947368,0.05263157894736842,-0.31782936354917263,0.11435115456233688,0.0012036963638140724,0.3443396226415094,5.393922385015891e-4,0.5143882912154607,-4.79521362437145,-0.022618932190431366,-0.05047593288812053
2009,00-0023440,TB,C.Williams,209,97,2.154639175257732,816,3.9043062200956937,8.412371134020619,1,4,4,-24.571441923659656,0.3397129186602871,-0.11756670776870648,0.408982424335704,0.019138755980861243,0.004784688995215311,0.010309278350515464,0.041237113402061855,-0.2533138342645325,0.09315700723201571,9.603815178558321e-4,0.36363636363636365,4.457273073302187e-4,0.5102882761396159,1.1727575398077188,0.0056112800947737745,0.012090283915543492
2009,00-0020536,SD,L.Tomlinson,203,92,2.2065217391304346,669,3.2955665024630543,7.271739130434782,1,11,11,-23.653584544857164,0.32019704433497537,-0.11652012091062643,0.39935724375973247,0.054187192118226604,0.0049261083743842365,0.010869565217391304,0.11956521739130435,-0.25710417983540396,-0.9293068279038553,-0.010101161172867993,0.3645320197044335,-0.004577866147309632,0.3716946932256137,-0.5059796884201758,-0.0024925107803949547,-0.005499779221958433
2009,00-0023544,DAL,M.Barber,199,94,2.117021276595745,879,4.417085427135678,9.351063829787234,1,7,7,-14.239983335923526,0.4120603015075377,-0.07155770520564586,0.44694565724569724,0.035175879396984924,0.005025125628140704,0.010638297872340425,0.07446808510638298,-0.15148918442471837,0.3422372202472229,0.003640821491991733,0.48743718592964824,0.0017197850263679544,0.5497244403847342,-0.3228181208482097,-0.0016222016123025613,-0.0034342353281724435
2009,00-0026163,PIT,R.Mendenhall,193,86,2.244186046511628,927,4.803108808290156,10.779069767441861,3,7,2.3333333333333335,-11.648634477464935,0.37823834196891193,-0.06035561905422246,0.45606613219077585,0.03626943005181347,0.015544041450777202,0.03488372093023256,0.08139534883720931,-0.13544923811005738,-0.15243224160806193,-0.0017724679256751388,0.40414507772020725,-7.898043606635333e-4,0.47757323354509035,-0.4148876385295571,-0.002149676883572835,-0.004824274866622757
2009,00-0024236,NE,L.Maroney,189,84,2.25,736,3.894179894179894,8.761904761904763,3,9,3,-13.725296119590723,0.3968253968253968,-0.07262061438936891,0.4472910591436223,0.047619047619047616,0.015873015873015872,0.03571428571428571,0.10714285714285714,-0.16339638237608003,-0.060824740729405746,-7.241040563024494e-4,0.455026455026455,-3.218240250233108e-4,0.49023882653722445,-0.8910523483604086,-0.004714562689737612,-0.010607766051909625
2009,00-0022821,ATL,M.Turner,178,73,2.4383561643835616,911,5.117977528089888,12.479452054794521,4,10,2.5,-2.1072717498709856,0.3539325842696629,-0.011838605336353851,0.49195908412309347,0.056179775280898875,0.02247191011235955,0.0547945205479452,0.136986301369863,-0.028866736299602545,0.2649540832592359,0.003629507989852547,0.38764044943820225,0.0014885060857260444,0.5409736566024018,1.2173295767724637,0.006838930206586874,0.01667574762702005
2009,00-0022840,SEA,J.Jones,177,84,2.107142857142857,673,3.8022598870056497,8.011904761904763,0,2,Inf,-28.06052820799605,0.3502824858757062,-0.15853405767229406,0.37173468440535584,0.011299435028248588,0,0,0.023809523809523808,-0.33405390723804823,0.19909990167412994,0.002370236924692023,0.3559322033898305,0.0011248582015487567,0.5304460215656218,-0.7257802732635656,-0.004100453521263083,-0.008640241348375781
2009,00-0027007,ARI,C.Wells,176,99,1.7777777777777777,822,4.670454545454546,8.303030303030303,4,7,1.75,-6.950050017975535,0.3693181818181818,-0.03948892055667918,0.47303720439391506,0.03977272727272727,0.022727272727272728,0.04040404040404041,0.0707070707070707,-0.07020252543409632,0.3220804384410059,0.0032533377620303627,0.4375,0.001830002491142079,0.5534123664926193,1.0955875428230049,0.006224929220585255,0.01106654083659601
2009,00-0026213,KC,J.Charles,170,85,2,1053,6.194117647058824,12.388235294117647,2,8,4,17.414075335655227,0.4294117647058823,0.10243573726856016,0.5607699554187476,0.047058823529411764,0.011764705882352941,0.023529411764705882,0.09411764705882353,0.20487147453712032,1.4950524596085528,0.017588852465982973,0.43529411764705883,0.0087944262329914865,0.6404128916732694,-4.020457236274553,-0.023649748448673843,-0.047299496897347686
2009,00-0024011,NO,M.Bell,156,76,2.0526315789473686,617,3.9551282051282053,8.118421052631579,2,6,3,-15.804758224324843,0.3525641025641026,-0.10131255272003105,0.41471214692457764,0.038461538461538464,0.01282051282051282,0.02631578947368421,0.07894736842105263,-0.20795734505690583,-0.6069641535803091,-0.007986370441846172,0.47435897435897434,-0.0038907958562840327,0.373848205908231,-8.639570979823185,-0.05538186525527683,-0.11367856552398928
2009,00-0024359,CLE,J.Harrison,155,64,2.421875,714,4.606451612903226,11.15625,1,5,5,2.4701613772909266,0.36129032258064514,0.01593652501478017,0.5117067194387662,0.03225806451612903,0.0064516129032258064,0.015625,0.078125,0.03859627152017073,0.5440957858185582,0.008501496653414972,0.4,0.003510295392377795,0.5975453120819633,2.1321332502516945,0.01375569838872061,0.03331458203518273
2009,00-0027029,PHI,L.McCoy,155,92,1.684782608695652,636,4.103225806451613,6.913043478260869,3,4,1.3333333333333333,-19.294272924510956,0.3161290322580645,-0.1244791801581352,0.40086698139031857,0.025806451612903226,0.01935483870967742,0.03260869565217391,0.043478260869565216,-0.20972035787511908,-0.11937696177736921,-0.0012975756714931437,0.3870967741935484,-7.701739469507691e-4,0.47237125397787494,-0.16206177063370406,-0.001045559810540026,-0.0017615409851489572
2009,00-0025637,NYG,A.Bradshaw,151,78,1.935897435897436,744,4.927152317880795,9.538461538461538,3,7,2.3333333333333335,-4.375933063397644,0.3973509933774834,-0.028979689161573802,0.48140824629198425,0.046357615894039736,0.019867549668874173,0.038461538461538464,0.08974358974358974,-0.05610170594099544,-0.3006936795014229,-0.0038550471730951653,0.4370860927152318,-0.00199134887087035,0.44672750049931553,-0.5757323646100979,-0.003812797116623165,-0.007381184161667922
2009,00-0023437,MIA,R.Brown,147,60,2.45,648,4.408163265306122,10.8,1,8,8,5.480648101729687,0.42857142857142855,0.03728332041992984,0.5296570647424744,0.05442176870748299,0.006802721088435374,0.016666666666666666,0.13333333333333333,0.09134413502882813,-0.033355484627621494,-5.559247437936915e-4,0.3877551020408163,-2.269080586913027e-4,0.4932354707338959,0.7226928533930524,0.0049162779142384525,0.012044880889884207
2009,00-0019693,CLE,J.Lewis,143,71,2.0140845070422535,499,3.4895104895104896,7.028169014084507,0,0,NaN,-26.648539986247187,0.26573426573426573,-0.18635342647725306,0.3285753670740035,0,0,0,0,-0.37533154910207306,-0.2968938774303427,-0.004181603907469615,0.2937062937062937,-0.0020761809610513474,0.43584347158882875,0.008833792404007813,6.177477205599869e-5,1.244196113240537e-4
2009,00-0026289,ARI,T.Hightower,143,89,1.6067415730337078,599,4.188811188811189,6.730337078651686,5,8,1.6,-31.343677672100235,0.34965034965034963,-0.21918655714755408,0.36839664737242067,0.055944055944055944,0.03496503496503497,0.056179775280898875,0.0898876404494382,-0.35217615361910376,-0.7815910912989381,-0.008781922374145372,0.3706293706293706,-0.0054656719671254414,0.36495426347098775,-2.306583670988591,-0.01612995574117896,-0.02591667046054597
2009,00-0024813,NO,P.Thomas,141,70,2.0142857142857142,775,5.49645390070922,11.071428571428571,1,6,6,11.462926466496096,0.4397163120567376,0.08129735082621345,0.5542455050864717,0.0425531914893617,0.0070921985815602835,0.014285714285714285,0.08571428571428572,0.16375609237851566,0.37303108403363955,0.00532901548619485,0.5106382978723404,0.0026456105250612736,0.5665542595409471,0.2829491299917381,0.0020067314183811213,0.004042130428453402
2009,00-0026229,HOU,S.Slaton,131,70,1.8714285714285714,457,3.4885496183206106,6.5285714285714285,7,3,0.42857142857142855,-41.077657252276104,0.2748091603053435,-0.31356990268913054,0.29004496747544867,0.022900763358778626,0.05343511450381679,0.1,0.04285714285714286,-0.5868236750325158,-0.8323388892939162,-0.01189055556134166,0.32061068702290074,-0.006353731979342872,0.3394296387842032,-1.6938877269670256,-0.012930440663870425,-0.024198396099528938
2009,00-0022093,OAK,J.Fargas,129,70,1.8428571428571427,491,3.806201550387597,7.014285714285714,1,3,3,-16.74915964999014,0.3023255813953488,-0.12983844689914836,0.38925250027131353,0.023255813953488372,0.007751937984496124,0.014285714285714285,0.04285714285714286,-0.23927370928557343,0.46886059558083265,0.006698008508297609,0.32558139534883723,0.003634578260316532,0.585358722257888,-0.06783042109965114,-5.25817217826753e-4,-9.690060157093019e-4
2009,00-0021179,WAS,C.Portis,123,63,1.9523809523809523,500,4.065040650406504,7.936507936507937,1,1,1,-18.390353181695524,0.3008130081300813,-0.1495150665178498,0.3820125587806811,0.008130081300813009,0.008130081300813009,0.015873015873015872,0.015873015873015872,-0.291910367963421,-0.5377644944229377,-0.008535944355919646,0.3089430894308943,-0.004372069060349087,0.3964133954203562,-0.07317104991378812,-5.94886584664944e-4,-0.0011614452367267956
2009,00-0025487,OAK,M.Bush,123,66,1.8636363636363635,591,4.804878048780488,8.954545454545455,1,3,3,-8.607834071833672,0.3902439024390244,-0.06998239082791603,0.4483582653388749,0.024390243902439025,0.008130081300813009,0.015151515151515152,0.045454545454545456,-0.13042172836111623,0.7735174104695155,0.011719960764689629,0.3983739837398374,0.006288759434711508,0.6164964074657506,-1.083486329006254,-0.008808831943140276,-0.016416459530397786
2009,00-0020270,DEN,C.Buckhalter,120,66,1.8181818181818181,642,5.35,9.727272727272727,3,1,0.3333333333333333,-1.8254264823137962,0.4666666666666667,-0.015211887352614969,0.4893289504893214,0.008333333333333333,0.025,0.045454545454545456,0.015151515151515152,-0.02765797700475449,0.1511035491761282,0.002289447714789821,0.4666666666666667,0.0012591962431344017,0.537605173086792,-0.1483043865882478,-0.0012358698882353983,-0.002247036160427997
2009,00-0025631,ATL,J.Snelling,117,53,2.207547169811321,537,4.589743589743589,10.132075471698114,1,2,2,-11.570860497670182,0.36752136752136755,-0.09889624356983062,0.4224688933543905,0.017094017094017096,0.008547008547008548,0.018867924528301886,0.03773584905660377,-0.2183181225975506,-0.10867206348419775,-0.0020504162921546744,0.41025641025641024,-9.288210554204936e-4,0.47629671443933846,-0.5096334471249836,-0.0043558414284186634,-0.00961572541745252
2009,00-0026162,DAL,F.Jones,116,73,1.5890410958904109,690,5.948275862068965,9.452054794520548,2,3,1.5,6.964035456558256,0.3879310344827586,0.060034788418605656,0.5427801767962217,0.02586206896551724,0.017241379310344827,0.0273972602739726,0.0410958904109589,0.09539774598025008,0.42998731571367704,0.00589023720155722,0.4224137931034483,0.0037067872044282504,0.5970492281863311,1.2060162244782189,0.010396691590329472,0.016520770198331765
2009,00-0022770,TB,D.Ward,115,58,1.9827586206896552,414,3.6,7.137931034482759,0,1,Inf,-26.994853644695997,0.26956521739130435,-0.2347378577799652,0.3089760260402684,0.008695652173913044,0,0,0.017241379310344827,-0.46542851111544825,-0.7554848284124797,-0.013025600489870339,0.2956521739130435,-0.006569433290543302,0.28443814055554895,-0.7245573462160475,-0.006300498662748239,-0.012492368038207715
2009,00-0026373,SEA,J.Forsett,114,67,1.7014925373134329,619,5.4298245614035086,9.238805970149254,2,4,2,-0.7059499706431542,0.41228070175438597,-0.006192543602132932,0.4960264087145583,0.03508771929824561,0.017543859649122806,0.029850746268656716,0.05970149253731343,-0.010536566726017228,0.12106993142550163,0.0018070139018731585,0.42105263157894735,0.0010620169423289617,0.5328000947012532,0.3822605378634928,0.003353162612837656,0.005705381162141684
2009,00-0021976,KC,L.Johnson,111,50,2.22,324,2.918918918918919,6.48,2,0,0,-31.419076402910783,0.25225225225225223,-0.2830547423685656,0.2801734074294394,0,0.018018018018018018,0.04,0,-0.6283815280582157,-0.5769133406833307,-0.011538266813666613,0.27927927927927926,-0.00519741748363361,0.3066755115073803,-0.5509989001772121,-0.004963954055650559,-0.011019978003544241
2009,00-0026899,NYJ,S.Greene,108,48,2.25,543,5.027777777777778,11.3125,3,3,1,-8.323790262524833,0.37037037037037035,-0.07707213206041512,0.4463739502714939,0.027777777777777776,0.027777777777777776,0.0625,0.0625,-0.173412297135934,0.4751772970925459,0.009899527022761373,0.4074074074074074,0.004399789787893944,0.6219096928269572,-3.128400342544953,-0.028966669838379193,-0.06517500713635319
2009,00-0022178,BAL,W.McGahee,104,55,1.8909090909090909,523,5.028846153846154,9.50909090909091,2,11,5.5,4.619750550578028,0.4230769230769231,0.04442067837094258,0.5267810442530211,0.10576923076923077,0.019230769230769232,0.03636363636363636,0.2,0.08399546455596416,0.10328782528065521,0.0018779604596482764,0.4807692307692308,9.931521661601462e-4,0.5303276533642333,1.0890927508233557,0.010472045680993804,0.019801686378606468
2009,00-0026144,OAK,D.McFadden,104,68,1.5294117647058822,365,3.5096153846153846,5.367647058823529,4,1,0.25,-32.45726149789508,0.25,-0.31208905286437577,0.2745249894030893,0.009615384615384616,0.038461538461538464,0.058823529411764705,0.014705882352941176,-0.4773126690866924,-0.5900579572866197,-0.008677322901273819,0.25961538461538464,-0.005673634204679035,0.371669019984406,-0.9836467869534841,-0.00945814218224504,-0.01446539392578653
2009,00-0023512,HOU,R.Moats,101,48,2.1041666666666665,390,3.8613861386138613,8.125,2,4,2,-7.308926143131892,0.42574257425742573,-0.07236560537754348,0.4457483746137887,0.039603960396039604,0.019801980198019802,0.041666666666666664,0.08333333333333333,-0.15226929464858108,0.08536039762776768,0.0017783416172451598,0.45544554455445546,8.45152451760076e-4,0.5333032477743285,0.45038448679626614,0.004459252344517486,0.009383010141588878
2009,00-0025399,BUF,M.Lynch,101,54,1.8703703703703705,389,3.8514851485148514,7.203703703703703,3,2,0.6666666666666666,-15.447717426564724,0.3564356435643564,-0.15294769729272004,0.38878982208818424,0.019801980198019802,0.0297029702970297,0.05555555555555555,0.037037037037037035,-0.28606884123268006,-0.340600591713118,-0.006307418365057741,0.3465346534653465,-0.003372283086268495,0.41557804334489834,-0.3007340935348517,-0.002977565282523284,-0.0055691498802750315
2009,00-0021182,DET,M.Morris,93,51,1.8235294117647058,386,4.150537634408602,7.568627450980392,1,2,2,-11.570997121090024,0.3225806451612903,-0.12441932388268842,0.3959130541717141,0.021505376344086023,0.010752688172043012,0.0196078431372549,0.0392156862745098,-0.22688229649196123,-0.38601819136858717,-0.007568984144482102,0.3225806451612903,-0.0041507332405224424,0.3863609237329243,0.27903777198757596,0.0030004061504040427,0.00547132886250149
2009,00-0023564,SD,D.Sproles,86,51,1.6862745098039216,316,3.6744186046511627,6.196078431372549,0,3,Inf,-14.698050979668022,0.3023255813953488,-0.1709075695310235,0.36955713624970665,0.03488372093023256,0,0,0.058823529411764705,-0.28819707803270633,-0.09833794925639706,-0.001928195083458766,0.37209302325581395,-0.0011434645262371752,0.466657895093327,0.023039359144553583,2.678995249366696e-4,4.5175214008928596e-4
2009,00-0021314,MIN,C.Taylor,85,63,1.3492063492063493,307,3.611764705882353,4.873015873015873,2,1,0.5,-22.084331851029248,0.24705882352941178,-0.2598156688356382,0.25939684801324414,0.011764705882352941,0.023529411764705882,0.031746031746031744,0.015873015873015872,-0.3505449500163373,-0.2626129231739774,-0.004168459097999641,0.4,-0.0030895638020467927,0.3216305247534458,-0.20799964904348875,-0.0024470546946292796,-0.0033015817308490276
2009,00-0027048,SF,G.Coffee,83,45,1.8444444444444446,226,2.7228915662650603,5.022222222222222,0,1,Inf,-26.38878762912451,0.1927710843373494,-0.31793720035089773,0.2190977758272207,0.012048192771084338,0,0,0.022222222222222223,-0.5864175028694336,0.26881696452610737,0.005973710322802386,0.30120481927710846,0.0032387586087482814,0.5601204629349278,-0.9982993440482325,-0.01202770294034015,-0.0221844298677385
2009,00-0022092,HOU,C.Brown,79,47,1.6808510638297873,267,3.3797468354430378,5.680851063829787,1,3,3,-24.954012769216533,0.3291139240506329,-0.3158735793571713,0.289667696690393,0.0379746835443038,0.012658227848101266,0.02127659574468085,0.06382978723404255,-0.5309364418982241,-0.7128526906765368,-0.015167078525032697,0.3670886075949367,-0.009023451780715655,0.2871263676993499,-2.578952542445638,-0.03264496889171693,-0.05487133069033272
2009,00-0027003,IND,D.Brown,78,42,1.8571428571428572,281,3.6025641025641026,6.690476190476191,1,3,3,-12.714115675191483,0.358974358974359,-0.16300148301527542,0.3836323164384546,0.038461538461538464,0.01282051282051282,0.023809523809523808,0.07142857142857142,-0.3027170398855115,-0.2858104939337567,-0.00680501176032754,0.4358974358974359,-0.003664237101714829,0.40542833519713223,-0.4083016744798101,-0.005234636852305258,-0.009721468439995478
2009,00-0024294,ATL,J.Norwood,76,48,1.5833333333333333,254,3.3421052631578947,5.291666666666667,0,0,NaN,-15.155117264205373,0.3157894736842105,-0.1994094376869128,0.31414134854075804,0,0,0,0,-0.31573160967094527,-0.4247552506844811,-0.008849067722593357,0.35526315789473684,-0.005588884877427383,0.2916206755614358,-0.2874156171975927,-0.00378178443681043,-0.0059878253582831805
2009,00-0022250,PIT,W.Parker,74,28,2.642857142857143,332,4.486486486486487,11.857142857142858,1,0,0,-9.887771643932908,0.3918918918918919,-0.13361853572882307,0.3900566869197913,0,0.013513513513513514,0.03571428571428571,0,-0.3531347015690324,-0.027582194185336306,-9.850783637620109e-4,0.40540540540540543,-3.7273235385589605e-4,0.48997859321811077,-0.2307671339902063,-0.0031184747836514363,-0.008241683356793083
2009,00-0023063,PHI,L.Weaver,70,48,1.4583333333333333,323,4.614285714285714,6.729166666666667,0,2,Inf,3.7700163868664136,0.38571428571428573,0.05385737695523448,0.5482773821819253,0.02857142857142857,0,0,0.041666666666666664,0.07854200805971695,0.2138226633125377,0.004454638819011202,0.4142857142857143,0.0030546094758933957,0.6095684079625898,0.7810823420867926,0.011158319172668466,0.016272548793474846
2009,00-0024217,NO,R.Bush,69,46,1.5,396,5.739130434782608,8.608695652173912,2,5,2.5,11.98676991582663,0.4492753623188406,0.17372130312792217,0.592238189910693,0.07246376811594203,0.028985507246376812,0.043478260869565216,0.10869565217391304,0.2605819546918832,0.26740647402274226,0.0058131842178857016,0.4782608695652174,0.0038754561452571342,0.587907747264977,0.6804263845312976,0.00986125194972895,0.014791877924593425
2009,00-0026941,CIN,B.Scott,68,31,2.193548387096774,284,4.176470588235294,9.161290322580646,1,0,0,-10.16384462464056,0.38235294117647056,-0.14946830330353766,0.3848724359222997,0,0.014705882352941176,0.03225806451612903,0,-0.32786595563356646,-0.0371980111053963,-0.001199935842109558,0.4411764705882353,-5.470295750793574e-4,0.4851201075329082,0.5475573710278158,0.00805231427982082,0.017663141000897283
2009,00-0016098,NE,F.Taylor,63,24,2.625,273,4.333333333333333,11.375,1,5,5,-9.379757803439558,0.3333333333333333,-0.1488850444990406,0.39214452814188877,0.07936507936507936,0.015873015873015872,0.041666666666666664,0.20833333333333334,-0.39082324180998157,-0.062452785043370235,-0.0026021993768070933,0.47619047619047616,-9.91314048307464e-4,0.4654414520730681,-0.5478870070077023,-0.008696619158852418,-0.022828625291987596
2009,00-0021216,PHI,B.Westbrook,61,40,1.525,274,4.491803278688525,6.85,0,1,Inf,2.274702172930073,0.39344262295081966,0.0372901995562307,0.539426480529958,0.01639344262295082,0,0,0.025,0.05686755432325182,0.07136244017867363,0.0017840610044668407,0.4098360655737705,0.0011698760685028464,0.5499797552127689,0.3029945192961348,0.004967123267149751,0.00757486298240337
