Date,GameID,play_id,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2018-01-06,2018010600,36,1,1,NA,15:00,15,3600,0,TEN,35,35,0,0,0,NA,KC,TEN,"R.Succop kicks 68 yards from TEN 35 to KC -3. T.Hill to KC 18 for 21 yards (B.Trawick). PENALTY on KC-O.Charles, Illegal Block Above the Waist, 7 yards, enforced at KC 14.",1,21,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,T.Hill,NA,B.Trawick,NA,NA,NA,0,NA,NA,0,0,NA,1,KC,Illegal Block Above the Waist,O.Charles,7,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0013736795911316055,0.16263150951886152,0.004440726358228023,0.25417863378642963,0.23308117414857005,0.0036557130265806544,0.34063856357019856,0,0,0.8149984757122131,-1.7734023013008804,NA,NA,0.5000068217219346,0.49999317827806544,0.44863896429903627,0.5513610357009637,0.5000068217219346,-0.05136785742289829,NA,NA,2017
2018-01-06,2018010600,71,1,1,1,14:55,15,3595,5,KC,7,93,10,23,0,0,KC,TEN,(14:55) (Shotgun) A.Smith pass incomplete deep left to T.Hill.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,Deep,31,0,0,left,0,NA,NA,None,0,NA,NA,T.Hill,00-0033040,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0018665945882927787,0.22278679551545244,0.018047088508469065,0.34905123998842164,0.16298252882516,0.003279687320265571,0.24198606525393832,0,0,-0.9584038255886673,-0.7400352719615371,2.968017940706045,-3.7080532126675823,0.44863896429903627,0.5513610357009637,0.42693810900414747,0.5730618909958525,0.44863896429903627,-0.0217008552948888,0.08780583079175963,-0.10950668608664843,2017
2018-01-06,2018010600,102,1,1,2,14:49,15,3589,6,KC,7,93,10,4,0,0,KC,TEN,(14:49) (Shotgun) A.Smith pass short left to T.Hill pushed ob at KC 11 for 4 yards (L.Ryan).,1,4,0,0,NA,NA,NA,0,0,NA,Pass,A.Smith,00-0023436,1,Complete,Short,-4,8,0,left,0,NA,NA,None,0,NA,NA,T.Hill,00-0033040,1,NA,NA,NA,L.Ryan,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0018656699276155438,0.25023623457660377,0.0180083266949568,0.3903502905863633,0.1346200529249383,0.00351156842548157,0.20140785686404078,0,0,-1.6984390975502044,-0.205790570492824,-1.2442791414143395,1.0384885709215155,0.42693810900414747,0.5730618909958525,0.42288851384539367,0.5771114861546063,0.42693810900414747,-0.004049595158753805,-0.038283851118069756,0.03423425595931595,2017
2018-01-06,2018010600,131,1,1,3,14:10,15,3550,39,KC,11,89,6,18,0,1,KC,TEN,(14:10) (Shotgun) A.Smith pass short right to T.Kelce to KC 25 for 14 yards (A.Jackson).,1,14,0,0,NA,NA,NA,0,0,NA,Pass,A.Smith,00-0023436,1,Complete,Short,9,5,0,right,0,NA,NA,None,0,NA,NA,T.Kelce,00-0030506,1,NA,NA,NA,A.Jackson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0019447966614819315,0.26807478639523097,0.014204909370440567,0.4033544311292787,0.10431382030605245,0.0035613452184538744,0.2045459109190616,0,0,-1.9042296680430284,2.746104748104182,2.244714878325293,0.501389869778889,0.42288851384539367,0.5771114861546063,0.5060780881209344,0.4939219118790656,0.42288851384539367,0.08318957427554069,0.06655620546186075,0.01663336881367994,2017
2018-01-06,2018010600,155,1,1,1,13:29,14,3509,41,KC,25,75,10,22,0,0,KC,TEN,(13:29) (Shotgun) K.Hunt up the middle to KC 30 for 5 yards (D.Morgan; J.Casey).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Hunt,00-0033923,1,middle,NA,NA,None,0,NA,NA,NA,D.Morgan,J.Casey,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.001980088502248225,0.16199251364618458,0.0044174026436302385,0.2523090184012356,0.23351451860114242,0.003639641629344652,0.3421468165762144,0,0,0.8418750800611536,0.09697423399540006,NA,NA,0.5060780881209344,0.49392191187906564,0.5109656621142831,0.48903433788571693,0.5060780881209344,0.004887573993348715,NA,NA,2017
2018-01-06,2018010600,176,1,1,2,12:49,13,3469,40,KC,30,70,5,22,0,0,KC,TEN,(12:49) (Shotgun) K.Hunt left guard to KC 29 for -1 yards (S.Williams).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Hunt,00-0033923,1,left,guard,NA,None,0,NA,NA,NA,S.Williams,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.002205055108796488,0.1606614806467049,0.0033969741673461817,0.24702362933850017,0.23258390796760098,0.003972256719860019,0.3501566960511913,0,0,0.9388493140565537,-1.140981649807775,NA,NA,0.5109656621142831,0.48903433788571693,0.4795148619973823,0.5204851380026176,0.5109656621142831,-0.03145080011690077,NA,NA,2017
2018-01-06,2018010600,197,1,1,3,12:04,13,3424,45,KC,29,71,6,22,0,0,KC,TEN,(12:04) (Shotgun) A.Smith pass incomplete short left. No intended receiver. Intentionally threw away pass over head of C.West.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,Short,4,0,0,left,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0026747949364449744,0.20199372545641905,0.004965245893407759,0.3093996528915615,0.19145809464578867,0.004271356905246001,0.285237129271132,0,0,-0.20213233575122125,-1.691820400372798,-0.9812637151768544,-0.7105566851959435,0.4795148619973823,0.5204851380026176,0.4293687107308202,0.5706312892691797,0.4795148619973823,-0.05014615126656208,-0.028693913770504953,-0.021452237496057125,2017
2018-01-06,2018010600,219,1,1,4,11:57,12,3417,7,KC,29,71,6,22,0,1,KC,TEN,"(11:57) D.Colquitt punts 51 yards to TEN 20, Center-J.Winchester. A.Jackson to TEN 25 for 5 yards (M.Kemp).",1,5,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,A.Jackson,NA,M.Kemp,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0029346771418641204,0.27148606544763737,0.005794062876118043,0.4039916697865736,0.10601840652523471,0.00528915453131296,0.20448596369125915,0,0,-1.8939527361240192,1.0220346743402102,NA,NA,0.4293687107308202,0.5706312892691798,0.48845401212335715,0.5115459878766428,0.4293687107308202,0.059085301392536926,NA,NA,2017
2018-01-06,2018010600,244,2,1,1,11:46,12,3406,11,TEN,25,75,10,0,0,0,TEN,KC,(11:46) (Shotgun) M.Mariota pass incomplete short middle to J.Smith (J.Houston) [J.Houston].,1,0,0,0,NA,NA,NA,0,0,NA,Pass,M.Mariota,00-0032268,1,Incomplete Pass,Short,5,0,1,middle,0,NA,NA,None,0,NA,NA,J.Smith,00-0033858,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.002994118798532749,0.1612146320489844,0.004389581302246535,0.25012000255554234,0.23392232773717592,0.003620241538020495,0.34373909601949754,0,0,0.8719180617838089,-0.7692477941006544,0.0868347052479399,-0.8560824993485943,0.48845401212335715,0.5115459878766428,0.5108281316318889,0.4891718683681111,0.5115459878766428,-0.022374119508531742,0.0027523884384307307,-0.025126507946962473,2017
2018-01-06,2018010600,270,2,1,2,11:42,12,3402,4,TEN,25,75,10,7,0,0,TEN,KC,(11:42) D.Henry left tackle to TEN 32 for 7 yards (F.Zombo; D.Johnson).,1,7,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.Henry,00-0032764,1,left,tackle,NA,None,0,NA,NA,NA,F.Zombo,D.Johnson,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,KC,TEN,0,None,3,3,3,3,3,0.0031210678565649413,0.1872464723086959,0.005644711240954841,0.2911821956158983,0.21397610885528356,0.003951991804325498,0.29487745231827694,0,0,0.10267026768315457,0.4620964298122867,NA,NA,0.5108281316318889,0.4891718683681111,0.4959886203478976,0.5040113796521024,0.4891718683681111,0.014839511283991302,NA,NA,2017
