Date,GameID,play_id,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2011-01-08,2011010801,37,1,1,NA,15:00,15,3600,0,SEA,30,30,0,0,0,NA,NO,SEA,"O.Mare kicks 60 yards from SEA 30 to NO 10, out of bounds.",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,0.0015063265025897468,0.1797487862643072,0.006639108378448644,0.281137706070735,0.21370014348424918,0.0035923127788396836,0.3136756165208305,0,0,0.32352585361127617,1.8506015442432846,NA,NA,0.5143250139030865,0.4856749860969135,0.45910488075759626,0.5408951192424037,0.4856749860969135,0.055220133145490236,NA,NA,2010
2011-01-08,2011010801,56,1,1,1,15:00,15,3600,0,NO,40,60,10,5,0,0,NO,SEA,(15:00) (Shotgun) D.Brees pass short right to J.Shockey to NO 45 for 5 yards (D.Hawthorne).,1,5,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Complete,Short,4,1,0,right,0,NA,NA,None,0,NA,NA,J.Shockey,00-0021148,1,NA,NA,NA,D.Hawthorne,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,9.891833956215215e-4,0.11437029946210686,0.0012617669870500596,0.17835745181595794,0.28714861972119515,0.0036581233126755167,0.414214555305393,0,0,2.1741273978545608,0.08117359120344458,-0.09305813639091642,0.174231727594361,0.45910488075759626,0.5408951192424037,0.454662724660169,0.545337275339831,0.5408951192424037,0.004442156097427263,-0.0025440426631139212,0.006986198760541185,2010
2011-01-08,2011010801,80,1,1,2,14:28,15,3568,32,NO,45,55,5,11,0,1,NO,SEA,(14:28) D.Brees pass short left to R.Bush to SEA 49 for 6 yards (K.Jennings; J.Babineaux).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Complete,Short,-3,9,0,left,0,NA,NA,None,0,NA,NA,R.Bush,00-0024217,1,NA,NA,NA,K.Jennings,J.Babineaux,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,0.0010595556224807583,0.11115500232045275,0.0011423876850866015,0.17211508253014987,0.2966265538675542,0.0038666476644014093,0.4140347703098743,0,0,2.2553009890580054,0.7567120581481745,-1.437923083648216,2.1946351417963905,0.454662724660169,0.545337275339831,0.42850931813628,0.57149068186372,0.545337275339831,0.026153406523888978,-0.0430213260338389,0.06917473255772788,2010
2011-01-08,2011010801,104,1,1,1,13:54,14,3534,34,SEA,49,49,10,14,0,0,NO,SEA,(13:54) R.Bush right tackle to SEA 46 for 3 yards (B.Mebane).,1,3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,R.Bush,00-0024217,1,right,tackle,NA,None,0,NA,NA,NA,B.Mebane,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,9.701784029667706e-4,0.08432071230253584,4.78138423160518e-4,0.1309560475837285,0.3207102912960203,0.003491900756594103,0.45907273123499415,0,0,3.01201304720618,-0.22116738117823553,NA,NA,0.42850931813628,0.57149068186372,0.4336405321551021,0.5663594678448979,0.57149068186372,-0.005131214018822106,NA,NA,2010
2011-01-08,2011010801,125,1,1,2,13:17,14,3497,37,SEA,46,46,7,44,0,1,NO,SEA,(13:17) Z.Strief reported in as eligible.  D.Brees pass deep left to M.Colston to SEA 16 for 30 yards (L.Milloy).,1,30,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Complete,Deep,18,12,0,left,0,NA,NA,None,0,NA,NA,M.Colston,00-0024466,1,NA,NA,NA,L.Milloy,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,0.001117762730491889,0.08869621929699126,6.239851479146957e-4,0.13824390756395966,0.33870445943759453,0.003703878382331052,0.42890978744071706,0,0,2.7908456660279444,1.7250161456938033,1.3291059616134624,0.39591018408034095,0.4336405321551021,0.5663594678448979,0.3732901418879998,0.6267098581120002,0.5663594678448979,0.060350390267102316,0.04469061542060948,0.015659774846492835,2010
2011-01-08,2011010801,151,1,1,1,12:30,13,3450,47,SEA,16,16,10,44,0,0,NO,SEA,(12:30) D.Brees pass incomplete deep right to M.Colston.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Incomplete Pass,Deep,16,0,0,right,0,NA,NA,None,0,NA,NA,M.Colston,00-0024466,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,5.002926781477403e-4,0.02934422004337681,2.2632136825707424e-5,0.04520937442084322,0.38521589832368386,0.002639082935895626,0.537068499461227,0,0,4.515861811721748,-0.42610085986868906,2.4841381882782523,-2.9102390481469413,0.3732901418879998,0.6267098581120002,0.3878438998586978,0.6121561001413022,0.6267098581120002,-0.014553757970698022,0.08655715690450749,-0.10111091487520552,2010
2011-01-08,2011010801,173,1,1,2,12:25,13,3445,5,SEA,16,16,10,52,0,0,NO,SEA,(12:25) D.Brees pass short middle to J.Jones pushed ob at SEA 8 for 8 yards (M.Trufant).,1,8,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Complete,Short,-4,12,0,middle,0,NA,NA,None,0,NA,NA,J.Jones,00-0022840,1,NA,NA,NA,M.Trufant,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,5.592935813183967e-4,0.034471142096726755,6.056040688816736e-5,0.05439496883489699,0.4464073091694553,0.002781745616414377,0.46132498029429997,0,0,4.089760951853059,-0.070401293649069,-0.9960613398206739,0.9256600461716049,0.3878438998586978,0.6121561001413022,0.38906115053393553,0.6109388494660645,0.6121561001413022,-0.0012172506752377021,-0.03324594886458743,0.032028698189349725,2010
2011-01-08,2011010801,202,1,1,3,11:54,12,3414,31,SEA,8,8,2,52,0,0,NO,SEA,(11:54) D.Brees pass incomplete short left to R.Bush.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.Brees,00-0020531,1,Incomplete Pass,Short,5,0,0,left,0,NA,NA,None,0,NA,NA,R.Bush,00-0024217,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,5.13674546343597e-4,0.024685487766263007,4.1018114050342994e-5,0.040059617174450265,0.5392462403363082,0.0024001954989969856,0.3930537665635876,0,0,4.01935965820399,-1.1190636929555842,1.1456963739175041,-2.2647600668730883,0.38906115053393553,0.6109388494660645,0.4261651761352252,0.5738348238647748,0.6109388494660645,-0.03710402560128967,0.04012286311418878,-0.07722688871547845,2010
2011-01-08,2011010801,224,1,1,4,11:47,12,3407,7,SEA,8,8,2,52,0,0,NO,SEA,"(11:47) G.Hartley 26 yard field goal is GOOD, Center-J.Drescher, Holder-C.Daniel.",1,0,1,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,Good,26,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,SEA,NO,0,None,3,3,3,3,3,1.1929835229641411e-4,0.0066443717667306066,1.1646253697048289e-4,0.009841508043875345,0.9730233050886279,3.0054656334254894e-4,0.009954507648156663,0,0,2.9002959652484055,0.0997040347515945,NA,NA,0.4261651761352252,0.5738348238647748,0.407252549381526,0.592747450618474,0.5738348238647748,0.018912626753699202,NA,NA,2010
2011-01-08,2011010801,243,2,1,NA,11:43,12,3403,4,NO,30,30,0,0,0,NA,SEA,NO,"T.Morstead kicks 33 yards from NO 30 to SEA 37, fair catch by J.Forsett.",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,J.Forsett,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,SEA,NO,0,None,3,3,3,3,3,0.0033255722883135923,0.1782944895285873,0.006566470583095204,0.27679059900010744,0.2146468126983672,0.003559631725500718,0.3168164241760286,0,0,0.3832240680255987,1.5887774095796088,NA,NA,0.40725254938152605,0.592747450618474,0.4559602719373543,0.5440397280626458,0.40725254938152605,0.048707722555828226,NA,NA,2010
