GameID,date,home,away,homescore,awayscore,Season
2011101610,2011-10-16,NE,DAL,20,16,2011
2011101611,2011-10-16,CHI,MIN,39,10,2011
2011101700,2011-10-17,NYJ,MIA,24,6,2011
2011102300,2011-10-23,MIA,DEN,15,18,2011
2011102301,2011-10-23,NYJ,SD,27,21,2011
2011102302,2011-10-23,TEN,HOU,7,41,2011
2011102303,2011-10-23,DET,ATL,16,23,2011
2011102304,2011-10-23,CAR,WAS,33,20,2011
2011102305,2011-10-23,TB,CHI,18,24,2011
2011102306,2011-10-23,CLE,SEA,6,3,2011
2011102307,2011-10-23,ARI,PIT,20,32,2011
2011102308,2011-10-23,OAK,KC,0,28,2011
2011102309,2011-10-23,MIN,GB,27,33,2011
2011102310,2011-10-23,DAL,STL,34,7,2011
2011102311,2011-10-23,NO,IND,62,7,2011
2011102400,2011-10-24,JAC,BAL,12,7,2011
2011103000,2011-10-30,NYG,MIA,20,17,2011
2011103001,2011-10-30,HOU,JAC,24,14,2011
2011103002,2011-10-30,TEN,IND,27,10,2011
2011103003,2011-10-30,CAR,MIN,21,24,2011
2011103004,2011-10-30,STL,NO,31,21,2011
2011103005,2011-10-30,BAL,ARI,30,27,2011
2011103006,2011-10-30,DEN,DET,10,45,2011
2011103007,2011-10-30,BUF,WAS,23,0,2011
2011103008,2011-10-30,PIT,NE,25,17,2011
2011103009,2011-10-30,SF,CLE,20,10,2011
2011103010,2011-10-30,SEA,CIN,12,34,2011
2011103011,2011-10-30,PHI,DAL,34,7,2011
2011103100,2011-10-31,KC,SD,23,20,2011
2011110600,2011-11-06,BUF,NYJ,11,27,2011
2011110601,2011-11-06,HOU,CLE,30,12,2011
2011110602,2011-11-06,KC,MIA,3,31,2011
2011110603,2011-11-06,DAL,SEA,23,13,2011
2011110604,2011-11-06,WAS,SF,11,19,2011
2011110605,2011-11-06,NO,TB,27,16,2011
2011110606,2011-11-06,IND,ATL,7,31,2011
2011110607,2011-11-06,OAK,DEN,24,38,2011
2011110608,2011-11-06,TEN,CIN,17,24,2011
2011110609,2011-11-06,NE,NYG,20,24,2011
2011110610,2011-11-06,SD,GB,38,45,2011
2011110611,2011-11-06,ARI,STL,19,13,2011
2011110612,2011-11-06,PIT,BAL,20,23,2011
2011110700,2011-11-07,PHI,CHI,24,30,2011
2011111000,2011-11-10,SD,OAK,17,24,2011
2011111300,2011-11-13,DAL,BUF,44,7,2011
2011111310,2011-11-13,CLE,STL,12,13,2011
2011111309,2011-11-13,MIA,WAS,20,9,2011
2011111308,2011-11-13,ATL,NO,23,26,2011
2011111306,2011-11-13,PHI,ARI,17,21,2011
2011111301,2011-11-13,CAR,TEN,3,30,2011
2011111302,2011-11-13,TB,HOU,9,37,2011
2011111303,2011-11-13,CIN,PIT,17,24,2011
2011111304,2011-11-13,IND,JAC,3,17,2011
2011111305,2011-11-13,KC,DEN,10,17,2011
2011111311,2011-11-13,SEA,BAL,22,17,2011
2011111307,2011-11-13,CHI,DET,37,13,2011
2011111312,2011-11-13,SF,NYG,27,20,2011
2011111313,2011-11-13,NYJ,NE,16,37,2011
2011111400,2011-11-14,GB,MIN,45,7,2011
2011111700,2011-11-17,DEN,NYJ,17,13,2011
2011112000,2011-11-20,MIN,OAK,21,27,2011
2011112005,2011-11-20,WAS,DAL,24,27,2011
2011112007,2011-11-20,GB,TB,35,26,2011
2011112006,2011-11-20,DET,CAR,49,35,2011
2011112004,2011-11-20,BAL,CIN,31,24,2011
2011112003,2011-11-20,CLE,JAC,14,10,2011
2011112002,2011-11-20,MIA,BUF,35,8,2011
2011112009,2011-11-20,STL,SEA,7,24,2011
2011112008,2011-11-20,SF,ARI,23,7,2011
2011112010,2011-11-20,CHI,SD,31,20,2011
2011112001,2011-11-20,ATL,TEN,23,17,2011
2011112011,2011-11-20,NYG,PHI,10,17,2011
2011112100,2011-11-21,NE,KC,34,3,2011
2011112400,2011-11-24,DET,GB,15,27,2011
2011112401,2011-11-24,DAL,MIA,20,19,2011
2011112402,2011-11-24,BAL,SF,16,6,2011
2011112703,2011-11-27,ATL,MIN,24,14,2011
2011112702,2011-11-27,JAC,HOU,13,20,2011
2011112701,2011-11-27,CIN,CLE,23,20,2011
2011112700,2011-11-27,NYJ,BUF,28,24,2011
2011112704,2011-11-27,STL,ARI,20,23,2011
2011112706,2011-11-27,TEN,TB,23,17,2011
2011112705,2011-11-27,IND,CAR,19,27,2011
2011112707,2011-11-27,SEA,WAS,17,23,2011
2011112708,2011-11-27,OAK,CHI,25,20,2011
2011112709,2011-11-27,PHI,NE,20,38,2011
2011112710,2011-11-27,SD,DEN,13,16,2011
2011112711,2011-11-27,KC,PIT,9,13,2011
2011112800,2011-11-28,NO,NYG,49,24,2011
2011120100,2011-12-01,SEA,PHI,31,14,2011
2011120400,2011-12-04,WAS,NYJ,19,34,2011
2011120413,2011-12-04,NE,IND,31,24,2011
2011120409,2011-12-04,MIN,DEN,32,35,2011
2011120408,2011-12-04,HOU,ATL,17,10,2011
2011120407,2011-12-04,TB,CAR,19,38,2011
2011120405,2011-12-04,PIT,CIN,35,7,2011
2011120401,2011-12-04,CHI,KC,3,10,2011
2011120402,2011-12-04,BUF,TEN,17,23,2011
2011120403,2011-12-04,MIA,OAK,34,14,2011
2011120404,2011-12-04,CLE,BAL,10,24,2011
2011120412,2011-12-04,SF,STL,26,0,2011
2011120411,2011-12-04,ARI,DAL,19,13,2011
2011120410,2011-12-04,NYG,GB,35,38,2011
2011120406,2011-12-04,NO,DET,31,17,2011
2011120500,2011-12-05,JAC,SD,14,38,2011
2011120800,2011-12-08,PIT,CLE,14,3,2011
2011121100,2011-12-11,WAS,NE,27,34,2011
2011121109,2011-12-11,TEN,NO,17,22,2011
2011121108,2011-12-11,JAC,TB,41,14,2011
2011121107,2011-12-11,MIA,PHI,10,26,2011
2011121106,2011-12-11,CAR,ATL,23,31,2011
2011121105,2011-12-11,DET,MIN,34,28,2011
2011121102,2011-12-11,NYJ,KC,37,10,2011
2011121103,2011-12-11,CIN,HOU,19,20,2011
2011121104,2011-12-11,BAL,IND,24,10,2011
2011121111,2011-12-11,DEN,CHI,13,10,2011
2011121110,2011-12-11,ARI,SF,21,19,2011
2011121112,2011-12-11,SD,BUF,37,10,2011
2011121101,2011-12-11,GB,OAK,46,16,2011
2011121113,2011-12-11,DAL,NYG,34,37,2011
2011121200,2011-12-12,SEA,STL,30,13,2011
2011121500,2011-12-15,ATL,JAC,41,14,2011
2011121700,2011-12-17,TB,DAL,15,31,2011
2011121802,2011-12-18,IND,TEN,27,13,2011
2011121803,2011-12-18,NYG,WAS,10,23,2011
2011121804,2011-12-18,CHI,SEA,14,38,2011
2011121801,2011-12-18,BUF,MIA,23,30,2011
2011121800,2011-12-18,STL,CIN,13,20,2011
2011121805,2011-12-18,MIN,NO,20,42,2011
2011121807,2011-12-18,KC,GB,19,14,2011
2011121806,2011-12-18,HOU,CAR,13,28,2011
2011121808,2011-12-18,OAK,DET,27,28,2011
2011121809,2011-12-18,PHI,NYJ,45,19,2011
2011121810,2011-12-18,ARI,CLE,20,17,2011
2011121811,2011-12-18,DEN,NE,23,41,2011
2011121812,2011-12-18,SD,BAL,34,14,2011
2011121900,2011-12-19,SF,PIT,20,3,2011
2011122200,2011-12-22,IND,HOU,19,16,2011
2011122400,2011-12-24,BUF,DEN,40,14,2011
2011122409,2011-12-24,PIT,STL,27,0,2011
2011122408,2011-12-24,CIN,ARI,23,16,2011
2011122407,2011-12-24,CAR,TB,48,16,2011
2011122406,2011-12-24,WAS,MIN,26,33,2011
2011122401,2011-12-24,NE,MIA,27,24,2011
2011122402,2011-12-24,BAL,CLE,20,14,2011
2011122403,2011-12-24,TEN,JAC,23,17,2011
2011122404,2011-12-24,KC,OAK,13,16,2011
2011122405,2011-12-24,NYJ,NYG,14,29,2011
2011122410,2011-12-24,DET,SD,38,10,2011
2011122412,2011-12-24,SEA,SF,17,19,2011
2011122411,2011-12-24,DAL,PHI,7,20,2011
2011122500,2011-12-25,GB,CHI,35,21,2011
2011122600,2011-12-26,NO,ATL,45,16,2011
2012010100,2012-01-01,MIA,NYJ,19,17,2011
2012010101,2012-01-01,NE,BUF,49,21,2011
2012010112,2012-01-01,STL,SF,27,34,2011
2012010111,2012-01-01,NO,CAR,45,17,2011
2012010109,2012-01-01,MIN,CHI,13,17,2011
2012010108,2012-01-01,GB,DET,45,41,2011
2012010107,2012-01-01,PHI,WAS,34,10,2011
2012010105,2012-01-01,JAC,IND,19,13,2011
2012010104,2012-01-01,HOU,TEN,22,23,2011
2012010110,2012-01-01,ATL,TB,45,24,2011
2012010114,2012-01-01,OAK,SD,26,38,2011
2012010113,2012-01-01,DEN,KC,3,7,2011
2012010103,2012-01-01,CLE,PIT,9,13,2011
2012010102,2012-01-01,CIN,BAL,16,24,2011
2012010115,2012-01-01,ARI,SEA,23,20,2011
2012010106,2012-01-01,NYG,DAL,31,14,2011
