GameID,date,home,away,homescore,awayscore,Season
2013092205,2013-09-22,NYJ,BUF,27,20,2013
2013092211,2013-09-22,SF,IND,7,27,2013
2013092212,2013-09-22,SEA,JAC,45,17,2013
2013092213,2013-09-22,PIT,CHI,23,40,2013
2013092300,2013-09-23,DEN,OAK,37,21,2013
2013092600,2013-09-26,STL,SF,11,35,2013
2013092900,2013-09-29,BUF,BAL,23,20,2013
2013092907,2013-09-29,TB,ARI,10,13,2013
2013092906,2013-09-29,MIN,PIT,34,27,2013
2013092905,2013-09-29,KC,NYG,31,7,2013
2013092904,2013-09-29,JAC,IND,3,37,2013
2013092903,2013-09-29,HOU,SEA,20,23,2013
2013092901,2013-09-29,CLE,CIN,17,6,2013
2013092902,2013-09-29,DET,CHI,40,32,2013
2013092908,2013-09-29,TEN,NYJ,38,13,2013
2013092910,2013-09-29,OAK,WAS,14,24,2013
2013092909,2013-09-29,DEN,PHI,52,20,2013
2013092911,2013-09-29,SD,DAL,30,21,2013
2013092912,2013-09-29,ATL,NE,23,30,2013
2013093000,2013-09-30,NO,MIA,38,17,2013
2013100300,2013-10-03,CLE,BUF,37,24,2013
2013100601,2013-10-06,CIN,NE,13,6,2013
2013100602,2013-10-06,GB,DET,22,9,2013
2013100603,2013-10-06,IND,SEA,34,28,2013
2013100604,2013-10-06,MIA,BAL,23,26,2013
2013100600,2013-10-06,CHI,NO,18,26,2013
2013100605,2013-10-06,NYG,PHI,21,36,2013
2013100607,2013-10-06,TEN,KC,17,26,2013
2013100606,2013-10-06,STL,JAC,34,20,2013
2013100608,2013-10-06,ARI,CAR,22,6,2013
2013100609,2013-10-06,DAL,DEN,48,51,2013
2013100611,2013-10-06,SF,HOU,34,3,2013
2013100610,2013-10-06,OAK,SD,27,17,2013
2013100700,2013-10-07,ATL,NYJ,28,30,2013
2013101000,2013-10-10,CHI,NYG,27,21,2013
2013101300,2013-10-13,BAL,GB,17,19,2013
2013101301,2013-10-13,BUF,CIN,24,27,2013
2013101302,2013-10-13,CLE,DET,17,31,2013
2013101303,2013-10-13,HOU,STL,13,38,2013
2013101305,2013-10-13,MIN,CAR,10,35,2013
2013101304,2013-10-13,KC,OAK,24,7,2013
2013101306,2013-10-13,NYJ,PIT,6,19,2013
2013101307,2013-10-13,TB,PHI,20,31,2013
2013101308,2013-10-13,DEN,JAC,35,19,2013
2013101309,2013-10-13,SEA,TEN,20,13,2013
2013101310,2013-10-13,NE,NO,30,27,2013
2013101311,2013-10-13,SF,ARI,32,20,2013
2013101312,2013-10-13,DAL,WAS,31,16,2013
2013101400,2013-10-14,SD,IND,19,9,2013
2013101700,2013-10-17,ARI,SEA,22,34,2013
2013102000,2013-10-20,ATL,TB,31,23,2013
2013102009,2013-10-20,WAS,CHI,45,41,2013
2013102008,2013-10-20,PHI,DAL,3,17,2013
2013102007,2013-10-20,NYJ,NE,30,27,2013
2013102006,2013-10-20,MIA,BUF,21,23,2013
2013102004,2013-10-20,JAC,SD,6,24,2013
2013102001,2013-10-20,CAR,STL,30,15,2013
2013102002,2013-10-20,DET,CIN,24,27,2013
2013102010,2013-10-20,TEN,SF,17,31,2013
2013102005,2013-10-20,KC,HOU,17,16,2013
2013102011,2013-10-20,PIT,BAL,19,16,2013
2013102003,2013-10-20,GB,CLE,31,13,2013
2013102012,2013-10-20,IND,DEN,39,33,2013
2013102100,2013-10-21,NYG,MIN,23,7,2013
2013102400,2013-10-24,TB,CAR,13,31,2013
2013102701,2013-10-27,JAC,SF,10,42,2013
2013102702,2013-10-27,KC,CLE,23,17,2013
2013102703,2013-10-27,NE,MIA,27,17,2013
2013102704,2013-10-27,NO,BUF,35,17,2013
2013102700,2013-10-27,DET,DAL,31,30,2013
2013102705,2013-10-27,PHI,NYG,7,15,2013
2013102706,2013-10-27,OAK,PIT,21,18,2013
2013102707,2013-10-27,CIN,NYJ,49,9,2013
2013102708,2013-10-27,ARI,ATL,27,13,2013
2013102709,2013-10-27,DEN,WAS,45,21,2013
2013102710,2013-10-27,MIN,GB,31,44,2013
2013102800,2013-10-28,STL,SEA,9,14,2013
2013103100,2013-10-31,MIA,CIN,22,20,2013
2013110301,2013-11-03,CAR,ATL,34,10,2013
2013110302,2013-11-03,DAL,MIN,27,23,2013
2013110303,2013-11-03,NYJ,NO,26,20,2013
2013110304,2013-11-03,STL,TEN,21,28,2013
2013110300,2013-11-03,BUF,KC,13,23,2013
2013110305,2013-11-03,WAS,SD,30,24,2013
2013110306,2013-11-03,OAK,PHI,20,49,2013
2013110307,2013-11-03,SEA,TB,27,24,2013
2013110308,2013-11-03,CLE,BAL,24,18,2013
2013110309,2013-11-03,NE,PIT,55,31,2013
2013110310,2013-11-03,HOU,IND,24,27,2013
2013110400,2013-11-04,GB,CHI,20,27,2013
2013110700,2013-11-07,MIN,WAS,34,27,2013
2013111003,2013-11-10,GB,PHI,13,27,2013
2013111007,2013-11-10,TEN,JAC,27,29,2013
2013111006,2013-11-10,PIT,BUF,23,10,2013
2013111005,2013-11-10,NYG,OAK,24,20,2013
2013111004,2013-11-10,IND,STL,8,38,2013
2013111000,2013-11-10,ATL,SEA,10,33,2013
2013111001,2013-11-10,BAL,CIN,20,17,2013
2013111002,2013-11-10,CHI,DET,19,21,2013
2013111008,2013-11-10,SF,CAR,9,10,2013
2013111009,2013-11-10,ARI,HOU,27,24,2013
2013111010,2013-11-10,SD,DEN,20,28,2013
2013111011,2013-11-10,NO,DAL,49,17,2013
2013111100,2013-11-11,TB,MIA,22,19,2013
2013111400,2013-11-14,TEN,IND,27,30,2013
2013111700,2013-11-17,BUF,NYJ,37,14,2013
2013111708,2013-11-17,TB,ATL,41,28,2013
2013111707,2013-11-17,PIT,DET,37,27,2013
2013111706,2013-11-17,PHI,WAS,24,16,2013
2013111704,2013-11-17,JAC,ARI,14,27,2013
2013111703,2013-11-17,HOU,OAK,23,28,2013
2013111701,2013-11-17,CHI,BAL,23,20,2013
2013111702,2013-11-17,CIN,CLE,41,20,2013
2013111705,2013-11-17,MIA,SD,20,16,2013
2013111712,2013-11-17,NYG,GB,27,13,2013
2013111711,2013-11-17,SEA,MIN,41,20,2013
2013111710,2013-11-17,NO,SF,23,20,2013
2013111709,2013-11-17,DEN,KC,27,17,2013
2013111800,2013-11-18,CAR,NE,24,20,2013
2013112100,2013-11-21,ATL,NO,13,17,2013
2013112402,2013-11-24,DET,TB,21,24,2013
2013112403,2013-11-24,GB,MIN,26,26,2013
2013112404,2013-11-24,HOU,JAC,6,13,2013
2013112405,2013-11-24,KC,SD,38,41,2013
2013112406,2013-11-24,MIA,CAR,16,20,2013
2013112401,2013-11-24,CLE,PIT,11,27,2013
2013112407,2013-11-24,STL,CHI,42,21,2013
2013112400,2013-11-24,BAL,NYJ,19,3,2013
2013112409,2013-11-24,OAK,TEN,19,23,2013
2013112408,2013-11-24,ARI,IND,40,11,2013
2013112410,2013-11-24,NYG,DAL,21,24,2013
2013112411,2013-11-24,NE,DEN,34,31,2013
2013112500,2013-11-25,WAS,SF,6,27,2013
2013112800,2013-11-28,DET,GB,40,10,2013
2013112801,2013-11-28,DAL,OAK,31,24,2013
2013112802,2013-11-28,BAL,PIT,22,20,2013
2013120102,2013-12-01,IND,TEN,22,14,2013
2013120101,2013-12-01,CLE,JAC,28,32,2013
2013120100,2013-12-01,CAR,TB,27,6,2013
2013120104,2013-12-01,MIN,CHI,23,20,2013
2013120109,2013-12-01,HOU,NE,31,34,2013
2013120106,2013-12-01,PHI,ARI,24,21,2013
2013120105,2013-12-01,NYJ,MIA,3,23,2013
2013120107,2013-12-01,BUF,ATL,31,34,2013
2013120108,2013-12-01,SF,STL,23,13,2013
2013120110,2013-12-01,SD,CIN,10,17,2013
2013120103,2013-12-01,KC,DEN,28,35,2013
2013120111,2013-12-01,WAS,NYG,17,24,2013
2013120200,2013-12-02,SEA,NO,34,7,2013
2013120500,2013-12-05,JAC,HOU,27,20,2013
2013120801,2013-12-08,CIN,IND,42,28,2013
2013120802,2013-12-08,NE,CLE,27,26,2013
2013120803,2013-12-08,NYJ,OAK,37,27,2013
2013120808,2013-12-08,WAS,KC,10,45,2013
2013120800,2013-12-08,BAL,MIN,29,26,2013
2013120813,2013-12-08,GB,ATL,22,21,2013
2013120807,2013-12-08,TB,BUF,27,6,2013
2013120806,2013-12-08,PIT,MIA,28,34,2013
2013120805,2013-12-08,PHI,DET,34,20,2013
2013120809,2013-12-08,DEN,TEN,51,28,2013
2013120810,2013-12-08,ARI,STL,30,10,2013
2013120812,2013-12-08,SF,SEA,19,17,2013
2013120811,2013-12-08,SD,NYG,37,14,2013
2013120804,2013-12-08,NO,CAR,31,13,2013
2013120900,2013-12-09,CHI,DAL,45,28,2013
2013121200,2013-12-12,DEN,SD,20,27,2013
2013121500,2013-12-15,ATL,WAS,27,26,2013
2013121508,2013-12-15,TB,SF,14,33,2013
2013121506,2013-12-15,NYG,SEA,0,23,2013
2013121505,2013-12-15,MIN,PHI,48,30,2013
2013121504,2013-12-15,MIA,NE,24,20,2013
2013121503,2013-12-15,JAC,BUF,20,27,2013
2013121502,2013-12-15,IND,HOU,25,3,2013
2013121501,2013-12-15,CLE,CHI,31,38,2013
2013121511,2013-12-15,OAK,KC,31,56,2013
2013121510,2013-12-15,CAR,NYJ,30,20,2013
2013121512,2013-12-15,DAL,GB,36,37,2013
2013121509,2013-12-15,TEN,ARI,34,37,2013
2013121507,2013-12-15,STL,NO,27,16,2013
2013121513,2013-12-15,PIT,CIN,30,20,2013
2013121600,2013-12-16,DET,BAL,16,18,2013
2013122200,2013-12-22,BUF,MIA,19,0,2013
2013122201,2013-12-22,CAR,NO,17,13,2013
2013122202,2013-12-22,CIN,MIN,42,14,2013
2013122203,2013-12-22,HOU,DEN,13,37,2013
2013122204,2013-12-22,JAC,TEN,16,20,2013
2013122205,2013-12-22,KC,IND,7,23,2013
2013122209,2013-12-22,WAS,DAL,23,24,2013
2013122206,2013-12-22,NYJ,CLE,24,13,2013
2013122208,2013-12-22,STL,TB,23,13,2013
2013122211,2013-12-22,SEA,ARI,10,17,2013
2013122210,2013-12-22,DET,NYG,20,23,2013
2013122214,2013-12-22,BAL,NE,7,41,2013
2013122213,2013-12-22,SD,OAK,26,13,2013
2013122212,2013-12-22,GB,PIT,31,38,2013
2013122207,2013-12-22,PHI,CHI,54,11,2013
2013122300,2013-12-23,SF,ATL,34,24,2013
2013122910,2013-12-29,PIT,CLE,20,7,2013
2013122909,2013-12-29,NYG,WAS,20,6,2013
2013122902,2013-12-29,CIN,BAL,34,17,2013
2013122911,2013-12-29,TEN,HOU,16,10,2013
2013122904,2013-12-29,IND,JAC,30,10,2013
2013122905,2013-12-29,MIA,NYJ,7,20,2013
2013122906,2013-12-29,MIN,DET,14,13,2013
2013122900,2013-12-29,ATL,CAR,20,21,2013
2013122908,2013-12-29,NO,TB,42,17,2013
2013122907,2013-12-29,NE,BUF,34,20,2013
2013122915,2013-12-29,SEA,STL,27,9,2013
2013122901,2013-12-29,CHI,GB,28,33,2013
2013122912,2013-12-29,ARI,SF,20,23,2013
2013122913,2013-12-29,OAK,DEN,14,34,2013
2013122914,2013-12-29,SD,KC,27,24,2013
2013122903,2013-12-29,DAL,PHI,22,24,2013
