Season,Team,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2009,NYJ,T.Jones,593,180,3.2944444444444443,2776,4.681281618887015,15.422222222222222,9,22,2.4444444444444446,4.166835690828343,0.3794266441821248,0.007026704369019128,0.5048860522636942,0.03709949409780776,0.01517706576728499,0.05,0.12222222222222222,0.02314908717126857,0.5958284708215578,0.0033101581712308764,0.41989881956155145,0.0010047697652977366,0.5278265675234188,4.124703397347755,0.006955654970232302,0.022915018874154196
2009,CAR,J.Stewart,515,170,3.0294117647058822,2560,4.970873786407767,15.058823529411764,11,19,1.7272727272727273,-9.082629640573954,0.38058252427184464,-0.0176361740593669,0.48915956195517185,0.036893203883495145,0.021359223300970873,0.06470588235294118,0.11176470588235295,-0.05342723317984679,1.5776040591716787,0.009280023877480463,0.429126213592233,0.0030633088527605413,0.5703334450062886,7.233502011575153,0.014045634973932335,0.04255001183279502
2009,MIA,R.Williams,505,157,3.21656050955414,2227,4.40990099009901,14.184713375796179,11,22,2,2.0025450522352646,0.4158415841584158,0.003965435747000524,0.5028861792501687,0.04356435643564356,0.02178217821782178,0.07006369426751592,0.14012738853503184,0.012755064026976208,0.22907396057612,0.0014590698125867517,0.4198019801980198,4.536118031210297e-4,0.5119323053280338,1.3464271658671534,0.0026661924076577296,0.008575969209344926
2009,CIN,C.Benson,497,154,3.227272727272727,2085,4.195171026156942,13.53896103896104,8,9,1.125,-31.820468984484222,0.3843058350100604,-0.06402508849996826,0.4508983499202582,0.018108651911468814,0.01609657947686117,0.05194805194805195,0.05844155844155844,-0.20662642197717027,0.7213712043741071,0.004684228599831864,0.43661971830985913,0.0014514511154408592,0.5381156109093133,2.429498216772783,0.004888326391896947,0.015775962446576513
2009,CLE,J.Harrison,495,159,3.1132075471698113,2093,4.228282828282828,13.163522012578616,7,12,1.7142857142857142,-43.51358059236741,0.3474747474747475,-0.08790622341892407,0.43815440717735044,0.024242424242424242,0.014141414141414142,0.0440251572327044,0.07547169811320754,-0.27367031819099,-0.03365030870577301,-2.1163716167152839e-4,0.37373737373737376,-6.798042162782427e-5,0.4982835269382448,-0.8363168644202965,-0.001689529019030902,-0.005259854493209412
2009,TEN,C.Johnson,490,166,2.9518072289156625,2721,5.553061224489796,16.39156626506024,15,20,1.3333333333333333,17.648695558218453,0.3693877551020408,0.03601774603718052,0.5209416815269143,0.04081632653061224,0.030612244897959183,0.09036144578313253,0.12048192771084337,0.1063174431217979,1.1349008361119113,0.00683675202477055,0.39591836734693875,0.0023161241553304314,0.5497166100891763,10.736689164729565,0.021911610540264418,0.06467885038993713
2009,BAL,R.Rice,457,162,2.8209876543209877,2216,4.849015317286652,13.679012345679013,7,22,3.142857142857143,0.5050290839125815,0.39606126914660833,0.0011050964637036795,0.5008163707836366,0.04814004376367615,0.015317286652078774,0.043209876543209874,0.13580246913580246,0.003117463480941861,-0.5448742140403486,-0.0033634210743231398,0.4288840262582057,-0.0011922849322545922,0.46727694871847936,-0.952451571120755,-0.0020841391052970567,-0.005879330685930586
2009,NO,M.Bell,452,146,3.095890410958904,2124,4.699115044247788,14.547945205479452,6,22,3.6666666666666665,6.091349373138749,0.413716814159292,0.013476436666236172,0.5090698075060323,0.048672566371681415,0.01327433628318584,0.0410958904109589,0.1506849315068493,0.041721571048895546,1.0682417163379578,0.007316724084506561,0.4911504424778761,0.0023633666290662782,0.5712042559396975,0.9024299336223529,0.001996526401819365,0.006181026942618855
2009,NE,L.Maroney,451,150,3.006666666666667,1945,4.312638580931264,12.966666666666667,7,20,2.857142857142857,-20.887503266031683,0.42350332594235035,-0.04631375447013677,0.46737034034493996,0.04434589800443459,0.015521064301552107,0.04666666666666667,0.13333333333333333,-0.13925002177354456,0.5166758110174791,0.0034445054067831936,0.47671840354767187,0.0011456226408369824,0.5346541099587866,-0.5182209549851436,-0.0011490486806765934,-0.0034548063665676243
2009,MIN,A.Peterson,446,162,2.753086419753086,1939,4.3475336322869955,11.969135802469136,9,20,2.2222222222222223,-65.67898619741291,0.3654708520179372,-0.14726230089106035,0.39577295194306134,0.04484304932735426,0.020179372197309416,0.05555555555555555,0.12345679012345678,-0.40542584072477106,-1.4008011666232303,-0.008646920781624878,0.437219730941704,-0.0031408097906350453,0.40464769735846307,-5.146921660352127,-0.011540183094959924,-0.031771121360198315
2009,ATL,M.Turner,437,140,3.1214285714285714,1941,4.441647597254004,13.864285714285714,6,15,2.5,-24.687248996217647,0.3707093821510298,-0.056492560632077,0.45859121498359057,0.034324942791762014,0.013729977116704805,0.04285714285714286,0.10714285714285714,-0.17633749283012606,-0.18101041320535982,-0.0012929315228954272,0.4073226544622426,-4.1421147186581194e-4,0.4884565265875581,0.7221417396727403,0.0016524982601206872,0.005158155283376716
