Season,Team,Player_Name,Targets,Receptions,Drives,Targets_per_Drive,Rec_per_Drive,Total_Yards,Yards_per_Drive,Total_Raw_YAC,Yards_per_Rec,Yards_per_Target,YAC_per_Target,Total_Caught_YAC,Total_Dropped_YAC,Caught_YAC_per_Target,Dropped_YAC_per_Target,YAC_per_Rec,Caught_YAC_per_Rec,Dropped_YAC_per_Rec,YAC_per_Drive,Caught_YAC_per_Drive,Dropped_YAC_per_Drive,Rec_Percentage,Fumbles,TDs,TDs_per_Drive,Fumbles_per_Drive,AC_TDs,AC_TDs_per_Drive,AC_TD_Rate,TD_to_Fumbles,Total_EPA,EPA_per_Drives,Success_Rate,EPA_per_Rec,EPA_per_Target,EPA_Rec_Perc,TD_per_Targets,Fumbles_per_Rec,TD_per_Rec,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Target,WPA_per_Rec,WPA_Rec_Perc,Total_Clutch_EPA,Clutch_EPA_per_Drive,Total_Raw_AirYards,PACR,Total_Caught_AirYards,Raw_AirYards_per_Target,RACR,Total_Raw_airEPA,Total_Caught_airEPA,Raw_airEPA_per_Drive,Caught_airEPA_per_Drive,airEPA_per_Target,Caught_airEPA_per_Target,epa_RACR,Total_Raw_airWPA,Total_Caught_airWPA,Raw_airWPA_per_Drive,Caught_airWPA_per_Drive,airWPA_per_Target,Caught_airWPA_per_Target,yacEPA_Rec,yacEPA_Drop,Total_yacEPA,yacEPA_per_Target,yacEPA_per_Rec,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yacWPA_Rec,yacWPA_Drop,Total_yacWPA,yacWPA_per_Target,yacWPA_per_Rec,yacWPA_Rec_per_Drive,yacWPA_Drop_per_Drive,wpa_RACR,yac_Success_Rate,yac_Rec_Success_Rate,air_Success_Rate,air_Rec_Success_Rate,yac_Win_Success_Rate,yac_Rec_Win_Success_Rate,air_Win_Success_Rate,air_Rec_Win_Success_Rate
2009,IND,P.Garcon,128,87,26,4.923076923076923,3.3461538461538463,952,36.61538461538461,340,10.942528735632184,7.4375,2.65625,340,0,2.65625,0,3.9080459770114944,3.9080459770114944,0,13.076923076923077,13.076923076923077,0,0.6796875,2,7,0.2692307692307692,0.07692307692307693,1,0.038461538461538464,0.14285714285714285,3.5,40.93991684110164,1.574612186196217,0.5703125,0.9935524541225952,0.3198431003211066,0.5969962900514948,0.0546875,0.022988505747126436,0.08045977011494253,1.307135412486437,0.050274438941786036,0.5390625,0.010211995410050289,0.028252915880924167,0.6095736077348066,1.9193401040591953,0.07382077323304598,1118,0.851520572450805,603,8.734375,0.851520572450805,86.65268714135296,37.73616902929949,3.332795659282806,1.4513911165115188,0.67697411829182,0.29481382054140226,0.4724598646816116,2.3622205605169606,1.0382195201108932,0.09085463694296002,0.03993152000426513,0.018454848129038755,0.008111090000866353,48.7028944793663,-94.4156647796176,-45.71277030025131,-0.35713101797071334,0.5598033848203023,1.8731882492063963,-3.6313717222929847,1.4197841615295093,-2.4748693095600327,-1.0550851480305237,-0.008242852718988466,0.016319358178500106,0.054607083135750356,-0.09518728113692433,0.553350281652098,0.5234375,0.515625,0.671875,0.390625,0.5078125,0.5,0.671875,0.390625
2009,NO,M.Colston,102,72,30,3.4,2.4,731,24.366666666666667,327,10.152777777777779,7.166666666666667,3.2058823529411766,327,0,3.2058823529411766,0,4.541666666666667,4.541666666666667,0,10.9,10.9,0,0.7058823529411765,0,8,0.26666666666666666,0,6,0.2,0.75,Inf,36.16181184262066,1.2053937280873552,0.5490196078431373,0.8676198029496269,0.35452756708451627,0.602491285917047,0.0784313725490196,0,0.1111111111111111,0.7990184704851555,0.02663394901617185,0.5784313725490197,0.007833514416521132,0.025408503366742705,0.5484184461373186,2.3895808738912616,0.07965269579637539,742,0.9851752021563343,405,7.2745098039215685,0.9851752021563343,24.270884531622784,4.333757118955727,0.8090294843874262,0.14445857063185757,0.237949848349243,0.04248781489172282,1.489925585345069,-0.7681085126915556,0.2200596038481821,-0.02560361708971852,0.007335320128272736,-0.007530475614623094,0.002157447096550805,58.13486869341742,-47.29694138241954,10.837927310997873,0.10625418932350857,0.8074287318530197,1.9378289564472473,-1.576564712747318,1.6093526385572925,-0.08295287728962164,1.5263997612676707,0.014964703541839909,0.022352119979962396,0.053645087951909746,-0.0027650959096540547,-1.0402416550303384,0.5294117647058824,0.46078431372549017,0.49019607843137253,0.3333333333333333,0.5490196078431373,0.46078431372549017,0.5196078431372549,0.37254901960784315
2009,DAL,J.Witten,70,45,21,3.3333333333333335,2.142857142857143,442,21.047619047619047,239,9.822222222222223,6.314285714285714,3.414285714285714,239,0,3.414285714285714,0,5.311111111111111,5.311111111111111,0,11.380952380952381,11.380952380952381,0,0.6428571428571429,0,2,0.09523809523809523,0,1,0.047619047619047616,0.5,Inf,11.38316135578696,0.5420553026565219,0.4857142857142857,0.7257105908433661,0.16261659079695656,0.4737293392956445,0.02857142857142857,0,0.044444444444444446,0.6405356232851113,0.03050169634691006,0.5285714285714286,0.009150508904073018,0.020822142337218304,0.6810132157422166,1.3585485453249435,0.06469278787261636,355,1.2450704225352112,203,5.071428571428571,1.2450704225352112,11.76421746316856,-2.1346023088044888,0.5602008315794552,-0.10164772899068994,0.16806024947383658,-0.030494318697206983,0.9676088861350437,0.3564467070054557,0.10400869095462732,0.016973652714545512,0.004952794807363206,0.005092095814363653,0.0014858384422089617,34.791578896755965,-35.17263500413756,-0.3810561073815987,-0.005443658676879981,0.7731461977056882,1.6567418522264745,-1.6748873811494076,0.8329877142201964,-0.5488987979405409,0.28408891627965555,0.004058413089709365,0.01851083809378214,0.03966608162953316,-0.02613803799716861,1.797002499100959,0.6,0.5285714285714286,0.4857142857142857,0.3142857142857143,0.6285714285714286,0.5285714285714286,0.5,0.32857142857142857
2009,MIN,B.Berrian,70,43,23,3.0434782608695654,1.8695652173913044,544,23.652173913043477,261,12.651162790697674,7.771428571428571,3.7285714285714286,261,0,3.7285714285714286,0,6.069767441860465,6.069767441860465,0,11.347826086956522,11.347826086956522,0,0.6142857142857143,1,5,0.21739130434782608,0.043478260869565216,3,0.13043478260869565,0.6,5,19.23520346114361,0.8363131939627656,0.45714285714285713,1.1093935189147854,0.2747886208734801,0.5147371818132942,0.07142857142857142,0.023255813953488372,0.11627906976744186,-0.1256817907126308,-0.005464425683157861,0.45714285714285713,-0.001795454153037583,0.03236632591701394,0.42352904040858297,-0.9697287777381678,-0.042162120771224686,606,0.8976897689768977,283,8.657142857142857,0.8976897689768977,34.12765241510279,12.833772998188289,1.4838109745696864,0.5579901303560125,0.48753789164432554,0.1833396142598327,0.5636251573117669,0.8838525715414303,0.346352035315269,0.03842837267571436,0.01505878414414213,0.012626465307734718,0.004947886218789557,34.87014831514748,-49.76259726910666,-14.892448953959175,-0.21274927077084535,0.8109336817476158,1.5160934050064123,-2.163591185613333,1.0453999791163302,-2.0549343413703913,-1.0095343622540611,-0.014421919460772302,0.024311627421310003,0.045452173005057835,-0.08934497136393006,-0.14219768631033453,0.5714285714285714,0.5285714285714286,0.5571428571428572,0.2857142857142857,0.5714285714285714,0.5285714285714286,0.5571428571428572,0.2857142857142857
2009,ARI,E.Doucet,68,53,21,3.238095238095238,2.5238095238095237,635,30.238095238095237,297,11.981132075471699,9.338235294117647,4.367647058823529,297,0,4.367647058823529,0,5.60377358490566,5.60377358490566,0,14.142857142857142,14.142857142857142,0,0.7794117647058824,2,5,0.23809523809523808,0.09523809523809523,4,0.19047619047619047,0.8,2.5,18.520189132684525,0.8819137682230727,0.6764705882352942,0.7176347739742928,0.2723557225394783,0.44460731774910434,0.07352941176470588,0.03773584905660377,0.09433962264150944,0.9288736466291648,0.04423207841091261,0.6764705882352942,0.013659906568075954,0.022454359307110424,0.6319307994941916,0.6621153772597378,0.031529303679035135,484,1.31198347107438,348,7.117647058823529,1.31198347107438,17.436017660128798,4.2007542409842955,0.8302865552442285,0.2000359162373474,0.2564120244136588,0.06177579766153376,1.0621799939463767,0.5819701548627954,0.3584824676022321,0.02771286451727597,0.017070593695344388,0.008558384630335225,0.005271800994150472,33.83388877965322,-32.74971730709749,1.0841714725557285,0.015943698125819538,0.638375259993457,1.6111375609358678,-1.5595103479570234,0.8315985756746204,-0.48469508390825095,0.3469034917663695,0.0051015219377407274,0.015690539163672083,0.03959993217498192,-0.023080718281345284,1.5960846769679367,0.7058823529411765,0.6764705882352942,0.6029411764705882,0.4411764705882353,0.6470588235294118,0.6323529411764706,0.6323529411764706,0.47058823529411764
2009,NYJ,J.Cotchery,67,42,26,2.576923076923077,1.6153846153846154,584,22.46153846153846,235,13.904761904761905,8.716417910447761,3.5074626865671643,235,0,3.5074626865671643,0,5.595238095238095,5.595238095238095,0,9.038461538461538,9.038461538461538,0,0.6268656716417911,0,4,0.15384615384615385,0,2,0.07692307692307693,0.5,Inf,18.60087448385424,0.7154182493790093,0.44776119402985076,1.1704788780418471,0.277624992296332,0.5101520255762412,0.05970149253731343,0,0.09523809523809523,0.7057111062520507,0.027142734855848102,0.43283582089552236,0.010533001585851503,0.038008014709444995,0.5258265508892535,3.337436918221382,0.12836295839313008,690,0.8463768115942029,349,10.298507462686567,0.8463768115942029,51.76418890802108,26.723905066584994,1.9909303426161955,1.0278425025609612,0.7725998344480759,0.39886425472514914,0.35933866397299924,1.8116087204330107,0.9599553585258092,0.06967725847819271,0.036921359943300355,0.02703893612586583,0.014327691918295658,22.436207811172594,-55.59952223533943,-33.163314424166835,-0.4949748421517438,0.534195424075538,0.8629310696604844,-2.13844316289767,0.6363812592708806,-1.7422788734518406,-1.10589761418096,-0.01650593454001433,0.015151934744544777,0.024476202279649254,-0.06701072590199388,0.3895494089272057,0.43283582089552236,0.417910447761194,0.5970149253731343,0.3582089552238806,0.40298507462686567,0.373134328358209,0.6268656716417911,0.3880597014925373
2009,NFC,D.Jackson,48,31,11,4.363636363636363,2.8181818181818183,429,39,228,13.838709677419354,8.9375,4.75,228,0,4.75,0,7.354838709677419,7.354838709677419,0,20.727272727272727,20.727272727272727,0,0.6458333333333334,1,3,0.2727272727272727,0.09090909090909091,3,0.2727272727272727,1,3,18.03677591148906,1.6397069010444598,0.5833333333333334,1.1687946549593395,0.3757661648226887,0.6241224987260516,0.0625,0.03225806451612903,0.0967741935483871,0.5486686135209241,0.049878964865538555,0.5208333333333334,0.011430596115019252,0.03623238140109862,0.6072278799631141,2.0051766505071913,0.18228878640974466,447,0.959731543624161,201,9.3125,0.959731543624161,25.535313501290368,7.298652046313169,2.3213921364809424,0.6635138223921063,0.5319856979435493,0.1520552509648577,0.7063463665945442,1.0666651871686894,0.29151698871852416,0.09696956246988085,0.026501544428956744,0.022222191399347696,0.006073270598302587,28.933982257426358,-36.43251984722767,-7.498537589801308,-0.1562195331208606,0.9333542663685922,2.6303620234023963,-3.312047258838879,0.8316868347155332,-1.3496834083632985,-0.5179965736477653,-0.010791595284328444,0.02682860757146881,0.07560789406504848,-0.12269849166939077,0.5143775386326113,0.5208333333333334,0.5,0.5833333333333334,0.3333333333333333,0.5,0.4791666666666667,0.5625,0.3125
2009,BAL,R.Rice,45,24,17,2.6470588235294117,1.411764705882353,223,13.117647058823529,155,9.291666666666666,4.955555555555556,3.4444444444444446,155,0,3.4444444444444446,0,6.458333333333333,6.458333333333333,0,9.117647058823529,9.117647058823529,0,0.5333333333333333,1,0,0,0.058823529411764705,0,0,NaN,0,-13.512016557976994,-0.7948245034104113,0.37777777777777777,0.7326584700000213,-0.30026703462171095,0.3054978935020765,0,0.041666666666666664,0,-0.14156226253460935,-0.00832719191380055,0.3333333333333333,-0.0031458280563246522,0.010831021909659469,0.31247528023202625,-0.14962659260231492,-0.008801564270724408,312,0.7147435897435898,68,6.933333333333334,0.7147435897435898,17.52163865000435,-4.809945490091524,1.030684626470844,-0.28293797000538373,0.3893697477778744,-0.10688767755758942,-0.7711616948551578,0.2748039907910639,-0.028504738598013155,0.016164940634768463,-0.0016767493292948914,0.006106755350912531,-6.334386355114034e-4,22.393748770092035,-53.42740397807337,-31.03365520798134,-0.6896367823995854,0.9330728654205015,1.3172793394171785,-3.142788469298434,0.2884492644298404,-0.7048155177555137,-0.41636625332567323,-0.009252583407237183,0.012018719351243351,0.016967603789990612,-0.04145973633855963,-0.5151390346519403,0.4444444444444444,0.4,0.5333333333333333,0.15555555555555556,0.4,0.35555555555555557,0.4888888888888889,0.13333333333333333
2009,AFC,C.Ochocinco,43,27,12,3.5833333333333335,2.25,419,34.916666666666664,160,15.518518518518519,9.744186046511627,3.7209302325581395,160,0,3.7209302325581395,0,5.925925925925926,5.925925925925926,0,13.333333333333334,13.333333333333334,0,0.627906976744186,0,3,0.25,0,3,0.25,1,Inf,14.238466349647608,1.186538862470634,0.46511627906976744,1.16021382528311,0.3311271244104095,0.564509934000913,0.06976744186046512,0,0.1111111111111111,0.56180335596946,0.04681694633078833,0.46511627906976744,0.013065194324871162,0.04125306620452748,0.5967761968910394,1.3992183248771977,0.1166015270730998,502,0.8346613545816733,259,11.674418604651162,0.8346613545816733,29.341251927499293,9.493189955810749,2.4451043272916078,0.7910991629842291,0.6823546959883556,0.22077185943745928,0.4852712619362704,0.9886456339944276,0.3313578289044547,0.0823871361662023,0.027613152408704558,0.022991758930102968,0.007705996021033831,21.832583326833223,-36.935368904684914,-15.102785577851687,-0.3512275715779462,0.8086141972901194,1.8193819439027685,-3.077947408723743,0.7824749586177874,-1.2093172366427551,-0.42684227802496766,-0.009926564605231806,0.028980554022881015,0.06520624655148229,-0.10077643638689626,0.5682555373249405,0.4883720930232558,0.4418604651162791,0.6511627906976745,0.3488372093023256,0.4883720930232558,0.4418604651162791,0.6511627906976745,0.3488372093023256
2009,GB,G.Jennings,42,28,11,3.8181818181818183,2.5454545454545454,441,40.09090909090909,198,15.75,10.5,4.714285714285714,198,0,4.714285714285714,0,7.071428571428571,7.071428571428571,0,18,18,0,0.6666666666666666,1,4,0.36363636363636365,0.09090909090909091,3,0.2727272727272727,0.75,4,17.858134692171447,1.6234667901974043,0.6190476190476191,1.2108593312233638,0.4251936831469392,0.5273862970635322,0.09523809523809523,0.03571428571428571,0.14285714285714285,0.5759952862295885,0.0523632078390535,0.5952380952380952,0.013714173481656869,0.032013607749431176,0.5731558092470023,1.2227657204292433,0.11116052003902212,421,1.0475059382422802,224,10.023809523809524,1.0475059382422802,35.014680470401565,15.903348870989257,3.183152770036506,1.4457589882717505,0.8336828683428944,0.3786511635949823,0.5100184965922279,0.7708213710436613,0.41808254017923,0.0700746700948783,0.038007503652657273,0.01835288978675384,0.009954346194743571,18.000712403264927,-35.157258181495045,-17.156545778230118,-0.4084891851959552,0.6428825858308903,1.6364284002968115,-3.196114380135913,0.47829847680484294,-0.6731245616189158,-0.19482608481407285,-0.004638716305096972,0.01708208845731582,0.04348167970953118,-0.061193141965355975,0.7472487243701014,0.5476190476190477,0.5476190476190477,0.7857142857142857,0.4523809523809524,0.4523809523809524,0.4523809523809524,0.8095238095238095,0.47619047619047616
