Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Rusher,Replacement_Level_Receiver,Player_Model_ID_Rush,Player_Model_ID_Rec,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Abdullah-00-0032104,25,38,143,RB,206,0,0,A.Abdullah-00-0032104,A.Abdullah-00-0032104,-0.0908935728778459,-0.025942385141218407,0.0015428463107874898,-3.453955769358144,-0.9858106353662994,0.22062702244261104,-2.4263996644458774,0.46246042102947804,9.336154048234004,7.372214804817604,-0.07113762652579961,0.013558498707455156,0.27371906186867884,0.21613993405033438
A.Andrews-00-0030789,21,29,143,RB,193,0,0,A.Andrews-00-0030789,A.Andrews-00-0030789,-0.01991691539279924,-0.011257335519867677,-0.017223619043923753,-0.577590546391178,-0.3264627300761626,-2.4629775232810966,0.20659700735765707,0.7787967603311412,6.652549502510295,7.637943270199093,0.006057048624804039,0.022832905018799372,0.1950406558690519,0.2239306095126553
A.Blue-00-0031075,14,15,183,RB,212,0,0,A.Blue-00-0031075,A.Blue-00-0031075,0.005136189578878646,0.003552081474496432,-0.006218520412031369,0.07704284368317968,0.05328122211744648,-1.1379892354017405,0.48265709562223236,0.6249671654315692,10.527335559841791,11.634959820895594,0.01415062848528818,0.018322900986516465,0.3086423380044526,0.3411158674762573
A.Bradshaw-00-0025637,10,14,31,RB,55,0,0,A.Bradshaw-00-0025637,A.Bradshaw-00-0025637,0.03667805406134706,0.008508792681475842,-0.005843184723668406,0.5134927568588589,0.11912309754066179,-0.1811387264337206,0.8920660586686413,0.6526966446338429,1.7949545448916864,3.3397172481941704,0.026153754901876082,0.01913587889949222,0.05262480370250627,0.09791443750387457
A.Dixon-00-0027772,6,7,21,RB,34,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.027040950129270176,-0.038112396220941515,-0.06374494423630345,-0.18928665090489122,-0.2667867735465906,-1.3386438289623723,0,0,0,0,0,0,0,0
A.Ellington-00-0030287,15,24,44,RB,83,0,0,A.Ellington-00-0030287,A.Ellington-00-0030287,0.020117006881086225,-0.015413316507996745,0.009053902780439566,0.4828081651460694,-0.3699195961919219,0.39837172233934093,1.1317909682485536,0.5447779131106745,3.2031492687366927,4.879718150095921,0.03318205338728715,0.015971897907108415,0.09391051265159851,0.1430644639459941
A.Foster-00-0026796,22,28,62,RB,112,0,0,A.Foster-00-0026796,A.Foster-00-0026796,0.01905927653262963,-1.2153890267166357e-4,-0.018793111132274616,0.5336597429136297,-0.00340308927480658,-1.165172890201026,1.2908063465331945,1.0637440049115559,2.7870136524497875,5.141564003894538,0.037844095159723215,0.031187040143997896,0.08171017299227788,0.150741308295999
A.Hunt-00-0031743,6,10,17,RB,33,1,0,Replacement_RB_rush,A.Hunt-00-0031743,-0.019970843355991894,-0.005984308106777186,-0.06374494423630345,-0.19970843355991894,-0.05984308106777186,-1.0836640520171585,0.07070106773278281,0.32128088114164327,0,0.39198194887442606,0.0020728267585293147,0.009419371288016362,0,0.011492198046545677
A.Johnson-00-0029729,5,8,4,RB,17,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.027040950129270176,-0.038112396220941515,-0.06374494423630345,-0.2163276010341614,-0.3048991697675321,-0.2549797769452138,0,0,0,0,0,0,0,0
A.Morris-00-0029141,10,13,202,RB,225,0,0,A.Morris-00-0029141,A.Morris-00-0029141,0.014150452580140745,-0.007224040462300949,-0.008838607318508858,0.18395588354182968,-0.09391252600991234,-1.7853986783387894,0.535488235222342,0.40154862486232734,11.091080057394507,12.028116917479176,0.015699541441745943,0.0117726755925546,0.32517030168270267,0.3526425187170032
