season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2016,reg,A.J. Derby,A.Derby,DEN,TE,00-0031609
2016,reg,A.J. Green,A.Green,CIN,WR,00-0027942
2016,reg,Aaron Burbridge,A.Burbridge,SF,WR,00-0032441
2016,reg,Aaron Ripkowski,A.Ripkowski,GB,FB,00-0031612
2016,reg,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2016,reg,Adam Humphries,A.Humphries,TB,WR,00-0032009
2016,reg,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2016,reg,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2016,reg,Akeem Hunt,A.Hunt,HOU,RB,00-0031743
2016,reg,Albert Wilson,A.Wilson,KC,WR,00-0030669
2016,reg,Aldrick Robinson,A.Robinson,ATL,WR,00-0028116
2016,reg,Alex Collins,A.Collins,SEA,RB,00-0032426
2016,reg,Alex Ellis,A.Ellis,JAX,TE,00-0032864
2016,reg,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2016,reg,Alex Smith,A.Smith,KC,QB,00-0023436
2016,reg,Alfred Blue,A.Blue,HOU,RB,00-0031075
2016,reg,Alfred Morris,A.Morris,DAL,RB,00-0029141
2016,reg,Allen Hurns,A.Hurns,JAX,WR,00-0030821
2016,reg,Allen Robinson,A.Robinson,JAX,WR,00-0031428
2016,reg,Alshon Jeffery,A.Jeffery,CHI,WR,00-0029137
2016,reg,Amari Cooper,A.Cooper,OAK,WR,00-0031544
2016,reg,Ameer Abdullah,A.Abdullah,DET,RB,00-0032104
2016,reg,Andre Ellington,A.Ellington,ARI,RB,00-0030287
2016,reg,Andre Holmes,A.Holmes,OAK,WR,00-0028263
2016,reg,Andre Johnson,A.Johnson,TEN,WR,00-0022044
2016,reg,Andre Roberts,A.Roberts,DET,WR,00-0027691
2016,reg,Andre Williams,A.Williams,SD,RB,00-0031055
2016,reg,Andrew Hawkins,A.Hawkins,CLE,WR,00-0027918
2016,reg,Andrew Luck,A.Luck,IND,QB,00-0029668
2016,reg,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2016,reg,Andy Janovich,A.Janovich,DEN,FB,00-0032956
2016,reg,Anquan Boldin,A.Boldin,DET,WR,00-0022084
2016,reg,Anthony Fasano,A.Fasano,TEN,TE,00-0024268
2016,reg,Antone Smith,A.Smith,TB,RB,00-0026855
2016,reg,Antonio Andrews,A.Andrews,TEN,RB,00-0030789
2016,reg,Antonio Brown,A.Brown,PIT,WR,00-0027793
2016,reg,Antonio Gates,A.Gates,SD,TE,00-0021547
2016,reg,Arian Foster,A.Foster,MIA,RB,00-0026796
2016,reg,Arrelious Benn,A.Benn,JAX,WR,00-0027654
