season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2009,reg,Aaron Brown,A.Brown,DET,RB,00-0027129
2009,reg,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2009,reg,Aaron Stecker,A.Stecker,ATL,RB,00-0015601
2009,reg,Adrian Peterson,A.Peterson,CHI,RB,00-0021306
2009,reg,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2009,reg,Ahmad Bradshaw,A.Bradshaw,NYG,RB,00-0025637
2009,reg,Ahman Green,A.Green,GB,RB,00-0006305
2009,reg,Ahmard Hall,A.Hall,TEN,FB,00-0024489
2009,reg,Albert Young,A.Young,MIN,RB,00-0025955
2009,reg,Alex Smith,A.Smith,PHI,TE,00-0023506
2009,reg,Alex Smith,A.Smith,SF,QB,00-0023436
2009,reg,Alge Crumpler,A.Crumpler,TEN,TE,00-0020285
2009,reg,Andre Caldwell,A.Caldwell,CIN,WR,00-0026237
2009,reg,Andre Davis,A.Davis,HOU,WR,00-0021175
2009,reg,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2009,reg,Anquan Boldin,A.Boldin,ARI,WR,00-0022084
2009,reg,Anthony Becht,A.Becht,ARI,TE,00-0019457
2009,reg,Anthony Fasano,A.Fasano,MIA,TE,00-0024268
2009,reg,Anthony Hill,A.Hill,HOU,TE,00-0026908
2009,reg,Antonio Bryant,A.Bryant,TB,WR,00-0021191
2009,reg,Antonio Gates,A.Gates,SD,TE,00-0021547
2009,reg,Antwaan Randle El,A.El,WAS,WR,00-0021190
2009,reg,Arian Foster,A.Foster,HOU,RB,00-0026796
2009,reg,Arnaz Battle,A.Battle,SF,WR,00-0022064
2009,reg,Austin Collie,A.Collie,IND,WR,00-0027092
2009,reg,B.J. Askew,B.Askew,TB,FB,00-0022003
2009,reg,Beanie Wells,B.Wells,ARI,RB,00-0027007
2009,reg,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2009,reg,Ben Hartsock,B.Hartsock,NYJ,TE,00-0022847
2009,reg,Ben Obomanu,B.Obomanu,SEA,WR,00-0024463
2009,reg,Ben Patrick,B.Patrick,ARI,TE,00-0025602
2009,reg,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2009,reg,Benjamin Watson,B.Watson,NE,TE,00-0022943
2009,reg,BenJarvus Green-Ellis,B.Green-Ellis,NE,RB,00-0025860
2009,reg,Bernard Berrian,B.Berrian,MIN,WR,00-0022807
2009,reg,Bernard Scott,B.Scott,CIN,RB,00-0026941
2009,reg,Billy Bajema,B.Bajema,STL,TE,00-0023679
2009,reg,Billy Volek,B.Volek,SD,QB,00-0019041
2009,reg,Bo Scaife,B.Scaife,TEN,TE,00-0023612
2009,reg,Bobby Engram,B.Engram,KC,WR,00-0004915
2009,reg,Bobby Wade,B.Wade,KC,WR,00-0022144
2009,reg,Brad Cottam,B.Cottam,KC,TE,00-0026216
2009,reg,Brad Hoover,B.Hoover,CAR,FB,00-0019100
2009,reg,Brad Smith,B.Smith,NYJ,WR,00-0024318
2009,reg,Brady Quinn,B.Quinn,CLE,QB,00-0025409
2009,reg,Brandon Gibson,B.Gibson,STL,WR,00-0026937
2009,reg,Brandon Jackson,B.Jackson,GB,RB,00-0025450
2009,reg,Brandon Jacobs,B.Jacobs,NYG,RB,00-0023545
2009,reg,Brandon Jones,B.Jones,SF,WR,00-0023531
2009,reg,Brandon Lloyd,B.Lloyd,DEN,WR,00-0022097
2009,reg,Brandon Manumaleuna,B.Manumaleuna,SD,TE,00-0020342
2009,reg,Brandon Marshall,B.Marshall,DEN,WR,00-0024334
2009,reg,Brandon Myers,B.Myers,OAK,TE,00-0027135
2009,reg,Brandon Pettigrew,B.Pettigrew,DET,TE,00-0026996
2009,reg,Brandon Stokley,B.Stokley,DEN,WR,00-0015754
2009,reg,Brandon Tate,B.Tate,NE,WR,00-0027057
2009,reg,Braylon Edwards,B.Edwards,NYJ,WR,00-0023438
2009,reg,Brent Celek,B.Celek,PHI,TE,00-0025549
2009,reg,Brett Favre,B.Favre,MIN,QB,00-0005106
2009,reg,Brett Swain,B.Swain,GB,WR,00-0026357
2009,reg,Brian Brohm,B.Brohm,BUF,QB,00-0026196
2009,reg,Brian Clark,B.Clark,TB,WR,00-0023790
2009,reg,Brian Finneran,B.Finneran,ATL,WR,00-0005231
2009,reg,Brian Hartline,B.Hartline,MIA,WR,00-0027077
2009,reg,Brian Hoyer,B.Hoyer,NE,QB,00-0026625
2009,reg,Brian Leonard,B.Leonard,CIN,RB,00-0025439
2009,reg,Brian Robiskie,B.Robiskie,CLE,WR,00-0027012
2009,reg,Brian St. Pierre,B.Pierre,ARI,QB,00-0022101
2009,reg,Brian Westbrook,B.Westbrook,PHI,RB,00-0021216
2009,reg,Brodie Croyle,B.Croyle,KC,QB,00-0024300
2009,reg,Bruce Gradkowski,B.Gradkowski,OAK,QB,00-0024408
2009,reg,Bryant Johnson,B.Johnson,DET,WR,00-0022156
2009,reg,Byron Leftwich,B.Leftwich,TB,QB,00-0022177
2009,reg,Cadillac Williams,C.Williams,TB,RB,00-0023440
2009,reg,Caleb Hanie,C.Hanie,CHI,QB,00-0025970
2009,reg,Calvin Johnson,C.Johnson,DET,WR,00-0025389
2009,reg,Cameron Morrah,C.Morrah,SEA,TE,00-0026963
2009,reg,Carey Davis,C.Davis,PIT,RB,00-0022434
2009,reg,Carson Palmer,C.Palmer,CIN,QB,00-0021429
2009,reg,Casey Fitzsimmons,C.Fitzsimmons,DET,TE,00-0021525
2009,reg,Cedric Benson,C.Benson,CIN,RB,00-0023439
2009,reg,Chad Henne,C.Henne,MIA,QB,00-0026197
2009,reg,Chad Johnson,C.Johnson,CIN,WR,00-0020397
2009,reg,Chad Pennington,C.Pennington,MIA,QB,00-0019559
2009,reg,Chad Simpson,C.Simpson,IND,RB,00-0025997
2009,reg,Chansi Stuckey,C.Stuckey,CLE,WR,00-0025622
