season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2012,reg,A.J. Green,A.Green,CIN,WR,00-0027942
2012,reg,A.J. Jenkins,A.Jenkins,SF,WR,00-0029654
2012,reg,Aaron Hernandez,A.Hernandez,NE,TE,00-0027713
2012,reg,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2012,reg,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2012,reg,Ahmad Bradshaw,A.Bradshaw,NYG,RB,00-0025637
2012,reg,Aldrick Robinson,A.Robinson,WAS,WR,00-0028116
2012,reg,Alex Green,A.Green,GB,RB,00-0028034
2012,reg,Alex Smith,A.Smith,CLE,TE,00-0023506
2012,reg,Alex Smith,A.Smith,SF,QB,00-0023436
2012,reg,Alfred Morris,A.Morris,WAS,RB,00-0029141
2012,reg,Alshon Jeffery,A.Jeffery,CHI,WR,00-0029137
2012,reg,Andre Brown,A.Brown,NYG,RB,00-0027094
2012,reg,Andre Caldwell,A.Caldwell,DEN,WR,00-0026237
2012,reg,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2012,reg,Andre Roberts,A.Roberts,ARI,WR,00-0027691
2012,reg,Andrew Hawkins,A.Hawkins,CIN,WR,00-0027918
2012,reg,Andrew Luck,A.Luck,IND,QB,00-0029668
2012,reg,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2012,reg,Anquan Boldin,A.Boldin,BAL,WR,00-0022084
2012,reg,Anthony Allen,A.Allen,BAL,RB,00-0028163
2012,reg,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2012,reg,Anthony Fasano,A.Fasano,MIA,TE,00-0024268
2012,reg,Anthony McCoy,A.McCoy,SEA,TE,00-0027783
2012,reg,Antonio Brown,A.Brown,PIT,WR,00-0027793
2012,reg,Antonio Gates,A.Gates,SD,TE,00-0021547
2012,reg,Arian Foster,A.Foster,HOU,RB,00-0026796
2012,reg,Armando Allen,A.Allen,CHI,RB,00-0028565
2012,reg,Armanti Edwards,A.Edwards,CAR,WR,00-0027692
2012,reg,Armon Binns,A.Binns,MIA,WR,00-0028400
2012,reg,Armond Smith,A.Smith,CAR,RB,00-0028706
2012,reg,Arrelious Benn,A.Benn,TB,WR,00-0027654
2012,reg,Austin Collie,A.Collie,IND,WR,00-0027092
2012,reg,Austin Pettis,A.Pettis,STL,WR,00-0028016
2012,reg,Baron Batch,B.Batch,PIT,RB,00-0028170
2012,reg,Beanie Wells,B.Wells,ARI,RB,00-0027007
2012,reg,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2012,reg,Ben Hartsock,B.Hartsock,CAR,TE,00-0022847
2012,reg,Ben Obomanu,B.Obomanu,SEA,WR,00-0024463
2012,reg,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2012,reg,Ben Tate,B.Tate,HOU,RB,00-0027890
2012,reg,Benjamin Watson,B.Watson,CLE,TE,00-0022943
2012,reg,BenJarvus Green-Ellis,B.Green-Ellis,CIN,RB,00-0025860
2012,reg,Bernard Pierce,B.Pierce,BAL,RB,00-0029264
2012,reg,Bernard Scott,B.Scott,CIN,RB,00-0026941
2012,reg,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2012,reg,Billy Bajema,B.Bajema,BAL,TE,00-0023679
2012,reg,Blaine Gabbert,B.Gabbert,JAC,QB,00-0027948
2012,reg,Brad Smith,B.Smith,BUF,WR,00-0024318
2012,reg,Brady Quinn,B.Quinn,KC,QB,00-0025409
2012,reg,Brandon Banks,B.Banks,WAS,WR,00-0027618
2012,reg,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2012,reg,Brandon Gibson,B.Gibson,STL,WR,00-0026937
2012,reg,Brandon Jackson,B.Jackson,CLE,RB,00-0025450
2012,reg,Brandon Jacobs,B.Jacobs,SF,RB,00-0023545
2012,reg,Brandon LaFell,B.LaFell,CAR,WR,00-0027681
2012,reg,Brandon Lloyd,B.Lloyd,NE,WR,00-0022097
2012,reg,Brandon Marshall,B.Marshall,CHI,WR,00-0024334
2012,reg,Brandon Myers,B.Myers,OAK,TE,00-0027135
2012,reg,Brandon Pettigrew,B.Pettigrew,DET,TE,00-0026996
2012,reg,Brandon Stokley,B.Stokley,DEN,WR,00-0015754
2012,reg,Brandon Tate,B.Tate,CIN,WR,00-0027057
2012,reg,Brandon Weeden,B.Weeden,CLE,QB,00-0029677
2012,reg,Braylon Edwards,B.Edwards,NYJ,WR,00-0023438
2012,reg,Brent Celek,B.Celek,PHI,TE,00-0025549
2012,reg,Brian Hartline,B.Hartline,MIA,WR,00-0027077
2012,reg,Brian Hoyer,B.Hoyer,ARI,QB,00-0026625
2012,reg,Brian Leonard,B.Leonard,CIN,RB,00-0025439
2012,reg,Brian Quick,B.Quick,STL,WR,00-0029640
2012,reg,Brian Robiskie,B.Robiskie,DET,WR,00-0027012
2012,reg,Brock Osweiler,B.Osweiler,DEN,QB,00-0029682
2012,reg,Bruce Gradkowski,B.Gradkowski,CIN,QB,00-0024408
2012,reg,Bruce Miller,B.Miller,SF,FB,00-0028149
2012,reg,Bryce Brown,B.Brown,PHI,RB,00-0029429
2012,reg,Byron Leftwich,B.Leftwich,PIT,QB,00-0022177
2012,reg,C.J. Spiller,C.Spiller,BUF,RB,00-0027861
2012,reg,Calvin Johnson,C.Johnson,DET,WR,00-0025389
2012,reg,Cam Newton,C.Newton,CAR,QB,00-0027939
2012,reg,Carson Palmer,C.Palmer,OAK,QB,00-0021429
2012,reg,Cecil Shorts,C.Shorts,JAC,WR,00-0028052
2012,reg,Cedric Benson,C.Benson,GB,RB,00-0023439
2012,reg,Cedric Peerman,C.Peerman,CIN,RB,00-0026932
2012,reg,Chad Henne,C.Henne,JAC,QB,00-0026197
2012,reg,Charlie Batch,C.Batch,PIT,QB,00-0000865
2012,reg,Charly Martin,C.Martin,SEA,WR,00-0026753
2012,reg,Chase Coffman,C.Coffman,ATL,TE,00-0027069
2012,reg,Chase Daniel,C.Daniel,NO,QB,00-0026544
2012,reg,Chaz Schilens,C.Schilens,NYJ,WR,00-0026366
2012,reg,Chris Cooley,C.Cooley,WAS,TE,00-0022738
2012,reg,Chris Givens,C.Givens,STL,WR,00-0029614
2012,reg,Chris Ivory,C.Ivory,NO,RB,00-0027531
2012,reg,Chris Johnson,C.Johnson,TEN,RB,00-0026164
2012,reg,Chris Ogbonnaya,C.Ogbonnaya,CLE,RB,00-0027140
2012,reg,Chris Owusu,C.Owusu,TB,WR,00-0028905
2012,reg,Chris Rainey,C.Rainey,PIT,RB,00-0029140
2012,reg,Christian Ponder,C.Ponder,MIN,QB,00-0027950
2012,reg,Clay Harbor,C.Harbor,PHI,TE,00-0027725
2012,reg,Clyde Gates,C.Gates,NYJ,WR,00-0028049
2012,reg,Coby Fleener,C.Fleener,IND,TE,00-0029697
2012,reg,Cole Beasley,C.Beasley,DAL,WR,00-0029000
2012,reg,Colin Kaepernick,C.Kaepernick,SF,QB,00-0027974
2012,reg,Collin Mooney,C.Mooney,TEN,RB,00-0028876
2012,reg,Colt McCoy,C.McCoy,CLE,QB,00-0027688
2012,reg,Cory Harkey,C.Harkey,STL,TE,00-0028958
2012,reg,Courtney Roby,C.Roby,NO,WR,00-0023503
2012,reg,Craig Stevens,C.Stevens,TEN,TE,00-0026225
2012,reg,Curtis Brinkley,C.Brinkley,SD,RB,00-0026745
2012,reg,Cyrus Gray,C.Gray,KC,RB,00-0029298
2012,reg,D.J. Ware,D.Ware,TB,RB,00-0024559
2012,reg,D.J. Williams,D.Williams,GB,TE,00-0028079
2012,reg,Da'Rel Scott,D.Scott,NYG,RB,00-0028159
2012,reg,Dallas Clark,D.Clark,TB,TE,00-0022165
2012,reg,Damaris Johnson,D.Johnson,PHI,WR,00-0029435
2012,reg,Damian Williams,D.Williams,TEN,WR,00-0027893
2012,reg,Dan Herron,D.Herron,CIN,RB,00-0029588
2012,reg,Dan Orlovsky,D.Orlovsky,TB,QB,00-0023578
2012,reg,Danario Alexander,D.Alexander,SD,WR,00-0027912
2012,reg,Daniel Fells,D.Fells,NE,TE,00-0023752
2012,reg,Daniel Thomas,D.Thomas,MIA,RB,00-0028000
2012,reg,Danny Amendola,D.Amendola,STL,WR,00-0026035
2012,reg,Danny Woodhead,D.Woodhead,NE,RB,00-0026019
2012,reg,Dante Rosario,D.Rosario,SD,TE,00-0025542
2012,reg,Darius Reynaud,D.Reynaud,TEN,WR,00-0025951
2012,reg,Darrel Young,D.Young,WAS,FB,00-0026852
2012,reg,Darren McFadden,D.McFadden,OAK,RB,00-0026144
2012,reg,Darren Sproles,D.Sproles,NO,RB,00-0023564
2012,reg,Darrius Heyward-Bey,D.Heyward-Bey,OAK,WR,00-0026983
2012,reg,Daryl Richardson,D.Richardson,STL,RB,00-0029612
2012,reg,David Ausberry,D.Ausberry,OAK,TE,00-0028179
2012,reg,David Carr,D.Carr,NYG,QB,00-0020608
2012,reg,David Gilreath,D.Gilreath,PIT,WR,00-0028646
2012,reg,David Nelson,D.Nelson,BUF,WR,00-0027322
2012,reg,David Paulson,D.Paulson,PIT,TE,00-0029218
2012,reg,David Reed,D.Reed,BAL,WR,00-0027755
2012,reg,David Thomas,D.Thomas,NO,TE,00-0024301
2012,reg,David Wilson,D.Wilson,NYG,RB,00-0029251
2012,reg,Davone Bess,D.Bess,MIA,WR,00-0026000
2012,reg,DeAngelo Williams,D.Williams,CAR,RB,00-0024242
2012,reg,Dedrick Epps,D.Epps,NYJ,TE,00-0027827
2012,reg,Deion Branch,D.Branch,NE,WR,00-0021192
2012,reg,Delanie Walker,D.Walker,SF,TE,00-0024389
2012,reg,Delone Carter,D.Carter,IND,RB,00-0028057
2012,reg,DeMarco Murray,D.Murray,DAL,RB,00-0028009
2012,reg,Demaryius Thomas,D.Thomas,DEN,WR,00-0027874
2012,reg,Denarius Moore,D.Moore,OAK,WR,00-0028086
2012,reg,Dennis Pitta,D.Pitta,BAL,TE,00-0027714
2012,reg,Deonte Thompson,D.Thompson,BAL,WR,00-0029388
2012,reg,Derek Anderson,D.Anderson,CAR,QB,00-0023645
2012,reg,Derek Hagan,D.Hagan,OAK,WR,00-0024297
2012,reg,DeSean Jackson,D.Jackson,PHI,WR,00-0026189
2012,reg,Devery Henderson,D.Henderson,NO,WR,00-0022929
2012,reg,DeVier Posey,D.Posey,HOU,WR,00-0029673
2012,reg,Devin Aromashodu,D.Aromashodu,MIN,WR,00-0024447
2012,reg,Devin Hester,D.Hester,CHI,WR,00-0024272
2012,reg,Devon Wylie,D.Wylie,KC,WR,00-0029274
2012,reg,Dexter McCluster,D.McCluster,KC,WR,00-0027651
2012,reg,Dez Bryant,D.Bryant,DAL,WR,00-0027902
2012,reg,Dezmon Briscoe,D.Briscoe,WAS,WR,00-0027789
2012,reg,Dion Lewis,D.Lewis,PHI,RB,00-0028087
2012,reg,Domenik Hixon,D.Hixon,NYG,WR,00-0024345
2012,reg,Donald Brown,D.Brown,IND,RB,00-0027003
2012,reg,Donald Driver,D.Driver,GB,WR,00-0004541
2012,reg,Donald Jones,D.Jones,BUF,WR,00-0027518
2012,reg,Donnie Avery,D.Avery,IND,WR,00-0026173
2012,reg,Donte' Stallworth,D.Stallworth,NE,WR,00-0021147
2012,reg,Dorin Dickerson,D.Dickerson,BUF,TE,00-0027819
2012,reg,Doug Baldwin,D.Baldwin,SEA,WR,00-0028434
2012,reg,Doug Martin,D.Martin,TB,RB,00-0029613
2012,reg,Drew Brees,D.Brees,NO,QB,00-0020531
2012,reg,Drew Davis,D.Davis,ATL,WR,00-0028307
2012,reg,DuJuan Harris,D.Harris,GB,RB,00-0028409
2012,reg,Dustin Keller,D.Keller,NYJ,TE,00-0026170
2012,reg,Dwayne Allen,D.Allen,IND,TE,00-0029689
2012,reg,Dwayne Bowe,D.Bowe,KC,WR,00-0025410
2012,reg,Dwayne Harris,D.Harris,DAL,WR,00-0028114
2012,reg,Earl Bennett,E.Bennett,CHI,WR,00-0026210
