season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2013,reg,A.J. Green,A.Green,CIN,WR,00-0027942
2013,reg,A.J. Jenkins,A.Jenkins,KC,WR,00-0029654
2013,reg,Aaron Dobson,A.Dobson,NE,WR,00-0030540
2013,reg,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2013,reg,Ace Sanders,A.Sanders,JAC,WR,00-0030550
2013,reg,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2013,reg,Ahmad Bradshaw,A.Bradshaw,IND,RB,00-0025637
2013,reg,Aldrick Robinson,A.Robinson,WAS,WR,00-0028116
2013,reg,Alex Green,A.Green,NYJ,RB,00-0028034
2013,reg,Alex Smith,A.Smith,CIN,TE,00-0023506
2013,reg,Alex Smith,A.Smith,KC,QB,00-0023436
2013,reg,Alfonso Smith,A.Smith,ARI,RB,00-0027346
2013,reg,Alfred Morris,A.Morris,WAS,RB,00-0029141
2013,reg,Allen Reisner,A.Reisner,JAC,TE,00-0028267
2013,reg,Alshon Jeffery,A.Jeffery,CHI,WR,00-0029137
2013,reg,Andre Brown,A.Brown,NYG,RB,00-0027094
2013,reg,Andre Caldwell,A.Caldwell,DEN,WR,00-0026237
2013,reg,Andre Ellington,A.Ellington,ARI,RB,00-0030287
2013,reg,Andre Holmes,A.Holmes,OAK,WR,00-0028263
2013,reg,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2013,reg,Andre Roberts,A.Roberts,ARI,WR,00-0027691
2013,reg,Andrew Hawkins,A.Hawkins,CIN,WR,00-0027918
2013,reg,Andrew Luck,A.Luck,IND,QB,00-0029668
2013,reg,Andrew Quarless,A.Quarless,GB,TE,00-0027753
2013,reg,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2013,reg,Anquan Boldin,A.Boldin,SF,WR,00-0022084
2013,reg,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2013,reg,Anthony Fasano,A.Fasano,KC,TE,00-0024268
2013,reg,Anthony Sherman,A.Sherman,KC,FB,00-0028074
2013,reg,Antone Smith,A.Smith,ATL,RB,00-0026855
2013,reg,Antonio Brown,A.Brown,PIT,WR,00-0027793
2013,reg,Antonio Gates,A.Gates,SD,TE,00-0021547
2013,reg,Arian Foster,A.Foster,HOU,RB,00-0026796
2013,reg,Armanti Edwards,A.Edwards,CLE,WR,00-0027692
2013,reg,Armond Smith,A.Smith,CAR,RB,00-0028706
2013,reg,Austin Collie,A.Collie,NE,WR,00-0027092
2013,reg,Austin Pettis,A.Pettis,STL,WR,00-0028016
2013,reg,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2013,reg,Ben Obomanu,B.Obomanu,NYJ,WR,00-0024463
2013,reg,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2013,reg,Ben Tate,B.Tate,HOU,RB,00-0027890
2013,reg,Benjamin Watson,B.Watson,NO,TE,00-0022943
2013,reg,BenJarvus Green-Ellis,B.Green-Ellis,CIN,RB,00-0025860
2013,reg,Benny Cunningham,B.Cunningham,STL,RB,00-0029795
2013,reg,Bernard Pierce,B.Pierce,BAL,RB,00-0029264
2013,reg,Bernard Scott,B.Scott,BAL,RB,00-0026941
2013,reg,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2013,reg,Billy Bajema,B.Bajema,BAL,TE,00-0023679
2013,reg,Blaine Gabbert,B.Gabbert,JAC,QB,00-0027948
2013,reg,Bobby Rainey,B.Rainey,TB,RB,00-0029384
2013,reg,Brad Smith,B.Smith,PHI,WR,00-0024318
2013,reg,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2013,reg,Brandon Bostick,B.Bostick,GB,TE,00-0029601
2013,reg,Brandon Gibson,B.Gibson,MIA,WR,00-0026937
2013,reg,Brandon Jacobs,B.Jacobs,NYG,RB,00-0023545
2013,reg,Brandon LaFell,B.LaFell,CAR,WR,00-0027681
2013,reg,Brandon Marshall,B.Marshall,CHI,WR,00-0024334
2013,reg,Brandon Myers,B.Myers,NYG,TE,00-0027135
2013,reg,Brandon Pettigrew,B.Pettigrew,DET,TE,00-0026996
2013,reg,Brandon Stokley,B.Stokley,BAL,WR,00-0015754
2013,reg,Brandon Tate,B.Tate,CIN,WR,00-0027057
2013,reg,Brandon Weeden,B.Weeden,CLE,QB,00-0029677
2013,reg,Brent Celek,B.Celek,PHI,TE,00-0025549
2013,reg,Brian Hartline,B.Hartline,MIA,WR,00-0027077
2013,reg,Brian Hoyer,B.Hoyer,CLE,QB,00-0026625
2013,reg,Brian Leonard,B.Leonard,TB,RB,00-0025439
2013,reg,Brian Quick,B.Quick,STL,WR,00-0029640
2013,reg,Brian Robiskie,B.Robiskie,ATL,WR,00-0027012
2013,reg,Brian Tyms,B.Tyms,CLE,WR,00-0028984
2013,reg,Brice Butler,B.Butler,OAK,WR,00-0030516
2013,reg,Brittan Golden,B.Golden,ARI,WR,00-0029336
2013,reg,Brock Osweiler,B.Osweiler,DEN,QB,00-0029682
2013,reg,Bruce Miller,B.Miller,SF,FB,00-0028149
2013,reg,Bryce Brown,B.Brown,PHI,RB,00-0029429
2013,reg,C.J. Anderson,C.Anderson,DEN,RB,00-0029854
2013,reg,C.J. Spiller,C.Spiller,BUF,RB,00-0027861
2013,reg,Calvin Johnson,C.Johnson,DET,WR,00-0025389
2013,reg,Cam Newton,C.Newton,CAR,QB,00-0027939
2013,reg,Carson Palmer,C.Palmer,ARI,QB,00-0021429
2013,reg,Case Keenum,C.Keenum,HOU,QB,00-0028986
2013,reg,Cecil Shorts,C.Shorts,JAC,WR,00-0028052
2013,reg,Cedric Peerman,C.Peerman,CIN,RB,00-0026932
2013,reg,Chad Hall,C.Hall,KC,WR,00-0027188
2013,reg,Chad Henne,C.Henne,JAC,QB,00-0026197
2013,reg,Charles Clay,C.Clay,MIA,TE,00-0028112
2013,reg,Chase Coffman,C.Coffman,ATL,TE,00-0027069
2013,reg,Chase Daniel,C.Daniel,KC,QB,00-0026544
2013,reg,Chase Ford,C.Ford,MIN,TE,00-0029432
2013,reg,Chris Givens,C.Givens,STL,WR,00-0029614
2013,reg,Chris Gragg,C.Gragg,BUF,TE,00-0030049
2013,reg,Chris Hogan,C.Hogan,BUF,WR,00-0028237
2013,reg,Chris Ivory,C.Ivory,NYJ,RB,00-0027531
2013,reg,Chris Johnson,C.Johnson,TEN,RB,00-0026164
2013,reg,Chris Ogbonnaya,C.Ogbonnaya,CLE,RB,00-0027140
2013,reg,Chris Owusu,C.Owusu,TB,WR,00-0028905
2013,reg,Chris Polk,C.Polk,PHI,RB,00-0029438
2013,reg,Christian Ponder,C.Ponder,MIN,QB,00-0027950
2013,reg,Christine Michael,C.Michael,SEA,RB,00-0030432
2013,reg,Clay Harbor,C.Harbor,JAC,TE,00-0027725
2013,reg,Clyde Gates,C.Gates,NYJ,WR,00-0028049
2013,reg,Coby Fleener,C.Fleener,IND,TE,00-0029697
2013,reg,Cole Beasley,C.Beasley,DAL,WR,00-0029000
2013,reg,Colin Kaepernick,C.Kaepernick,SF,QB,00-0027974
2013,reg,Colt McCoy,C.McCoy,SF,QB,00-0027688
2013,reg,Cordarrelle Patterson,C.Patterson,MIN,WR,00-0030578
2013,reg,Cory Harkey,C.Harkey,STL,TE,00-0028958
2013,reg,Craig Stevens,C.Stevens,TEN,TE,00-0026225
2013,reg,Curtis Painter,C.Painter,NYG,QB,00-0027134
2013,reg,Cyrus Gray,C.Gray,KC,RB,00-0029298
2013,reg,D.J. Williams,D.Williams,NE,TE,00-0028079
2013,reg,Da'Rel Scott,D.Scott,NYG,RB,00-0028159
2013,reg,Da'Rick Rogers,D.Rogers,IND,WR,00-0030043
2013,reg,Dallas Clark,D.Clark,BAL,TE,00-0022165
2013,reg,Damaris Johnson,D.Johnson,PHI,WR,00-0029435
2013,reg,Damian Williams,D.Williams,TEN,WR,00-0027893
2013,reg,Dan Herron,D.Herron,IND,RB,00-0029588
2013,reg,Dane Sanzenbacher,D.Sanzenbacher,CIN,WR,00-0028352
2013,reg,Daniel Thomas,D.Thomas,MIA,RB,00-0028000
2013,reg,Danny Amendola,D.Amendola,NE,WR,00-0026035
2013,reg,Danny Noble,D.Noble,JAC,TE,00-0029183
2013,reg,Danny Woodhead,D.Woodhead,SD,RB,00-0026019
2013,reg,Dante Rosario,D.Rosario,CHI,TE,00-0025542
2013,reg,Darius Johnson,D.Johnson,ATL,WR,00-0029778
2013,reg,Darrel Young,D.Young,WAS,FB,00-0026852
2013,reg,Darren McFadden,D.McFadden,OAK,RB,00-0026144
2013,reg,Darren Sproles,D.Sproles,NO,RB,00-0023564
2013,reg,Darrius Heyward-Bey,D.Heyward-Bey,IND,WR,00-0026983
2013,reg,Daryl Richardson,D.Richardson,STL,RB,00-0029612
2013,reg,David Johnson,D.Johnson,PIT,TE,00-0026957
2013,reg,David Nelson,D.Nelson,NYJ,WR,00-0027322
2013,reg,David Paulson,D.Paulson,PIT,TE,00-0029218
2013,reg,David Reed,D.Reed,IND,WR,00-0027755
2013,reg,David Wilson,D.Wilson,NYG,RB,00-0029251
2013,reg,Davone Bess,D.Bess,CLE,WR,00-0026000
2013,reg,DeAndre Hopkins,D.Hopkins,HOU,WR,00-0030564
2013,reg,DeAngelo Williams,D.Williams,CAR,RB,00-0024242
2013,reg,Deji Karim,D.Karim,HOU,RB,00-0027779
2013,reg,Delanie Walker,D.Walker,TEN,TE,00-0024389
2013,reg,DeMarco Murray,D.Murray,DAL,RB,00-0028009
2013,reg,Demaryius Thomas,D.Thomas,DEN,WR,00-0027874
2013,reg,Denard Robinson,D.Robinson,JAC,RB,00-0030547
2013,reg,Denarius Moore,D.Moore,OAK,WR,00-0028086
2013,reg,Dennis Johnson,D.Johnson,HOU,RB,00-0030236
2013,reg,Dennis Pitta,D.Pitta,BAL,TE,00-0027714
2013,reg,Deonte Thompson,D.Thompson,BAL,WR,00-0029388
2013,reg,Derek Moye,D.Moye,PIT,WR,00-0029108
2013,reg,Derrick Coleman,D.Coleman,SEA,FB,00-0029068
2013,reg,DeSean Jackson,D.Jackson,PHI,WR,00-0026189
2013,reg,DeVier Posey,D.Posey,HOU,WR,00-0029673
2013,reg,Dexter McCluster,D.McCluster,KC,WR,00-0027651
2013,reg,Dez Bryant,D.Bryant,DAL,WR,00-0027902
2013,reg,Dion Sims,D.Sims,MIA,TE,00-0030422
2013,reg,Domenik Hixon,D.Hixon,CAR,WR,00-0024345
2013,reg,Dominique Davis,D.Davis,ATL,QB,00-0028863
2013,reg,Donald Brown,D.Brown,IND,RB,00-0027003
2013,reg,Donnie Avery,D.Avery,KC,WR,00-0026173
2013,reg,Dorin Dickerson,D.Dickerson,DET,WR,00-0027819
2013,reg,Doug Baldwin,D.Baldwin,SEA,WR,00-0028434
2013,reg,Doug Martin,D.Martin,TB,RB,00-0029613
2013,reg,Drew Brees,D.Brees,NO,QB,00-0020531
2013,reg,Drew Davis,D.Davis,ATL,WR,00-0028307
2013,reg,Dwayne Allen,D.Allen,IND,TE,00-0029689
2013,reg,Dwayne Bowe,D.Bowe,KC,WR,00-0025410
2013,reg,Dwayne Harris,D.Harris,DAL,WR,00-0028114
2013,reg,Earl Bennett,E.Bennett,CHI,WR,00-0026210
2013,reg,Ed Dickson,E.Dickson,BAL,TE,00-0027675
2013,reg,Eddie Lacy,E.Lacy,GB,RB,00-0030485
2013,reg,Eddie Royal,E.Royal,SD,WR,00-0026182
2013,reg,Edwin Baker,E.Baker,CLE,RB,00-0029317
2013,reg,EJ Manuel,E.Manuel,BUF,QB,00-0030526
2013,reg,Eli Manning,E.Manning,NYG,QB,00-0022803
2013,reg,Emmanuel Sanders,E.Sanders,PIT,WR,00-0027685
2013,reg,Eric Decker,E.Decker,DEN,WR,00-0027690
2013,reg,Eric Page,E.Page,TB,WR,00-0029098
2013,reg,Eric Weems,E.Weems,CHI,WR,00-0024535
2013,reg,Evan Rodriguez,E.Rodriguez,BUF,TE,00-0029276
2013,reg,Evan Royster,E.Royster,WAS,RB,00-0028115
2013,reg,Felix Jones,F.Jones,PIT,RB,00-0026162
