season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2016,pre,A.J. Cruz,A.Cruz,MIA,WR,00-0032270
2016,pre,A.J. Green,A.Green,CIN,WR,00-0027942
2016,pre,Aaron Burbridge,A.Burbridge,SF,WR,00-0032441
2016,pre,Aaron Green,A.Green,LA,RB,00-0032672
2016,pre,Aaron Ripkowski,A.Ripkowski,GB,FB,00-0031612
2016,pre,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2016,pre,Adam Fuehne,A.Fuehne,DET,TE,00-0032557
2016,pre,Adam Humphries,A.Humphries,TB,WR,00-0032009
2016,pre,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2016,pre,AJ McCarron,A.McCarron,CIN,QB,00-0031288
2016,pre,Akeem Hunt,A.Hunt,HOU,RB,00-0031743
2016,pre,Albert Wilson,A.Wilson,KC,WR,00-0030669
2016,pre,Aldrick Robinson,A.Robinson,ATL,WR,00-0028116
2016,pre,Alex Collins,A.Collins,SEA,RB,00-0032426
2016,pre,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2016,pre,Alex Smith,A.Smith,KC,QB,00-0023436
2016,pre,Alex Tanney,A.Tanney,TEN,QB,00-0029623
2016,pre,Alfred Blue,A.Blue,HOU,RB,00-0031075
2016,pre,Alfred Morris,A.Morris,DAL,RB,00-0029141
2016,pre,Allen Hurns,A.Hurns,JAX,WR,00-0030821
2016,pre,Allen Robinson,A.Robinson,JAX,WR,00-0031428
2016,pre,Alonzo Russell,A.Russell,CIN,WR,00-0032550
2016,pre,Alshon Jeffery,A.Jeffery,CHI,WR,00-0029137
2016,pre,Alstevis Squirewell,A.Squirewell,GB,RB,00-0032845
2016,pre,Amari Cooper,A.Cooper,OAK,WR,00-0031544
2016,pre,Ameer Abdullah,A.Abdullah,DET,RB,00-0032104
2016,pre,Amir Carlisle,A.Carlisle,ARI,WR,00-0032487
2016,pre,Andre Davis,A.Davis,TB,WR,00-0031635
2016,pre,Andre Ellington,A.Ellington,ARI,RB,00-0030287
2016,pre,Andre Holmes,A.Holmes,OAK,WR,00-0028263
2016,pre,Andre Johnson,A.Johnson,TEN,WR,00-0022044
2016,pre,Andre Roberts,A.Roberts,DET,WR,00-0027691
2016,pre,Andrew Hawkins,A.Hawkins,CLE,WR,00-0027918
2016,pre,Andrew Luck,A.Luck,IND,QB,00-0029668
2016,pre,Andrew Quarless,A.Quarless,DET,TE,00-0027753
2016,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2016,pre,Andy Jones,A.Jones,DAL,WR,00-0032707
2016,pre,Anquan Boldin,A.Boldin,DET,WR,00-0022084
2016,pre,Anthony Dable,A.Dable,NYG,WR,00-0032333
2016,pre,Anthony Fasano,A.Fasano,TEN,TE,00-0024268
2016,pre,Antonio Andrews,A.Andrews,TEN,RB,00-0030789
2016,pre,Antonio Brown,A.Brown,PIT,WR,00-0027793
2016,pre,Antwane Grant,A.Grant,CIN,WR,00-0032544
2016,pre,Arian Foster,A.Foster,MIA,RB,00-0026796
2016,pre,Arrelious Benn,A.Benn,JAX,WR,00-0027654
2016,pre,Arthur Lynch,A.Lynch,ATL,TE,00-0031286
2016,pre,Asante Cleveland,A.Cleveland,SD,TE,00-0030832
2016,pre,Austin Hill,A.Hill,LA,WR,00-0032101
2016,pre,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2016,pre,Avius Capers,A.Capers,CAR,WR,00-0032277
2016,pre,Ben Koyack,B.Koyack,JAX,TE,00-0032139
2016,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2016,pre,Bennie Fowler,B.Fowler,DEN,WR,00-0030670
2016,pre,Benny Cunningham,B.Cunningham,LA,RB,00-0029795
2016,pre,Bernard Reedy,B.Reedy,TB,WR,00-0030743
2016,pre,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2016,pre,Blaine Gabbert,B.Gabbert,SF,QB,00-0027948
2016,pre,Blake Annen,B.Annen,BUF,TE,00-0030707
2016,pre,Blake Bell,B.Bell,SF,TE,00-0032062
2016,pre,Blake Bortles,B.Bortles,JAX,QB,00-0031407
2016,pre,Bobby Rainey,B.Rainey,NYG,RB,00-0029384
2016,pre,Brad Sorensen,B.Sorensen,MIN,QB,00-0030292
2016,pre,Bradley Marquez,B.Marquez,LA,WR,00-0031818
2016,pre,Branden Oliver,B.Oliver,SD,RB,00-0031277
2016,pre,Brandin Cooks,B.Cooks,NO,WR,00-0031236
2016,pre,Brandon Allen,B.Allen,JAX,QB,00-0032434
2016,pre,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2016,pre,Brandon Bostick,B.Bostick,NYJ,TE,00-0029601
2016,pre,Brandon Brown-Dukes,B.Brown-Dukes,PIT,RB,00-0032831
2016,pre,Brandon Coleman,B.Coleman,NO,WR,00-0030801
2016,pre,Brandon Doughty,B.Doughty,MIA,QB,00-0032446
2016,pre,Brandon LaFell,B.LaFell,CIN,WR,00-0027681
2016,pre,Brandon Marshall,B.Marshall,NYJ,WR,00-0024334
2016,pre,Brandon Myers,B.Myers,TB,TE,00-0027135
2016,pre,Brandon Ross,B.Ross,GB,RB,00-0032612
2016,pre,Brandon Weeden,B.Weeden,HOU,QB,00-0029677
2016,pre,Brandon Williams,B.Williams,SEA,TE,00-0029793
2016,pre,Braxton Deaver,B.Deaver,CAR,TE,00-0033032
2016,pre,Braxton Miller,B.Miller,HOU,WR,00-0033069
2016,pre,Brent Celek,B.Celek,PHI,TE,00-0025549
2016,pre,Brenton Bersin,B.Bersin,CAR,WR,00-0029394
2016,pre,Breshad Perriman,B.Perriman,BAL,WR,00-0032054
2016,pre,Brett Hundley,B.Hundley,GB,QB,00-0031589
2016,pre,Brian Hoyer,B.Hoyer,CHI,QB,00-0026625
2016,pre,Brian Parker,B.Parker,KC,TE,00-0032089
2016,pre,Brian Quick,B.Quick,LA,WR,00-0029640
2016,pre,Brice Butler,B.Butler,DAL,WR,00-0030516
2016,pre,Brittan Golden,B.Golden,ARI,WR,00-0029336
2016,pre,Brock Osweiler,B.Osweiler,HOU,QB,00-0029682
2016,pre,Bruce Ellington,B.Ellington,SF,WR,00-0031326
2016,pre,Bruce Gradkowski,B.Gradkowski,PIT,QB,00-0024408
