season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2013,pre,A.J. Green,A.Green,CIN,WR,00-0027942
2013,pre,Aaron Corp,A.Corp,MIA,QB,00-0028893
2013,pre,Aaron Dobson,A.Dobson,NE,WR,00-0030540
2013,pre,Aaron Mellette,A.Mellette,BAL,WR,00-0029896
2013,pre,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2013,pre,Ace Sanders,A.Sanders,JAC,WR,00-0030550
2013,pre,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2013,pre,Adam Weber,A.Weber,TB,QB,00-0028230
2013,pre,Adrien Robinson,A.Robinson,NYG,TE,00-0029281
2013,pre,Aldrick Robinson,A.Robinson,WAS,WR,00-0028116
2013,pre,Alec Lemon,A.Lemon,HOU,WR,00-0030239
2013,pre,Alex Gillett,A.Gillett,GB,WR,00-0030454
2013,pre,Alex Gottlieb,A.Gottlieb,ARI,TE,00-0029228
2013,pre,Alex Smith,A.Smith,CIN,TE,00-0023506
2013,pre,Alex Smith,A.Smith,KC,QB,00-0023436
2013,pre,Alfonso Smith,A.Smith,ARI,RB,00-0027346
2013,pre,Alfred Morris,A.Morris,WAS,RB,00-0029141
2013,pre,Allen Reisner,A.Reisner,JAC,TE,00-0028267
2013,pre,Alshon Jeffery,A.Jeffery,CHI,WR,00-0029137
2013,pre,Alvester Alexander,A.Alexander,PIT,RB,00-0029331
2013,pre,Andre Brown,A.Brown,NYG,RB,00-0027094
2013,pre,Andre Caldwell,A.Caldwell,DEN,WR,00-0026237
2013,pre,Andre Ellington,A.Ellington,ARI,RB,00-0030287
2013,pre,Andre Holmes,A.Holmes,OAK,WR,00-0028263
2013,pre,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2013,pre,Andre Roberts,A.Roberts,ARI,WR,00-0027691
2013,pre,Andrew Helmick,A.Helmick,STL,WR,00-0030416
2013,pre,Andrew Luck,A.Luck,IND,QB,00-0029668
2013,pre,Andrew Quarless,A.Quarless,GB,TE,00-0027753
2013,pre,Andrew Szczerba,A.Szczerba,ATL,TE,00-0029015
2013,pre,Andy Cruse,A.Cruse,HOU,WR,00-0030230
2013,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2013,pre,Andy Tanner,A.Tanner,NO,WR,00-0027616
2013,pre,Angelo Pease,A.Pease,GB,RB,00-0030269
2013,pre,Anquan Boldin,A.Boldin,SF,WR,00-0022084
2013,pre,Anthony Allen,A.Allen,BAL,RB,00-0028163
2013,pre,Anthony Amos,A.Amos,DAL,WR,00-0030334
2013,pre,Anthony Armstrong,A.Armstrong,DAL,WR,00-0026465
2013,pre,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2013,pre,Anthony Fasano,A.Fasano,KC,TE,00-0024268
2013,pre,Antone Smith,A.Smith,ATL,RB,00-0026855
2013,pre,Antonio Brown,A.Brown,PIT,WR,00-0027793
2013,pre,Antonio Gates,A.Gates,SD,TE,00-0021547
2013,pre,Armando Allen,A.Allen,CHI,RB,00-0028565
2013,pre,Armond Smith,A.Smith,CAR,RB,00-0028706
2013,pre,Austin Johnson,A.Johnson,NO,FB,00-0029729
2013,pre,Austin Pettis,A.Pettis,STL,WR,00-0028016
2013,pre,B.J. Coleman,B.Coleman,GB,QB,00-0029219
2013,pre,Baron Batch,B.Batch,PIT,RB,00-0028170
2013,pre,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2013,pre,Ben Bartholomew,B.Bartholomew,NE,RB,00-0029985
2013,pre,Ben Cotton,B.Cotton,SD,TE,00-0030316
2013,pre,Ben Hartsock,B.Hartsock,CAR,TE,00-0022847
2013,pre,Ben Obomanu,B.Obomanu,NYJ,WR,00-0024463
2013,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2013,pre,Ben Tate,B.Tate,HOU,RB,00-0027890
2013,pre,Benjamin Watson,B.Watson,NO,TE,00-0022943
2013,pre,BenJarvus Green-Ellis,B.Green-Ellis,CIN,RB,00-0025860
