season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2019,pre,A.J. Brown,A.Brown,TEN,WR,00-0035676
2019,pre,A.J. Derby,A.Derby,NO,TE,00-0031609
2019,pre,A.J. Ouellette,A.Ouellette,CLE,RB,00-0035583
2019,pre,A.J. Richardson,A.Richardson,ARI,WR,00-0035491
2019,pre,Aca'Cedric Ware,A.Ware,IND,RB,00-0035716
2019,pre,Adam Humphries,A.Humphries,TEN,WR,00-0032009
2019,pre,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2019,pre,Adrian Peterson,A.Peterson,WAS,RB,00-0025394
2019,pre,Akeem Hunt,A.Hunt,TEN,RB,00-0031743
2019,pre,Albert Wilson,A.Wilson,MIA,WR,00-0030669
2019,pre,Aldrick Robinson,A.Robinson,CAR,WR,00-0028116
2019,pre,Alex Armah,A.Armah,CAR,FB,00-0033296
2019,pre,Alex Bachman,A.Bachman,LA,WR,00-0035602
2019,pre,Alex Barnes,A.Barnes,TEN,RB,00-0035512
2019,pre,Alex Ellis,A.Ellis,PHI,TE,00-0032864
2019,pre,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2019,pre,Alex Gray,A.Gray,ATL,TE,00-0034010
2019,pre,Alex Tanney,A.Tanney,NYG,QB,00-0029623
2019,pre,Alex Wesley,A.Wesley,NYG,WR,00-0035018
2019,pre,Alexander Hollins,A.Hollins,MIN,WR,00-0035104
2019,pre,Alexander Mattison,A.Mattison,MIN,RB,00-0034972
2019,pre,Alfred Blue,A.Blue,JAX,RB,00-0031075
2019,pre,Alfred Morris,A.Morris,DAL,RB,00-0029141
2019,pre,Alize Mack,A.Mack,NO,TE,00-0035309
2019,pre,Allen Hurns,A.Hurns,MIA,WR,00-0030821
2019,pre,Allen Lazard,A.Lazard,GB,WR,00-0034521
2019,pre,Alonzo Russell,A.Russell,NYG,WR,00-0032550
2019,pre,Alvin Kamara,A.Kamara,NO,RB,00-0033906
2019,pre,Ameer Abdullah,A.Abdullah,MIN,RB,00-0032104
2019,pre,Andre Ellington,A.Ellington,TB,RB,00-0030287
2019,pre,Andre Levrone,A.Levrone,CAR,WR,00-0034196
2019,pre,Andre Patton,A.Patton,LAC,WR,00-0033705
2019,pre,Andre Roberts,A.Roberts,BUF,WR,00-0027691
2019,pre,Andrew Vollert,A.Vollert,LAC,TE,00-0034491
2019,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2019,pre,Andy Isabella,A.Isabella,ARI,WR,00-0035527
2019,pre,Andy Jones,A.Jones,DET,WR,00-0032707
2019,pre,Anthony Firkser,A.Firkser,TEN,TE,00-0033455
2019,pre,Anthony Ratliff-Williams,A.Ratliff-Williams,TEN,WR,00-0035520
2019,pre,Antoine Wesley,A.Wesley,BAL,WR,00-0035126
2019,pre,Antonio Callaway,A.Callaway,CLE,WR,00-0034772
2019,pre,Antony Auclair,A.Auclair,TB,TE,00-0033421
2019,pre,Artavis Scott,A.Scott,LAC,WR,00-0033706
2019,pre,Ashton Dulin,A.Dulin,IND,WR,00-0035021
2019,pre,Auden Tate,A.Tate,CIN,WR,00-0034686
2019,pre,Austin Carr,A.Carr,NO,WR,00-0033382
2019,pre,Austin Ekeler,A.Ekeler,LAC,RB,00-0033699
2019,pre,Austin Fort,A.Fort,DEN,TE,00-0034932
2019,pre,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2019,pre,Austin Proehl,A.Proehl,LA,WR,00-0034442
2019,pre,Austin Traylor,A.Traylor,DET,TE,00-0033043
2019,pre,Baker Mayfield,B.Mayfield,CLE,QB,00-0034855
2019,pre,Ben Koyack,B.Koyack,JAX,TE,00-0032139
2019,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2019,pre,Benjamin Watson,B.Watson,NE,TE,00-0022943
2019,pre,Bennie Fowler,B.Fowler,NYG,WR,00-0030670
2019,pre,Benny Snell,B.Snell,PIT,RB,00-0035217
2019,pre,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2019,pre,Bisi Johnson,B.Johnson,MIN,WR,00-0035006
2019,pre,Blaine Gabbert,B.Gabbert,TB,QB,00-0027948
2019,pre,Blake Bell,B.Bell,KC,TE,00-0032062
2019,pre,Blake Bortles,B.Bortles,LA,QB,00-0031407
2019,pre,Blake Jarwin,B.Jarwin,DAL,TE,00-0033658
2019,pre,Bo Scarbrough,B.Scarbrough,SEA,RB,00-0034432
2019,pre,Bobo Wilson,B.Wilson,TB,WR,00-0033434
2019,pre,Boston Scott,B.Scott,PHI,RB,00-0034414
2019,pre,Brandon Bolden,B.Bolden,NE,RB,00-0029239
