season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2011,pre,A.J. Feeley,A.Feeley,STL,QB,00-0020305
2011,pre,A.J. Green,A.Green,CIN,WR,00-0027942
2011,pre,Aaron Brown,A.Brown,DET,RB,00-0027129
2011,pre,Aaron Hernandez,A.Hernandez,NE,TE,00-0027713
2011,pre,Aaron Nichols,A.Nichols,ARI,WR,00-0028735
2011,pre,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2011,pre,Adam Froman,A.Froman,ATL,QB,00-0028310
2011,pre,Adam Weber,A.Weber,DEN,QB,00-0028230
2011,pre,Adrian Arrington,A.Arrington,NO,WR,00-0026377
2011,pre,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2011,pre,Ahmad Bradshaw,A.Bradshaw,NYG,RB,00-0025637
2011,pre,Aldrick Robinson,A.Robinson,WAS,WR,00-0028116
2011,pre,Alex Green,A.Green,GB,RB,00-0028034
2011,pre,Alex Smith,A.Smith,CLE,TE,00-0023506
2011,pre,Alex Smith,A.Smith,SF,QB,00-0023436
2011,pre,Alexander Robinson,A.Robinson,MIN,RB,00-0028515
2011,pre,Alfonso Smith,A.Smith,ARI,RB,00-0027346
2011,pre,Allen Reisner,A.Reisner,MIN,TE,00-0028267
2011,pre,Andre Brown,A.Brown,NYG,RB,00-0027094
2011,pre,Andre Caldwell,A.Caldwell,CIN,WR,00-0026237
2011,pre,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2011,pre,Andre Roberts,A.Roberts,ARI,WR,00-0027691
2011,pre,Andre Smith,A.Smith,CHI,TE,00-0028353
2011,pre,Andrew Hawkins,A.Hawkins,CIN,WR,00-0027918
2011,pre,Andrew Quarless,A.Quarless,GB,TE,00-0027753
2011,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2011,pre,Andy Fantuz,A.Fantuz,CHI,WR,00-0027916
2011,pre,Andy Strickland,A.Strickland,ATL,WR,00-0026977
2011,pre,Andy Tanner,A.Tanner,NO,WR,00-0027616
2011,pre,Anquan Boldin,A.Boldin,BAL,WR,00-0022084
2011,pre,Anthony Allen,A.Allen,BAL,RB,00-0028163
2011,pre,Anthony Armstrong,A.Armstrong,WAS,WR,00-0026465
2011,pre,Anthony Becht,A.Becht,KC,TE,00-0019457
2011,pre,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2011,pre,Anthony Elzy,A.Elzy,BUF,RB,00-0028809
2011,pre,Anthony Fasano,A.Fasano,MIA,TE,00-0024268
2011,pre,Anthony Gonzalez,A.Gonzalez,IND,WR,00-0025419
2011,pre,Anthony McCoy,A.McCoy,SEA,TE,00-0027783
2011,pre,Antone Smith,A.Smith,ATL,RB,00-0026855
2011,pre,Antonio Brown,A.Brown,PIT,WR,00-0027793
2011,pre,Antonio Gates,A.Gates,SD,TE,00-0021547
2011,pre,Antonio Robinson,A.Robinson,GB,WR,00-0027368
2011,pre,Arian Foster,A.Foster,HOU,RB,00-0026796
2011,pre,Armand Robinson,A.Robinson,PIT,WR,00-0028200
2011,pre,Armanti Edwards,A.Edwards,CAR,WR,00-0027692
2011,pre,Armond Smith,A.Smith,CLE,RB,00-0028706
2011,pre,Arnaz Battle,A.Battle,PIT,WR,00-0022064
2011,pre,Arrelious Benn,A.Benn,TB,WR,00-0027654
2011,pre,Aundrae Allison,A.Allison,TB,WR,00-0025533
2011,pre,Austin Collie,A.Collie,IND,WR,00-0027092
2011,pre,Austin Pettis,A.Pettis,STL,WR,00-0028016
2011,pre,Bart Johnson,B.Johnson,CIN,WR,00-0028557
2011,pre,Beanie Wells,B.Wells,ARI,RB,00-0027007
2011,pre,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2011,pre,Ben Guidugli,B.Guidugli,STL,TE,00-0028389
2011,pre,Ben Hartsock,B.Hartsock,CAR,TE,00-0022847
2011,pre,Ben Obomanu,B.Obomanu,SEA,WR,00-0024463
2011,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2011,pre,Ben Tate,B.Tate,HOU,RB,00-0027890
2011,pre,Benjamin Watson,B.Watson,CLE,TE,00-0022943
2011,pre,BenJarvus Green-Ellis,B.Green-Ellis,NE,RB,00-0025860
2011,pre,Bernard Berrian,B.Berrian,MIN,WR,00-0022807
2011,pre,Bernard Scott,B.Scott,CIN,RB,00-0026941
2011,pre,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2011,pre,Billy Bajema,B.Bajema,STL,TE,00-0023679
2011,pre,Billy Volek,B.Volek,SD,QB,00-0019041
2011,pre,Blaine Gabbert,B.Gabbert,JAC,QB,00-0027948
2011,pre,Bo Scaife,B.Scaife,CIN,TE,00-0023612
2011,pre,Brad Smith,B.Smith,BUF,WR,00-0024318
2011,pre,Brad Taylor,B.Taylor,SD,TE,00-0028592
2011,pre,Brady Quinn,B.Quinn,DEN,QB,00-0025409
2011,pre,Brandon Gibson,B.Gibson,STL,WR,00-0026937
2011,pre,Brandon Jackson,B.Jackson,CLE,RB,00-0025450
2011,pre,Brandon Jacobs,B.Jacobs,NYG,RB,00-0023545
2011,pre,Brandon Jones,B.Jones,BAL,WR,00-0023531
2011,pre,Brandon LaFell,B.LaFell,CAR,WR,00-0027681
2011,pre,Brandon Marshall,B.Marshall,MIA,WR,00-0024334
2011,pre,Brandon Minor,B.Minor,DEN,RB,00-0027367
2011,pre,Brandon Myers,B.Myers,OAK,TE,00-0027135
2011,pre,Brandon Pettigrew,B.Pettigrew,DET,TE,00-0026996
2011,pre,Brandon Saine,B.Saine,GB,RB,00-0028602
2011,pre,Braylon Edwards,B.Edwards,SF,WR,00-0023438
2011,pre,Brent Celek,B.Celek,PHI,TE,00-0025549
2011,pre,Brian Hartline,B.Hartline,MIA,WR,00-0027077
2011,pre,Brian Hoyer,B.Hoyer,NE,QB,00-0026625
2011,pre,Brian Leonard,B.Leonard,CIN,RB,00-0025439
2011,pre,Brit Miller,B.Miller,STL,FB,00-0026712
2011,pre,Brock Bolen,B.Bolen,JAC,RB,00-0026607
2011,pre,Brodie Croyle,B.Croyle,ARI,QB,00-0024300
2011,pre,Bruce Gradkowski,B.Gradkowski,CIN,QB,00-0024408
2011,pre,Bruce Hall,B.Hall,BUF,RB,00-0025917
2011,pre,Bryan Walters,B.Walters,SD,WR,00-0027595
2011,pre,Bryant Johnson,B.Johnson,HOU,WR,00-0022156
2011,pre,Buddy Farnham,B.Farnham,NE,WR,00-0027525
2011,pre,Byron Leftwich,B.Leftwich,PIT,QB,00-0022177
2011,pre,C.J. Spiller,C.Spiller,BUF,RB,00-0027861
2011,pre,Cadillac Williams,C.Williams,STL,RB,00-0023440
2011,pre,Caleb Hanie,C.Hanie,CHI,QB,00-0025970
2011,pre,Caleb King,C.King,MIN,RB,00-0028822
2011,pre,Calvin Johnson,C.Johnson,DET,WR,00-0025389
2011,pre,Calvin Russell,C.Russell,CIN,WR,00-0023973
2011,pre,Cam Newton,C.Newton,CAR,QB,00-0027939
2011,pre,Cameron Graham,C.Graham,TEN,TE,00-0028469
2011,pre,Cameron Kenney,C.Kenney,SD,WR,00-0028375
2011,pre,Carson Butler,C.Butler,NE,TE,00-0026783
2011,pre,Cecil Shorts,C.Shorts,JAC,WR,00-0028052
2011,pre,Cedric Benson,C.Benson,CIN,RB,00-0023439
2011,pre,Cedric Peerman,C.Peerman,CIN,RB,00-0026932
2011,pre,Chad Hall,C.Hall,PHI,WR,00-0027188
2011,pre,Chad Henne,C.Henne,MIA,QB,00-0026197
