season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2017,pre,A.J. Green,A.Green,CIN,WR,00-0027942
2017,pre,Aaron Dobson,A.Dobson,ARI,WR,00-0030540
2017,pre,Aaron Jones,A.Jones,GB,RB,00-0033293
2017,pre,Aaron Peck,A.Peck,GB,TE,00-0033360
2017,pre,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2017,pre,Adam Humphries,A.Humphries,TB,WR,00-0032009
2017,pre,Adam Shaheen,A.Shaheen,CHI,TE,00-0033896
2017,pre,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2017,pre,Adam Zaruba,A.Zaruba,PHI,TE,00-0034000
2017,pre,AJ McCarron,A.McCarron,CIN,QB,00-0031288
2017,pre,Alan Cross,A.Cross,TB,TE,00-0032745
2017,pre,Albert Wilson,A.Wilson,KC,WR,00-0030669
2017,pre,Aldrick Robinson,A.Robinson,SF,WR,00-0028116
2017,pre,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2017,pre,Alex Gray,A.Gray,ATL,TE,00-0034010
2017,pre,Alex Smith,A.Smith,KC,QB,00-0023436
2017,pre,Alex Tanney,A.Tanney,TEN,QB,00-0029623
2017,pre,Alfred Blue,A.Blue,HOU,RB,00-0031075
2017,pre,Alfred Morris,A.Morris,DAL,RB,00-0029141
2017,pre,Allen Hurns,A.Hurns,JAX,WR,00-0030821
2017,pre,Allen Robinson,A.Robinson,JAX,WR,00-0031428
2017,pre,Alshon Jeffery,A.Jeffery,PHI,WR,00-0029137
2017,pre,Alvin Kamara,A.Kamara,NO,RB,00-0033906
2017,pre,Amara Darboh,A.Darboh,SEA,WR,00-0033937
2017,pre,Amari Cooper,A.Cooper,OAK,WR,00-0031544
2017,pre,Ameer Abdullah,A.Abdullah,DET,RB,00-0032104
2017,pre,Andre Holmes,A.Holmes,BUF,WR,00-0028263
2017,pre,Andre Patton,A.Patton,LAC,WR,00-0033705
2017,pre,Andre Williams,A.Williams,LAC,RB,00-0031055
2017,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2017,pre,Anquan Boldin,A.Boldin,BUF,WR,00-0022084
2017,pre,Anthony Dable,A.Dable,ATL,WR,00-0032333
2017,pre,Anthony Fasano,A.Fasano,MIA,TE,00-0024268
2017,pre,Anthony Nash,A.Nash,DEN,WR,00-0033669
2017,pre,Antonio Brown,A.Brown,PIT,WR,00-0027793
2017,pre,Antonio Gates,A.Gates,LAC,TE,00-0021547
2017,pre,Antony Auclair,A.Auclair,TB,TE,00-0033421
2017,pre,ArDarius Stewart,A.Stewart,NYJ,WR,00-0033916
2017,pre,Arrelious Benn,A.Benn,JAX,WR,00-0027654
2017,pre,Artavis Scott,A.Scott,LAC,WR,00-0033706
2017,pre,Austin Davis,A.Davis,SEA,QB,00-0028957
2017,pre,Austin Duke,A.Duke,CAR,WR,00-0033409
2017,pre,Austin Ekeler,A.Ekeler,LAC,RB,00-0033699
2017,pre,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2017,pre,Austin Seferian-Jenkins,A.Seferian-Jenkins,NYJ,TE,00-0031418
2017,pre,Austin Traylor,A.Traylor,DEN,TE,00-0033043
2017,pre,Bart Houston,B.Houston,PIT,QB,00-0033866
2017,pre,Ben Braunecker,B.Braunecker,CHI,TE,00-0032661
2017,pre,Ben Koyack,B.Koyack,JAX,TE,00-0032139
2017,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2017,pre,Benjamin Watson,B.Watson,BAL,TE,00-0022943
2017,pre,Bennie Fowler,B.Fowler,DEN,WR,00-0030670
2017,pre,Benny Cunningham,B.Cunningham,CHI,RB,00-0029795
2017,pre,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2017,pre,Billy Brown,B.Brown,PHI,TE,00-0033735
2017,pre,Bishop Sankey,B.Sankey,MIN,RB,00-0031413
2017,pre,Blaine Gabbert,B.Gabbert,ARI,QB,00-0027948
2017,pre,Blake Bortles,B.Bortles,JAX,QB,00-0031407
2017,pre,Blake Jarwin,B.Jarwin,DAL,TE,00-0033658
2017,pre,Blake Sims,B.Sims,TB,RB,00-0033193
2017,pre,Bobby Rainey,B.Rainey,BAL,RB,00-0029384
2017,pre,Bobo Wilson,B.Wilson,TB,WR,00-0033434
2017,pre,Bra'lon Cherry,B.Cherry,ATL,WR,00-0033801
2017,pre,Branden Oliver,B.Oliver,LAC,RB,00-0031277
2017,pre,Brandin Cooks,B.Cooks,NE,WR,00-0031236
2017,pre,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2017,pre,Brandon Coleman,B.Coleman,NO,WR,00-0030801
2017,pre,Brandon Doughty,B.Doughty,MIA,QB,00-0032446
2017,pre,Brandon LaFell,B.LaFell,CIN,WR,00-0027681
2017,pre,Brandon Marshall,B.Marshall,NYG,WR,00-0024334
2017,pre,Brandon Reilly,B.Reilly,BUF,WR,00-0033620
2017,pre,Brandon Shippen,B.Shippen,LA,WR,00-0032625
2017,pre,Brandon Tate,B.Tate,BUF,WR,00-0027057
2017,pre,Brandon Williams,B.Williams,IND,TE,00-0029793
2017,pre,Braxton Miller,B.Miller,HOU,WR,00-0033069
2017,pre,Brent Celek,B.Celek,PHI,TE,00-0025549
2017,pre,Brenton Bersin,B.Bersin,CAR,WR,00-0029394
2017,pre,Brett Hundley,B.Hundley,GB,QB,00-0031589
2017,pre,Brian Brown,B.Brown,DAL,WR,00-0033655
2017,pre,Brian Quick,B.Quick,WAS,WR,00-0029640
2017,pre,Brice Butler,B.Butler,DAL,WR,00-0030516
2017,pre,Brittan Golden,B.Golden,ARI,WR,00-0029336
2017,pre,Bruce Ellington,B.Ellington,HOU,WR,00-0031326
2017,pre,Bryce Petty,B.Petty,NYJ,QB,00-0031568
2017,pre,C.J. Anderson,C.Anderson,DEN,RB,00-0029854
2017,pre,C.J. Beathard,C.Beathard,SF,QB,00-0033936
2017,pre,C.J. Germany,C.Germany,NYG,WR,00-0034015
2017,pre,C.J. Ham,C.Ham,MIN,RB,00-0032918
2017,pre,C.J. Prosise,C.Prosise,SEA,RB,00-0032393
2017,pre,C.J. Spiller,C.Spiller,KC,RB,00-0027861
