season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2018,pre,A.J. Derby,A.Derby,MIA,TE,00-0031609
2018,pre,A.J. Green,A.Green,CIN,WR,00-0027942
2018,pre,Aaron Burbridge,A.Burbridge,SF,WR,00-0032441
2018,pre,Aaron Jones,A.Jones,GB,RB,00-0033293
2018,pre,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2018,pre,Adam Humphries,A.Humphries,TB,WR,00-0032009
2018,pre,Adam Shaheen,A.Shaheen,CHI,TE,00-0033896
2018,pre,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2018,pre,Adonis Jennings,A.Jennings,GB,WR,00-0034859
2018,pre,Adrian Peterson,A.Peterson,WAS,RB,00-0025394
2018,pre,Akeem Judd,A.Judd,GB,RB,00-0033800
2018,pre,Akrum Wadley,A.Wadley,TEN,RB,00-0034670
2018,pre,Alan Cross,A.Cross,TB,TE,00-0032745
2018,pre,Albert Wilson,A.Wilson,MIA,WR,00-0030669
2018,pre,Alec Bloom,A.Bloom,ARI,TE,00-0034472
2018,pre,Alex Armah,A.Armah,CAR,FB,00-0033296
2018,pre,Alex Collins,A.Collins,BAL,RB,00-0032426
2018,pre,Alex Ellis,A.Ellis,KC,TE,00-0032864
2018,pre,Alex Erickson,A.Erickson,CIN,WR,00-0032543
2018,pre,Alex Gray,A.Gray,ATL,TE,00-0034010
2018,pre,Alex McGough,A.McGough,SEA,QB,00-0034732
2018,pre,Alex Smith,A.Smith,WAS,QB,00-0023436
2018,pre,Alex Tanney,A.Tanney,NYG,QB,00-0029623
2018,pre,Alfred Blue,A.Blue,HOU,RB,00-0031075
2018,pre,Alfred Morris,A.Morris,SF,RB,00-0029141
2018,pre,Allen Hurns,A.Hurns,DAL,WR,00-0030821
2018,pre,Allen Lazard,A.Lazard,JAX,WR,00-0034521
2018,pre,Alonzo Russell,A.Russell,NYG,WR,00-0032550
2018,pre,Alvin Kamara,A.Kamara,NO,RB,00-0033906
2018,pre,Amari Cooper,A.Cooper,OAK,WR,00-0031544
2018,pre,Amba Etta-Tawo,A.Etta-Tawo,NYG,WR,00-0033687
2018,pre,Ameer Abdullah,A.Abdullah,DET,RB,00-0032104
2018,pre,Andre Holmes,A.Holmes,BUF,WR,00-0028263
2018,pre,Andre Levrone,A.Levrone,BAL,WR,00-0034196
2018,pre,Andre Patton,A.Patton,LAC,WR,00-0033705
2018,pre,Andre Roberts,A.Roberts,NYJ,WR,00-0027691
2018,pre,Andrew Luck,A.Luck,IND,QB,00-0029668
2018,pre,Andrew Vollert,A.Vollert,ARI,TE,00-0034491
2018,pre,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2018,pre,Anthony Denham,A.Denham,PHI,TE,00-0031140
2018,pre,Anthony Firkser,A.Firkser,TEN,TE,00-0033455
2018,pre,Anthony Mahoungou,A.Mahoungou,PHI,WR,00-0034462
2018,pre,Anthony Miller,A.Miller,CHI,WR,00-0034353
2018,pre,Antonio Callaway,A.Callaway,CLE,WR,00-0034772
2018,pre,Antony Auclair,A.Auclair,TB,TE,00-0033421
2018,pre,ArDarius Stewart,A.Stewart,NYJ,WR,00-0033916
2018,pre,Artavis Scott,A.Scott,LAC,WR,00-0033706
2018,pre,Auden Tate,A.Tate,CIN,WR,00-0034686
2018,pre,Austin Allen,A.Allen,TB,QB,00-0034608
2018,pre,Austin Carr,A.Carr,NO,WR,00-0033382
2018,pre,Austin Duke,A.Duke,CAR,WR,00-0033409
2018,pre,Austin Ekeler,A.Ekeler,LAC,RB,00-0033699
2018,pre,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2018,pre,Austin Seferian-Jenkins,A.Seferian-Jenkins,JAX,TE,00-0031418
2018,pre,Austin Traylor,A.Traylor,DEN,TE,00-0033043
2018,pre,Baker Mayfield,B.Mayfield,CLE,QB,00-0034855
2018,pre,Ben Braunecker,B.Braunecker,CHI,TE,00-0032661
2018,pre,Ben Johnson,B.Johnson,LAC,TE,00-0034557
2018,pre,Ben Koyack,B.Koyack,JAX,TE,00-0032139
2018,pre,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2018,pre,Benjamin Watson,B.Watson,NO,TE,00-0022943
2018,pre,Benny Cunningham,B.Cunningham,CHI,RB,00-0029795
2018,pre,Bilal Powell,B.Powell,NYJ,RB,00-0028064
2018,pre,Billy Brown,B.Brown,PHI,TE,00-0033735
2018,pre,Blaine Gabbert,B.Gabbert,TEN,QB,00-0027948
2018,pre,Blake Bortles,B.Bortles,JAX,QB,00-0031407
2018,pre,Blake Jackson,B.Jackson,CLE,WR,00-0034864
2018,pre,Blake Jarwin,B.Jarwin,DAL,TE,00-0033658
2018,pre,Blake Mack,B.Mack,KC,TE,00-0034292
2018,pre,Bo Scarbrough,B.Scarbrough,DAL,RB,00-0034432
2018,pre,Bobo Wilson,B.Wilson,TB,WR,00-0033434
2018,pre,Boston Scott,B.Scott,NO,RB,00-0034414
2018,pre,Brad Kaaya,B.Kaaya,IND,QB,00-0033585
2018,pre,Bradley Marquez,B.Marquez,DET,WR,00-0031818
2018,pre,Braedon Bowman,B.Bowman,LAC,TE,00-0032515
2018,pre,Branden Oliver,B.Oliver,IND,RB,00-0031277
2018,pre,Brandon Allen,B.Allen,LA,QB,00-0032434
2018,pre,Brandon Marshall,B.Marshall,SEA,WR,00-0024334
2018,pre,Brandon Powell,B.Powell,DET,WR,00-0034646
2018,pre,Brandon Radcliff,B.Radcliff,MIA,RB,00-0033268
2018,pre,Brandon Shippen,B.Shippen,TEN,WR,00-0032625
2018,pre,Brandon Weeden,B.Weeden,HOU,QB,00-0029677
2018,pre,Brandon Wilds,B.Wilds,JAX,RB,00-0032593
2018,pre,Brandon Zylstra,B.Zylstra,MIN,WR,00-0034052
2018,pre,Braxton Berrios,B.Berrios,NE,WR,00-0034419
2018,pre,Brian Brown,B.Brown,DET,WR,00-0033655
2018,pre,Brian Hoyer,B.Hoyer,NE,QB,00-0026625
2018,pre,Brian Parker,B.Parker,DEN,TE,00-0032089
2018,pre,Brian Quick,B.Quick,WAS,WR,00-0029640
2018,pre,Brock Osweiler,B.Osweiler,MIA,QB,00-0029682
2018,pre,Brogan Roback,B.Roback,CLE,QB,00-0034697
2018,pre,Bronson Hill,B.Hill,GB,RB,00-0032298
2018,pre,Bruce Ellington,B.Ellington,HOU,WR,00-0031326
2018,pre,Bryce Petty,B.Petty,MIA,QB,00-0031568
2018,pre,Bryce Treggs,B.Treggs,PHI,WR,00-0032724
2018,pre,Bryce Williams,B.Williams,ARI,TE,00-0032583
2018,pre,Bug Howard,B.Howard,CAR,WR,00-0033261
2018,pre,Byron Marshall,B.Marshall,WAS,RB,00-0032964
2018,pre,Byron Pringle,B.Pringle,KC,WR,00-0034297
2018,pre,C.J. Anderson,C.Anderson,CAR,RB,00-0029854
2018,pre,C.J. Beathard,C.Beathard,SF,QB,00-0033936
2018,pre,C.J. Board,C.Board,CLE,WR,00-0033367
2018,pre,C.J. Duncan,C.Duncan,ARI,WR,00-0034709
2018,pre,C.J. Prosise,C.Prosise,SEA,RB,00-0032393
2018,pre,C.J. Uzomah,C.Uzomah,CIN,TE,00-0032134
2018,pre,Caleb Scott,C.Scott,SEA,WR,00-0034243
2018,pre,Calvin Ridley,C.Ridley,ATL,WR,00-0034837
2018,pre,Cam Newton,C.Newton,CAR,QB,00-0027939
2018,pre,Cam Phillips,C.Phillips,BUF,WR,00-0034512
2018,pre,Cam Serigne,C.Serigne,CAR,TE,00-0034863
2018,pre,Cam Sims,C.Sims,WAS,WR,00-0034104
2018,pre,Cameron Artis-Payne,C.Artis-Payne,CAR,RB,00-0031599
2018,pre,Cameron Batson,C.Batson,TEN,WR,00-0034652
2018,pre,Cameron Brate,C.Brate,TB,TE,00-0031273
2018,pre,Cameron Meredith,C.Meredith,NO,WR,00-0031912
2018,pre,Cardale Jones,C.Jones,LAC,QB,00-0033098
2018,pre,Carlos Hyde,C.Hyde,CLE,RB,00-0031045
2018,pre,Carlton Agudosi,C.Agudosi,ARI,WR,00-0033599
2018,pre,Case Keenum,C.Keenum,DEN,QB,00-0028986
2018,pre,Cayleb Jones,C.Jones,MIN,WR,00-0032963
2018,pre,Chad Beebe,C.Beebe,MIN,WR,00-0034309
2018,pre,Chad Henne,C.Henne,KC,QB,00-0026197
2018,pre,Chad Kanoff,C.Kanoff,ARI,QB,00-0034478
2018,pre,Chad Kelly,C.Kelly,DEN,QB,00-0033597
2018,pre,Chad Williams,C.Williams,ARI,WR,00-0033933
2018,pre,Charles Clay,C.Clay,BUF,TE,00-0028112
2018,pre,Charles D. Johnson,C.Johnson,NYJ,WR,00-0030113
2018,pre,Charles Sims,C.Sims,TB,RB,00-0031390
2018,pre,Charone Peake,C.Peake,NYJ,WR,00-0032959
2018,pre,Chase Daniel,C.Daniel,CHI,QB,00-0026544
2018,pre,Chase Edmonds,C.Edmonds,ARI,RB,00-0034681
2018,pre,Chase Litton,C.Litton,KC,QB,00-0034291
2018,pre,Chester Rogers,C.Rogers,IND,WR,00-0032355
2018,pre,Chris Carson,C.Carson,SEA,RB,00-0033594
2018,pre,Chris Conley,C.Conley,KC,WR,00-0032128
2018,pre,Chris Godwin,C.Godwin,TB,WR,00-0033921
2018,pre,Chris Herndon,C.Herndon,NYJ,TE,00-0034766
2018,pre,Chris Hogan,C.Hogan,NE,WR,00-0028237
2018,pre,Chris Ivory,C.Ivory,BUF,RB,00-0027531
2018,pre,Chris Lacy,C.Lacy,DET,WR,00-0034593
2018,pre,Chris Moore,C.Moore,BAL,WR,00-0032398
2018,pre,Chris Warren,C.Warren,OAK,RB,00-0034315
2018,pre,Christian Blake,C.Blake,ATL,WR,00-0034132
2018,pre,Christian Kirk,C.Kirk,ARI,WR,00-0034775
2018,pre,Christian McCaffrey,C.McCaffrey,CAR,RB,00-0033280
2018,pre,Christian Scotland-Williamson,C.Scotland-Williamson,PIT,TE,00-0034340
2018,pre,Christine Michael,C.Michael,IND,RB,00-0030432
2018,pre,Clayton Wilson,C.Wilson,SEA,TE,00-0034716
2018,pre,Cobi Hamilton,C.Hamilton,IND,WR,00-0030290
2018,pre,Codey McElroy,C.McElroy,LA,TE,00-0034735
2018,pre,Cody Kessler,C.Kessler,JAX,QB,00-0033104
2018,pre,Cody Latimer,C.Latimer,NYG,WR,00-0031344
2018,pre,Colby Pearson,C.Pearson,ATL,WR,00-0033983
2018,pre,Cole Beasley,C.Beasley,DAL,WR,00-0029000
2018,pre,Cole Wick,C.Wick,SF,TE,00-0032562
2018,pre,Colin Thompson,C.Thompson,CHI,TE,00-0033720
2018,pre,Colt McCoy,C.McCoy,WAS,QB,00-0027688
2018,pre,Cooper Rush,C.Rush,DAL,QB,00-0033662
2018,pre,Cordarrelle Patterson,C.Patterson,NE,WR,00-0030578
2018,pre,Corey Clement,C.Clement,PHI,RB,00-0033725
2018,pre,Corey Davis,C.Davis,TEN,WR,00-0033871
2018,pre,Corey Grant,C.Grant,JAX,RB,00-0031731
2018,pre,Corey Willis,C.Willis,ARI,WR,00-0034493
2018,pre,Courtland Sutton,C.Sutton,DEN,WR,00-0034348
2018,pre,Curtis Samuel,C.Samuel,CAR,WR,00-0033282
2018,pre,D.J. Chark,D.Chark,JAX,WR,00-0034777
2018,pre,D.J. Foster,D.Foster,ARI,RB,00-0032577
2018,pre,D.J. Moore,D.Moore,CAR,WR,00-0034827
2018,pre,Da'Mari Scott,D.Scott,CLE,WR,00-0034256
2018,pre,DaeSean Hamilton,D.Hamilton,DEN,WR,00-0034370
2018,pre,Dak Prescott,D.Prescott,DAL,QB,00-0033077
2018,pre,Dallas Goedert,D.Goedert,PHI,TE,00-0034351
2018,pre,Dalton Schultz,D.Schultz,DAL,TE,00-0034383
2018,pre,Dalvin Cook,D.Cook,MIN,RB,00-0033893
2018,pre,Dalyn Dawkins,D.Dawkins,TEN,RB,00-0034654
2018,pre,Damien Williams,D.Williams,KC,RB,00-0030874
2018,pre,Damiere Byrd,D.Byrd,CAR,WR,00-0031868
2018,pre,Damion Ratley,D.Ratley,CLE,WR,00-0034273
2018,pre,Damore'ea Stringfellow,D.Stringfellow,SEA,WR,00-0033417
2018,pre,Dan Arnold,D.Arnold,NO,TE,00-0034011
2018,pre,Daniel Brown,D.Brown,CHI,TE,00-0032098
2018,pre,Danny Amendola,D.Amendola,MIA,WR,00-0026035
2018,pre,Danny Etling,D.Etling,NE,QB,00-0034423
2018,pre,Dante Pettis,D.Pettis,SF,WR,00-0034860
2018,pre,Dare Ogunbowale,D.Ogunbowale,TB,RB,00-0033854
2018,pre,Darius Jennings,D.Jennings,TEN,WR,00-0031972
2018,pre,Darius Victor,D.Victor,ARI,RB,00-0034007
2018,pre,Darrel Williams,D.Williams,KC,RB,00-0034301
2018,pre,Darren Carrington,D.Carrington,DAL,WR,00-0034888
2018,pre,Darren Fells,D.Fells,CLE,TE,00-0029738
2018,pre,Darren Waller,D.Waller,BAL,WR,00-0031610
2018,pre,Darrius Heyward-Bey,D.Heyward-Bey,PIT,WR,00-0026983
2018,pre,Darvin Kidsy,D.Kidsy,WAS,WR,00-0034710
2018,pre,Daurice Fountain,D.Fountain,IND,WR,00-0034395
2018,pre,Davante Adams,D.Adams,GB,WR,00-0031381
2018,pre,Dave Williams,D.Williams,DEN,RB,00-0034427
2018,pre,David Fales,D.Fales,MIA,QB,00-0031076
2018,pre,David Fluellen,D.Fluellen,TEN,RB,00-0030711
2018,pre,David Johnson,D.Johnson,ARI,RB,00-0032187
2018,pre,David Moore,D.Moore,SEA,WR,00-0033589
2018,pre,David Morgan,D.Morgan,MIN,TE,00-0032430
2018,pre,David Njoku,D.Njoku,CLE,TE,00-0033885
2018,pre,De'Anthony Thomas,D.Thomas,KC,WR,00-0031060
2018,pre,De'Lance Turner,D.Turner,BAL,RB,00-0034201
2018,pre,De'Veon Smith,D.Smith,WAS,RB,00-0033413
2018,pre,DeAndre Carter,D.Carter,PHI,WR,00-0031763
2018,pre,DeAndre Goolsby,D.Goolsby,JAX,TE,00-0034640
2018,pre,DeAndre Hopkins,D.Hopkins,HOU,WR,00-0030564
2018,pre,DeAndre Smelter,D.Smelter,JAX,WR,00-0032064
2018,pre,DeAndre Washington,D.Washington,OAK,RB,00-0032940
2018,pre,DeAngelo Yancey,D.Yancey,GB,WR,00-0033291
2018,pre,Dede Westbrook,D.Westbrook,JAX,WR,00-0033839
2018,pre,DeMarcus Ayers,D.Ayers,CHI,WR,00-0032365
2018,pre,Demarcus Robinson,D.Robinson,KC,WR,00-0032775
2018,pre,Demaryius Thomas,D.Thomas,DEN,WR,00-0027874
2018,pre,Demetrius Harris,D.Harris,KC,TE,00-0030155
2018,pre,Deon Cain,D.Cain,IND,WR,00-0034406
2018,pre,Deon Yelder,D.Yelder,NO,TE,00-0034319
2018,pre,Derek Carr,D.Carr,OAK,QB,00-0031280
2018,pre,Derek Watt,D.Watt,LAC,FB,00-0032897
2018,pre,Derrick Coleman,D.Coleman,ARI,FB,00-0029068
