season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2011,post,A.J. Green,A.Green,CIN,WR,00-0027942
2011,post,Aaron Hernandez,A.Hernandez,NE,TE,00-0027713
2011,post,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2011,post,Adrian Arrington,A.Arrington,NO,WR,00-0026377
2011,post,Ahmad Bradshaw,A.Bradshaw,NYG,RB,00-0025637
2011,post,Alex Smith,A.Smith,SF,QB,00-0023436
2011,post,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2011,post,Andrew Hawkins,A.Hawkins,CIN,WR,00-0027918
2011,post,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2011,post,Anquan Boldin,A.Boldin,BAL,WR,00-0022084
2011,post,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2011,post,Antonio Brown,A.Brown,PIT,WR,00-0027793
2011,post,Arian Foster,A.Foster,HOU,RB,00-0026796
2011,post,Bear Pascoe,B.Pascoe,NYG,TE,00-0026931
2011,post,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2011,post,Ben Tate,B.Tate,HOU,RB,00-0027890
2011,post,BenJarvus Green-Ellis,B.Green-Ellis,NE,RB,00-0025860
2011,post,Bernard Scott,B.Scott,CIN,RB,00-0026941
2011,post,Brandon Jacobs,B.Jacobs,NYG,RB,00-0023545
2011,post,Brandon Pettigrew,B.Pettigrew,DET,TE,00-0026996
2011,post,Brandon Saine,B.Saine,GB,RB,00-0028602
2011,post,Brett Swain,B.Swain,SF,WR,00-0026357
2011,post,Brian Leonard,B.Leonard,CIN,RB,00-0025439
2011,post,Calvin Johnson,C.Johnson,DET,WR,00-0025389
2011,post,Cedric Benson,C.Benson,CIN,RB,00-0023439
2011,post,Chad Johnson,C.Johnson,NE,WR,00-0020397
2011,post,Chris Ivory,C.Ivory,NO,RB,00-0027531
2011,post,D.J. Ware,D.Ware,NYG,RB,00-0024559
2011,post,Daniel Fells,D.Fells,DEN,TE,00-0023752
2011,post,Danny Woodhead,D.Woodhead,NE,RB,00-0026019
