season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2015,post,A.J. Green,A.Green,CIN,WR,00-0027942
2015,post,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2015,post,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2015,post,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2015,post,AJ McCarron,A.McCarron,CIN,QB,00-0031288
2015,post,Akeem Hunt,A.Hunt,HOU,RB,00-0031743
2015,post,Albert Wilson,A.Wilson,KC,WR,00-0030669
2015,post,Alex Smith,A.Smith,KC,QB,00-0023436
2015,post,Alex Smith,A.Smith,WAS,TE,00-0023506
2015,post,Alfred Blue,A.Blue,HOU,RB,00-0031075
2015,post,Alfred Morris,A.Morris,WAS,RB,00-0029141
2015,post,Andre Caldwell,A.Caldwell,DEN,WR,00-0026237
2015,post,Andre Ellington,A.Ellington,ARI,RB,00-0030287
2015,post,Antonio Brown,A.Brown,PIT,WR,00-0027793
2015,post,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2015,post,Bennie Fowler,B.Fowler,DEN,WR,00-0030670
2015,post,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2015,post,Brandon LaFell,B.LaFell,NE,WR,00-0027681
2015,post,Brian Hoyer,B.Hoyer,HOU,QB,00-0026625
2015,post,C.J. Anderson,C.Anderson,DEN,RB,00-0029854
2015,post,C.J. Fiedorowicz,C.Fiedorowicz,HOU,TE,00-0031302
2015,post,Cam Newton,C.Newton,CAR,QB,00-0027939
2015,post,Cameron Artis-Payne,C.Artis-Payne,CAR,RB,00-0031599
2015,post,Carson Palmer,C.Palmer,ARI,QB,00-0021429
2015,post,Cecil Shorts,C.Shorts,HOU,WR,00-0028052
2015,post,Charcandrick West,C.West,KC,RB,00-0030668
2015,post,Chase Coffman,C.Coffman,SEA,TE,00-0027069
2015,post,Chris Conley,C.Conley,KC,WR,00-0032128
2015,post,Chris Thompson,C.Thompson,WAS,RB,00-0030404
2015,post,Christine Michael,C.Michael,SEA,RB,00-0030432
2015,post,Cody Latimer,C.Latimer,DEN,WR,00-0031344
2015,post,Corey Brown,C.Brown,CAR,WR,00-0031118
2015,post,Danny Amendola,D.Amendola,NE,WR,00-0026035
2015,post,Darren Fells,D.Fells,ARI,TE,00-0029738
2015,post,Darrius Heyward-Bey,D.Heyward-Bey,PIT,WR,00-0026983
2015,post,Davante Adams,D.Adams,GB,WR,00-0031381
2015,post,David Johnson,D.Johnson,ARI,RB,00-0032187
2015,post,DeAndre Hopkins,D.Hopkins,HOU,WR,00-0030564
2015,post,Demaryius Thomas,D.Thomas,DEN,WR,00-0027874
2015,post,Demetrius Harris,D.Harris,KC,TE,00-0030155
2015,post,DeSean Jackson,D.Jackson,WAS,WR,00-0026189
2015,post,Devin Funchess,D.Funchess,CAR,WR,00-0032055
2015,post,Doug Baldwin,D.Baldwin,SEA,WR,00-0028434
2015,post,Ed Dickson,E.Dickson,CAR,TE,00-0027675
2015,post,Eddie Lacy,E.Lacy,GB,RB,00-0030485
2015,post,Emmanuel Sanders,E.Sanders,DEN,WR,00-0027685
2015,post,Fitzgerald Toussaint,F.Toussaint,PIT,RB,00-0031332
2015,post,Fozzy Whittaker,F.Whittaker,CAR,RB,00-0029731
2015,post,Frankie Hammond,F.Hammond,KC,WR,00-0030154
2015,post,Fred Jackson,F.Jackson,SEA,RB,00-0024204
2015,post,Giovani Bernard,G.Bernard,CIN,RB,00-0030456
2015,post,Greg Olsen,G.Olsen,CAR,TE,00-0025418
2015,post,Heath Miller,H.Miller,PIT,TE,00-0023465
2015,post,J.J. Nelson,J.Nelson,ARI,WR,00-0032112
2015,post,Jaelen Strong,J.Strong,HOU,WR,00-0031560
2015,post,James Jones,J.Jones,GB,WR,00-0025465
2015,post,James Starks,J.Starks,GB,RB,00-0027791
2015,post,James White,J.White,NE,RB,00-0031062
2015,post,Jamison Crowder,J.Crowder,WAS,WR,00-0031941
2015,post,Jared Abbrederis,J.Abbrederis,GB,WR,00-0031021
2015,post,Jarius Wright,J.Wright,MIN,WR,00-0029572
2015,post,Jaron Brown,J.Brown,ARI,WR,00-0030300
2015,post,Jason Avant,J.Avant,KC,WR,00-0024324
2015,post,Jay Prosch,J.Prosch,HOU,FB,00-0031085
2015,post,Jeff Janis,J.Janis,GB,WR,00-0031001
2015,post,Jeremy Hill,J.Hill,CIN,RB,00-0031301
2015,post,Jeremy Maclin,J.Maclin,KC,WR,00-0026995
2015,post,Jerick McKinnon,J.McKinnon,MIN,RB,00-0031376
2015,post,Jermaine Kearse,J.Kearse,SEA,WR,00-0029159
2015,post,Jerricho Cotchery,J.Cotchery,CAR,WR,00-0022811
2015,post,Jesse James,J.James,PIT,TE,00-0032135
2015,post,John Brown,J.Brown,ARI,WR,00-0031051
2015,post,John Kuhn,J.Kuhn,GB,FB,00-0022999
2015,post,Jonathan Grimes,J.Grimes,HOU,RB,00-0029510
2015,post,Jonathan Stewart,J.Stewart,CAR,RB,00-0026153
2015,post,Jordan Norwood,J.Norwood,DEN,WR,00-0026739
2015,post,Jordan Reed,J.Reed,WAS,TE,00-0030472
2015,post,Jordan Todman,J.Todman,PIT,RB,00-0028121
2015,post,Julian Edelman,J.Edelman,NE,WR,00-0027150
2015,post,Keshawn Martin,K.Martin,NE,WR,00-0029415
2015,post,Kevin Smith,K.Smith,SEA,WR,00-0031320
2015,post,Kirk Cousins,K.Cousins,WAS,QB,00-0029604
2015,post,Knile Davis,K.Davis,KC,RB,00-0030280
2015,post,Kyle Rudolph,K.Rudolph,MIN,TE,00-0027981
2015,post,Landry Jones,L.Jones,PIT,QB,00-0030524
2015,post,Larry Fitzgerald,L.Fitzgerald,ARI,WR,00-0022921
2015,post,Luke Willson,L.Willson,SEA,TE,00-0030089
2015,post,Markus Wheaton,M.Wheaton,PIT,WR,00-0030460
2015,post,Marshawn Lynch,M.Lynch,SEA,RB,00-0025399
2015,post,Martavis Bryant,M.Bryant,PIT,WR,00-0031373
2015,post,Marvin Jones,M.Jones,CIN,WR,00-0029293
2015,post,Matt Spaeth,M.Spaeth,PIT,TE,00-0025464
2015,post,Michael Floyd,M.Floyd,ARI,WR,00-0029638
2015,post,Mike Tolbert,M.Tolbert,CAR,FB,00-0026069
2015,post,Mike Wallace,M.Wallace,MIN,WR,00-0026901
2015,post,Mohamed Sanu,M.Sanu,CIN,WR,00-0029632
2015,post,MyCole Pruitt,M.Pruitt,MIN,TE,00-0031585
2015,post,Nate Washington,N.Washington,HOU,WR,00-0023367
2015,post,Owen Daniels,O.Daniels,DEN,TE,00-0024313
2015,post,Peyton Manning,P.Manning,DEN,QB,00-0010346
2015,post,Pierre Garcon,P.Garcon,WAS,WR,00-0026345
2015,post,Pierre Thomas,P.Thomas,WAS,RB,00-0024813
2015,post,Randall Cobb,R.Cobb,GB,WR,00-0028002
2015,post,Rashad Ross,R.Ross,WAS,WR,00-0030187
2015,post,Rex Burkhead,R.Burkhead,CIN,RB,00-0030288
2015,post,Richard Rodgers,R.Rodgers,GB,TE,00-0031384
2015,post,Rob Gronkowski,R.Gronkowski,NE,TE,00-0027656
2015,post,Ronnie Hillman,R.Hillman,DEN,RB,00-0029683
2015,post,Russell Wilson,R.Wilson,SEA,QB,00-0029263
2015,post,Ryan Grant,R.Grant,WAS,WR,00-0031068
2015,post,Ryan Griffin,R.Griffin,HOU,TE,00-0030108
2015,post,Sammie Coates,S.Coates,PIT,WR,00-0032166
2015,post,Spencer Ware,S.Ware,KC,RB,00-0030414
2015,post,Stefon Diggs,S.Diggs,MIN,WR,00-0031588
2015,post,Steven Jackson,S.Jackson,NE,RB,00-0022736
2015,post,Ted Ginn,T.Ginn,CAR,WR,00-0025396
2015,post,Teddy Bridgewater,T.Bridgewater,MIN,QB,00-0031237
2015,post,Tom Brady,T.Brady,NE,QB,00-0019596
2015,post,Travis Kelce,T.Kelce,KC,TE,00-0030506
2015,post,Tyler Eifert,T.Eifert,CIN,TE,00-0030549
2015,post,Tyler Kroft,T.Kroft,CIN,TE,00-0032214
2015,post,Tyler Lockett,T.Lockett,SEA,WR,00-0032211
2015,post,Vernon Davis,V.Davis,DEN,TE,00-0024221
2015,post,Virgil Green,V.Green,DEN,TE,00-0028142
