season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2012,post,A.J. Green,A.Green,CIN,WR,00-0027942
2012,post,Aaron Hernandez,A.Hernandez,NE,TE,00-0027713
2012,post,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2012,post,Adrian Peterson,A.Peterson,MIN,RB,00-0025394
2012,post,Alfred Morris,A.Morris,WAS,RB,00-0029141
2012,post,Andre Johnson,A.Johnson,HOU,WR,00-0022044
2012,post,Andrew Hawkins,A.Hawkins,CIN,WR,00-0027918
2012,post,Andrew Luck,A.Luck,IND,QB,00-0029668
2012,post,Andy Dalton,A.Dalton,CIN,QB,00-0027973
2012,post,Anquan Boldin,A.Boldin,BAL,WR,00-0022084
2012,post,Anthony Dixon,A.Dixon,SF,RB,00-0027772
2012,post,Anthony McCoy,A.McCoy,SEA,TE,00-0027783
2012,post,Arian Foster,A.Foster,HOU,RB,00-0026796
2012,post,Ben Tate,B.Tate,HOU,RB,00-0027890
2012,post,BenJarvus Green-Ellis,B.Green-Ellis,CIN,RB,00-0025860
2012,post,Bernard Pierce,B.Pierce,BAL,RB,00-0029264
2012,post,Brandon Lloyd,B.Lloyd,NE,WR,00-0022097
2012,post,Brandon Stokley,B.Stokley,DEN,WR,00-0015754
2012,post,Brian Leonard,B.Leonard,CIN,RB,00-0025439
2012,post,Chad Hall,C.Hall,SF,WR,00-0027188
2012,post,Chase Coffman,C.Coffman,ATL,TE,00-0027069
2012,post,Coby Fleener,C.Fleener,IND,TE,00-0029697
2012,post,Colin Kaepernick,C.Kaepernick,SF,QB,00-0027974
2012,post,Danny Woodhead,D.Woodhead,NE,RB,00-0026019
2012,post,Darrel Young,D.Young,WAS,FB,00-0026852
2012,post,Deion Branch,D.Branch,NE,WR,00-0021192
2012,post,Delanie Walker,D.Walker,SF,TE,00-0024389
2012,post,Demaryius Thomas,D.Thomas,DEN,WR,00-0027874
2012,post,Dennis Pitta,D.Pitta,BAL,TE,00-0027714
2012,post,DeVier Posey,D.Posey,HOU,WR,00-0029673
2012,post,Devin Aromashodu,D.Aromashodu,MIN,WR,00-0024447
2012,post,Donnie Avery,D.Avery,IND,WR,00-0026173
2012,post,Doug Baldwin,D.Baldwin,SEA,WR,00-0028434
2012,post,Drew Davis,D.Davis,ATL,WR,00-0028307
2012,post,DuJuan Harris,D.Harris,GB,RB,00-0028409
2012,post,Dwayne Allen,D.Allen,IND,TE,00-0029689
2012,post,Ed Dickson,E.Dickson,BAL,TE,00-0027675
2012,post,Eric Decker,E.Decker,DEN,WR,00-0027690
2012,post,Frank Gore,F.Gore,SF,RB,00-0023500
2012,post,Garrett Graham,G.Graham,HOU,TE,00-0027718
2012,post,Golden Tate,G.Tate,SEA,WR,00-0027891
2012,post,Greg Jennings,G.Jennings,GB,WR,00-0024267
2012,post,Harry Douglas,H.Douglas,ATL,WR,00-0026224
2012,post,Jacob Hester,J.Hester,DEN,RB,00-0026209
2012,post,Jacob Tamme,J.Tamme,DEN,TE,00-0026267
2012,post,Jacoby Jones,J.Jones,BAL,WR,00-0025460
2012,post,Jacquizz Rodgers,J.Rodgers,ATL,RB,00-0028083
2012,post,James Jones,J.Jones,GB,WR,00-0025465
2012,post,Jarius Wright,J.Wright,MIN,WR,00-0029572
2012,post,Jason Snelling,J.Snelling,ATL,FB,00-0025631
2012,post,Jermaine Gresham,J.Gresham,CIN,TE,00-0027873
2012,post,Jermichael Finley,J.Finley,GB,TE,00-0026231
2012,post,Jerome Simpson,J.Simpson,MIN,WR,00-0026186
2012,post,Joe Flacco,J.Flacco,BAL,QB,00-0026158
2012,post,Joe Webb,J.Webb,MIN,QB,00-0027796
2012,post,Joel Dreessen,J.Dreessen,DEN,TE,00-0023630
