season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2009,post,Mike Bell,M.Bell,NO,RB,00-0024011
2009,post,Mike Hart,M.Hart,IND,RB,00-0026342
2009,post,Mike Vick,M.Vick,PHI,QB,00-0020245
2009,post,Miles Austin,M.Austin,DAL,WR,00-0023921
2009,post,Patrick Crayton,P.Crayton,DAL,WR,00-0022766
2009,post,Percy Harvin,P.Harvin,MIN,WR,00-0026998
2009,post,Peyton Manning,P.Manning,IND,QB,00-0010346
2009,post,Philip Rivers,P.Rivers,SD,QB,00-0022942
2009,post,Pierre Garcon,P.Garcon,IND,WR,00-0026345
2009,post,Pierre Thomas,P.Thomas,NO,RB,00-0024813
2009,post,Quan Cosby,Q.Cosby,CIN,WR,00-0026716
2009,post,Randy Moss,R.Moss,NE,WR,00-0011754
2009,post,Ray Rice,R.Rice,BAL,RB,00-0026195
2009,post,Reggie Brown,R.Brown,PHI,WR,00-0023470
2009,post,Reggie Bush,R.Bush,NO,RB,00-0024217
2009,post,Reggie Wayne,R.Wayne,IND,WR,00-0020498
2009,post,Robert Meachem,R.Meachem,NO,WR,00-0025414
2009,post,Roy Williams,R.Williams,DAL,WR,00-0022909
2009,post,Ryan Grant,R.Grant,GB,RB,00-0022984
2009,post,Sam Aiken,S.Aiken,NE,WR,00-0021915
2009,post,Sammy Morris,S.Morris,NE,RB,00-0019484
2009,post,Shonn Greene,S.Greene,NYJ,RB,00-0026899
2009,post,Sidney Rice,S.Rice,MIN,WR,00-0025431
2009,post,Spencer Havner,S.Havner,GB,TE,00-0023832
2009,post,Steve Breaston,S.Breaston,ARI,WR,00-0025529
2009,post,Tashard Choice,T.Choice,DAL,RB,00-0026262
2009,post,Thomas Jones,T.Jones,NYJ,RB,00-0019641
2009,post,Tim Hightower,T.Hightower,ARI,RB,00-0026289
2009,post,Todd Heap,T.Heap,BAL,TE,00-0020516
2009,post,Tom Brady,T.Brady,NE,QB,00-0019596
2009,post,Tony Richardson,T.Richardson,NYJ,FB,00-0013694
2009,post,Tony Romo,T.Romo,DAL,QB,00-0021678
2009,post,Vincent Jackson,V.Jackson,SD,WR,00-0023496
2009,post,Visanthe Shiancoe,V.Shiancoe,MIN,TE,00-0022054
2009,post,Wallace Wright,W.Wright,NYJ,WR,00-0024171
2009,post,Willis McGahee,W.McGahee,BAL,RB,00-0022178
