season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2016,post,Aaron Ripkowski,A.Ripkowski,GB,FB,00-0031612
2016,post,Aaron Rodgers,A.Rodgers,GB,QB,00-0023459
2016,post,Albert Wilson,A.Wilson,KC,WR,00-0030669
2016,post,Aldrick Robinson,A.Robinson,ATL,WR,00-0028116
2016,post,Alex Collins,A.Collins,SEA,RB,00-0032426
2016,post,Alex Smith,A.Smith,KC,QB,00-0023436
2016,post,Alfred Blue,A.Blue,HOU,RB,00-0031075
2016,post,Amari Cooper,A.Cooper,OAK,WR,00-0031544
2016,post,Andre Holmes,A.Holmes,OAK,WR,00-0028263
2016,post,Anquan Boldin,A.Boldin,DET,WR,00-0022084
2016,post,Antonio Brown,A.Brown,PIT,WR,00-0027793
2016,post,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2016,post,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2016,post,Bobby Rainey,B.Rainey,NYG,RB,00-0029384
2016,post,Brice Butler,B.Butler,DAL,WR,00-0030516
2016,post,Brock Osweiler,B.Osweiler,HOU,QB,00-0029682
2016,post,C.J. Fiedorowicz,C.Fiedorowicz,HOU,TE,00-0031302
2016,post,Charcandrick West,C.West,KC,RB,00-0030668
2016,post,Chris Conley,C.Conley,KC,WR,00-0032128
2016,post,Chris Hogan,C.Hogan,NE,WR,00-0028237
2016,post,Christine Michael,C.Michael,GB,RB,00-0030432
2016,post,Clive Walford,C.Walford,OAK,TE,00-0032256
2016,post,Cobi Hamilton,C.Hamilton,PIT,WR,00-0030290
2016,post,Cole Beasley,C.Beasley,DAL,WR,00-0029000
2016,post,Connor Cook,C.Cook,OAK,QB,00-0032893
2016,post,Dak Prescott,D.Prescott,DAL,QB,00-0033077
2016,post,Damien Williams,D.Williams,MIA,RB,00-0030874
2016,post,Danny Amendola,D.Amendola,NE,WR,00-0026035
2016,post,Darrius Heyward-Bey,D.Heyward-Bey,PIT,WR,00-0026983
2016,post,Davante Adams,D.Adams,GB,WR,00-0031381
2016,post,David Johnson,D.Johnson,PIT,TE,00-0026957
2016,post,DeAndre Hopkins,D.Hopkins,HOU,WR,00-0030564
2016,post,DeAndre Washington,D.Washington,OAK,RB,00-0032940
2016,post,DeAngelo Williams,D.Williams,PIT,RB,00-0024242
2016,post,DeMarcus Ayers,D.Ayers,PIT,WR,00-0032365
2016,post,Demetrius Harris,D.Harris,KC,TE,00-0030155
2016,post,DeVante Parker,D.Parker,MIA,WR,00-0031547
2016,post,Devonta Freeman,D.Freeman,ATL,RB,00-0031285
2016,post,Dez Bryant,D.Bryant,DAL,WR,00-0027902
2016,post,Dion Lewis,D.Lewis,NE,RB,00-0028087
2016,post,Dion Sims,D.Sims,MIA,TE,00-0030422
2016,post,Doug Baldwin,D.Baldwin,SEA,WR,00-0028434
2016,post,Eli Manning,E.Manning,NYG,QB,00-0022803
2016,post,Eli Rogers,E.Rogers,PIT,WR,00-0031782
2016,post,Eric Ebron,E.Ebron,DET,TE,00-0031387
2016,post,Ezekiel Elliott,E.Elliott,DAL,RB,00-0033045
2016,post,Geronimo Allison,G.Allison,GB,WR,00-0032626
2016,post,Golden Tate,G.Tate,DET,WR,00-0027891
2016,post,J.D. McKissic,J.McKissic,SEA,RB,00-0032602
2016,post,Jalen Richard,J.Richard,OAK,RB,00-0033025
2016,post,James White,J.White,NE,RB,00-0031062
2016,post,Jamize Olawale,J.Olawale,OAK,FB,00-0029492
2016,post,Jared Cook,J.Cook,GB,TE,00-0027061
2016,post,Jarvis Landry,J.Landry,MIA,WR,00-0031382
2016,post,Jason Witten,J.Witten,DAL,TE,00-0022127
2016,post,Jay Ajayi,J.Ajayi,MIA,RB,00-0031590
2016,post,Jay Prosch,J.Prosch,HOU,FB,00-0031085
2016,post,Jeff Janis,J.Janis,GB,WR,00-0031001
2016,post,Jeremy Maclin,J.Maclin,KC,WR,00-0026995
2016,post,Jermaine Kearse,J.Kearse,SEA,WR,00-0029159
2016,post,Jesse James,J.James,PIT,TE,00-0032135
2016,post,Jimmy Graham,J.Graham,SEA,TE,00-0027696
2016,post,Johnny Holton,J.Holton,OAK,WR,00-0032935
2016,post,Jonathan Grimes,J.Grimes,HOU,RB,00-0029510
2016,post,Jordy Nelson,J.Nelson,GB,WR,00-0026176
2016,post,Julian Edelman,J.Edelman,NE,WR,00-0027150
2016,post,Julio Jones,J.Jones,ATL,WR,00-0027944
2016,post,Justin Hardy,J.Hardy,ATL,WR,00-0031570
2016,post,Keith Mumphery,K.Mumphery,HOU,WR,00-0031600
2016,post,Kenny Stills,K.Stills,MIA,WR,00-0030085
2016,post,Lamar Miller,L.Miller,HOU,RB,00-0029615
2016,post,Latavius Murray,L.Murray,OAK,RB,00-0030513
2016,post,Le'Veon Bell,L.Bell,PIT,RB,00-0030496
2016,post,LeGarrette Blount,L.Blount,NE,RB,00-0027325
2016,post,Levine Toilolo,L.Toilolo,ATL,TE,00-0030443
2016,post,Luke Willson,L.Willson,SEA,TE,00-0030089
2016,post,Malcolm Mitchell,M.Mitchell,NE,WR,00-0032400
2016,post,Marcel Reece,M.Reece,SEA,FB,00-0026393
2016,post,Martellus Bennett,M.Bennett,NE,TE,00-0026201
2016,post,Marvin Jones,M.Jones,DET,WR,00-0029293
2016,post,Matt Moore,M.Moore,MIA,QB,00-0025708
2016,post,Matt Ryan,M.Ryan,ATL,QB,00-0026143
2016,post,Matthew Mulligan,M.Mulligan,DET,TE,00-0026008
2016,post,Matthew Stafford,M.Stafford,DET,QB,00-0026498
2016,post,Michael Crabtree,M.Crabtree,OAK,WR,00-0026986
2016,post,Michael Floyd,M.Floyd,NE,WR,00-0029638
2016,post,Mohamed Sanu,M.Sanu,ATL,WR,00-0029632
2016,post,Mychal Rivera,M.Rivera,OAK,TE,00-0030514
2016,post,Odell Beckham,O.Beckham,NYG,WR,00-0031235
2016,post,Paul Perkins,P.Perkins,NYG,RB,00-0032417
2016,post,Paul Richardson,P.Richardson,SEA,WR,00-0031257
2016,post,Randall Cobb,R.Cobb,GB,WR,00-0028002
2016,post,Rashad Jennings,R.Jennings,NYG,RB,00-0027155
2016,post,Richard Rodgers,R.Rodgers,GB,TE,00-0031384
2016,post,Russell Wilson,R.Wilson,SEA,QB,00-0029263
2016,post,Ryan Griffin,R.Griffin,HOU,TE,00-0030108
2016,post,Sammie Coates,S.Coates,PIT,WR,00-0032166
2016,post,Seth Roberts,S.Roberts,OAK,WR,00-0031166
2016,post,Spencer Ware,S.Ware,KC,RB,00-0030414
2016,post,Stephen Anderson,S.Anderson,HOU,TE,00-0032725
2016,post,Sterling Shepard,S.Shepard,NYG,WR,00-0032385
2016,post,T.J. Jones,T.Jones,DET,WR,00-0031189
2016,post,Tanner McEvoy,T.McEvoy,SEA,WR,00-0032475
2016,post,Tavarres King,T.King,NYG,WR,00-0030091
2016,post,Taylor Gabriel,T.Gabriel,ATL,WR,00-0031228
2016,post,Terrance Williams,T.Williams,DAL,WR,00-0030542
2016,post,Tevin Coleman,T.Coleman,ATL,RB,00-0032058
2016,post,Thomas Rawls,T.Rawls,SEA,RB,00-0031897
2016,post,Tom Brady,T.Brady,NE,QB,00-0019596
2016,post,Travis Kelce,T.Kelce,KC,TE,00-0030506
2016,post,Ty Montgomery,T.Montgomery,GB,RB,00-0032200
2016,post,Tyreek Hill,T.Hill,KC,WR,00-0033040
2016,post,Victor Cruz,V.Cruz,NYG,WR,00-0027265
2016,post,Will Fuller,W.Fuller,HOU,WR,00-0033127
2016,post,Will Tye,W.Tye,NYG,TE,00-0032004
2016,post,Zach Zenner,Z.Zenner,DET,FB,00-0031665
