season,season_type,full_player_name,abbr_player_name,team,position,gsis_id
2017,post,Adam Thielen,A.Thielen,MIN,WR,00-0030035
2017,post,Albert Wilson,A.Wilson,KC,WR,00-0030669
2017,post,Alex Smith,A.Smith,KC,QB,00-0023436
2017,post,Allen Hurns,A.Hurns,JAX,WR,00-0030821
2017,post,Alshon Jeffery,A.Jeffery,PHI,WR,00-0029137
2017,post,Alvin Kamara,A.Kamara,NO,RB,00-0033906
2017,post,Antonio Brown,A.Brown,PIT,WR,00-0027793
2017,post,Austin Hooper,A.Hooper,ATL,TE,00-0032392
2017,post,Ben Koyack,B.Koyack,JAX,TE,00-0032139
2017,post,Ben Roethlisberger,B.Roethlisberger,PIT,QB,00-0022924
2017,post,Blake Bortles,B.Bortles,JAX,QB,00-0031407
2017,post,Brandin Cooks,B.Cooks,NE,WR,00-0031236
2017,post,Brandon Bolden,B.Bolden,NE,RB,00-0029239
2017,post,Brandon Coleman,B.Coleman,NO,WR,00-0030801
2017,post,Brent Celek,B.Celek,PHI,TE,00-0025549
2017,post,Brenton Bersin,B.Bersin,CAR,WR,00-0029394
2017,post,C.J. Ham,C.Ham,MIN,RB,00-0032918
2017,post,Cam Newton,C.Newton,CAR,QB,00-0027939
2017,post,Case Keenum,C.Keenum,MIN,QB,00-0028986
2017,post,Charles Clay,C.Clay,BUF,TE,00-0028112
2017,post,Chris Hogan,C.Hogan,NE,WR,00-0028237
2017,post,Chris Ivory,C.Ivory,JAX,RB,00-0027531
2017,post,Christian McCaffrey,C.McCaffrey,CAR,RB,00-0033280
2017,post,Cooper Kupp,C.Kupp,LA,WR,00-0033908
2017,post,Corey Clement,C.Clement,PHI,RB,00-0033725
2017,post,Corey Davis,C.Davis,TEN,WR,00-0033871
2017,post,Corey Grant,C.Grant,JAX,RB,00-0031731
2017,post,Danny Amendola,D.Amendola,NE,WR,00-0026035
2017,post,Darrius Heyward-Bey,D.Heyward-Bey,PIT,WR,00-0026983
2017,post,Dede Westbrook,D.Westbrook,JAX,WR,00-0033839
2017,post,Delanie Walker,D.Walker,TEN,TE,00-0024389
2017,post,Demarcus Robinson,D.Robinson,KC,WR,00-0032775
2017,post,Demetrius Harris,D.Harris,KC,TE,00-0030155
2017,post,Deonte Thompson,D.Thompson,BUF,WR,00-0029388
2017,post,Derek Anderson,D.Anderson,CAR,QB,00-0023645
2017,post,Derrick Henry,D.Henry,TEN,RB,00-0032764
2017,post,Devin Funchess,D.Funchess,CAR,WR,00-0032055
