Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Receiver,Replacement_Level_Rusher,Player_Model_ID_Rec,Player_Model_ID_Rush,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Boldin-00-0022084,69,110,0,WR,179,0,1,A.Boldin-00-0022084,Replacement_WR_TE_rush,0.007570122815506792,-0.004290505082255932,-0.010087248086670051,0.8327135097057471,-0.4719555590481525,-0,15.34818696114117,6.447644398070522,0,21.795831359211693,0.44998093590618443,0.18903321076161309,0,0.6390141466677975
A.Brown-00-0027793,136,193,3,WR,332,0,0,A.Brown-00-0027793,A.Brown-00-0027793,0.028506205200031828,-0.010905314003730706,0.0017102529178475959,5.501697603606143,-2.104725602720026,0.005130758753542788,30.969755568397385,10.036027049315464,0.03539250301355294,41.04117512072641,0.9079769246189237,0.2942380657640217,0.0010376438383518933,1.2032526342212972
A.Caldwell-00-0026237,10,22,1,WR,33,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-2.9030946902870847,-1.3839199914237348,-0.010087248086670051,0,0,0,0,0,0,0,0
A.Cooper-00-0031544,71,130,3,WR,204,0,0,A.Cooper-00-0031544,A.Cooper-00-0031544,0.015144608025060501,-0.033785816447193646,-0.0037876154858964258,1.968799043257865,-4.392156138135174,-0.011362846457689278,19.123449485863365,3.7855529020959846,0.018898897802320874,22.927901285761667,0.560664769017358,0.11098552826599595,5.540813219316803e-4,0.6722043786052855
A.Dobson-00-0030540,13,21,0,WR,34,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-2.7711358407285807,-1.3210145372681104,-0,0,0,0,0,0,0,0,0
A.Green-00-0027942,85,131,0,WR,216,0,1,A.Green-00-0027942,Replacement_WR_TE_rush,0.23057617712933237,0.008794688668703346,-0.010087248086670051,30.20547920394254,1.1521042156001384,-0,47.49208849610655,9.392718709986923,0,56.88480720609347,1.3923816854540332,0.27537743490643485,0,1.6677591203604683
A.Hawkins-00-0027918,26,42,0,WR,68,0,1,A.Hawkins-00-0027918,Replacement_WR_TE_rush,-0.0379738326834367,-0.00195126558292918,-0.010087248086670051,-1.5949009727043415,-0.08195315448302556,-0,3.94737070875282,2.5600759200531953,0,6.507446628806015,0.11572973214298043,0.0750567712924687,0,0.19078650343544915
A.Holmes-00-0028263,14,33,0,WR,47,0,1,A.Holmes-00-0028263,Replacement_WR_TE_rush,0.03317259959080604,-0.004148871423520933,-0.010087248086670051,1.0946957864965994,-0.1369127569761908,-0,5.449337821927226,1.9389672301594114,0,7.388305052086637,0.15976467705195735,0.056846993793310034,0,0.2166116708452674
A.Humphries-00-0032009,27,40,0,WR,67,0,1,A.Humphries-00-0032009,Replacement_WR_TE_rush,-0.12259576908219537,-0.006707776406241168,-0.010087248086670051,-4.903830763287814,-0.2683110562496467,-0,0.3745232190523389,2.2479071099753254,0,2.6224303290276643,0.010980339831307211,0.06590454936064025,0,0.07688488919194746
A.Hurns-00-0030821,63,105,0,WR,168,0,1,A.Hurns-00-0030821,Replacement_WR_TE_rush,0.14402906252900582,0.007093034836601863,-0.010087248086670051,15.123051565545612,0.7447686578431957,-0,28.978730769188516,7.349841344183748,0,36.32857211337226,0.849603697551209,0.21548398486356904,0,1.065087682414778
A.Jeffery-00-0029137,54,94,0,WR,148,0,1,A.Jeffery-00-0029137,Replacement_WR_TE_rush,0.06769034016481831,-0.038478603747497134,-0.010087248086670051,6.362891975492921,-3.6169887522647306,-0,18.767023833992283,2.2961239383639542,0,21.06314777235624,0.5502150169511376,0.06731817910203414,0,0.6175331960531717
A.Johnson-00-0022044,41,77,0,WR,118,0,1,A.Johnson-00-0022044,Replacement_WR_TE_rush,0.019369757299331852,0.009380200532640007,-0.010087248086670051,1.4914713120485525,0.7222754410132806,-0,11.65230272805335,5.5659954109963525,0,17.2182981390497,0.3416243299815642,0.16318486545875674,0,0.5048091954403209
A.Roberts-00-0027691,11,21,0,WR,32,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-2.7711358407285807,-1.3210145372681104,-0,0,0,0,0,0,0,0,0
A.Robinson-00-0031428,80,150,0,WR,230,0,1,A.Robinson-00-0031428,Replacement_WR_TE_rush,0.11284321730423089,-0.005569068226693548,-0.010087248086670051,16.92648259563463,-0.8353602340040323,-0,36.72031002941021,8.600457889339614,0,45.32076791874982,1.0765727258622542,0.25214978811927513,0,1.3287225139815293
A.Thielen-00-0030035,12,18,4,WR,34,1,0,Replacement_WR_rec,A.Thielen-00-0030035,-0.13195884955850384,-0.0629054541556243,0.011512389036105797,-2.375259292053069,-1.1322981748012375,0.04604955614442319,0,0,0.0863985484911034,0.0863985484911034,0,0,0.0025330483534891685,0.0025330483534891685
A.Turzilli-00-0032045,2,2,0,WR,4,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-0.2639176991170077,-0.1258109083112486,-0,0,0,0,0,0,0,0,0
A.Wilson-00-0030669,35,57,5,WR,97,0,0,A.Wilson-00-0030669,A.Wilson-00-0030669,-0.06955692262277079,-0.0034636013398100115,-3.600762881742819e-5,-3.964744589497935,-0.19742527636917065,-1.8003814408714097e-4,3.5569098353367843,3.3881856105014148,0.05025620228926312,6.995351648127461,0.10428212926328302,0.09933544176242787,0.001473420476207942,0.2050909915019188
B.Bersin-00-0029394,9,11,0,WR,20,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-1.4515473451435423,-0.6919599957118674,-0,0,0,0,0,0,0,0,0
B.Butler-00-0030516,12,26,0,WR,38,0,1,B.Butler-00-0030516,Replacement_WR_TE_rush,-0.020403288648138528,-0.0292809317063059,-0.010087248086670051,-0.5304855048516017,-0.7613042243639534,-0,2.900444583669498,0.8742375836822784,0,3.7746821673517763,0.08503576165758303,0.02563105643068499,0,0.11066681808826802
B.Coleman-00-0030801,29,48,0,WR,77,0,1,B.Coleman-00-0030801,Replacement_WR_TE_rush,0.06402650671937034,-0.00356373968328472,-0.010087248086670051,3.0732723225297764,-0.17105950479766655,-0,9.40729710133796,2.8484022946723,0,12.255699396010261,0.2758048468346812,0.08350997636652882,0,0.35931482320121005
B.Cooks-00-0031236,81,125,7,WR,213,0,0,B.Cooks-00-0031236,B.Cooks-00-0031236,-0.021585374864998404,0.0030320075828222702,-0.006757852736453889,-2.6981718581248004,0.37900094785278376,-0.04730496915517722,13.796684336688182,8.242182717305822,0.023305767451513137,22.062172821445518,0.40449369987108547,0.24164581148464803,6.832827275557263e-4,0.6468227940832892
B.Edwards-00-0032001,1,2,0,WR,3,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-0.2639176991170077,-0.1258109083112486,-0,0,0,0,0,0,0,0,0
B.Ellington-00-0031326,13,19,0,WR,32,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-2.507218141611573,-1.1952036289568617,-0,0,0,0,0,0,0,0,0
B.Fowler-00-0030670,16,25,0,WR,41,0,1,B.Fowler-00-0030670,Replacement_WR_TE_rush,-0.03349659904140329,0.00615119262148321,-0.010087248086670051,-0.8374149760350823,0.15377981553708026,-0,2.461556262927514,1.7264161694276878,0,4.187972432355202,0.07216835407219305,0.05061538314912995,0,0.12278373722132299
B.Golden-00-0029336,1,1,0,WR,2,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-0.13195884955850384,-0.0629054541556243,-0,0,0,0,0,0,0,0,0
B.Hartline-00-0027077,46,77,0,WR,123,0,1,B.Hartline-00-0027077,Replacement_WR_TE_rush,0.021633253018848907,0.0015933111047434245,-0.010087248086670051,1.6657604824513659,0.12268495506524368,-0,11.826591898456163,4.966404925048315,0,16.792996823504478,0.346734171568374,0.1456059625752802,0,0.49234013414365413
B.LaFell-00-0027681,37,74,2,WR,113,0,0,B.LaFell-00-0027681,B.LaFell-00-0027681,-0.15118265735594957,0.006906720480435874,-8.214210415533281e-4,-11.187516644340269,0.5110973155522547,-0.0016428420831066561,-1.4225617770109835,5.166100923068454,0.018531654090233447,3.7620708001477037,-0.04170692482600385,0.1514606861535979,5.433144040091171e-4,0.11029707573160316
B.Marquez-00-0031818,12,20,0,WR,32,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-2.6391769911700766,-1.2581090831124861,-0,0,0,0,0,0,0,0,0
B.Marshall-00-0024334,109,173,0,WR,282,0,1,B.Marshall-00-0024334,Replacement_WR_TE_rush,0.1329471282992034,0.013260996983390741,-0.010087248086670051,22.99985319576219,2.2941524781265983,-0,45.82873416938335,13.176796047049603,0,59.00553021643296,1.3436151608751032,0.3863197022884998,0,1.7299348631636031
B.Quick-00-0029640,10,32,0,WR,42,0,1,B.Quick-00-0029640,Replacement_WR_TE_rush,-0.05500598505746052,-0.012680705916593999,-0.010087248086670051,-1.7601915218387367,-0.40578258933100797,-0,2.4624916640333865,1.60719194364897,0,4.069683607682356,0.07219577833188795,0.04711994562061754,0,0.11931572395250549
B.Tate-00-0027057,2,3,0,WR,5,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.13195884955850384,-0.0629054541556243,-0.010087248086670051,-0.39587654867551153,-0.1887163624668729,-0,0,0,0,0,0,0,0,0
