Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Receiver,Replacement_Level_Rusher,Player_Model_ID_Rec,Player_Model_ID_Rush,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
J.Cribbs-00-0023176,23,39,21,WR,83,0,0,J.Cribbs-00-0023176,J.Cribbs-00-0023176,-0.02578027555716017,0.033209228986820376,-0.008323586403118952,-1.0054307467292467,1.2951599304859946,-0.174795314465498,0.3900721130851834,1.2356573463806875,1.0701759929586454,2.6959054524245163,0.010910331532263026,0.03456138200360304,0.029932862384596613,0.07540457592046268
J.Edelman-00-0027150,7,14,2,WR,23,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.035782124610626416,0.0015257072847514657,-0.05928434797257826,-0.5009497445487698,0.02135990198652052,-0.11856869594515652,0,0,0,0,0,0,0,0
J.Ford-00-0027709,25,54,10,WR,89,0,0,J.Ford-00-0027709,J.Ford-00-0027709,-0.01077802237365536,-0.03761396893265553,0.0362435146931379,-0.5820132081773894,-2.0311543223633985,0.362435146931379,1.350221520796437,-2.1135425157399776,0.9552786266571617,0.191957631713621,0.037765746229258094,-0.05911586288974395,0.02671917876948696,0.005369062109001105
J.Gaffney-00-0021163,64,111,0,WR,175,0,1,J.Gaffney-00-0021163,Replacement_WR_TE_rush,-0.005428595246394998,-0.011538370299456573,-0.05928434797257826,-0.6025740723498447,-1.2807591032396797,-0,3.3692417594296877,-1.4501126118470924,0,1.9191291475825953,0.09423781750759398,-0.040559703766653556,0,0.05367811374094043
J.Gage-00-0021982,20,43,0,WR,63,0,1,J.Gage-00-0021982,Replacement_WR_TE_rush,-0.0430172352374219,-0.01780529485370146,-0.05928434797257826,-1.8497411152091419,-0.7656276787091627,-0,-0.3111097569522059,-0.8312330919534757,0,-1.1423428489056815,-0.008701751490061256,-0.023249620543419915,0,-0.03195137203348117
J.Galloway-00-0005720,12,37,0,WR,49,0,1,J.Galloway-00-0005720,Replacement_WR_TE_rush,-0.06124161324513063,-0.02762714184219862,-0.05928434797257826,-2.265939690069833,-1.022204248161349,-0,-0.9420010794766558,-1.0786554176971532,0,-2.020656497173809,-0.02634780528029075,-0.03017003221037134,0,-0.05651783749066209
J.Higgins-00-0025486,10,30,0,WR,40,0,1,J.Higgins-00-0025486,Replacement_WR_TE_rush,-0.11161163288388991,-0.03550895036403391,-0.05928434797257826,-3.3483489865166973,-1.0652685109210174,-0,-2.274885248197905,-1.1110397294635614,0,-3.3859249776614666,-0.06362862512623019,-0.031075822616717364,0,-0.09470444774294755
J.Hill-00-0025463,11,21,0,WR,32,0,1,J.Hill-00-0025463,Replacement_WR_TE_rush,0.05420348341501684,-0.009949672638042617,-0.05928434797257826,1.1382731517153535,-0.20894312539889495,-0,1.8896977685385083,-0.24098297837867572,0,1.6487147901598327,0.052854916972827536,-0.006740302881301752,0,0.046114614091525785
J.Horne-00-0027308,0,1,0,WR,1,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.035782124610626416,0.0015257072847514657,-0.05928434797257826,-0.035782124610626416,0.0015257072847514657,-0,0,0,0,0,0,0,0,0
J.Jones-00-0025460,48,74,2,WR,124,0,1,J.Jones-00-0025460,Replacement_WR_TE_rush,0.01386954141669618,-0.0012762164193292154,-0.05928434797257826,1.0263460648355174,-0.09444001503036194,-0.11856869594515652,3.6742232860218724,-0.20734235410197038,0,3.466880931919902,0.10276816216622325,-0.005799373367248027,0,0.09696878879897522
J.Jones-00-0025465,50,87,0,WR,137,0,1,J.Jones-00-0025465,Replacement_WR_TE_rush,-0.03730903366522298,-0.006909436770992955,-0.05928434797257826,-3.245885928874399,-0.601120999076387,-0,-0.1328410877499011,-0.7338575328497645,0,-0.8666986205996656,-0.0037155701723833837,-0.020526022528278145,0,-0.024241592700661528
J.Knox-00-0026913,50,98,1,WR,149,0,1,J.Knox-00-0026913,Replacement_WR_TE_rush,-0.010401783860058548,-0.04719647046537501,-0.05928434797257826,-1.0193748182857376,-4.625254105606751,-0.05928434797257826,2.4872733935556512,-4.774773419512394,0,-2.287500025956743,0.06956912946284613,-0.13355059039286188,0,-0.06398146093001573
J.Maclin-00-0026995,70,114,3,WR,187,0,0,J.Maclin-00-0026995,J.Maclin-00-0026995,-0.0038343631037331192,-0.003135951077396773,0.008966952326808907,-0.4371173938255756,-0.35749842282323213,0.02690085698042672,3.642044811785836,-0.5314290532848992,0.2047539008981615,3.3153696593990984,0.1018681290432687,-0.014864090414863236,0.005726974234723688,0.09273101286312915
J.Matthews-00-0026665,0,1,0,WR,1,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.035782124610626416,0.0015257072847514657,-0.05928434797257826,-0.035782124610626416,0.0015257072847514657,-0,0,0,0,0,0,0,0,0
J.Morgan-00-0026314,43,79,2,WR,124,0,1,J.Morgan-00-0026314,Replacement_WR_TE_rush,-0.011765648518424526,0.022556559282921107,-0.05928434797257826,-0.9294862329555376,1.7819681833507675,-0.11856869594515652,1.8973016112839491,1.6614373078554017,0,3.558738919139351,0.05306759673764281,0.046470463385354766,0,0.09953806012299758
J.Nelson-00-0026176,45,64,0,WR,109,0,1,J.Nelson-00-0026176,Replacement_WR_TE_rush,0.01847607948079884,0.04071210216815194,-0.05928434797257826,1.1824690867711258,2.605574538761724,-0,3.4725250618512167,2.50792927253763,0,5.980454334388847,0.09712665532338469,0.07014687516735509,0,0.16727353049073979
J.Shipley-00-0027687,51,73,0,WR,124,0,1,J.Shipley-00-0027687,Replacement_WR_TE_rush,0.028892942482302904,0.021677958276753312,-0.05928434797257826,2.109184801208112,1.5824909542029917,-0,4.72127989778384,1.4711143224161347,0,6.192394220199975,0.1320543745976061,0.04114712239353408,0,0.1732014969911402
J.Simpson-00-0026186,19,24,1,WR,44,0,1,J.Simpson-00-0026186,Replacement_WR_TE_rush,0.09217168322488445,0.009188050646604249,-0.05928434797257826,2.2121203973972268,0.22051321551850198,-0.05928434797257826,3.070891388052261,0.1838962406844668,0,3.254787628736728,0.08589294650731645,0.005143584701647772,0,0.09103653120896422
