Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Receiver,Replacement_Level_Rusher,Player_Model_ID_Rec,Player_Model_ID_Rush,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Benn-00-0027654,1,2,0,WR,3,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.1391017489489268,-0.0604737167825593,-0.03227778481816686,-0.2782034978978536,-0.1209474335651186,-0,0,0,0,0,0,0,0,0
A.Brown-00-0027793,100,162,0,WR,262,0,1,A.Brown-00-0027793,Replacement_WR_TE_rush,0.07278655788284533,-0.016403225938509198,-0.03227778481816686,11.791422377020943,-2.65732260203849,-0,34.32590570674708,7.139419516736116,0,41.4653252234832,1.0075982976327056,0.20956961813639902,0,1.2171679157691049
A.Cooper-00-0031544,47,95,1,WR,143,0,1,A.Cooper-00-0031544,Replacement_WR_TE_rush,-0.05891254757749048,-9.726796697427758e-4,-0.03227778481816686,-5.596692019861596,-0.0924045686255637,-0.03227778481816686,7.61797413028645,5.65259852571757,0,13.27057265600402,0.2236170497775928,0.16592566268672854,0,0.3895427124643213
A.Darboh-00-0033937,8,13,0,WR,21,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.1391017489489268,-0.0604737167825593,-0.03227778481816686,-1.8083227363360483,-0.7861583181732709,-0,0,0,0,0,0,0,0,0
A.Erickson-00-0032543,12,16,5,WR,33,1,0,Replacement_WR_rec,A.Erickson-00-0032543,-0.1391017489489268,-0.0604737167825593,-0.007331606590211886,-2.2256279831828287,-0.9675794685209488,-0.03665803295105943,0,0,0.12473089113977484,0.12473089113977484,0,0,0.00366133481366361,0.00366133481366361
A.Green-00-0027942,74,142,0,WR,216,0,1,A.Green-00-0027942,Replacement_WR_TE_rush,0.03691066932009383,-0.08996631057867732,-0.03227778481816686,5.241315043453324,-12.77521610217218,-0,24.99376339420093,-4.187948319048759,0,20.805815075152168,0.7336637716883725,-0.12293250563867411,0,0.6107312660496983
A.Holmes-00-0028263,13,23,0,WR,36,0,1,A.Holmes-00-0028263,Replacement_WR_TE_rush,0.03282422880745091,0.001765962559357771,-0.03227778481816686,0.7549572625713709,0.04061713886522873,-0,3.954297488396687,1.4315126248640926,0,5.38581011326078,0.11607394868705899,0.042020440660048494,0,0.15809438934710748
A.Humphries-00-0032009,60,82,1,WR,143,0,1,A.Humphries-00-0032009,Replacement_WR_TE_rush,0.004004061956131488,0.06953291791969556,-0.03227778481816686,0.32833308040278203,5.701699269415036,-0.03227778481816686,11.73467649421478,10.6605440455849,0,22.39522053979968,0.3444582106545044,0.3129282625180221,0,0.6573864731725265
A.Hurns-00-0030821,39,56,0,WR,95,0,1,A.Hurns-00-0030821,Replacement_WR_TE_rush,0.03677708646422606,0.003764068218779003,-0.03227778481816686,2.0595168419966594,0.21078782025162415,-0,9.84921478313656,3.597315960074945,0,13.446530743211504,0.2891126058927736,0.10559515802392995,0,0.39470776391670354
A.Jeffery-00-0029137,57,120,0,WR,177,0,1,A.Jeffery-00-0029137,Replacement_WR_TE_rush,0.03526682898956417,-0.015962060106443406,-0.03227778481816686,4.2320194787477,-1.9154472127732087,-0,20.924229352618916,5.3413988011339075,0,26.26562815375282,0.6142071837839665,0.15679074530412232,0,0.7709979290880888
A.Roberts-00-0027691,1,4,0,WR,5,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.1391017489489268,-0.0604737167825593,-0.03227778481816686,-0.5564069957957072,-0.2418948671302372,-0,0,0,0,0,0,0,0,0
A.Robinson-00-0028116,19,48,0,WR,67,0,1,A.Robinson-00-0028116,Replacement_WR_TE_rush,-3.8969831168122505e-4,-0.018251403125025382,-0.03227778481816686,-0.018705518960698803,-0.8760673500012184,-0,6.658178430587787,2.0266710555616276,0,8.684849486149414,0.19544332811810944,0.059490646012116344,0,0.2549339741302257
A.Robinson-00-0031428,1,1,0,WR,2,1,1,Replacement_WR_rec,Replacement_WR_TE_rush,-0.1391017489489268,-0.0604737167825593,-0.03227778481816686,-0.1391017489489268,-0.0604737167825593,-0,0,0,0,0,0,0,0,0
A.Stewart-00-0033916,6,13,7,WR,26,1,0,Replacement_WR_rec,A.Stewart-00-0033916,-0.1391017489489268,-0.0604737167825593,-5.418265564719984e-4,-1.8083227363360483,-0.7861583181732709,-0.003792785895303989,0,0,0.22215170783186403,0.22215170783186403,0,0,0.006521013153735565,0.006521013153735565
