Season,Player,Team,Pos,name,GSIS_ID
2015,Nick O'Leary,BUF,TE,N.O'Leary,00-0032117
2015,Owen Daniels,DEN,TE,O.Daniels,00-0024313
2015,Phillip Supernaw,TEN,TE,P.Supernaw,00-0028987
2015,Rhett Ellison,MIN,TE,R.Ellison,00-0029587
2015,Richard Rodgers,GB,TE,R.Rodgers,00-0031384
2015,Rob Gronkowski,NE,TE,R.Gronkowski,00-0027656
2015,Rob Housler,CHI,TE,R.Housler,00-0028007
2015,Ryan Griffin,HOU,TE,R.Griffin,00-0030108
2015,Ryan Hewitt,CIN,TE,R.Hewitt,00-0030780
2015,Scott Chandler,NE,TE,S.Chandler,00-0025516
2015,Scott Simonson,CAR,TE,S.Simonson,00-0031167
2015,Timothy Wright,DET,TE,T.Wright,00-0029910
2015,Tony Moeaki,ATL,TE,T.Moeaki,00-0027695
2015,Travis Kelce,KC,TE,T.Kelce,00-0030506
2015,Trey Burton,PHI,TE,T.Burton,00-0030710
2015,Troy Niklas,ARI,TE,T.Niklas,00-0031044
2015,Tyler Eifert,CIN,TE,T.Eifert,00-0030549
2015,Tyler Kroft,CIN,TE,T.Kroft,00-0032214
2015,Vance McDonald,SF,TE,V.McDonald,00-0030470
2015,Vernon Davis,DEN,TE,V.Davis,00-0024221
2015,Virgil Green,DEN,TE,V.Green,00-0028142
2015,Will Tye,NYG,TE,W.Tye,00-0032004
2015,Zach Ertz,PHI,TE,Z.Ertz,00-0030061
2015,Zach Miller,CHI,TE,Z.Miller,00-0027125
