Player_ID_Name,Pass_Attempts,Rush_Attempts,Sacks,Position,Total_Plays,Replacement_Level,Player_Model_ID,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Dalton-00-0027973,474,20,39,QB,533,0,A.Dalton-00-0027973,-0.04090063242568672,0.022804464975633168,-0.2975750094827592,-19.386899769775507,10.809316398450122,-17.556925559482796,51.23740082942179,72.75004536074704,-3.1801931166586055,120.80725307351022,1.5040161880041014,2.1354956365734723,-0.09335098679883086,3.546160837778743
A.McCarron-00-0031288,14,0,1,QB,15,1,Replacement_QB,-0.148996414766239,-0.13067664338037324,-0.24367343123430832,-2.085949806727346,-1.8294730073252254,-0.24367343123430832,0,0,0,0,0,0,0,0
A.Rodgers-00-0023459,234,19,22,QB,275,0,A.Rodgers-00-0023459,0.012860919166849328,0.03703126206407477,0.11417503995621744,3.0094550850427426,8.665315322993496,4.681176638204915,37.874616140342674,39.24364987400084,14.671787318811557,91.79005333315506,1.1117666951756584,1.1519531383600132,0.4306737905755493,2.6943936241112207
A.Smith-00-0023436,489,52,33,QB,574,0,A.Smith-00-0023436,0.05625933143827581,0.1255252113321429,0.3656983087627867,27.51081307331687,61.38182834141787,31.08435624483687,100.37005989400774,125.28270695442039,51.796597899753074,277.4493647481812,2.946250052263481,3.6775327453422015,1.5204307881291683,8.144213585734851
B.Bortles-00-0031407,510,46,25,QB,581,0,B.Bortles-00-0031407,-0.02451455960158987,0.009006200636956044,0.44343800745329076,-12.502425396810834,4.593162324847582,31.484098529183644,63.48574613397106,71.23825044883793,48.784912146819536,183.5089087296285,1.8635525679940859,2.091118599806457,1.4320261451873206,5.386697312987863
B.Gabbert-00-0027948,169,20,22,QB,211,0,B.Gabbert-00-0027948,-0.027776192226364155,-0.049630941278248186,-0.03759922172355066,-4.694176486255542,-8.387629076023943,-1.5791673123891277,20.48621760923885,13.696723655259136,8.655116799451822,42.8380580639498,0.6013498424294997,0.40205189503483485,0.25406120460284654,1.257462942067181
B.Hoyer-00-0026625,205,5,17,QB,227,0,B.Hoyer-00-0026625,-0.05046614587802838,0.00635326578643026,-0.35572860004861334,-10.345559904995818,1.3024194862182032,-7.826029201069494,20.198705122083176,28.091131379194717,-2.465213713914711,45.82462278736318,0.5929102372205027,0.8245835200406597,-0.07236357177759828,1.3451301854835642
B.Hundley-00-0031589,310,33,29,QB,372,0,B.Hundley-00-0031589,-0.10096704441963728,-0.025764410385554097,0.22082595569622188,-31.299783770087554,-7.9869672195217705,13.691209253165756,14.88910480744654,32.52279222839393,28.79896198969287,76.21085902553334,0.43705290066998104,0.9546699324863169,0.8453610903178533,2.237083923474151
B.Osweiler-00-0029682,166,10,11,QB,187,0,B.Osweiler-00-0029682,-0.019746673191830152,-0.05086520242364547,0.1817053221027332,-3.277947749843805,-8.443623602325149,3.8158117641573974,21.455457101351872,13.24869919881681,8.932953820077872,43.637110120246554,0.6298007759779045,0.38890064176665456,0.2622167973902242,1.2809182151347833
B.Petty-00-0031568,105,6,8,QB,119,0,B.Petty-00-0031568,-0.045291204377976374,-0.018898598921180388,0.3279056089383279,-4.75557645968752,-1.9843528867239408,4.590678525136591,10.889047090767576,11.73669466821525,8.002106562416907,30.627848321399732,0.319635712025602,0.34451745187903526,0.23489282463949487,0.8990459885441321
B.Roethlisberger-00-0022924,553,13,21,QB,587,0,B.Roethlisberger-00-0022924,5.800349646613033e-4,0.06579061437608805,-0.061083658511826656,0.32075933545770074,36.38220974997669,-2.0768443894021065,82.71577670118786,108.6463935393231,6.208052272564377,197.57022251307535,2.428028454762719,3.189192504034561,0.182230381767354,5.799451340564635
C.Beathard-00-0033936,220,23,20,QB,263,0,C.Beathard-00-0033936,-0.032767480055023036,-0.055638659148895854,0.16087624475930384,-7.208845612105068,-12.240505012757088,6.917678524650065,25.57036563646751,16.508356530925028,17.395636067725324,59.47435823511786,0.7505892810305721,0.48458421110223726,0.5106293024813873,1.7458027946141965
C.Henne-00-0026197,2,0,0,QB,2,1,Replacement_QB,-0.148996414766239,-0.13067664338037324,-0.24367343123430832,-0.297992829532478,-0.2613532867607465,-0,0,0,0,0,0,0,0,0
C.Keenum-00-0028986,474,21,22,QB,517,0,C.Keenum-00-0028986,-0.008678736325739312,0.07510237960204151,0.30808683968660044,-4.113721018400434,35.59852793136768,13.247734106523819,66.51057958079686,97.5392568936646,23.725691649599078,187.77552812406054,1.9523431466806977,2.8631550187792327,0.696440953970097,5.511939119430028
C.Kessler-00-0033104,20,0,6,QB,26,1,Replacement_QB,-0.148996414766239,-0.13067664338037324,-0.24367343123430832,-2.9799282953247803,-2.6135328676074647,-1.46204058740585,0,0,0,0,0,0,0,0
C.Newton-00-0027939,484,121,35,QB,640,0,C.Newton-00-0027939,-0.006310490288028226,-0.011875884898297839,0.5358315967703929,-3.054277299405661,-5.747928290776154,83.5897290961813,69.05998744745402,57.499567105324495,121.6027843687334,248.1623389215119,2.0271781429765205,1.6878350253859296,3.5695127628707835,7.284525931233233
C.Palmer-00-0021429,262,8,22,QB,292,0,C.Palmer-00-0021429,0.01099797621355864,-0.02865497136123255,-0.20298185294053148,2.881469767952364,-7.507602496642928,-6.0894555882159445,41.91853043670699,26.729678069014863,1.2207473488133047,69.86895585453516,1.2304712443170476,0.7846195916489904,0.03583366338567294,2.050924499351711
