Player_ID_Name,Pass_Attempts,Rush_Attempts,Sacks,Position,Total_Plays,Replacement_Level,Player_Model_ID,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Dalton-00-0027973,575,41,28,QB,644,0,A.Dalton-00-0027973,-0.02393378218517433,-0.002210345617745063,0.30486032695347404,-13.76192475647524,-1.270948730203411,21.035362559789707,77.18844621528649,54.75552050037414,21.985959183152392,153.92992589881302,2.174354536705915,1.5424318048535075,0.6193319393991256,4.336118280958548
A.Luck-00-0029668,558,47,32,QB,637,0,A.Luck-00-0029668,-0.04009994820340253,0.024036324771068245,0.42296207376747336,-22.37577109749861,13.41226922225608,33.414003827630395,65.8856323846632,67.78230371036437,34.50236807756738,168.17030417259497,1.8559607130809097,1.9093888633273342,0.9719120442885512,4.7372616206967955
A.Rodgers-00-0023459,281,21,21,QB,323,0,A.Rodgers-00-0023459,0.026186284790897,0.12922254758597174,0.26047005715182275,7.3583460262420575,36.31153587165806,10.939742400376556,51.80539688374648,63.691427791296825,11.518366431988627,127.01519110703194,1.4593285039816828,1.7941512202619925,0.32446581755231196,3.5779455417959873
A.Smith-00-0023436,487,64,38,QB,589,0,A.Smith-00-0023436,-0.029922240879622183,0.009942085917756784,0.2857732282713928,-14.572131308376003,4.841795841947554,29.148869283682064,62.45887854075089,52.29377934680193,30.55409907473995,145.30675696229275,1.7594310103595514,1.4730859596147503,0.8606915567755767,4.093208526749878
B.Gabbert-00-0027948,85,9,12,QB,106,0,B.Gabbert-00-0027948,-0.15321920694683,-0.11565085642179661,0.007399150211476016,-13.02363259048055,-9.830322795852712,0.15538215444099632,0.42120485751900816,-1.5481490835064662,0.4446941702470314,-0.6822500557404266,0.01186510077265486,-0.04361047732235265,0.012526781324583972,-0.01921859522511382
B.Hoyer-00-0026625,93,3,6,QB,102,0,B.Hoyer-00-0026625,-0.01836067761692321,0.058816969680551084,-0.03918474487933989,-1.7075430183738585,5.469978180291251,-0.352662703914059,13.002690895319777,14.531650594975968,-0.22867183999718685,27.305669650298558,0.36627839170085713,0.40934831501704333,-0.0064415554023200886,0.7691851513155804
B.Osweiler-00-0029682,16,1,2,QB,19,1,Replacement_QB,-0.15817455821175952,-0.09743733779230877,-0.01377676265743024,-2.5307929313881523,-1.5589974046769404,-0.04133028797229072,0,0,0,0,0,0,0,0
B.Roethlisberger-00-0022924,551,14,40,QB,605,0,B.Roethlisberger-00-0022924,0.0582884595210012,0.118678950288377,-0.46999544319261727,32.116941196071664,65.39210160889573,-25.379753932401332,119.27112277075116,119.08007473245786,-24.6358087489001,213.71538875430892,3.359799550456962,3.3544178361051378,-0.6939766913973938,6.020240695164706
B.Weeden-00-0029677,261,10,27,QB,298,0,B.Weeden-00-0029677,0.04687118524473018,-0.12338580073527196,-0.1260675482796522,12.233379348874578,-32.20369399190598,-4.664499286347131,53.51693904214381,-6.77254882811339,-4.154759068022212,42.5896311460082,1.5075416710986245,-0.19077884050675886,-0.1170371949615051,1.1997256356303603
C.Daniel-00-0026544,36,7,2,QB,45,1,Replacement_QB,-0.15817455821175952,-0.09743733779230877,-0.01377676265743024,-5.694284095623343,-3.507744160523116,-0.12399086391687217,0,0,0,0,0,0,0,0
C.Henne-00-0026197,495,24,38,QB,557,0,C.Henne-00-0026197,-0.032059626112376116,0.07802699923537651,-0.11807789973548667,-15.869514925626177,38.62336462151137,-7.320829783600174,62.42689138919478,86.85484682870421,-6.466670498839499,142.81506771905947,1.758529950531137,2.446651532667976,-0.18216242230497628,4.0230190608941365
C.Kaepernick-00-0027974,381,81,39,QB,501,0,C.Kaepernick-00-0027974,0.08478170171351264,0.05432158588589909,0.31351706173304916,32.30182835284832,20.696524222527554,37.6220474079659,92.5663350315287,57.8201499213972,39.27525892685753,189.66174387978344,2.6075409001066783,1.6287606689731255,1.106361659227178,5.342663228306982
C.Keenum-00-0028986,245,13,19,QB,277,0,C.Keenum-00-0028986,0.03886983904736422,-0.03075373990835877,-0.11102406130969603,9.523110566604235,-7.534666277547898,-3.552769961910273,48.27587732848532,16.33748148156775,-3.111913556872505,61.50144525318056,1.3599039497424437,0.4602175418678216,-0.08766083127713412,1.7324606603331312
C.McCoy-00-0027688,1,0,0,QB,1,1,Replacement_QB,-0.15817455821175952,-0.09743733779230877,-0.01377676265743024,-0.15817455821175952,-0.09743733779230877,-0,0,0,0,0,0,0,0,0
C.Newton-00-0027939,467,99,43,QB,609,0,C.Newton-00-0027939,-0.007430089039478861,-0.0061745863514827155,0.5635695395424712,-3.469851581436628,-2.8835318261424283,80.02687461503092,70.39766710345506,42.619704922865765,81.98317491238602,195.00054693870686,1.98306215949708,1.2005727967840354,2.309419311370957,5.493054267652073
C.Painter-00-0027134,16,2,1,QB,19,1,Replacement_QB,-0.15817455821175952,-0.09743733779230877,-0.01377676265743024,-2.5307929313881523,-1.5589974046769404,-0.04133028797229072,0,0,0,0,0,0,0,0
C.Palmer-00-0021429,553,7,41,QB,601,0,C.Palmer-00-0021429,0.025268508487030317,0.02261166156417702,-0.41627027059722793,13.973485193327766,12.504248844989892,-19.98097298866694,101.44401588443077,66.38709664413665,-19.31968838111029,148.51142414745712,2.857620109941997,1.8700866754631662,-0.5442246105336478,4.183482174871516
C.Ponder-00-0027950,225,31,27,QB,283,0,C.Ponder-00-0027950,-0.010692243371377088,-0.04066006711507448,0.22259166989117038,-2.4057547585598447,-9.148515100891757,12.910316853687881,33.18352083908605,12.774885902377719,13.709369087818835,59.667775829282604,0.9347608692510876,0.3598612548860248,0.38618511361576413,1.6808072377528764
