play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
36,2010010901,CIN,NYJ,CIN,home,NYJ,NYJ,30,2010-01-09,900,1800,3600,Half1,0,1,0,1,NA,0,15:00,NYJ 30,0,10,J.Feely kicks 62 yards from NYJ 30 to CIN 8. B.Scott to NYJ 36 for 56 yards (W.Wright). CIN-R.Jeanty was injured during the play.,kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.0015063265025897468,0.1797487862643072,0.006639108378448644,0.281137706070735,0.21370014348424918,0.0035923127788396836,0.3136756165208305,0,0,0.32352585361127617,3.4307095014719886,3.4307095014719886,-3.4307095014719886,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,B.Scott,00-0026941,NA,NA,NA,NA,J.Feely,00-0019770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,NA,00-0024171,NA,W.Wright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,56,NA,NA,NA,NA,0,NA,NA,0,0,0,0
61,2010010901,CIN,NYJ,CIN,home,NYJ,NYJ,36,2010-01-09,891,1791,3591,Half1,0,1,0,1,1,0,14:51,NYJ 36,10,6,(14:51) C.Benson right guard to NYJ 30 for 6 yards (S.Ellis).,run,6,0,0,0,0,0,0,NA,NA,NA,NA,right,guard,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,5.327937775348083e-4,0.05718321738236457,1.4795986562430362e-4,0.08883179234674264,0.3522868996185633,0.0032157169062154204,0.49780162010295503,0,0,3.754235355083265,0.11188304825614903,3.5425925497281376,-3.5425925497281376,0.11188304825614903,-0.11188304825614903,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.592902733321233,0.407097266678767,0.592902733321233,0.407097266678767,0.006045008732305179,0.5989477420535382,0.4010522579464618,0.006045008732305179,-0.006045008732305179,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0023439,C.Benson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,NA,00-0019545,NA,S.Ellis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
82,2010010901,CIN,NYJ,CIN,home,NYJ,NYJ,30,2010-01-09,853,1753,3553,Half1,0,1,0,1,2,0,14:13,NYJ 30,4,6,(14:13) C.Palmer pass incomplete short right to L.Coles.,pass,0,0,0,1,0,0,0,short,right,5,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,5.53558618023033e-4,0.0502578507958407,1.491916397722191e-4,0.07782962980445236,0.38020531067877283,0.0031298787281288285,0.4878745797350101,0,0,3.866118403339414,-4.795236297188599,-1.2526437474604615,1.2526437474604615,0.11188304825614903,-0.11188304825614903,-4.795236297188599,4.795236297188599,0.7508670026950814,-5.546103299883681,0,0,0,0,0,0,0.7508670026950814,-0.7508670026950814,-5.546103299883681,5.546103299883681,0.5989477420535382,0.4010522579464618,0.5989477420535382,0.4010522579464618,-0.12045249393453394,0.47849524811900424,0.5215047518809958,0.006045008732305179,-0.006045008732305179,-0.12045249393453394,0.12045249393453394,0.02636905747664431,-0.14682155141117825,0,0,0,0,0,0,0.02636905747664431,-0.02636905747664431,-0.14682155141117825,0.14682155141117825,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0021429,C.Palmer,00-0018958,L.Coles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
104,2010010901,CIN,NYJ,CIN,home,NYJ,NYJ,30,2010-01-09,848,1748,3548,Half1,0,1,0,1,3,0,14:08,NYJ 30,4,10,"(14:08) (Shotgun) C.Palmer pass short middle to L.Coles to NYJ 26 for 4 yards (B.Thomas). FUMBLES (B.Thomas), RECOVERED by NYJ-S.Ellis at NYJ 26. S.Ellis to NYJ 26 for no gain (D.Roland). Cincinnati challenged the pass completion ruling, and the play was Upheld. (Timeout #1 at 14:01.)",pass,4,1,0,1,0,0,0,short,middle,4,0,NA,NA,NA,NA,NA,NA,2,3,1,CIN,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9291178938491853,0,-1.2526437474604615,1.2526437474604615,0.11188304825614903,-0.11188304825614903,-4.795236297188599,4.795236297188599,0,0,0,0,0,0,0,0,0.7508670026950814,-0.7508670026950814,-5.546103299883681,5.546103299883681,0.4904642394971581,0.5095357605028419,0.4904642394971581,0.5095357605028419,0,0.4904642394971581,0.5095357605028419,0.006045008732305179,-0.006045008732305179,-0.12045249393453394,0.12045249393453394,0,0,0,0,0,0,0,0,0.02636905747664431,-0.02636905747664431,-0.14682155141117825,0.14682155141117825,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,00-0021429,C.Palmer,00-0018958,L.Coles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NYJ,00-0021081,B.Thomas,NA,NA,NA,NYJ,CIN,00-0021081,00-0023920,B.Thomas,D.Roland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,00-0018958,L.Coles,NA,NA,NA,NYJ,0,00-0019545,S.Ellis,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
166,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,74,2010-01-09,841,1741,3541,Half1,0,2,0,1,1,0,14:01,NYJ 26,10,0,(14:01) T.Jones right tackle to NYJ 26 for no gain (J.Fanene).,run,0,0,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.001707467458416602,0.1588253968838396,0.0040790224500082874,0.24763970076167852,0.23718472813649696,0.0036539879687879323,0.34690969634077196,0,0,0.9291178938491853,-0.757360894437263,-0.4952828530231985,0.4952828530231985,0.869243942693412,-0.869243942693412,-4.795236297188599,4.795236297188599,NA,NA,0,0,0,0,0,0,0.7508670026950814,-0.7508670026950814,-5.546103299883681,5.546103299883681,0.5215047518809958,0.47849524811900424,0.47849524811900424,0.5215047518809958,-0.020002815667661378,0.4984980637866656,0.5015019362133344,0.026047824399966557,-0.026047824399966557,-0.12045249393453394,0.12045249393453394,NA,NA,0,0,0,0,0,0,0.02636905747664431,-0.02636905747664431,-0.14682155141117825,0.14682155141117825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0019641,T.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,NA,00-0023665,NA,J.Fanene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
187,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,74,2010-01-09,803,1703,3503,Half1,0,2,0,1,2,0,13:23,NYJ 26,10,11,(13:23) M.Sanchez pass short middle to D.Keller to NYJ 37 for 11 yards (K.Rivers).,pass,11,0,0,1,0,0,0,short,middle,1,10,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.0020441280703353062,0.18436508239148625,0.005304191614335532,0.2878634250540214,0.2181360246133417,0.003982701288436265,0.2983044469680435,0,0,0.17175699941192235,1.78508973421438,-2.2803725872375784,2.2803725872375784,0.869243942693412,-0.869243942693412,-6.580326031402979,6.580326031402979,-0.9094740871870399,2.6945638214014203,-0.9094740871870399,2.6945638214014203,0.9094740871870399,-0.9094740871870399,-2.6945638214014203,2.6945638214014203,1.6603410898821214,-1.6603410898821214,-8.240667121285101,8.240667121285101,0.5015019362133344,0.4984980637866656,0.4984980637866656,0.5015019362133344,0.054848199546987386,0.4436498642396782,0.5563501357603218,0.026047824399966557,-0.026047824399966557,-0.17530069348152133,0.17530069348152133,-0.026293507819301842,0.08114170736628923,-0.026293507819301842,0.08114170736628923,0.026293507819301842,-0.026293507819301842,-0.08114170736628923,0.08114170736628923,0.05266256529594615,-0.05266256529594615,-0.22796325877746748,0.22796325877746748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0026898,M.Sanchez,00-0026170,D.Keller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,NA,00-0026149,NA,K.Rivers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
211,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,63,2010-01-09,763,1663,3463,Half1,0,2,0,1,1,0,12:43,NYJ 37,10,14,(12:43) T.Jones right tackle to NYJ 40 for 3 yards (Dh.Jones).,run,3,0,0,0,0,0,0,NA,NA,NA,NA,right,tackle,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.0018399161464340416,0.12253093808801062,0.0016171833325367884,0.19017876744191559,0.2774147345689076,0.0036496280026549364,0.4027688324195406,0,0,1.9568467336263025,-0.24892370351236615,-2.0314488837252123,2.0314488837252123,1.1181676462057781,-1.1181676462057781,-6.580326031402979,6.580326031402979,NA,NA,0,0,0.9094740871870399,-0.9094740871870399,-2.6945638214014203,2.6945638214014203,1.6603410898821214,-1.6603410898821214,-8.240667121285101,8.240667121285101,0.5563501357603218,0.4436498642396782,0.4436498642396782,0.5563501357603218,-0.006004938531765092,0.4496548027714433,0.5503451972285567,0.03205276293173165,-0.03205276293173165,-0.17530069348152133,0.17530069348152133,NA,NA,0,0,0.026293507819301842,-0.026293507819301842,-0.08114170736628923,0.08114170736628923,0.05266256529594615,-0.05266256529594615,-0.22796325877746748,0.22796325877746748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0019641,T.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,NA,00-0019635,NA,Dh.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
232,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,60,2010-01-09,726,1626,3426,Half1,0,2,0,1,2,0,12:06,NYJ 40,7,13,(12:06) T.Jones left guard to NYJ 39 for -1 yards (D.Peko).,run,-1,0,0,0,0,0,0,NA,NA,NA,NA,left,guard,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.002110785486797875,0.13001303429438077,0.001793912986112428,0.2014748046500148,0.28015949618636016,0.003948132362802115,0.3804998340335317,0,0,1.7079230301139363,-1.117361192067371,-0.9140876916578415,0.9140876916578415,2.235528838273149,-2.235528838273149,-6.580326031402979,6.580326031402979,NA,NA,0,0,0.9094740871870399,-0.9094740871870399,-2.6945638214014203,2.6945638214014203,1.6603410898821214,-1.6603410898821214,-8.240667121285101,8.240667121285101,0.5503451972285567,0.4496548027714433,0.4496548027714433,0.5503451972285567,-0.03150995664058531,0.48116475941202863,0.5188352405879714,0.06356271957231696,-0.06356271957231696,-0.17530069348152133,0.17530069348152133,NA,NA,0,0,0.026293507819301842,-0.026293507819301842,-0.08114170736628923,0.08114170736628923,0.05266256529594615,-0.05266256529594615,-0.22796325877746748,0.22796325877746748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0019641,T.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0024338,D.Peko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CIN,NA,00-0024338,NA,D.Peko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
253,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,61,2010-01-09,678,1578,3378,Half1,0,2,0,1,3,0,11:18,NYJ 39,8,8,"(11:18) (Shotgun) PENALTY on NYJ-B.Smith, Delay of Game, 5 yards, enforced at NYJ 39 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.0027363781208976875,0.16723411359470866,0.00269239726875134,0.26037504763587893,0.2562342865876842,0.004704598097652024,0.30602317869442713,0,0,0.5905618380465654,-0.7668149431749278,-0.14727274848291372,0.14727274848291372,2.235528838273149,-2.235528838273149,-6.580326031402979,6.580326031402979,NA,NA,0,0,0.9094740871870399,-0.9094740871870399,-2.6945638214014203,2.6945638214014203,1.6603410898821214,-1.6603410898821214,-8.240667121285101,8.240667121285101,0.5188352405879714,0.48116475941202863,0.48116475941202863,0.5188352405879714,-0.02170343419961762,0.5028681936116463,0.49713180638835375,0.06356271957231696,-0.06356271957231696,-0.17530069348152133,0.17530069348152133,NA,NA,0,0,0.026293507819301842,-0.026293507819301842,-0.08114170736628923,0.08114170736628923,0.05266256529594615,-0.05266256529594615,-0.22796325877746748,0.22796325877746748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NYJ,00-0024318,B.Smith,5,0,NA,Delay of Game,0,0,0,0
276,2010010901,CIN,NYJ,NYJ,away,CIN,NYJ,66,2010-01-09,653,1553,3353,Half1,0,2,0,1,3,0,10:53,NYJ 34,13,9,"(10:53) M.Sanchez pass short right to B.Smith to NYJ 35 for 1 yard (Dh.Jones, M.Trent).",pass,1,0,0,1,0,0,0,short,right,1,0,NA,NA,NA,NA,NA,NA,2,3,0,NA,NA,3,2,0,0,0,0,0,0,0,0,0.0032856885236305774,0.19410040984558213,0.0038855455340264756,0.3028290406186082,0.22814074840559848,0.005021942983595813,0.2627366240889582,0,0,-0.17625310512836245,-1.4055953362531928,1.258322587770279,-1.258322587770279,2.235528838273149,-2.235528838273149,-5.174730695149787,5.174730695149787,-1.4055953362531928,0,-1.4055953362531928,0,2.3150694234402325,-2.3150694234402325,-2.6945638214014203,2.6945638214014203,3.0659364261353144,-3.0659364261353144,-8.240667121285101,8.240667121285101,0.49713180638835375,0.5028681936116463,0.5028681936116463,0.49713180638835375,-0.04110103814941013,0.5439692317610564,0.4560307682389436,0.06356271957231696,-0.06356271957231696,-0.1341996553321112,0.1341996553321112,-0.04110103814941013,0,-0.04110103814941013,0,0.06739454596871197,-0.06739454596871197,-0.08114170736628923,0.08114170736628923,0.09376360344535628,-0.09376360344535628,-0.22796325877746748,0.22796325877746748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0026898,M.Sanchez,00-0024318,B.Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0019635,Dh.Jones,CIN,00-0026928,M.Trent,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
