play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
3060,2017010700,HOU,OAK,OAK,away,HOU,OAK,75,2017-01-07,97,997,997,Half2,0,24,0,3,2,0,01:37,OAK 25,10,14,(1:37) (Shotgun) C.Cook pass incomplete short right to D.Washington.,pass,0,1,0,1,0,0,0,short,right,1,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.034629828259560416,0.17800865976145722,0.005319015743766569,0.27054712410214704,0.21140874296347958,0.00374532140814552,0.29634130776144363,0,0,0.27761214654990085,-0.9719102764831848,14.35160209479515,-14.35160209479515,-2.6406368834267826,2.6406368834267826,15.57485236852523,-15.57485236852523,-0.8787915397806751,-0.0931187367025097,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.433335435800913,9.433335435800913,18.886096799804733,-18.886096799804733,0.103713747679794,0.896286252320206,0.896286252320206,0.103713747679794,-0.012759920146510645,0.9090461724667166,0.09095382753328335,-0.08209165905757825,0.08209165905757825,0.42104663132464204,-0.42104663132464204,-0.011679373646754587,-0.0010805464997560577,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34848940681509327,0.34848940681509327,0.6544348864467661,-0.6544348864467661,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0032893,C.Cook,00-0032940,D.Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3082,2017010700,HOU,OAK,OAK,away,HOU,OAK,75,2017-01-07,93,993,993,Half2,0,24,0,3,3,0,01:33,OAK 25,10,3,"(1:33) (Shotgun) C.Cook pass short left to M.Crabtree to OAK 35 for 10 yards (A.Bouye). PENALTY on OAK-M.Crabtree, Offensive Pass Interference, 11 yards, enforced at OAK 25 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.0347002473446833,0.21554609618729573,0.006259559838825313,0.32389860268971965,0.17088151165785032,0.0042985827621279124,0.24441539951949778,0,0,-0.694298129933284,-1.3440600487424557,15.695662143537605,-15.695662143537605,-2.6406368834267826,2.6406368834267826,15.57485236852523,-15.57485236852523,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.433335435800913,9.433335435800913,18.886096799804733,-18.886096799804733,0.09095382753328335,0.9090461724667167,0.9090461724667167,0.09095382753328335,-0.01616351167861041,0.9252096841453271,0.07479031585467294,-0.08209165905757825,0.08209165905757825,0.42104663132464204,-0.42104663132464204,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34848940681509327,0.34848940681509327,0.6544348864467661,-0.6544348864467661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,OAK,00-0026986,M.Crabtree,11,0,NA,Offensive Pass Interference,0,0,0,0
3117,2017010700,HOU,OAK,OAK,away,HOU,OAK,86,2017-01-07,69,969,969,Half2,0,24,0,3,3,0,01:09,OAK 14,21,3,"(1:09) (Shotgun) PENALTY on OAK-M.Crabtree, False Start, 5 yards, enforced at OAK 14 - No Play.",no_play,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.041327631529419866,0.2625782051831868,0.012275460981597916,0.39436475912405444,0.11764333723385838,0.004224716126271202,0.16758588982161146,0,0,-2.0383581786757397,-0.4548614461155003,16.150523589653105,-16.150523589653105,-2.6406368834267826,2.6406368834267826,15.57485236852523,-15.57485236852523,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.433335435800913,9.433335435800913,18.886096799804733,-18.886096799804733,0.07479031585467294,0.925209684145327,0.925209684145327,0.07479031585467294,-0.005575865236825392,0.9307855493821524,0.06921445061784755,-0.08209165905757825,0.08209165905757825,0.42104663132464204,-0.42104663132464204,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34848940681509327,0.34848940681509327,0.6544348864467661,-0.6544348864467661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,OAK,00-0026986,M.Crabtree,5,0,NA,False Start,0,0,0,0
3140,2017010700,HOU,OAK,OAK,away,HOU,OAK,91,2017-01-07,45,945,945,Half2,0,24,0,3,3,0,00:45,OAK 9,26,3,(:45) (Shotgun) C.Cook pass incomplete short middle to S.Roberts.,pass,0,1,0,1,0,0,0,short,middle,7,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.04622377190645666,0.2783192562847047,0.016130003994221393,0.4167109611363572,0.09681641344940432,0.004014302588877129,0.14178529063997855,0,0,-2.49321962479124,-0.7290996250865334,16.879623214739638,-16.879623214739638,-2.6406368834267826,2.6406368834267826,16.303951993611765,-16.303951993611765,-0.3861264266924129,-0.34297319839412044,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.047209009108501,9.047209009108501,19.229069998198852,-19.229069998198852,0.06921445061784755,0.9307855493821524,0.9307855493821524,0.06921445061784755,-0.007360868324876042,0.9381464177070284,0.061853582292971505,-0.08209165905757825,0.08209165905757825,0.4284074996495181,-0.4284074996495181,-0.0040833074383933715,-0.003277560886482671,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34440609937669986,0.34440609937669986,0.6577124473332487,-0.6577124473332487,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0032893,C.Cook,00-0031166,S.Roberts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3162,2017010700,HOU,OAK,OAK,away,HOU,OAK,91,2017-01-07,42,942,942,Half2,0,24,0,3,4,0,00:42,OAK 9,26,3,"(:42) M.King punts 48 yards to HOU 43, Center-J.Condo. T.Ervin for 57 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on HOU-W.Mercilus, Running Into the Kicker, 5 yards, enforced at OAK 9 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.042195669728318404,0.3306836276878626,0.012956265330947177,0.45208216041016924,0.03903628074657886,0.0036423056387418586,0.1194036904573818,0,0,-3.2223192498777733,0.29801382769242313,16.581609387047216,-16.581609387047216,-2.6406368834267826,2.6406368834267826,16.303951993611765,-16.303951993611765,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.047209009108501,9.047209009108501,19.229069998198852,-19.229069998198852,0.061853582292971505,0.9381464177070284,0.9381464177070284,0.061853582292971505,0.0024544169053214507,0.935692000801707,0.06430799919829296,-0.08209165905757825,0.08209165905757825,0.4284074996495181,-0.4284074996495181,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34440609937669986,0.34440609937669986,0.6577124473332487,-0.6577124473332487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,HOU,00-0029643,W.Mercilus,5,0,NA,Running Into the Kicker,0,0,0,0
3194,2017010700,HOU,OAK,OAK,away,HOU,OAK,86,2017-01-07,28,928,928,Half2,0,24,0,3,4,0,00:28,OAK 14,21,3,"(:28) M.King punts 56 yards to HOU 30, Center-J.Condo. T.Ervin MUFFS catch, touched at HOU 30, recovered by HOU-E.Pleasant at HOU 35. E.Pleasant ran ob at HOU 47 for 12 yards (D.Washington).",punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,3,3,0,NA,NA,3,3,20,7,7,20,-13,7,20,-13,0.045468673047633586,0.31631550033150674,0.01077519510515837,0.4370399413102142,0.05181239860206801,0.004016835767830458,0.1345714558355887,0,0,-2.92430542218535,0.0825525494236583,16.499056837623556,-16.499056837623556,-2.6406368834267826,2.6406368834267826,16.303951993611765,-16.303951993611765,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.047209009108501,9.047209009108501,19.229069998198852,-19.229069998198852,0.06430799919829296,0.935692000801707,0.935692000801707,0.06430799919829296,0.010157675310962164,0.9255343254907449,0.07446567450925512,-0.08209165905757825,0.08209165905757825,0.4284074996495181,-0.4284074996495181,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.34440609937669986,0.34440609937669986,0.6577124473332487,-0.6577124473332487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0032404,T.Ervin,NA,NA,NA,NA,NA,NA,00-0029123,M.King,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK,NA,00-0032940,NA,D.Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HOU,00-0032404,T.Ervin,NA,NA,NA,HOU,12,00-0029520,E.Pleasant,NA,NA,NA,NA,HOU,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3228,2017010700,HOU,OAK,HOU,home,OAK,HOU,53,2017-01-07,17,917,917,Half2,0,25,0,3,1,0,00:17,HOU 47,10,52,(:17) B.Osweiler pass incomplete short right to D.Hopkins.,pass,0,0,0,1,0,0,0,short,right,9,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,20,7,13,20,7,13,0.027718514030327785,0.08780964400218691,6.265191749000395e-4,0.1322978418428417,0.30295809865111095,0.00329604720516344,0.44529333509346924,0,0,2.841752872761692,-0.6018009524093664,15.897255885214191,-15.897255885214191,-2.6406368834267826,2.6406368834267826,15.702151041202397,-15.702151041202397,0.034953491660599134,-0.6367544440699655,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.012255517447901,9.012255517447901,18.592315554128888,-18.592315554128888,0.9255343254907449,0.07446567450925512,0.9255343254907449,0.07446567450925512,-0.007060013708638402,0.9184743117821065,0.08152568821789352,-0.08209165905757825,0.08209165905757825,0.4213474859408797,-0.4213474859408797,6.08020005230081e-4,-0.007668033713868483,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.3437980793714698,0.3437980793714698,0.6500444136193803,-0.6500444136193803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029682,B.Osweiler,00-0030564,D.Hopkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3250,2017010700,HOU,OAK,HOU,home,OAK,HOU,53,2017-01-07,10,910,910,Half2,0,25,0,3,2,0,00:10,HOU 47,10,12,(:10) (Shotgun) J.Grimes up the middle to OAK 41 for 12 yards (K.Mack).,run,12,1,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,20,7,13,20,7,13,0.030652428601107753,0.10473352095651202,0.0010826848833964287,0.15942689097090318,0.3095668788832468,0.003631543359720054,0.3909060523451138,0,0,2.2399519203523255,1.3380959080194335,17.235351793233626,-17.235351793233626,-1.3025409754073491,1.3025409754073491,15.702151041202397,-15.702151041202397,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.012255517447901,9.012255517447901,18.592315554128888,-18.592315554128888,0.9184743117821065,0.08152568821789352,0.9184743117821065,0.08152568821789352,0.016150532055056788,0.9346248438371633,0.06537515616283673,-0.06594112700252146,0.06594112700252146,0.4213474859408797,-0.4213474859408797,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.3437980793714698,0.3437980793714698,0.6500444136193803,-0.6500444136193803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0029510,J.Grimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK,NA,00-0031040,NA,K.Mack,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3271,2017010700,HOU,OAK,NA,NA,NA,HOU,NA,2017-01-07,0,900,900,Half2,1,25,0,3,NA,NA,00:00,HOU 47,0,12,END QUARTER 3,NA,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,20,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,17.235351793233626,-17.235351793233626,-1.3025409754073491,1.3025409754073491,15.702151041202397,-15.702151041202397,NA,NA,NA,NA,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.012255517447901,9.012255517447901,18.592315554128888,-18.592315554128888,NA,NA,NA,NA,0,NA,NA,-0.06594112700252146,0.06594112700252146,0.4213474859408797,-0.4213474859408797,NA,NA,NA,NA,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.3437980793714698,0.3437980793714698,0.6500444136193803,-0.6500444136193803,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
3287,2017010700,HOU,OAK,HOU,home,OAK,OAK,41,2017-01-07,900,900,900,Half2,0,25,0,4,1,0,15:00,OAK 41,10,13,(15:00) (Shotgun) L.Miller left tackle to OAK 40 for 1 yard (K.Mack; D.Williams).,run,1,1,0,0,0,0,0,NA,NA,NA,NA,left,tackle,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,20,7,13,20,7,13,0.021302709621563002,0.061801027308164294,2.13507565458896e-4,0.09288842313770265,0.33427117270558954,0.0030757496712664036,0.48644740999025526,0,0,3.578047828371759,-0.421472557554575,16.81387923567905,-16.81387923567905,-1.7240135329619242,1.7240135329619242,15.702151041202397,-15.702151041202397,NA,NA,0,0,1.7428866437869934,-1.7428866437869934,4.9060289072731464,-4.9060289072731464,-9.012255517447901,9.012255517447901,18.592315554128888,-18.592315554128888,0.9346248438371633,0.06537515616283673,0.9346248438371633,0.06537515616283673,-0.0036512628462552765,0.930973580990908,0.06902641900909201,-0.06959238984877673,0.06959238984877673,0.4213474859408797,-0.4213474859408797,NA,NA,0,0,0.04360035669754195,-0.04360035669754195,0.18770104725682868,-0.18770104725682868,-0.3437980793714698,0.3437980793714698,0.6500444136193803,-0.6500444136193803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,00-0029615,L.Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031040,K.Mack,OAK,00-0027877,D.Williams,OAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
3308,2017010700,HOU,OAK,HOU,home,OAK,OAK,40,2017-01-07,867,867,867,Half2,0,25,0,4,2,0,14:27,OAK 40,9,32,(14:27) (Shotgun) B.Osweiler pass short left to W.Fuller ran ob at OAK 21 for 19 yards (R.Nelson).,pass,19,1,0,1,0,0,0,short,left,6,13,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,7,20,7,13,20,7,13,0.02565454085411274,0.07055000437097227,3.828235551983513e-4,0.10728050350967605,0.3591068511411514,0.003308606759489866,0.43371666980939944,0,0,3.156575270817184,1.2420433183315325,18.055922554010582,-18.055922554010582,-1.7240135329619242,1.7240135329619242,16.94419435953393,-16.94419435953393,-0.45700110797770277,1.6990444263092352,-0.45700110797770277,1.6990444263092352,1.2858855358092907,-1.2858855358092907,6.605073333582382,-6.605073333582382,-9.469256625425604,9.469256625425604,20.291359980438124,-20.291359980438124,0.930973580990908,0.06902641900909201,0.930973580990908,0.06902641900909201,0.014989198541195847,0.9459627795321038,0.05403722046789616,-0.06959238984877673,0.06959238984877673,0.4363366844820755,-0.4363366844820755,-0.005109528648598594,0.02009872718979444,-0.005109528648598594,0.02009872718979444,0.038490828048943354,-0.038490828048943354,0.20779977444662312,-0.20779977444662312,-0.34890760802006837,0.34890760802006837,0.6701431408091747,-0.6701431408091747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0029682,B.Osweiler,00-0033127,W.Fuller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OAK,NA,00-0025408,NA,R.Nelson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
