play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
2452,2012010800,DEN,PIT,PIT,away,DEN,PIT,90,2012-01-08,574,1474,1474,Half2,0,16,0,3,2,0,09:34,PIT 10,13,7,(9:34) B.Roethlisberger pass short right to H.Miller to PIT 20 for 10 yards (D.Bruton).,pass,10,0,0,1,0,0,0,short,right,0,10,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.0063576191107028515,0.24136550257341582,0.01562705070071242,0.3744107891353532,0.14794252930549867,0.0035600614449005047,0.2107364477294167,0,0,-1.4501232881569306,0.8964304724550296,16.279650861367088,-16.279650861367088,-0.23501818299048793,0.23501818299048793,17.586681184470958,-17.586681184470958,-0.8680962047766869,1.7645266772317165,-0.8680962047766869,1.7645266772317165,18.68303498734083,-18.68303498734083,-9.571502970795905,9.571502970795905,16.241006158561962,-16.241006158561962,-0.5182460423391803,0.5182460423391803,0.0846449485703945,0.9153550514296055,0.9153550514296055,0.0846449485703945,0.0096102682043602,0.9057447832252453,0.0942552167747547,-0.010774129258964246,0.010774129258964246,0.4979848902770825,-0.4979848902770825,-0.009800581330224642,0.019410849534584843,-0.009800581330224642,0.019410849534584843,0.5184196372846162,-0.5184196372846162,-0.27612769285831956,0.27612769285831956,0.3488105567919701,-0.3488105567919701,0.09087129786923846,-0.09087129786923846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0023465,H.Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0027083,NA,D.Bruton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2476,2012010800,DEN,PIT,PIT,away,DEN,PIT,80,2012-01-08,534,1434,1434,Half2,0,16,0,3,3,0,08:54,PIT 20,3,10,(8:54) (Shotgun) B.Roethlisberger pass short left to A.Brown to PIT 23 for 3 yards (A.Goodman).,pass,3,1,0,1,0,0,0,short,left,2,1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.006480323978625962,0.22267207565891922,0.007945582205760558,0.33040673066475984,0.14173664315850384,0.0034917498939657614,0.28726689443946485,0,0,-0.553692815701901,1.2927007494163405,14.986950111950746,-14.986950111950746,-0.23501818299048793,0.23501818299048793,16.293980435054618,-16.293980435054618,-1.5189450499518111,2.8116457993681516,-1.5189450499518111,2.8116457993681516,20.20198003729264,-20.20198003729264,-12.383148770164055,12.383148770164055,17.759951208513773,-17.759951208513773,-3.3298918417073318,3.3298918417073318,0.0942552167747547,0.9057447832252453,0.9057447832252453,0.0942552167747547,0.015456848682406571,0.8902879345428387,0.10971206545716126,-0.010774129258964246,0.010774129258964246,0.48252804159467594,-0.48252804159467594,-0.01754996278866819,0.03300681147107476,-0.01754996278866819,0.03300681147107476,0.5359696000732843,-0.5359696000732843,-0.3091345043293943,0.3091345043293943,0.3663605195806383,-0.3663605195806383,0.0578644863981637,-0.0578644863981637,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0027793,A.Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0021194,NA,A.Goodman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2500,2012010800,DEN,PIT,PIT,away,DEN,PIT,77,2012-01-08,492,1392,1392,Half2,0,16,0,3,1,0,08:12,PIT 23,10,10,(8:12) B.Roethlisberger pass incomplete short right to M.Wallace (C.Bailey).,pass,0,0,0,1,0,0,0,short,right,-7,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.007331940018702804,0.16605993808116942,0.00508632081057085,0.25563308880701413,0.22666497116692993,0.0035538180163783065,0.33566992309923455,0,0,0.7390079337144395,-0.7702686613711691,15.757218773321915,-15.757218773321915,-0.23501818299048793,0.23501818299048793,17.064249096425787,-17.064249096425787,-1.4623056794314162,0.6920370180602471,0,0,20.20198003729264,-20.20198003729264,-12.383148770164055,12.383148770164055,19.22225688794519,-19.22225688794519,-4.021928859767579,4.021928859767579,0.10971206545716126,0.8902879345428387,0.8902879345428387,0.10971206545716126,-0.010189917111896443,0.9004778516547352,0.09952214834526482,-0.010774129258964246,0.010774129258964246,0.49271795870657237,-0.49271795870657237,-0.01863859960122448,0.008448682489328035,0,0,0.5359696000732843,-0.5359696000732843,-0.3091345043293943,0.3091345043293943,0.3849991191818628,-0.3849991191818628,0.04941580390883567,-0.04941580390883567,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0026901,M.Wallace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0000585,C.Bailey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2526,2012010800,DEN,PIT,PIT,away,DEN,PIT,77,2012-01-08,487,1387,1387,Half2,0,16,0,3,2,0,08:07,PIT 23,10,10,(8:07) B.Roethlisberger pass incomplete short middle to D.Johnson (D.Williams).,pass,0,0,0,1,0,0,0,short,middle,12,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.007644235578361074,0.1924838868956521,0.0063696431687626604,0.2967689598262306,0.20535786958625277,0.0038777010441156065,0.2874977039006253,0,0,-0.0312607276567296,-0.9867178646098644,16.743936637931778,-16.743936637931778,-0.23501818299048793,0.23501818299048793,18.050966961035652,-18.050966961035652,1.8843761255790716,-2.8710939901889363,0,0,20.20198003729264,-20.20198003729264,-12.383148770164055,12.383148770164055,17.33788076236612,-17.33788076236612,-1.1508348695786426,1.1508348695786426,0.09952214834526482,0.9004778516547352,0.9004778516547352,0.09952214834526482,-0.012029802484758781,0.912507654139494,0.08749234586050604,-0.010774129258964246,0.010774129258964246,0.5047477611913311,-0.5047477611913311,0.026130214812998764,-0.038160017297757545,0,0,0.5359696000732843,-0.5359696000732843,-0.3091345043293943,0.3091345043293943,0.358868904368864,-0.358868904368864,0.08757582120659321,-0.08757582120659321,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0026957,D.Johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0022780,D.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2559,2012010800,DEN,PIT,PIT,away,DEN,PIT,77,2012-01-08,481,1381,1381,Half2,0,16,0,3,3,0,08:01,PIT 23,10,28,(8:01) (Shotgun) B.Roethlisberger pass short right to E.Sanders pushed ob at PIT 41 for 18 yards (D.Bruton).,pass,18,1,0,1,0,0,0,short,right,12,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.00761491044472856,0.2309848545879289,0.007345546042624232,0.3513514196197262,0.1619701647680119,0.004383045028474459,0.23635005950850568,0,0,-1.017978592266594,3.378964551235285,13.364972086696495,-13.364972086696495,-0.23501818299048793,0.23501818299048793,14.672002409800367,-14.672002409800367,2.8724573247941345,0.5065072264411503,2.8724573247941345,0.5065072264411503,17.329522712498505,-17.329522712498505,-12.889655996605207,12.889655996605207,14.465423437571983,-14.465423437571983,-1.6573420960197929,1.6573420960197929,0.08749234586050604,0.912507654139494,0.912507654139494,0.08749234586050604,0.045111899382489565,0.8673957547570044,0.1326042452429956,-0.010774129258964246,0.010774129258964246,0.4596358618088416,-0.4596358618088416,0.03800736550173002,0.007104533880759545,0.03800736550173002,0.007104533880759545,0.4979622345715543,-0.4979622345715543,-0.31623903821015387,0.31623903821015387,0.320861538867134,-0.320861538867134,0.08047128732583367,-0.08047128732583367,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0027685,E.Sanders,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0027083,NA,D.Bruton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2583,2012010800,DEN,PIT,PIT,away,DEN,PIT,59,2012-01-08,439,1339,1339,Half2,0,16,0,3,1,0,07:19,PIT 41,10,46,(7:19) A.Brown left end to DEN 41 for 18 yards (Q.Carter).,run,18,0,0,0,0,0,0,NA,NA,NA,NA,left,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.006100609334212318,0.10829205795661075,0.0011171183032044083,0.16593178598444722,0.29065040199865294,0.0035377039240006352,0.4243703224988717,0,0,2.3609859589686906,1.2086359980720083,12.156336088624487,-12.156336088624487,-1.443654181062496,1.443654181062496,14.672002409800367,-14.672002409800367,NA,NA,0,0,17.329522712498505,-17.329522712498505,-12.889655996605207,12.889655996605207,14.465423437571983,-14.465423437571983,-1.6573420960197929,1.6573420960197929,0.1326042452429956,0.8673957547570044,0.8673957547570044,0.1326042452429956,0.020601461523287762,0.8467942932337166,0.15320570676628337,-0.03137559078225201,0.03137559078225201,0.4596358618088416,-0.4596358618088416,NA,NA,0,0,0.4979622345715543,-0.4979622345715543,-0.31623903821015387,0.31623903821015387,0.320861538867134,-0.320861538867134,0.08047128732583367,-0.08047128732583367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0027793,A.Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0028046,NA,Q.Carter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2604,2012010800,DEN,PIT,PIT,away,DEN,DEN,41,2012-01-08,392,1292,1292,Half2,0,16,0,3,1,0,06:32,DEN 41,10,48,(6:32) B.Roethlisberger pass short right to H.Miller to DEN 39 for 2 yards (D.Bruton).,pass,2,0,0,1,0,0,0,short,right,-4,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.004520603750799794,0.064443669509531,2.2391571134908132e-4,0.09830886875005163,0.3399722322698202,0.003213757725249469,0.48931695228319877,0,0,3.569621957040699,-0.31881454429567135,12.475150632920158,-12.475150632920158,-1.443654181062496,1.443654181062496,14.99081695409604,-14.99081695409604,-0.7828761450589257,0.4640616007632543,-0.7828761450589257,0.4640616007632543,18.11239885755743,-18.11239885755743,-13.35371759736846,13.35371759736846,15.248299582630908,-15.248299582630908,-2.121403696783047,2.121403696783047,0.15320570676628337,0.8467942932337167,0.8467942932337167,0.15320570676628337,-0.007908246638448219,0.8547025398721649,0.14529746012783515,-0.03137559078225201,0.03137559078225201,0.46754410844728983,-0.46754410844728983,-0.014994579341711611,0.007086332703263393,-0.014994579341711611,0.007086332703263393,0.5129568139132659,-0.5129568139132659,-0.3233253709134173,0.3233253709134173,0.3358561182088456,-0.3358561182088456,0.07338495462257028,-0.07338495462257028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0022924,B.Roethlisberger,00-0023465,H.Miller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0027083,NA,D.Bruton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2628,2012010800,DEN,PIT,PIT,away,DEN,DEN,39,2012-01-08,346,1246,1246,Half2,0,16,0,3,2,0,05:46,DEN 39,8,54,(5:46) I.Redman up the middle to DEN 33 for 6 yards (D.Williams).,run,6,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.005570950599147785,0.07044483341424698,3.5921888987298277e-4,0.10841666152077303,0.3669056042261905,0.0034117901428052963,0.4448909412069634,0,0,3.2508074127450275,0.15911846219244552,12.316032170727713,-12.316032170727713,-1.6027726432549416,1.6027726432549416,14.99081695409604,-14.99081695409604,NA,NA,0,0,18.11239885755743,-18.11239885755743,-13.35371759736846,13.35371759736846,15.248299582630908,-15.248299582630908,-2.121403696783047,2.121403696783047,0.14529746012783515,0.8547025398721648,0.8547025398721648,0.14529746012783515,0.001380637915864985,0.8533219019562999,0.14667809804370013,-0.03275622869811699,0.03275622869811699,0.46754410844728983,-0.46754410844728983,NA,NA,0,0,0.5129568139132659,-0.5129568139132659,-0.3233253709134173,0.3233253709134173,0.3358561182088456,-0.3358561182088456,0.07338495462257028,-0.07338495462257028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0026566,I.Redman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0022780,NA,D.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2649,2012010800,DEN,PIT,PIT,away,DEN,DEN,33,2012-01-08,302,1202,1202,Half2,0,16,0,3,3,0,05:02,DEN 33,2,87,"(5:02) I.Redman up the middle for 33 yards, TOUCHDOWN. The Replay Assistant challenged the runner broke the plane ruling, and the play was REVERSED. I.Redman up the middle to DEN 1 for 32 yards (A.Goodman).",run,32,0,0,0,0,0,0,NA,NA,NA,NA,middle,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,20,6,6,20,-14,6,20,-14,0.0059554465342198095,0.060850169045935584,2.913245163253237e-4,0.09421241076004876,0.4007059288672928,0.0030929844213703345,0.43489173585480756,0,0,3.409925874937473,3.0905321150539518,9.225500055673761,-9.225500055673761,-4.693304758308893,4.693304758308893,14.99081695409604,-14.99081695409604,NA,NA,0,0,18.11239885755743,-18.11239885755743,-13.35371759736846,13.35371759736846,15.248299582630908,-15.248299582630908,-2.121403696783047,2.121403696783047,0.14667809804370013,0.8533219019562999,0.8533219019562999,0.14667809804370013,0.07463703674804309,0.7786848652082567,0.22131513479174322,-0.10739326544616008,0.10739326544616008,0.46754410844728983,-0.46754410844728983,NA,NA,0,0,0.5129568139132659,-0.5129568139132659,-0.3233253709134173,0.3233253709134173,0.3358561182088456,-0.3358561182088456,0.07338495462257028,-0.07338495462257028,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0026566,I.Redman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,DEN,NA,00-0021194,NA,A.Goodman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2676,2012010800,DEN,PIT,PIT,away,DEN,DEN,1,2012-01-08,273,1173,1173,Half2,0,16,1,3,1,1,04:33,DEN 1,1,87,"(4:33) M.Wallace right end for 1 yard, TOUCHDOWN.",run,1,0,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,PIT,3,3,20,12,6,20,-14,12,20,-8,8.646770558212776e-4,0.0073547672744806985,7.100458187532151e-5,0.01019246508519018,0.06622907085240645,0.0023383524067707314,0.9129496627434555,0,0,6.500457989991425,0.49954201000857523,8.725958045665186,-8.725958045665186,-5.192846768317469,5.192846768317469,14.99081695409604,-14.99081695409604,NA,NA,0,0,18.11239885755743,-18.11239885755743,-13.35371759736846,13.35371759736846,15.248299582630908,-15.248299582630908,-2.121403696783047,2.121403696783047,0.22131513479174322,0.7786848652082567,0.7786848652082567,0.22131513479174322,0.014810618673590903,0.7638742465346658,0.23612575346533413,-0.12220388411975099,0.12220388411975099,0.46754410844728983,-0.46754410844728983,NA,NA,0,0,0.5129568139132659,-0.5129568139132659,-0.3233253709134173,0.3233253709134173,0.3358561182088456,-0.3358561182088456,0.07338495462257028,-0.07338495462257028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0026901,M.Wallace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
2694,2012010800,DEN,PIT,PIT,away,DEN,DEN,2,2012-01-08,269,1169,1169,Half2,0,16,1,3,NA,0,04:29,DEN 2,0,87,"S.Suisham extra point is GOOD, Center-G.Warren, Holder-J.Kapinos.",extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,good,NA,3,3,0,NA,NA,3,3,20,13,12,20,-8,13,20,-7,0,0,0,0,0,0,0,0.9907954004544309,0,0.9907954004544309,0.00920459954556907,8.716753446119617,-8.716753446119617,-5.192846768317469,5.192846768317469,14.99081695409604,-14.99081695409604,NA,NA,0,0,18.11239885755743,-18.11239885755743,-13.35371759736846,13.35371759736846,15.248299582630908,-15.248299582630908,-2.121403696783047,2.121403696783047,0.23612575346533413,0.7638742465346658,0.7638742465346658,0.23612575346533413,0.01610180746744841,0.7477724390672175,0.25222756093278254,-0.12220388411975099,0.12220388411975099,0.46754410844728983,-0.46754410844728983,NA,NA,0,0,0.5129568139132659,-0.5129568139132659,-0.3233253709134173,0.3233253709134173,0.3358561182088456,-0.3358561182088456,0.07338495462257028,-0.07338495462257028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,S.Suisham,00-0023001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
