GameID,date,home,away,homescore,awayscore,Season
2010090900,2010-09-09,NO,MIN,14,9,2010
2010091200,2010-09-12,TB,CLE,17,14,2010
2010091209,2010-09-12,PIT,ATL,15,9,2010
2010091207,2010-09-12,CHI,DET,19,14,2010
2010091206,2010-09-12,NYG,CAR,31,18,2010
2010091205,2010-09-12,TEN,OAK,38,13,2010
2010091204,2010-09-12,JAC,DEN,24,17,2010
2010091201,2010-09-12,BUF,MIA,10,15,2010
2010091202,2010-09-12,NE,CIN,38,24,2010
2010091203,2010-09-12,HOU,IND,34,24,2010
2010091210,2010-09-12,PHI,GB,20,27,2010
2010091208,2010-09-12,STL,ARI,13,17,2010
2010091211,2010-09-12,SEA,SF,31,6,2010
2010091212,2010-09-12,WAS,DAL,13,7,2010
2010091300,2010-09-13,NYJ,BAL,9,10,2010
2010091301,2010-09-13,KC,SD,21,14,2010
2010091901,2010-09-19,GB,BUF,34,7,2010
2010091912,2010-09-19,CIN,BAL,15,10,2010
2010091908,2010-09-19,CAR,TB,7,20,2010
2010091907,2010-09-19,ATL,ARI,41,7,2010
2010091906,2010-09-19,DET,PHI,32,35,2010
2010091905,2010-09-19,DAL,CHI,20,27,2010
2010091904,2010-09-19,TEN,PIT,11,19,2010
2010091902,2010-09-19,MIN,MIA,10,14,2010
2010091903,2010-09-19,CLE,KC,14,16,2010
2010091910,2010-09-19,OAK,STL,16,14,2010
2010091909,2010-09-19,DEN,SEA,31,14,2010
2010091911,2010-09-19,NYJ,NE,28,14,2010
2010091913,2010-09-19,SD,JAC,38,13,2010
2010091900,2010-09-19,WAS,HOU,27,30,2010
2010091914,2010-09-19,IND,NYG,38,14,2010
2010092000,2010-09-20,SF,NO,22,25,2010
2010092600,2010-09-26,NYG,TEN,10,29,2010
2010092601,2010-09-26,CAR,CIN,7,20,2010
2010092602,2010-09-26,TB,PIT,13,38,2010
2010092603,2010-09-26,NE,BUF,38,30,2010
2010092608,2010-09-26,HOU,DAL,13,27,2010
2010092605,2010-09-26,MIN,DET,24,10,2010
2010092606,2010-09-26,NO,ATL,24,27,2010
2010092609,2010-09-26,KC,SF,31,10,2010
2010092604,2010-09-26,BAL,CLE,24,17,2010
2010092607,2010-09-26,STL,WAS,30,16,2010
2010092610,2010-09-26,JAC,PHI,3,28,2010
2010092611,2010-09-26,DEN,IND,13,27,2010
2010092612,2010-09-26,ARI,OAK,24,23,2010
2010092613,2010-09-26,SEA,SD,27,20,2010
2010092614,2010-09-26,MIA,NYJ,23,31,2010
2010092700,2010-09-27,CHI,GB,20,17,2010
2010100300,2010-10-03,BUF,NYJ,14,38,2010
2010100301,2010-10-03,CLE,CIN,23,20,2010
2010100302,2010-10-03,PIT,BAL,14,17,2010
2010100303,2010-10-03,TEN,DEN,20,26,2010
2010100304,2010-10-03,GB,DET,28,26,2010
2010100305,2010-10-03,ATL,SF,16,14,2010
2010100306,2010-10-03,NO,CAR,16,14,2010
2010100307,2010-10-03,STL,SEA,20,3,2010
2010100308,2010-10-03,JAC,IND,31,28,2010
2010100309,2010-10-03,OAK,HOU,24,31,2010
2010100310,2010-10-03,PHI,WAS,12,17,2010
2010100311,2010-10-03,SD,ARI,41,10,2010
2010100312,2010-10-03,NYG,CHI,17,3,2010
2010100400,2010-10-04,MIA,NE,14,41,2010
2010101000,2010-10-10,BUF,JAC,26,36,2010
2010101001,2010-10-10,BAL,DEN,31,17,2010
2010101002,2010-10-10,IND,KC,19,9,2010
2010101003,2010-10-10,WAS,GB,16,13,2010
2010101004,2010-10-10,DET,STL,44,6,2010
2010101005,2010-10-10,CAR,CHI,6,23,2010
2010101006,2010-10-10,CIN,TB,21,24,2010
2010101008,2010-10-10,HOU,NYG,10,34,2010
2010101007,2010-10-10,CLE,ATL,10,20,2010
2010101009,2010-10-10,ARI,NO,30,20,2010
2010101010,2010-10-10,DAL,TEN,27,34,2010
2010101011,2010-10-10,OAK,SD,35,27,2010
2010101012,2010-10-10,SF,PHI,24,27,2010
2010101100,2010-10-11,NYJ,MIN,29,20,2010
2010101700,2010-10-17,GB,MIA,20,23,2010
2010101701,2010-10-17,STL,SD,20,17,2010
2010101702,2010-10-17,NE,BAL,23,20,2010
2010101703,2010-10-17,PIT,CLE,28,10,2010
2010101704,2010-10-17,HOU,KC,35,31,2010
2010101705,2010-10-17,NYG,DET,28,20,2010
2010101706,2010-10-17,PHI,ATL,31,17,2010
2010101708,2010-10-17,TB,NO,6,31,2010
2010101707,2010-10-17,CHI,SEA,20,23,2010
2010101709,2010-10-17,DEN,NYJ,20,24,2010
2010101710,2010-10-17,SF,OAK,17,9,2010
2010101711,2010-10-17,MIN,DAL,24,21,2010
2010101712,2010-10-17,WAS,IND,24,27,2010
2010101800,2010-10-18,JAC,TEN,3,30,2010
2010102400,2010-10-24,ATL,CIN,39,32,2010
2010102401,2010-10-24,MIA,PIT,22,23,2010
2010102402,2010-10-24,BAL,BUF,37,34,2010
2010102403,2010-10-24,KC,JAC,42,20,2010
2010102404,2010-10-24,NO,CLE,17,30,2010
2010102405,2010-10-24,CHI,WAS,14,17,2010
2010102406,2010-10-24,CAR,SF,23,20,2010
2010102408,2010-10-24,TEN,PHI,37,19,2010
2010102407,2010-10-24,TB,STL,18,17,2010
2010102409,2010-10-24,SEA,ARI,22,10,2010
2010102410,2010-10-24,SD,NE,20,23,2010
2010102411,2010-10-24,DEN,OAK,14,59,2010
2010102412,2010-10-24,GB,MIN,28,24,2010
2010102500,2010-10-25,DAL,NYG,35,41,2010
2010103100,2010-10-31,SF,DEN,24,16,2010
2010103101,2010-10-31,DAL,JAC,17,35,2010
2010103102,2010-10-31,CIN,MIA,14,22,2010
2010103103,2010-10-31,KC,BUF,13,10,2010
2010103104,2010-10-31,DET,WAS,37,25,2010
2010103105,2010-10-31,STL,CAR,20,10,2010
