GameID,date,home,away,homescore,awayscore,Season
2017100106,2017-10-01,MIN,DET,7,14,2017
2017100101,2017-10-01,ATL,BUF,17,23,2017
2017100102,2017-10-01,BAL,PIT,9,26,2017
2017100103,2017-10-01,CLE,CIN,7,31,2017
2017100104,2017-10-01,DAL,LA,30,35,2017
2017100110,2017-10-01,LAC,PHI,24,26,2017
2017100111,2017-10-01,TB,NYG,25,23,2017
2017100109,2017-10-01,ARI,SF,18,15,2017
2017100112,2017-10-01,DEN,OAK,16,10,2017
2017100113,2017-10-01,SEA,IND,46,18,2017
2017100200,2017-10-02,KC,WAS,29,20,2017
2017100500,2017-10-05,TB,NE,14,19,2017
2017100801,2017-10-08,CLE,NYJ,14,17,2017
2017100802,2017-10-08,DET,CAR,24,27,2017
2017100803,2017-10-08,IND,SF,26,23,2017
2017100804,2017-10-08,MIA,TEN,16,10,2017
2017100800,2017-10-08,CIN,BUF,20,16,2017
2017100805,2017-10-08,NYG,LAC,22,27,2017
2017100807,2017-10-08,PIT,JAX,9,30,2017
2017100806,2017-10-08,PHI,ARI,34,7,2017
2017100808,2017-10-08,LA,SEA,10,16,2017
2017100809,2017-10-08,OAK,BAL,17,30,2017
2017100810,2017-10-08,DAL,GB,31,35,2017
2017100811,2017-10-08,HOU,KC,34,42,2017
2017100900,2017-10-09,CHI,MIN,17,20,2017
2017101200,2017-10-12,CAR,PHI,23,28,2017
2017101501,2017-10-15,BAL,CHI,24,27,2017
2017101502,2017-10-15,HOU,CLE,33,17,2017
2017101503,2017-10-15,MIN,GB,23,10,2017
2017101504,2017-10-15,NO,DET,52,38,2017
2017101500,2017-10-15,ATL,MIA,17,20,2017
2017101505,2017-10-15,NYJ,NE,17,24,2017
2017101506,2017-10-15,WAS,SF,26,24,2017
2017101507,2017-10-15,ARI,TB,38,33,2017
2017101508,2017-10-15,JAX,LA,17,27,2017
2017101509,2017-10-15,KC,PIT,13,19,2017
2017101510,2017-10-15,OAK,LAC,16,17,2017
2017101511,2017-10-15,DEN,NYG,10,23,2017
2017101600,2017-10-16,TEN,IND,36,22,2017
2017101900,2017-10-19,OAK,KC,31,30,2017
2017102200,2017-10-22,BUF,TB,30,27,2017
2017102207,2017-10-22,MIN,BAL,24,16,2017
2017102206,2017-10-22,MIA,NYJ,31,28,2017
2017102205,2017-10-22,LA,ARI,33,0,2017
2017102204,2017-10-22,IND,JAX,0,27,2017
2017102203,2017-10-22,GB,NO,17,26,2017
2017102201,2017-10-22,CHI,CAR,17,3,2017
2017102202,2017-10-22,CLE,TEN,9,12,2017
2017102209,2017-10-22,SF,DAL,10,40,2017
2017102210,2017-10-22,LAC,DEN,21,0,2017
2017102208,2017-10-22,PIT,CIN,29,14,2017
2017102211,2017-10-22,NYG,SEA,7,24,2017
2017102212,2017-10-22,NE,ATL,23,7,2017
2017102300,2017-10-23,PHI,WAS,34,24,2017
2017102600,2017-10-26,BAL,MIA,40,0,2017
2017102900,2017-10-29,CLE,MIN,16,33,2017
2017102905,2017-10-29,NYJ,ATL,20,25,2017
2017102907,2017-10-29,TB,CAR,3,17,2017
2017102906,2017-10-29,PHI,SF,33,10,2017
2017102904,2017-10-29,NO,CHI,20,12,2017
2017102903,2017-10-29,NE,LAC,21,13,2017
2017102901,2017-10-29,BUF,OAK,34,14,2017
2017102902,2017-10-29,CIN,IND,24,23,2017
2017102908,2017-10-29,SEA,HOU,41,38,2017
2017102909,2017-10-29,WAS,DAL,19,33,2017
2017102910,2017-10-29,DET,PIT,15,20,2017
2017103000,2017-10-30,KC,DEN,29,19,2017
2017110200,2017-11-02,NYJ,BUF,34,21,2017
2017110501,2017-11-05,HOU,IND,14,20,2017
2017110502,2017-11-05,JAX,CIN,23,7,2017
2017110503,2017-11-05,NO,TB,30,10,2017
2017110504,2017-11-05,NYG,LA,17,51,2017
2017110500,2017-11-05,CAR,ATL,20,17,2017
2017110505,2017-11-05,PHI,DEN,51,23,2017
2017110506,2017-11-05,TEN,BAL,23,20,2017
2017110507,2017-11-05,SF,ARI,10,20,2017
2017110508,2017-11-05,SEA,WAS,14,17,2017
2017110509,2017-11-05,DAL,KC,28,17,2017
2017110510,2017-11-05,MIA,OAK,24,27,2017
2017110600,2017-11-06,GB,DET,17,30,2017
2017110900,2017-11-09,ARI,SEA,16,22,2017
2017111201,2017-11-12,CHI,GB,16,23,2017
2017111202,2017-11-12,DET,CLE,38,24,2017
2017111203,2017-11-12,IND,PIT,17,20,2017
2017111204,2017-11-12,JAX,LAC,20,17,2017
2017111200,2017-11-12,BUF,NO,10,47,2017
2017111205,2017-11-12,TB,NYJ,15,10,2017
2017111207,2017-11-12,WAS,MIN,30,38,2017
2017111206,2017-11-12,TEN,CIN,24,20,2017
2017111208,2017-11-12,LA,HOU,33,7,2017
2017111209,2017-11-12,ATL,DAL,27,7,2017
2017111210,2017-11-12,SF,NYG,31,21,2017
2017111211,2017-11-12,DEN,NE,16,41,2017
2017111300,2017-11-13,CAR,MIA,45,21,2017
2017111600,2017-11-16,PIT,TEN,40,17,2017
2017111900,2017-11-19,CHI,DET,24,27,2017
2017111901,2017-11-19,CLE,JAX,7,19,2017
2017111902,2017-11-19,GB,BAL,0,23,2017
2017111903,2017-11-19,HOU,ARI,31,21,2017
2017111911,2017-11-19,MIA,TB,20,30,2017
2017111904,2017-11-19,MIN,LA,24,7,2017
2017111906,2017-11-19,NYG,KC,12,9,2017
2017111905,2017-11-19,NO,WAS,34,31,2017
2017111907,2017-11-19,LAC,BUF,54,24,2017
2017111908,2017-11-19,DEN,CIN,17,20,2017
2017111909,2017-11-19,OAK,NE,8,33,2017
2017111910,2017-11-19,DAL,PHI,9,37,2017
2017112000,2017-11-20,SEA,ATL,31,34,2017
2017112300,2017-11-23,DET,MIN,23,30,2017
2017112301,2017-11-23,DAL,LAC,6,28,2017
2017112302,2017-11-23,WAS,NYG,20,10,2017
2017112603,2017-11-26,KC,BUF,10,16,2017
2017112602,2017-11-26,IND,TEN,16,20,2017
2017112601,2017-11-26,CIN,CLE,30,16,2017
2017112600,2017-11-26,ATL,TB,34,20,2017
2017112604,2017-11-26,NE,MIA,35,17,2017
2017112606,2017-11-26,PHI,CHI,31,3,2017
2017112605,2017-11-26,NYJ,CAR,27,35,2017
2017112608,2017-11-26,SF,SEA,13,24,2017
2017112607,2017-11-26,LA,NO,26,20,2017
2017112609,2017-11-26,ARI,JAX,27,24,2017
2017112610,2017-11-26,OAK,DEN,21,14,2017
2017112611,2017-11-26,PIT,GB,31,28,2017
2017112700,2017-11-27,BAL,HOU,23,16,2017
2017113000,2017-11-30,DAL,WAS,38,14,2017
2017120300,2017-12-03,ATL,MIN,9,14,2017
2017120309,2017-12-03,TEN,HOU,24,13,2017
2017120308,2017-12-03,NYJ,KC,38,31,2017
2017120306,2017-12-03,MIA,DEN,35,9,2017
2017120305,2017-12-03,JAX,IND,30,10,2017
2017120304,2017-12-03,GB,TB,26,20,2017
2017120301,2017-12-03,BAL,DET,44,20,2017
2017120302,2017-12-03,BUF,NE,3,23,2017
2017120303,2017-12-03,CHI,SF,14,15,2017
2017120310,2017-12-03,LAC,CLE,19,10,2017
2017120312,2017-12-03,OAK,NYG,24,17,2017
2017120307,2017-12-03,NO,CAR,31,21,2017
2017120311,2017-12-03,ARI,LA,16,32,2017
2017120313,2017-12-03,SEA,PHI,24,10,2017
2017120400,2017-12-04,CIN,PIT,20,23,2017
2017120700,2017-12-07,ATL,NO,20,17,2017
2017121000,2017-12-10,BUF,IND,13,7,2017
2017121012,2017-12-10,NYG,DAL,10,30,2017
2017121007,2017-12-10,TB,DET,21,24,2017
2017121006,2017-12-10,KC,OAK,26,15,2017
2017121004,2017-12-10,HOU,SF,16,26,2017
2017121003,2017-12-10,CLE,GB,21,27,2017
2017121002,2017-12-10,CIN,CHI,7,33,2017
2017121001,2017-12-10,CAR,MIN,31,24,2017
2017121010,2017-12-10,LAC,WAS,30,13,2017
2017121009,2017-12-10,DEN,NYJ,23,0,2017
2017121008,2017-12-10,ARI,TEN,12,7,2017
2017121011,2017-12-10,LA,PHI,35,43,2017
2017121005,2017-12-10,JAX,SEA,30,24,2017
2017121013,2017-12-10,PIT,BAL,39,38,2017
2017121100,2017-12-11,MIA,NE,27,20,2017
2017121400,2017-12-14,IND,DEN,13,25,2017
2017121600,2017-12-16,DET,CHI,20,10,2017
2017121601,2017-12-16,KC,LAC,30,13,2017
2017121703,2017-12-17,JAX,HOU,45,7,2017
2017121702,2017-12-17,CLE,BAL,10,27,2017
2017121701,2017-12-17,CAR,GB,31,24,2017
2017121700,2017-12-17,BUF,MIA,24,16,2017
2017121704,2017-12-17,MIN,CIN,34,7,2017
2017121707,2017-12-17,WAS,ARI,20,15,2017
2017121706,2017-12-17,NYG,PHI,29,34,2017
2017121705,2017-12-17,NO,NYJ,31,19,2017
2017121708,2017-12-17,SEA,LA,7,42,2017
2017121710,2017-12-17,SF,TEN,25,23,2017
2017121709,2017-12-17,PIT,NE,24,27,2017
2017121711,2017-12-17,OAK,DAL,17,20,2017
2017121800,2017-12-18,TB,ATL,21,24,2017
2017122300,2017-12-23,BAL,IND,23,16,2017
2017122301,2017-12-23,GB,MIN,0,16,2017
2017122402,2017-12-24,CIN,DET,26,17,2017
2017122403,2017-12-24,KC,MIA,29,13,2017
2017122404,2017-12-24,NE,BUF,37,16,2017
2017122401,2017-12-24,CHI,CLE,20,3,2017
2017122400,2017-12-24,CAR,TB,22,19,2017
2017122405,2017-12-24,NO,ATL,23,13,2017
2017122408,2017-12-24,WAS,DEN,27,11,2017
2017122407,2017-12-24,TEN,LA,23,27,2017
2017122406,2017-12-24,NYJ,LAC,7,14,2017
2017122409,2017-12-24,SF,JAX,44,33,2017
2017122411,2017-12-24,DAL,SEA,12,21,2017
2017122410,2017-12-24,ARI,NYG,23,0,2017
2017122500,2017-12-25,HOU,PIT,6,34,2017
2017122501,2017-12-25,PHI,OAK,19,10,2017
2017123107,2017-12-31,NYG,WAS,18,10,2017
2017123106,2017-12-31,NE,NYJ,26,6,2017
2017123105,2017-12-31,MIN,CHI,23,10,2017
2017123102,2017-12-31,DET,GB,35,11,2017
2017123103,2017-12-31,IND,HOU,22,13,2017
2017123109,2017-12-31,PIT,CLE,28,24,2017
2017123108,2017-12-31,PHI,DAL,0,6,2017
2017123114,2017-12-31,LA,SF,13,34,2017
2017123113,2017-12-31,LAC,OAK,30,10,2017
2017123112,2017-12-31,DEN,KC,24,27,2017
2017123111,2017-12-31,TEN,JAX,15,10,2017
2017123110,2017-12-31,TB,NO,31,24,2017
2017123104,2017-12-31,MIA,BUF,16,22,2017
2017123115,2017-12-31,SEA,ARI,24,26,2017
2017123100,2017-12-31,ATL,CAR,22,10,2017
2017123101,2017-12-31,BAL,CIN,27,31,2017
