Season,Rusher_ID,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2009,00-0024204,F.Jackson,238,110,2.1636363636363636,1082,4.546218487394958,9.836363636363636,2,3,1.5,-32.20428059288086,0.3739495798319328,-0.1353121033314322,0.3841681972107803,0.012605042016806723,0.008403361344537815,0.01818181818181818,0.02727272727272727,-0.29276618720800784,-0.3242438053758233,-0.00294767095796203,0.3739495798319328,-0.0013623689301505181,0.45372031305322963,-1.142118540688196,-0.004798817397849563,-0.010382895824438146
2009,00-0023500,F.Gore,229,118,1.9406779661016949,1120,4.890829694323144,9.491525423728813,3,10,3.3333333333333335,-17.694841373816544,0.30131004366812225,-0.07727004966732115,0.45197054716229534,0.043668122270742356,0.013100436681222707,0.025423728813559324,0.0847457627118644,-0.14995628282895376,0.04600485555668098,3.898716572600083e-4,0.3537117903930131,2.0089456574969863e-4,0.504658308903689,3.229605060356256,0.014103078866184523,0.02736953440979878
2009,00-0023545,B.Jacobs,224,101,2.217821782178218,838,3.7410714285714284,8.297029702970297,2,6,3,-31.86452161014397,0.32589285714285715,-0.14225232861671416,0.39599381980314224,0.026785714285714284,0.008928571428571428,0.019801980198019802,0.0594059405940594,-0.3154903129717225,-0.6538534542260372,-0.006473796576495419,0.3392857142857143,-0.002918988634937666,0.41642627615848876,-2.2671891352091635,-0.010121380067898051,-0.022447417180288746
2009,00-0020536,L.Tomlinson,223,98,2.2755102040816326,733,3.286995515695067,7.479591836734694,1,12,12,-28.110853285384138,0.31390134529147984,-0.12605763805104994,0.3898947583766835,0.053811659192825115,0.004484304932735426,0.01020408163265306,0.12244897959183673,-0.28684544168759324,-0.2268201453691139,-0.0023144912792766727,0.3542600896860987,-0.001017130696722484,0.46214705699558745,0.5074265392202703,0.002275455332826324,0.005177821828778268
2009,00-0026153,J.Stewart,221,111,1.990990990990991,1180,5.339366515837104,10.63063063063063,3,10,3.3333333333333335,15.633467214130334,0.4072398190045249,0.07073967065217346,0.5461609343706432,0.04524886877828054,0.013574660633484163,0.02702702702702703,0.09009009009009009,0.14084204697414715,0.8165944770262092,0.007356707000236119,0.46153846153846156,0.003694997633602757,0.5895343171182522,3.911566236349275,0.017699394734612104,0.03523933546260608
2009,00-0024245,J.Addai,219,97,2.2577319587628866,829,3.7853881278538815,8.54639175257732,1,10,10,-7.996232642148445,0.3698630136986301,-0.03651247781802943,0.4705212745650627,0.045662100456621,0.0045662100456621,0.010309278350515464,0.10309278350515463,-0.08243538806338603,0.4527400061498613,0.0046674227438130034,0.4292237442922374,0.002067305964154618,0.5536816125959257,0.8582220682908245,0.003918822229638468,0.0088476501885652
2009,00-0026204,K.Smith,217,108,2.009259259259259,750,3.456221198156682,6.944444444444445,3,4,1.3333333333333333,-30.361969174046504,0.3456221198156682,-0.139916908636159,0.3939625037953251,0.018433179723502304,0.013824884792626729,0.027777777777777776,0.037037037037037035,-0.28112934420413427,-0.8427522852125497,-0.007803261900116202,0.34101382488479265,-0.0038836510839288007,0.38791078476607943,-1.0560364716005997,-0.004866527518896773,-0.00977811547778333
2009,00-0024242,D.Williams,216,104,2.076923076923077,1118,5.175925925925926,10.75,3,8,2.6666666666666665,-5.010937749821886,0.3611111111111111,-0.023198785878805025,0.4871760496327267,0.037037037037037035,0.013888888888888888,0.028846153846153848,0.07692307692307693,-0.048182093748287365,0.9189330679529557,0.008835894884163035,0.4212962962962963,0.004254319759041462,0.5849831074459753,3.589561118242179,0.016618338510380457,0.03451501075232864
2009,00-0023544,M.Barber,214,102,2.0980392156862746,932,4.355140186915888,9.137254901960784,1,7,7,-16.504005948280135,0.411214953271028,-0.07712152312280436,0.4419319143119668,0.03271028037383177,0.004672897196261682,0.00980392156862745,0.06862745098039216,-0.16180397988509937,0.2214447506903557,0.002171026967552507,0.4766355140186916,0.0010347885546278305,0.5296134521024518,-0.3812784121260103,-0.0017816748230187398,-0.0037380236482942187
2009,00-0023440,C.Williams,209,97,2.154639175257732,816,3.9043062200956937,8.412371134020619,1,4,4,-24.571441923659656,0.3397129186602871,-0.11756670776870648,0.408982424335704,0.019138755980861243,0.004784688995215311,0.010309278350515464,0.041237113402061855,-0.2533138342645325,-0.14116032442474635,-0.0014552610765437768,0.3588516746411483,-6.754082508361069e-4,0.4835588191244573,1.2933854469590917,0.006188447114636802,0.013333870587207131
2009,00-0024236,L.Maroney,194,87,2.2298850574712645,757,3.902061855670103,8.701149425287356,3,9,3,-13.299518989807925,0.4020618556701031,-0.06855422159694807,0.44970923848914607,0.04639175257731959,0.015463917525773196,0.034482758620689655,0.10344827586206896,-0.15286803436560834,-0.05836031749546697,-6.70808247074333e-4,0.4587628865979381,-3.0082637884261323e-4,0.49079100360946354,-0.8871143501809942,-0.004572754382376258,-0.01019671666874706
2009,00-0024359,J.Harrison,194,81,2.3950617283950617,875,4.510309278350515,10.802469135802468,2,6,3,-14.978693952018906,0.3402061855670103,-0.0772097626392727,0.4441371460181634,0.030927835051546393,0.010309278350515464,0.024691358024691357,0.07407407407407407,-0.18492214755578895,0.018019961818212398,2.224686644223753e-4,0.37628865979381443,9.288640112480617e-5,0.50243767341634,-0.9254596304410228,-0.004770410466190839,-0.011425427536308923
2009,00-0026213,J.Charles,190,97,1.958762886597938,1120,5.894736842105263,11.54639175257732,2,8,4,16.832250322402594,0.43157894736842106,0.08859079117053997,0.5524543322872045,0.042105263157894736,0.010526315789473684,0.020618556701030927,0.08247422680412371,0.173528353839202,0.8143515122497762,0.008395376414946146,0.43157894736842106,0.004286060590788295,0.5846670533503587,4.349432638530579,0.02289175072910831,0.044839511737428644
2009,00-0021976,L.Johnson,178,80,2.225,565,3.1741573033707864,7.0625,2,0,0,-43.81320655228731,0.2752808988764045,-0.24614160984431074,0.3053271479658092,0,0.011235955056179775,0.025,0,-0.5476650819035914,-0.7773932951802732,-0.009717416189753416,0.3202247191011236,-0.004367378062810524,0.34088180794015444,-0.650111649757225,-0.0036523126390855336,-0.008126395621965312
2009,00-0022821,M.Turner,178,73,2.4383561643835616,911,5.117977528089888,12.479452054794521,4,10,2.5,-2.1072717498709856,0.3539325842696629,-0.011838605336353851,0.49195908412309347,0.056179775280898875,0.02247191011235955,0.0547945205479452,0.136986301369863,-0.028866736299602545,0.26536078729970103,0.0036350792780780964,0.38764044943820225,0.0014907909398859608,0.5410426582054066,1.2188453536983455,0.006847445807294076,0.016696511694497883
2009,00-0022840,J.Jones,177,84,2.107142857142857,673,3.8022598870056497,8.011904761904763,0,2,Inf,-28.06052820799605,0.3502824858757062,-0.15853405767229406,0.37173468440535584,0.011299435028248588,0,0,0.023809523809523808,-0.33405390723804823,-0.4643257609438846,-0.00552768763028434,0.3502824858757062,-0.002623309383863755,0.41095014254733675,-0.34808084847750653,-0.0019665584659746133,-0.004143819624732221
2009,00-0027007,C.Wells,176,99,1.7777777777777777,822,4.670454545454546,8.303030303030303,4,7,1.75,-6.950050017975535,0.3693181818181818,-0.03948892055667918,0.47303720439391506,0.03977272727272727,0.022727272727272728,0.04040404040404041,0.0707070707070707,-0.07020252543409632,0.3220396568899887,0.003252925827171603,0.4375,0.0018297707777840267,0.5534104150603371,1.0956496302743284,0.0062252819901950475,0.011067167982568973
2009,00-0024011,M.Bell,172,83,2.072289156626506,651,3.7848837209302326,7.8433734939759034,2,6,3,-26.865776914577932,0.3546511627906977,-0.15619637741033682,0.37989710827039186,0.03488372093023256,0.011627906976744186,0.024096385542168676,0.07228915662650602,-0.32368405921178234,0.005578765835177281,6.72140462069552e-5,0.47093023255813954,3.2434685088240005e-5,0.5013369761042409,-0.859078283850667,-0.0049946411851782965,-0.010350340769285144
2009,00-0025637,A.Bradshaw,163,84,1.9404761904761905,778,4.773006134969325,9.261904761904763,3,7,2.3333333333333335,-7.655480713045797,0.38650306748466257,-0.046966139343839246,0.46869096890095313,0.04294478527607362,0.018404907975460124,0.03571428571428571,0.08333333333333333,-0.09113667515530711,-0.3994344365507756,-0.00475517186369971,0.4233128834355828,-0.00245051801564893,0.43279383840053964,-0.6357222966907389,-0.0039001367895137354,-0.007568122579651653
2009,00-0027029,L.McCoy,155,92,1.684782608695652,636,4.103225806451613,6.913043478260869,3,4,1.3333333333333333,-19.294272924510956,0.3161290322580645,-0.1244791801581352,0.40086698139031857,0.025806451612903226,0.01935483870967742,0.03260869565217391,0.043478260869565216,-0.20972035787511908,-0.11947741562938327,-0.0012986675611889487,0.3870967741935484,-7.708220363186018e-4,0.4723450789697022,-0.16197082087975215,-0.0010449730379338848,-0.0017605524008668712
2009,00-0023437,R.Brown,147,60,2.45,648,4.408163265306122,10.8,1,8,8,5.480648101729687,0.42857142857142855,0.03728332041992984,0.5296570647424744,0.05442176870748299,0.006802721088435374,0.016666666666666666,0.13333333333333333,0.09134413502882813,-0.03346309148943745,-5.577181914906242e-4,0.3877551020408163,-2.2764007815943843e-4,0.4932149724546831,0.723238202736446,0.00491998777371732,0.012053970045607433
2009,00-0024813,P.Thomas,147,75,1.96,793,5.394557823129252,10.573333333333334,1,6,6,10.076598134100696,0.43537414965986393,0.06854828662653534,0.5464773694548811,0.04081632653061224,0.006802721088435374,0.013333333333333334,0.08,0.13435464178800927,0.34100671803296156,0.004546756240439488,0.5034013605442177,0.002319773592060963,0.5590985322993219,0.25125042133916076,0.001709186539722182,0.003350005617855477
2009,00-0019693,J.Lewis,143,71,2.0140845070422535,499,3.4895104895104896,7.028169014084507,0,0,NaN,-26.648539986247187,0.26573426573426573,-0.18635342647725306,0.3285753670740035,0,0,0,0,-0.37533154910207306,-0.29712683533245804,-0.004184885004682508,0.2937062937062937,-0.002077810037289916,0.435781333748813,0.009348497769289189,6.537411027474957e-5,1.316689826660449e-4
2009,00-0026289,T.Hightower,143,89,1.6067415730337078,599,4.188811188811189,6.730337078651686,5,8,1.6,-31.343677672100235,0.34965034965034963,-0.21918655714755408,0.36839664737242067,0.055944055944055944,0.03496503496503497,0.056179775280898875,0.0898876404494382,-0.35217615361910376,-0.7819352632531467,-0.008785789474754457,0.3706293706293706,-0.005468078764008019,0.36487112371998387,-2.3060246691527526,-0.016126046637431838,-0.025910389541042165
2009,00-0025631,J.Snelling,142,60,2.3666666666666667,613,4.316901408450704,10.216666666666667,1,4,4,-6.517681452656439,0.38028169014084506,-0.04589916515955239,0.4649631212243234,0.028169014084507043,0.007042253521126761,0.016666666666666666,0.06666666666666667,-0.10862802421094066,0.030003641732695797,5.0006069554493e-4,0.4154929577464789,2.112932516387028e-4,0.5052950667592971,-0.16655803073156514,-0.0011729438783913038,-0.002775967178859419
2009,00-0026229,S.Slaton,131,70,1.8714285714285714,457,3.4885496183206106,6.5285714285714285,7,3,0.42857142857142855,-41.077657252276104,0.2748091603053435,-0.31356990268913054,0.29004496747544867,0.022900763358778626,0.05343511450381679,0.1,0.04285714285714286,-0.5868236750325158,-0.8325247458143942,-0.011893210654491346,0.32061068702290074,-0.006355150731407589,0.3393708406141191,-1.6938889129752697,-0.01293044971736847,-0.024198413042503853
2009,00-0022093,J.Fargas,129,70,1.8428571428571427,491,3.806201550387597,7.014285714285714,1,3,3,-16.74915964999014,0.3023255813953488,-0.12983844689914836,0.38925250027131353,0.023255813953488372,0.007751937984496124,0.014285714285714285,0.04285714285714286,-0.23927370928557343,-0.29611675125395204,-0.004230239303627886,0.3178294573643411,-0.002295478691891101,0.4252724750689504,0.16959162839828545,0.0013146637860332205,0.002422737548546935
2009,00-0021179,C.Portis,123,63,1.9523809523809523,500,4.065040650406504,7.936507936507937,1,1,1,-18.390353181695524,0.3008130081300813,-0.1495150665178498,0.3820125587806811,0.008130081300813009,0.008130081300813009,0.015873015873015872,0.015873015873015872,-0.291910367963421,-0.5364817046257926,-0.008515582613107819,0.3089430894308943,-0.004361639875006444,0.39661487829761544,-0.07043407097963947,-5.72634723411703e-4,-0.0011180011266609439
2009,00-0025487,M.Bush,123,66,1.8636363636363635,591,4.804878048780488,8.954545454545455,1,3,3,-8.607834071833672,0.3902439024390244,-0.06998239082791603,0.4483582653388749,0.024390243902439025,0.008130081300813009,0.015151515151515152,0.045454545454545456,-0.13042172836111623,-0.1955305525313148,-0.0029625841292623455,0.3902439024390244,-0.001589679288872478,0.45840842121029957,-0.5738459163542348,-0.00466541395409947,-0.008694635096276285
2009,00-0020270,C.Buckhalter,120,66,1.8181818181818181,642,5.35,9.727272727272727,3,1,0.3333333333333333,-1.8254264823137962,0.4666666666666667,-0.015211887352614969,0.4893289504893214,0.008333333333333333,0.025,0.045454545454545456,0.015151515151515152,-0.02765797700475449,0.15104111070277243,0.002288501677314734,0.4666666666666667,0.0012586759225231036,0.5375890928274722,-0.1484320027300638,-0.001236933356083865,-0.0022489697383343
2009,00-0025399,M.Lynch,120,63,1.9047619047619047,450,3.75,7.142857142857143,3,2,0.6666666666666666,-21.895337468217,0.3333333333333333,-0.182461145568475,0.3662782828156453,0.016666666666666666,0.025,0.047619047619047616,0.031746031746031744,-0.34754503917804763,-0.5113767266280451,-0.008117090898857858,0.3333333333333333,-0.004261472721900376,0.40456141091559156,-0.6789110318041364,-0.005657591931701136,-0.01077636558419264
2009,00-0026162,F.Jones,116,73,1.5890410958904109,690,5.948275862068965,9.452054794520548,2,3,1.5,6.964035456558256,0.3879310344827586,0.060034788418605656,0.5427801767962217,0.02586206896551724,0.017241379310344827,0.0273972602739726,0.0410958904109589,0.09539774598025008,0.42999109856670414,0.0058902890214617,0.4224137931034483,0.003706819815230208,0.5970465706420979,1.2055377684870934,0.010392566969716322,0.01651421600667251
2009,00-0022770,D.Ward,115,58,1.9827586206896552,414,3.6,7.137931034482759,0,1,Inf,-26.994853644695997,0.26956521739130435,-0.2347378577799652,0.3089760260402684,0.008695652173913044,0,0,0.017241379310344827,-0.46542851111544825,-0.7553933403611397,-0.013024023109674822,0.2956521739130435,-0.00656863774227078,0.28445733517367056,-0.7245093595207127,-0.0063000813871366326,-0.012491540681391598
2009,00-0026373,J.Forsett,114,67,1.7014925373134329,619,5.4298245614035086,9.238805970149254,2,4,2,-0.7059499706431542,0.41228070175438597,-0.006192543602132932,0.4960264087145583,0.03508771929824561,0.017543859649122806,0.029850746268656716,0.05970149253731343,-0.010536566726017228,0.12130680215943963,0.0018105492859617856,0.42105263157894735,0.0010640947557845582,0.5328680289355906,0.3822762990189345,0.003353300868587145,0.005705616403267679
2009,00-0022178,W.McGahee,109,57,1.912280701754386,541,4.963302752293578,9.491228070175438,2,12,6,7.282367848733827,0.44036697247706424,0.06681071420856723,0.5405757012986881,0.11009174311926606,0.01834862385321101,0.03508771929824561,0.21052631578947367,0.12776083945147065,0.1930884157394296,0.003387516065604028,0.4954128440366973,0.001771453355407611,0.553211076133959,1.2129168420526657,0.011127677450024456,0.021279242843029223
2009,00-0026899,S.Greene,109,49,2.2244897959183674,543,4.981651376146789,11.081632653061224,3,3,1,-8.958879598732896,0.3669724770642202,-0.08219155595167794,0.4427508620459281,0.027522935779816515,0.027522935779816515,0.061224489795918366,0.061224489795918366,-0.18283427752516113,-0.19886477864823365,-0.004058464870372115,0.3944954128440367,-0.0018244475105342536,0.4458870006833636,-1.8682772996735775,-0.01714015871260163,-0.03812810815660362
2009,00-0026144,D.McFadden,104,68,1.5294117647058822,365,3.5096153846153846,5.367647058823529,4,1,0.25,-32.45726149789508,0.25,-0.31208905286437577,0.2745249894030893,0.009615384615384616,0.038461538461538464,0.058823529411764705,0.014705882352941176,-0.4773126690866924,-0.5908474722344779,-0.00868893341521291,0.2692307692307692,-0.005681225694562287,0.37147529879925734,-0.9855268303688838,-0.009476219522777728,-0.01449304162307182
2009,00-0023512,R.Moats,101,48,2.1041666666666665,390,3.8613861386138613,8.125,2,4,2,-7.308926143131892,0.42574257425742573,-0.07236560537754348,0.4457483746137887,0.039603960396039604,0.019801980198019802,0.041666666666666664,0.08333333333333333,-0.15226929464858108,0.08536945844730028,0.0017785303843187558,0.45544554455445546,8.452421628445571e-4,0.5333067114204754,0.4503795464853537,0.0044592034305480565,0.00938290721844487
2009,00-0022250,W.Parker,98,39,2.5128205128205128,389,3.9693877551020407,9.974358974358974,1,0,0,-19.02227655967924,0.3673469387755102,-0.1941048628538698,0.34012439823337587,0,0.01020408163265306,0.02564102564102564,0,-0.4877506810174164,-0.3172389645701506,-0.008134332424875657,0.3673469387755102,-0.003237132291532149,0.4131821521050451,-0.5880288528786765,-0.006000294417129352,-0.015077662894325038
2009,00-0021182,M.Morris,93,51,1.8235294117647058,386,4.150537634408602,7.568627450980392,1,2,2,-11.570997121090024,0.3225806451612903,-0.12441932388268842,0.3959130541717141,0.021505376344086023,0.010752688172043012,0.0196078431372549,0.0392156862745098,-0.22688229649196123,-0.38626561155453776,-0.007573835520677211,0.3225806451612903,-0.004153393672629438,0.3863054656287549,0.279054326925697,0.0030005841604913656,0.005471653469131314
2009,00-0021314,C.Taylor,93,68,1.3676470588235294,336,3.6129032258064515,4.9411764705882355,2,1,0.5,-24.965560137333238,0.24731182795698925,-0.2684468831971316,0.25624193281871516,0.010752688172043012,0.021505376344086023,0.029411764705882353,0.014705882352941176,-0.36714059025490053,-0.4130080706594727,-0.006073648097933422,0.3870967741935484,-0.004440946996338417,0.28779955080153846,-0.36100243715815905,-0.003881746636109237,-0.005308859369972927
2009,00-0023564,D.Sproles,93,55,1.690909090909091,343,3.6881720430107525,6.236363636363636,0,3,Inf,-14.738333599224452,0.3118279569892473,-0.15847670536800487,0.377293876589169,0.03225806451612903,0,0,0.05454545454545454,-0.267969701804081,-0.11503216704635007,-0.002091493946297274,0.3763440860215054,-0.0012369050220037642,0.4622613900499602,0.017785025419272082,1.912368324652912e-4,3.233640985322197e-4
2009,00-0027048,G.Coffee,83,45,1.8444444444444446,226,2.7228915662650603,5.022222222222222,0,1,Inf,-26.38878762912451,0.1927710843373494,-0.31793720035089773,0.2190977758272207,0.012048192771084338,0,0,0.022222222222222223,-0.5864175028694336,-0.5093541637404742,-0.01131898141645498,0.2891566265060241,-0.006136797153499689,0.2590023286824996,-0.44647223742733366,-0.005379183583461851,-0.009921605276162971
2009,00-0022092,C.Brown,79,47,1.6808510638297873,267,3.3797468354430378,5.680851063829787,1,3,3,-24.954012769216533,0.3291139240506329,-0.3158735793571713,0.289667696690393,0.0379746835443038,0.012658227848101266,0.02127659574468085,0.06382978723404255,-0.5309364418982241,-0.7141344769493879,-0.015194350573391233,0.379746835443038,-0.009039676923409973,0.2869211509329733,-2.5805232388217045,-0.03266485112432537,-0.054904749762163925
2009,00-0027003,D.Brown,78,42,1.8571428571428572,281,3.6025641025641026,6.690476190476191,1,3,3,-12.714115675191483,0.358974358974359,-0.16300148301527542,0.3836323164384546,0.038461538461538464,0.01282051282051282,0.023809523809523808,0.07142857142857142,-0.3027170398855115,-0.2862015610676636,-0.0068143228825634184,0.4358974358974359,-0.003669250782918764,0.4053189801739399,-0.40915239562980793,-0.005245543533715486,-0.009741723705471618
2009,00-0024294,J.Norwood,76,48,1.5833333333333333,254,3.3421052631578947,5.291666666666667,0,0,NaN,-15.155117264205373,0.3157894736842105,-0.1994094376869128,0.31414134854075804,0,0,0,0,-0.31573160967094527,-0.4246924568607078,-0.008847759517931411,0.35526315789473684,-0.005588058642904049,0.29164363196768156,-0.28738165905324914,-0.0037813376191216993,-0.00598711789694269
2009,00-0026941,B.Scott,74,35,2.1142857142857143,325,4.391891891891892,9.285714285714286,1,0,0,-7.401612767603717,0.3918918918918919,-0.10002179415680698,0.4255357509848661,0,0.013513513513513514,0.02857142857142857,0,-0.21147465050296332,0.03348457966146249,9.567022760417854e-4,0.44594594594594594,4.524943197494931e-4,0.5116175140814607,0.7918135893895787,0.010700183640399713,0.02262324541113082
2009,00-0019484,S.Morris,73,41,1.7804878048780488,319,4.36986301369863,7.780487804878049,2,2,1,-8.318217878963457,0.3835616438356164,-0.11394819012278709,0.43322941222693895,0.0273972602739726,0.0273972602739726,0.04878048780487805,0.04878048780487805,-0.20288336290154774,-0.010829025201247788,-2.641225658840924e-4,0.4520547945205479,-1.483428109759971e-4,0.4966966803806098,-0.15002723014194844,-0.0020551675361910743,-0.003659200735169474
2009,00-0024332,L.Washington,71,42,1.6904761904761905,330,4.647887323943662,7.857142857142857,1,0,0,-9.400804319583253,0.323943661971831,-0.13240569464201765,0.3903499150418341,0,0.014084507042253521,0.023809523809523808,0,-0.22382867427579173,-0.11072733823658865,-0.0026363651961092533,0.38028169014084506,-0.0015595399751632203,0.46165218412251335,-0.3478256083108556,-0.004898952229730361,-0.00828156210263942
2009,00-0023063,L.Weaver,70,48,1.4583333333333333,323,4.614285714285714,6.729166666666667,0,2,Inf,3.7700163868664136,0.38571428571428573,0.05385737695523448,0.5482773821819253,0.02857142857142857,0,0,0.041666666666666664,0.07854200805971695,0.21342613599389465,0.004446377833206138,0.4,0.0030489447999127806,0.6094055781845885,0.7813396804345479,0.011161995434779257,0.01627791000905308
2009,00-0024217,R.Bush,70,47,1.4893617021276595,396,5.6571428571428575,8.425531914893616,2,5,2.5,11.253969317758429,0.44285714285714284,0.16077099025369185,0.5856335316905112,0.07142857142857142,0.02857142857142857,0.0425531914893617,0.10638297872340426,0.23944615569698785,0.2393945420691978,0.005093500895089315,0.4714285714285714,0.0034199220295599688,0.5772722455347697,0.6599260965759186,0.009427515665370265,0.014040980778211034
2009,00-0021357,R.Cartwright,64,32,2,228,3.5625,7.125,0,0,NaN,-14.101548284875735,0.375,-0.22033669195118336,0.3280441279789963,0,0,0,0,-0.4406733839023667,-0.2731921288268841,-0.008537254025840128,0.375,-0.004268627012920064,0.37358694276894505,-0.2834046417608479,-0.004428197527513248,-0.008856395055026497
