Date,GameID,play_id,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2017-01-07,2017010700,253,2,1,1,11:18,12,3378,7,OAK,7,93,10,1,0,0,OAK,HOU,(11:18) L.Murray up the middle to OAK 8 for 1 yard (A.Hal).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Murray,00-0030513,1,middle,NA,NA,None,0,NA,NA,NA,A.Hal,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.004475413879586261,0.2212690368507218,0.01786741658798579,0.3438363302566298,0.16412433904769078,0.003253702464424474,0.2451737609129612,0,0,-0.8912995070618956,-0.5910305423884914,NA,NA,0.5392301844231353,0.46076981557686475,0.5558360640090323,0.4441639359909677,0.46076981557686475,-0.016605879585897043,NA,NA,2016
2017-01-07,2017010700,278,2,1,2,10:37,11,3337,41,OAK,8,92,9,1,0,0,OAK,HOU,(10:37) (Shotgun) C.Cook pass incomplete short left to S.Roberts (J.Clowney).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,C.Cook,00-0032893,1,Incomplete Pass,Short,-3,0,0,left,0,NA,NA,None,0,NA,NA,S.Roberts,00-0031166,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.005134954515917828,0.24443756814225095,0.016413066413754066,0.3769076987461615,0.1399858910124071,0.003528148439355482,0.2135926727301532,0,0,-1.482330049450387,-0.822231056245621,-1.1868853482643638,0.3646542920187428,0.5558360640090323,0.4441639359909677,0.5810888261094822,0.41891117389051774,0.4441639359909677,-0.025252762100449966,-0.03672740714295969,0.011474645042509724,2016
2017-01-07,2017010700,300,2,1,3,10:34,11,3334,3,OAK,8,92,9,2,0,0,OAK,HOU,(10:34) (Shotgun) C.Cook pass short left to A.Cooper to OAK 9 for 1 yard (A.Bouye; K.Jackson).,1,1,0,0,NA,NA,NA,0,0,NA,Pass,C.Cook,00-0032893,1,Complete,Short,-1,2,0,left,0,NA,NA,None,0,NA,NA,A.Cooper,00-0031544,1,NA,NA,NA,A.Bouye,K.Jackson,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.004670289347490825,0.2816391226322081,0.0169791226112465,0.4219931423822223,0.09419917296578548,0.0035930130452038163,0.17692613701584306,0,0,-2.304561105696008,-0.8473698855318119,-1.0089045790593012,0.16153469352748928,0.5810888261094822,0.41891117389051774,0.6073191790273038,0.39268082097269613,0.41891117389051774,-0.02623035291782161,-0.03224444361483192,0.00601409069701031,2016
2017-01-07,2017010700,324,2,1,4,09:56,10,3296,38,OAK,9,91,8,2,0,1,OAK,HOU,"(9:56) M.King punts 31 yards to OAK 40, Center-J.Condo, out of bounds.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.004614501489226444,0.3276845089120902,0.011563422536113442,0.4706789016973434,0.0328009843247135,0.00360100555912985,0.14905667548138304,0,0,-3.15193099122782,-0.4447886185625194,NA,NA,0.6073191790273038,0.39268082097269613,0.6002431227831324,0.3997568772168676,0.39268082097269613,0.007076056244171458,NA,NA,2016
2017-01-07,2017010700,342,3,1,1,09:49,10,3289,7,OAK,40,40,10,3,0,0,HOU,OAK,(9:49) (Shotgun) B.Osweiler pass short left to D.Hopkins to OAK 37 for 3 yards (R.Nelson).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,B.Osweiler,00-0029682,1,Complete,Short,3,0,0,left,0,NA,NA,None,0,NA,NA,D.Hopkins,00-0030564,1,NA,NA,NA,R.Nelson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.002002327987845127,0.06343206343760117,2.0807694358710642e-4,0.09747589585297689,0.3430497282999173,0.003241862457021019,0.4905900450210516,0,0,3.5967196097903393,-0.21619916048292476,-0.21619916048292476,0,0.6002431227831324,0.3997568772168676,0.5936871053328018,0.4063128946671982,0.6002431227831324,-0.006556017450330631,-0.006556017450330631,0,2016
2017-01-07,2017010700,366,3,1,2,09:26,10,3266,23,OAK,37,37,7,2,0,0,HOU,OAK,(9:26) L.Miller left tackle to OAK 38 for -1 yards (K.Mack).,1,-1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Miller,00-0029615,1,left,tackle,NA,None,0,NA,NA,NA,K.Mack,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.002181011064567429,0.06621916273873632,3.009075130360602e-4,0.10251485124015644,0.37179011942483603,0.0033888566348783946,0.4536050913837894,0,0,3.3805204493074146,-0.9086041823575495,NA,NA,0.5936871053328018,0.4063128946671982,0.5654504884360424,0.4345495115639576,0.5936871053328018,-0.02823661689675938,NA,NA,2016
2017-01-07,2017010700,387,3,1,3,08:47,9,3227,39,OAK,38,38,8,8,0,0,HOU,OAK,(8:47) (Shotgun) B.Osweiler pass short left to R.Griffin to OAK 32 for 6 yards (K.Joseph).,1,6,0,0,NA,NA,NA,0,0,NA,Pass,B.Osweiler,00-0029682,1,Complete,Short,3,3,0,left,0,NA,NA,None,0,NA,NA,R.Griffin,00-0030108,1,NA,NA,NA,K.Joseph,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.002953832864385807,0.0871456587786102,5.258753832668554e-4,0.13886373957457562,0.4162309170198868,0.004440282928064742,0.34983969345120985,0,0,2.471916266949865,-1.12978884821618,-1.0413535596296322,-0.08843528858654781,0.5654504884360424,0.4345495115639576,0.5321605628743523,0.4678394371256477,0.5654504884360424,-0.03328992556169008,-0.03189094749775945,-0.0013989780639306337,2016
2017-01-07,2017010700,411,3,1,4,08:04,9,3184,43,OAK,32,32,2,8,0,0,HOU,OAK,"(8:04) N.Novak 50 yard field goal is GOOD, Center-J.Weeks, Holder-S.Lechler.",1,0,1,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,Good,50,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,0,0,0,HOU,OAK,0,None,3,3,3,3,3,0.0016765230350494658,0.09040526356744019,0.0011188165427154964,0.13196466739338242,0.7206469335525328,3.8437154892834706e-4,0.05380342435995122,0,0,1.3421274187336851,1.6578725812663149,NA,NA,0.5321605628743523,0.4678394371256477,0.5692350755333262,0.4307649244666738,0.5321605628743523,0.03707451265897388,NA,NA,2016
2017-01-07,2017010700,430,4,1,NA,07:57,8,3177,7,HOU,35,35,0,0,0,NA,OAK,HOU,N.Novak kicks 60 yards from HOU 35 to OAK 5. J.Richard to OAK 23 for 18 yards (A.Hunt).,1,18,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,J.Richard,NA,A.Hunt,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,HOU,OAK,0,None,3,3,3,3,3,0.007490499473229376,0.15912125425648005,0.0043181142246529,0.24474069983222282,0.23427610316045594,0.0035690169970380753,0.3464843120559209,0,0,0.9361716378225846,-0.191889093079324,NA,NA,0.5692350755333262,0.43076492446667386,0.5751329145921953,0.4248670854078047,0.43076492446667386,-0.005897839058869148,NA,NA,2016
2017-01-07,2017010700,452,4,1,1,07:53,8,3173,4,OAK,23,77,10,1,0,0,OAK,HOU,(7:53) L.Murray up the middle to OAK 24 for 1 yard (J.Heath).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Murray,00-0030513,1,middle,NA,NA,None,0,NA,NA,NA,J.Heath,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,HOU,OAK,0,None,3,3,3,3,3,0.0079101292518233,0.16585046746362264,0.005078495207987141,0.2551270080866924,0.22665309199088607,0.003548987561725504,0.3358318204372629,0,0,0.7442825447432606,-0.6047001820440057,NA,NA,0.5751329145921953,0.4248670854078047,0.5933556723749488,0.4066443276250512,0.4248670854078047,-0.018222757782753507,NA,NA,2016
2017-01-07,2017010700,473,4,1,2,07:10,8,3130,43,OAK,24,76,9,-2,0,0,OAK,HOU,(7:10) (Shotgun) J.Richard left end to OAK 21 for -3 yards (W.Mercilus).,1,-3,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,J.Richard,00-0033025,1,left,end,NA,None,0,NA,NA,NA,W.Mercilus,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,3,-3,3,HOU,OAK,0,None,3,3,3,3,3,0.00946988501396638,0.18683947748523355,0.005785288190277073,0.28685492276796115,0.20958007709737958,0.0038753692994353047,0.2975949801457469,0,0,0.13958236269925495,-1.4189693396962904,NA,NA,0.5933556723749488,0.4066443276250512,0.640070411641798,0.359929588358202,0.4066443276250512,-0.046714739266849215,NA,NA,2016
2017-01-07,2017010700,494,4,1,3,06:29,7,3089,41,OAK,21,79,12,-2,0,1,OAK,HOU,"(6:29) (Shotgun) C.Cook pass short left intended for L.Murray INTERCEPTED by J.Clowney at OAK 12. J.Clowney to OAK 9 for 3 yards (L.Murray). PENALTY on OAK-M.Watson, Unnecessary Roughness, 5 yards, enforced at OAK 9.",1,0,0,0,NA,NA,NA,0,0,NA,Pass,C.Cook,00-0032893,1,Incomplete Pass,Short,-9,0,0,left,1,J.Clowney,NA,None,0,NA,NA,NA,00-0030513,0,NA,NA,NA,L.Murray,NA,NA,NA,0,NA,NA,0,0,NA,1,OAK,Unnecessary Roughness,M.Watson,5,0,3,-3,3,HOU,OAK,0,None,3,3,3,3,3,0.011197662057778045,0.23991628312546465,0.008313187795546483,0.3640233758716317,0.15217884202895515,0.004395838171871962,0.21997481094875196,0,0,-1.2793869769970354,-4.58340285087087,-1.926281988810179,-2.657120862060691,0.640070411641798,0.359929588358202,0.7793934443991398,0.22060655560086018,0.359929588358202,-0.1393230327573418,-0.06485350263879297,-0.07446953011854884,2016
2017-01-07,2017010700,531,5,1,1,06:20,7,3080,9,OAK,4,4,4,4,1,0,HOU,OAK,"(6:20) L.Miller left end for 4 yards, TOUCHDOWN.",1,4,1,1,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.Miller,00-0029615,1,left,end,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,3,0,3,3,HOU,OAK,0,None,3,3,3,3,3,9.120076966864774e-4,0.010632221063435166,1.3860785868668776e-5,0.013135366671955548,0.2077583555669897,0.001890120974556531,0.7656580672405079,0,0,5.862789827867906,1.137210172132094,NA,NA,0.7793934443991398,0.22060655560086018,0.806784979229893,0.193215020770107,0.7793934443991398,0.027391534830753184,NA,NA,2016
2017-01-07,2017010700,548,5,1,NA,06:16,7,3076,4,OAK,15,15,0,5,0,0,HOU,OAK,"N.Novak extra point is GOOD, Center-J.Weeks, Holder-S.Lechler.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,9,0,9,9,HOU,OAK,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0.9311149499715381,0,0.9311149499715381,0.0688850500284619,NA,NA,0.806784979229893,0.193215020770107,0.7880715833363557,0.21192841666364426,0.806784979229893,-0.018713395893537266,NA,NA,2016
2017-01-07,2017010700,564,6,1,NA,06:16,7,3076,0,HOU,35,35,0,0,0,NA,OAK,HOU,"N.Novak kicks 65 yards from HOU 35 to end zone, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,HOU,OAK,0,None,3,3,3,3,3,0.011203966933015475,0.15792176462068552,0.004279245543384056,0.24196860535915585,0.23401018354130004,0.003540269306448328,0.34707596469601076,0,0,0.9625388196459566,0,NA,NA,0.7880715833363557,0.21192841666364426,0.7880715833363557,0.21192841666364426,0.21192841666364426,0,NA,NA,2016
2017-01-07,2017010700,579,6,1,1,06:16,7,3076,0,OAK,25,75,10,19,0,1,OAK,HOU,(6:16) (Shotgun) C.Cook pass short right to M.Crabtree to OAK 44 for 19 yards (J.Joseph).,1,19,0,0,NA,NA,NA,0,0,NA,Pass,C.Cook,00-0032893,1,Complete,Short,10,9,0,right,0,NA,NA,None,0,NA,NA,M.Crabtree,00-0026986,1,NA,NA,NA,J.Joseph,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,HOU,OAK,0,None,3,3,3,3,3,0.011203966933015475,0.15792176462068552,0.004279245543384056,0.24196860535915585,0.23401018354130004,0.003540269306448328,0.34707596469601076,0,0,0.9625388196459566,1.6474954105033313,0.9144502981103384,0.7330451123929929,0.7880715833363557,0.21192841666364426,0.7427878841591715,0.2572121158408285,0.21192841666364426,0.04528369917718422,0.024364343831211194,0.02091935534597303,2016
2017-01-07,2017010700,603,6,1,1,05:35,6,3035,41,OAK,44,56,10,13,0,0,OAK,HOU,(5:35) C.Cook sacked at OAK 38 for -6 yards (D.Reader).,1,-6,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0032893,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,D.Reader,NA,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,0,10,-10,10,HOU,OAK,0,None,3,3,3,3,3,0.008556298148531753,0.09908638678312737,8.514126998321664e-4,0.15116296313375371,0.29947628532285014,0.0034716951034547867,0.4373949588084501,0,0,2.610034230149288,-1.38005616909862,NA,NA,0.7427878841591715,0.2572121158408285,0.7828796993101855,0.2171203006898145,0.2572121158408285,-0.04009181515101398,NA,NA,2016
2017-01-07,2017010700,622,6,1,2,04:52,5,2992,43,OAK,38,62,16,13,0,0,OAK,HOU,(4:52) (Shotgun) C.Cook pass incomplete short left to M.Crabtree.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,C.Cook,00-0032893,1,Incomplete Pass,Short,3,0,0,left,0,NA,NA,None,0,NA,NA,M.Crabtree,00-0026986,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,10,-10,10,HOU,OAK,0,None,3,3,3,3,3,0.012423632139362352,0.14265413154157314,0.0024696377498502685,0.22128263808086823,0.2791855060973279,0.0039179002575888905,0.3380665541334292,0,0,1.2299780610506679,-1.0384840086749643,-0.6360662487791822,-0.4024177598957821,0.7828796993101855,0.2171203006898145,0.808283481599406,0.19171651840059406,0.2171203006898145,-0.02540378228922044,-0.01608903917106988,-0.009314743118150559,2016
