Season,Passer_ID,Team,Player_Name,Attempts,Completions,Drives,Comp_Perc,Total_Yards,Total_Raw_AirYards,Total_Comp_AirYards,Yards_per_Att,Yards_per_Comp,Yards_per_Drive,Raw_AirYards_per_Att,Comp_AirYards_per_Att,Raw_AirYards_per_Comp,Comp_AirYards_per_Comp,Raw_AirYards_per_Drive,Comp_AirYards_per_Drive,PACR,TimesHit,TimesHit_per_Drive,Interceptions,TDs,Air_TDs,aPACR,Air_TD_Rate,TD_to_Int,Total_EPA,Success_Rate,EPA_per_Att,EPA_per_Comp,EPA_Comp_Perc,TD_per_Att,Air_TD_per_Att,Int_per_Att,TD_per_Comp,Air_TD_per_Comp,TD_per_Drive,Air_TD_per_Drive,Int_per_Drive,EPA_per_Drive,Total_WPA,Win_Success_Rate,WPA_per_Att,WPA_per_Comp,WPA_Comp_Perc,WPA_per_Drive,Total_Clutch_EPA,Clutch_EPA_per_Att,Clutch_EPA_per_Drive,airEPA_Comp,airEPA_Incomp,Total_Raw_airEPA,Raw_airEPA_per_Att,Raw_airEPA_per_Drive,epa_PACR,airEPA_per_Att,airEPA_per_Comp,airEPA_per_Drive,air_Success_Rate,air_Comp_Success_Rate,airWPA_Comp,airWPA_Incomp,Total_Raw_airWPA,wpa_PACR,Raw_airWPA_per_Att,Raw_airWPA_per_Drive,airWPA_per_Att,airWPA_per_Comp,airWPA_per_Drive,air_Win_Success_Rate,air_Comp_Win_Success_Rate,yacEPA_Comp,yacEPA_Drop,Total_yacEPA,yacEPA_per_Att,yacEPA_per_Comp,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yacWPA_Comp,yacWPA_Drop,Total_yacWPA,yacWPA_per_Att,yacWPA_per_Comp,yacWPA_Comp_per_Drive,yacWPA_Drop_per_Drive,yac_Success_Rate,yac_Rec_Success_Rate,yac_Win_Success_Rate,yac_Comp_Win_Success_Rate
2009,00-0010346,IND,P.Manning,128,87,26,0.6796875,952,1118,603,7.4375,10.942528735632184,36.61538461538461,8.734375,4.7109375,12.850574712643677,6.931034482758621,43,23.192307692307693,0.851520572450805,11,0.4230769230769231,2,7,6,0.8962432915921288,0.8571428571428571,3.5,40.93991684110164,0.5703125,0.3198431003211066,0.9935524541225952,0.5969962900514948,0.0546875,0.046875,0.015625,0.08045977011494253,0.06896551724137931,0.2692307692307692,0.23076923076923078,0.07692307692307693,1.574612186196217,1.307135412486437,0.5390625,0.010211995410050289,0.028252915880924167,0.6095736077348066,0.050274438941786036,1.9193401040591953,0.014994844562962463,0.07382077323304598,37.73616902929949,48.91651811205346,86.65268714135296,0.67697411829182,3.332795659282806,0.4724598646816116,0.29481382054140226,0.43374906930229296,1.4513911165115188,0.671875,0.390625,1.0382195201108932,1.3240010404060674,2.3622205605169606,0.553350281652098,0.018454848129038755,0.09085463694296002,0.008111090000866353,0.01193355770242406,0.03993152000426513,0.671875,0.390625,48.7028944793663,-94.4156647796176,-45.71277030025131,-0.35713101797071334,0.5598033848203023,1.8731882492063963,-3.6313717222929847,1.4197841615295093,-2.4748693095600327,-1.0550851480305237,-0.008242852718988466,0.016319358178500106,0.054607083135750356,-0.09518728113692433,0.5234375,0.515625,0.5078125,0.5
2009,00-0020531,NO,D.Brees,101,72,30,0.7128712871287128,731,742,405,7.237623762376238,10.152777777777779,24.366666666666667,7.346534653465347,4.00990099009901,10.305555555555555,5.625,24.733333333333334,13.5,0.9851752021563343,6,0.2,0,8,2,1.2008086253369272,0.25,Inf,35.10881184262065,0.5445544554455446,0.34761199844178864,0.8676198029496269,0.6086728894463787,0.07920792079207921,0.019801980198019802,0,0.1111111111111111,0.027777777777777776,0.26666666666666666,0.06666666666666667,0,1.170293728087355,0.7582912485761153,0.5742574257425742,0.007507834144317973,0.025408503366742705,0.5551969260391192,0.025276374952537175,2.3466951092210424,0.0232346050417925,0.07822317030736808,4.333757118955727,19.937127412667056,24.270884531622784,0.24030578744180975,0.8090294843874262,1.4465402691392242,0.04290848632629433,0.060191071096607325,0.14445857063185757,0.49504950495049505,0.33663366336633666,0.2200596038481821,-0.9881681165397376,-0.7681085126915556,-0.9872189098893863,-0.007605034779124312,-0.02560361708971852,0.0021788079588928922,0.0030563833867803068,0.007335320128272736,0.5247524752475248,0.37623762376237624,58.13486869341742,-47.29694138241954,10.837927310997873,0.10730621099997895,0.8074287318530197,1.9378289564472473,-1.576564712747318,1.6093526385572925,-0.08295287728962164,1.5263997612676707,0.015112868923442284,0.022352119979962396,0.053645087951909746,-0.0027650959096540547,0.5346534653465347,0.46534653465346537,0.5544554455445545,0.46534653465346537
2009,00-0005106,MIN,B.Favre,70,43,23,0.6142857142857143,544,606,283,7.771428571428571,12.651162790697674,23.652173913043477,8.657142857142857,4.042857142857143,14.093023255813954,6.5813953488372094,26.347826086956523,12.304347826086957,0.8976897689768977,10,0.43478260869565216,2,5,2,0.9141914191419142,0.4,2.5,19.23520346114361,0.45714285714285713,0.2747886208734801,1.1093935189147854,0.5147371818132942,0.07142857142857142,0.02857142857142857,0.02857142857142857,0.11627906976744186,0.046511627906976744,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.8363131939627656,-0.1256817907126308,0.45714285714285713,-0.001795454153037583,0.03236632591701394,0.42352904040858297,-0.005464425683157861,-0.9697287777381678,-0.013853268253402396,-0.042162120771224686,12.833772998188289,21.293879416914496,34.12765241510279,0.48753789164432554,1.4838109745696864,0.5636251573117669,0.1833396142598327,0.2984598371671695,0.5579901303560125,0.5571428571428572,0.2857142857142857,0.346352035315269,0.5375005362261613,0.8838525715414303,-0.14219768631033453,0.012626465307734718,0.03842837267571436,0.004947886218789557,0.00805469849570393,0.01505878414414213,0.5571428571428572,0.2857142857142857,34.87014831514748,-49.76259726910666,-14.892448953959175,-0.21274927077084535,0.8109336817476158,1.5160934050064123,-2.163591185613333,1.0453999791163302,-2.0549343413703913,-1.0095343622540611,-0.014421919460772302,0.024311627421310003,0.045452173005057835,-0.08934497136393006,0.5714285714285714,0.5285714285714286,0.5714285714285714,0.5285714285714286
2009,00-0021678,DAL,T.Romo,70,45,21,0.6428571428571429,442,355,203,6.314285714285714,9.822222222222223,21.047619047619047,5.071428571428571,2.9,7.888888888888889,4.511111111111111,16.904761904761905,9.666666666666666,1.2450704225352112,7,0.3333333333333333,2,2,1,1.1042253521126761,0.5,1,11.38316135578696,0.4857142857142857,0.16261659079695656,0.7257105908433661,0.4737293392956445,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.044444444444444446,0.022222222222222223,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.5420553026565219,0.6405356232851113,0.5285714285714286,0.009150508904073018,0.020822142337218304,0.6810132157422166,0.03050169634691006,1.3585485453249435,0.01940783636178491,0.06469278787261636,-2.1346023088044888,13.898819771973049,11.76421746316856,0.16806024947383658,0.5602008315794552,0.9676088861350437,-0.030494318697206983,-0.04743560686232197,-0.10164772899068994,0.4857142857142857,0.3142857142857143,0.10400869095462732,0.2524380160508284,0.3564467070054557,1.797002499100959,0.005092095814363653,0.016973652714545512,0.0014858384422089617,0.002311304243436163,0.004952794807363206,0.5,0.32857142857142857,34.791578896755965,-35.17263500413756,-0.3810561073815987,-0.005443658676879981,0.7731461977056882,1.6567418522264745,-1.6748873811494076,0.8329877142201964,-0.5488987979405409,0.28408891627965555,0.004058413089709365,0.01851083809378214,0.03966608162953316,-0.02613803799716861,0.6,0.5285714285714286,0.6285714285714286,0.5285714285714286
2009,00-0026898,NYJ,M.Sanchez,66,41,26,0.6212121212121212,539,655,314,8.166666666666666,13.146341463414634,20.73076923076923,9.924242424242424,4.757575757575758,15.975609756097562,7.658536585365853,25.192307692307693,12.076923076923077,0.8229007633587786,7,0.2692307692307692,2,4,2,0.8076335877862595,0.5,2,16.00176696041134,0.4393939393939394,0.242451014551687,1.1356342769345045,0.49657367838407185,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.0975609756097561,0.04878048780487805,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.6154525754004362,0.6132192242289052,0.42424242424242425,0.009291200367104624,0.036679139896915715,0.5109262157706546,0.023585354778034813,3.0970405717976313,0.04692485714844896,0.11911694506913967,24.412580389872964,25.040283841436086,49.45286423130905,0.7492858216865007,1.9020332396657327,0.3235761408189676,0.3698875816647419,0.5954287899969015,0.9389453996104986,0.5909090909090909,0.3484848484848485,0.8785377243103162,0.8516533619072015,1.7301910862175178,0.3544228317402231,0.02621501645784118,0.06654581100836607,0.013311177641065397,0.021427749373422345,0.033789912473473696,0.6212121212121212,0.3787878787878788,22.148424964441723,-55.59952223533943,-33.451097270897705,-0.5068348071348137,0.540205486937603,0.851862498632374,-2.13844316289767,0.6253070114632281,-1.7422788734518406,-1.1169718619886126,-0.016923816090736555,0.015251390523493369,0.02405026967166262,-0.06701072590199388,0.42424242424242425,0.4090909090909091,0.3939393939393939,0.36363636363636365
2009,00-0017200,ARI,K.Warner,59,46,18,0.7796610169491526,580,426,313,9.830508474576272,12.608695652173912,32.22222222222222,7.220338983050848,5.305084745762712,9.26086956521739,6.804347826086956,23.666666666666668,17.38888888888889,1.3615023474178405,5,0.2777777777777778,1,5,1,1.4906103286384977,0.2,5,17.740337233946523,0.6779661016949152,0.300683681931297,0.763146161197908,0.4378189875970886,0.0847457627118644,0.01694915254237288,0.01694915254237288,0.10869565217391304,0.021739130434782608,0.2777777777777778,0.05555555555555555,0.05555555555555555,0.9855742907748068,0.9132175697043335,0.6779661016949152,0.015478263893293789,0.025524257722533753,0.6305333428628656,0.05073430942801853,0.6513041724019193,0.011039053769524056,0.03618356513343996,3.208588466334291,10.429758544312676,13.638347010646967,0.23115842390927063,0.7576859450359427,1.3007688703108433,0.054382855361598155,0.06975192318118024,0.1782549147963495,0.576271186440678,0.423728813559322,0.357133222467451,0.2226813060171356,0.5798145284845866,1.5750167076550066,0.009827364889569264,0.0322119182491437,0.0060531054655500165,0.007763765705814152,0.019840734581525056,0.6101694915254238,0.4576271186440678,31.89613494876948,-27.794144725469923,4.1019902232995555,0.06952525802202636,0.6933942380167278,1.77200749715386,-1.5441191514149957,0.8169826327691017,-0.4835795915493547,0.33340304121974695,0.005650899003724525,0.0177604920167196,0.04538792404272787,-0.02686553286385304,0.711864406779661,0.6779661016949152,0.6779661016949152,0.6610169491525424
2009,00-0026158,BAL,J.Flacco,45,24,17,0.5333333333333333,223,312,68,4.955555555555556,9.291666666666666,13.117647058823529,6.933333333333334,1.511111111111111,13,2.8333333333333335,18.352941176470587,4,0.7147435897435898,2,0.11764705882352941,3,0,0,0.28205128205128205,NaN,0,-13.512016557976994,0.37777777777777777,-0.30026703462171095,0.7326584700000213,0.3054978935020765,0,0,0.06666666666666667,0,0,0,0,0.17647058823529413,-0.7948245034104113,-0.14156226253460935,0.3333333333333333,-0.0031458280563246522,0.010831021909659469,0.31247528023202625,-0.00832719191380055,-0.14962659260231492,-0.003325035391162554,-0.008801564270724408,-4.809945490091524,22.33158414009587,17.52163865000435,0.3893697477778744,1.030684626470844,-0.7711616948551578,-0.10688767755758942,-0.20041439542048015,-0.28293797000538373,0.5333333333333333,0.15555555555555556,-0.028504738598013155,0.30330872938907705,0.2748039907910639,-0.5151390346519403,0.006106755350912531,0.016164940634768463,-6.334386355114034e-4,-0.0011876974415838814,-0.0016767493292948914,0.4888888888888889,0.13333333333333333,22.393748770092035,-53.42740397807337,-31.03365520798134,-0.6896367823995854,0.9330728654205015,1.3172793394171785,-3.142788469298434,0.2884492644298404,-0.7048155177555137,-0.41636625332567323,-0.009252583407237183,0.012018719351243351,0.016967603789990612,-0.04145973633855963,0.4444444444444444,0.4,0.4,0.35555555555555557
2009,00-0019596,NE,T.Brady,42,23,13,0.5476190476190477,154,282,93,3.6666666666666665,6.695652173913044,11.846153846153847,6.714285714285714,2.2142857142857144,12.26086956521739,4.043478260869565,21.692307692307693,7.153846153846154,0.5460992907801419,1,0.07692307692307693,3,2,2,0.20921985815602837,1,0.6666666666666666,-20.11215999711318,0.3333333333333333,-0.4788609523122186,0.4887924042619818,0.2129381322375856,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.08695652173913043,0.08695652173913043,0.15384615384615385,0.15384615384615385,0.23076923076923078,-1.5470892305471677,-0.2455855164679959,0.35714285714285715,-0.00584727420161895,0.002401899081178965,0.10910580194466296,-0.018891193574461222,-0.9778484367418505,-0.023282105636710727,-0.07521911051860389,3.3324549929662015,15.395446562690644,18.727901555656846,0.44590241799182967,1.4406078119736034,-1.073914230985383,0.07934416649919528,0.14488934752026963,0.2563426917666309,0.4523809523809524,0.19047619047619047,-0.010201476954729094,0.17806526495361166,0.16786378799888257,-1.4630047337525274,0.003996756857116252,0.01291259907683712,-2.428923084459308e-4,-4.435424762925693e-4,-7.847289965176226e-4,0.47619047619047616,0.19047619047619047,7.9097703050593795,-46.749831857829406,-38.840061552770024,-0.9247633703040482,0.3439030567417122,0.6084438696199522,-3.5961409121407235,0.06544515582184529,-0.4788944602887238,-0.4134493044668785,-0.009844031058735202,0.0028454415574715344,0.005034242755526561,-0.036838035406824905,0.2857142857142857,0.2857142857142857,0.2619047619047619,0.2619047619047619
2009,00-0023459,GB,A.Rodgers,42,28,11,0.6666666666666666,441,421,224,10.5,15.75,40.09090909090909,10.023809523809524,5.333333333333333,15.035714285714286,8,38.27272727272727,20.363636363636363,1.0475059382422802,5,0.45454545454545453,1,4,1,1.1306413301662708,0.25,4,17.858134692171447,0.6190476190476191,0.4251936831469392,1.2108593312233638,0.5273862970635322,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.14285714285714285,0.03571428571428571,0.36363636363636365,0.09090909090909091,0.09090909090909091,1.6234667901974043,0.5759952862295885,0.5952380952380952,0.013714173481656869,0.032013607749431176,0.5731558092470023,0.0523632078390535,1.2227657204292433,0.0291134695340296,0.11116052003902212,15.903348870989257,19.111331599412306,35.014680470401565,0.8336828683428944,3.183152770036506,0.5100184965922279,0.3786511635949823,0.5679767453924734,1.4457589882717505,0.7857142857142857,0.4523809523809524,0.41808254017923,0.3527388308644313,0.7708213710436613,0.7472487243701014,0.01835288978675384,0.0700746700948783,0.009954346194743571,0.014931519292115359,0.038007503652657273,0.8095238095238095,0.47619047619047616,18.000712403264927,-35.157258181495045,-17.156545778230118,-0.4084891851959552,0.6428825858308903,1.6364284002968115,-3.196114380135913,0.47829847680484294,-0.6731245616189158,-0.19482608481407285,-0.004638716305096972,0.01708208845731582,0.04348167970953118,-0.061193141965355975,0.5476190476190477,0.5476190476190477,0.4523809523809524,0.4523809523809524
2009,00-0022942,SD,P.Rivers,39,27,13,0.6923076923076923,310,336,187,7.948717948717949,11.481481481481481,23.846153846153847,8.615384615384615,4.794871794871795,12.444444444444445,6.925925925925926,25.846153846153847,14.384615384615385,0.9226190476190477,0,0,2,1,1,0.7142857142857143,1,0.5,2.7809129642679116,0.4358974358974359,0.07130546062225414,0.6607976665890196,0.4188363106122089,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.037037037037037035,0.037037037037037035,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.21391638186676243,0.07616184001960431,0.4358974358974359,0.001952867692810367,0.01997206696386736,0.3898523795493496,0.005858603078431101,0.4801749736643765,0.01231217881190709,0.03693653643572127,4.829647457536161,13.283159853583726,18.112807311119887,0.4644309566953817,1.393292870086145,0.1535329624227075,0.12383711429579901,0.17887583176059857,0.371511342887397,0.5128205128205128,0.3076923076923077,0.0971832033644242,0.5133386969845488,0.6105219003489729,0.1247487436176661,0.015654407701255715,0.046963223103767146,0.0024918770093442103,0.003599377902386081,0.00747563102803263,0.5128205128205128,0.3076923076923077,13.011889540367367,-28.34378388721934,-15.331894346851975,-0.3931254960731276,0.481921834828421,1.000914580028259,-2.1802910682476417,0.44206260465999464,-0.9764226649893633,-0.5343600603293687,-0.01370154000844535,0.016372689061481285,0.03400481574307651,-0.07510943576841256,0.48717948717948717,0.46153846153846156,0.46153846153846156,0.4358974358974359
