Season,Player,Team,Pos,name,GSIS_ID
2014,Matt Flynn,GB,QB,M.Flynn,00-0026349
2014,Matt Hasselbeck,IND,QB,M.Hasselbeck,00-0007091
2014,Matt McGloin,OAK,QB,M.McGloin,00-0030419
2014,Matt Moore,MIA,QB,M.Moore,00-0025708
2014,Matt Ryan,ATL,QB,M.Ryan,00-0026143
2014,Matt Schaub,OAK,QB,M.Schaub,00-0022787
2014,Matt Simms,NYJ,QB,M.Simms,00-0029151
2014,Matthew Stafford,DET,QB,M.Stafford,00-0026498
2014,Mike Glennon,TB,QB,M.Glennon,00-0030520
2014,Mike Vick,NYJ,QB,M.Vick,00-0020245
2014,Nick Foles,PHI,QB,N.Foles,00-0029567
2014,Peyton Manning,DEN,QB,P.Manning,00-0010346
2014,Philip Rivers,SD,QB,P.Rivers,00-0022942
2014,Robert Griffin III,WAS,QB,R.III,00-0029665
2014,Russell Wilson,SEA,QB,R.Wilson,00-0029263
2014,Ryan Fitzpatrick,HOU,QB,R.Fitzpatrick,00-0023682
2014,Ryan Lindley,ARI,QB,R.Lindley,00-0029531
2014,Ryan Mallett,HOU,QB,R.Mallett,00-0028012
2014,Ryan Nassib,NYG,QB,R.Nassib,00-0030586
2014,Ryan Tannehill,MIA,QB,R.Tannehill,00-0029701
2014,Shaun Hill,STL,QB,S.Hill,00-0020679
2014,T.J. Yates,ATL,QB,T.Yates,00-0028090
2014,Tarvaris Jackson,SEA,QB,T.Jackson,00-0024279
2014,Teddy Bridgewater,MIN,QB,T.Bridgewater,00-0031237
2014,Tom Brady,NE,QB,T.Brady,00-0019596
2014,Tom Savage,HOU,QB,T.Savage,00-0031064
2014,Tony Romo,DAL,QB,T.Romo,00-0021678
2014,Zach Mettenberger,TEN,QB,Z.Mettenberger,00-0031266
2014,Adrian Peterson,MIN,RB,A.Peterson,00-0025394
2014,Ahmad Bradshaw,IND,RB,A.Bradshaw,00-0025637
2014,Alfonso Smith,SF,RB,A.Smith,00-0027346
2014,Alfred Blue,HOU,RB,A.Blue,00-0031075
2014,Alfred Morris,WAS,RB,A.Morris,00-0029141
2014,Andre Ellington,ARI,RB,A.Ellington,00-0030287
2014,Andre Williams,NYG,RB,A.Williams,00-0031055
2014,Anthony Dixon,BUF,RB,A.Dixon,00-0027772
2014,Anthony Sherman,KC,FB,A.Sherman,00-0028074
2014,Antone Smith,ATL,RB,A.Smith,00-0026855
2014,Arian Foster,HOU,RB,A.Foster,00-0026796
2014,Austin Johnson,NO,FB,A.Johnson,00-0029729
2014,Benny Cunningham,STL,RB,B.Cunningham,00-0029795
2014,Bernard Pierce,BAL,RB,B.Pierce,00-0029264
2014,Bilal Powell,NYJ,RB,B.Powell,00-0028064
2014,Bishop Sankey,TEN,RB,B.Sankey,00-0031413
2014,Bobby Rainey,TB,RB,B.Rainey,00-0029384
2014,Branden Oliver,SD,RB,B.Oliver,00-0031277
2014,Brandon Bolden,NE,RB,B.Bolden,00-0029239
2014,Bruce Miller,SF,FB,B.Miller,00-0028149
2014,Bryce Brown,BUF,RB,B.Brown,00-0029429
2014,C.J. Anderson,DEN,RB,C.Anderson,00-0029854
2014,C.J. Spiller,BUF,RB,C.Spiller,00-0027861
2014,Carlos Hyde,SF,RB,C.Hyde,00-0031045
2014,Cedric Peerman,CIN,RB,C.Peerman,00-0026932
2014,Charles Sims,TB,RB,C.Sims,00-0031390
2014,Chris Ivory,NYJ,RB,C.Ivory,00-0027531
2014,Chris Johnson,NYJ,RB,C.Johnson,00-0026164
2014,Chris Polk,PHI,RB,C.Polk,00-0029438
2014,Chris Thompson,WAS,RB,C.Thompson,00-0030404
2014,Christine Michael,SEA,RB,C.Michael,00-0030432
2014,Cyrus Gray,KC,RB,C.Gray,00-0029298
2014,Damien Williams,MIA,RB,D.Williams,00-0030874
2014,Dan Herron,IND,RB,D.Herron,00-0029588
2014,Daniel Thomas,MIA,RB,D.Thomas,00-0028000
2014,Danny Woodhead,SD,RB,D.Woodhead,00-0026019
2014,Darrel Young,WAS,FB,D.Young,00-0026852
2014,Darren McFadden,OAK,RB,D.McFadden,00-0026144
2014,Darren Sproles,PHI,RB,D.Sproles,00-0023564
2014,Darrin Reaves,CAR,RB,D.Reaves,00-0031123
2014,De'Anthony Thomas,KC,RB,D.Thomas,00-0031060
2014,DeAngelo Williams,CAR,RB,D.Williams,00-0024242
2014,DeMarco Murray,DAL,RB,D.Murray,00-0028009
2014,Denard Robinson,JAC,RB,D.Robinson,00-0030547
2014,Devonta Freeman,ATL,RB,D.Freeman,00-0031285
2014,Dexter McCluster,TEN,RB,D.McCluster,00-0027651
2014,Donald Brown,SD,RB,D.Brown,00-0027003
2014,Doug Martin,TB,RB,D.Martin,00-0029613
2014,Dri Archer,PIT,RB,D.Archer,00-0031392
2014,DuJuan Harris,GB,RB,D.Harris,00-0028409
2014,Eddie Lacy,GB,RB,E.Lacy,00-0030485
2014,Edwin Baker,NO,RB,E.Baker,00-0029317
2014,Erik Lorig,NO,FB,E.Lorig,00-0027844
2014,Fitzgerald Toussaint,BAL,RB,F.Toussaint,00-0031332
2014,Fozzy Whittaker,CAR,RB,F.Whittaker,00-0029731
2014,Frank Gore,SF,RB,F.Gore,00-0023500
2014,Frank Summers,BUF,FB,F.Summers,00-0026926
2014,Fred Jackson,BUF,RB,F.Jackson,00-0024204
2014,George Winn,DET,RB,G.Winn,00-0030247
2014,Giovani Bernard,CIN,RB,G.Bernard,00-0030456
2014,Henry Hynoski,NYG,FB,H.Hynoski,00-0028492
2014,Isaiah Crowell,CLE,RB,I.Crowell,00-0030656
2014,Jackie Battle,TEN,RB,J.Battle,00-0025701
2014,Jacquizz Rodgers,ATL,RB,J.Rodgers,00-0028083
2014,Jalen Parmele,ARI,RB,J.Parmele,00-0026316
2014,Jamaal Charles,KC,RB,J.Charles,00-0026213
2014,James Develin,NE,FB,J.Develin,00-0027925
2014,James Starks,GB,RB,J.Starks,00-0027791
2014,James White,NE,RB,J.White,00-0031062
2014,Jamize Olawale,OAK,RB,J.Olawale,00-0029492
2014,Jed Collins,DET,FB,J.Collins,00-0026072
2014,Jeremy Hill,CIN,RB,J.Hill,00-0031301
2014,Jeremy Stewart,DEN,RB,J.Stewart,00-0029441
2014,Jerick McKinnon,MIN,RB,J.McKinnon,00-0031376
2014,Jerome Felton,MIN,FB,J.Felton,00-0026286
2014,Joe Banyard,MIN,RB,J.Banyard,00-0029048
2014,Joe McKnight,KC,RB,J.McKnight,00-0027712
2014,John Conner,NYJ,FB,J.Conner,00-0027739
2014,John Kuhn,GB,FB,J.Kuhn,00-0022999
2014,Joique Bell,DET,RB,J.Bell,00-0027218
2014,Jonas Gray,NE,RB,J.Gray,00-0029104
2014,Jonathan Dwyer,ARI,RB,J.Dwyer,00-0027786
2014,Jonathan Grimes,HOU,RB,J.Grimes,00-0029510
2014,Jonathan Stewart,CAR,RB,J.Stewart,00-0026153
2014,Jordan Todman,JAC,RB,J.Todman,00-0028121
2014,Jorvorskie Lane,TB,FB,J.Lane,00-0029619
2014,Joseph Randle,DAL,RB,J.Randle,00-0030388
2014,Josh Harris,PIT,RB,J.Harris,00-0031450
2014,Justin Forsett,BAL,RB,J.Forsett,00-0026373
2014,Juwan Thompson,DEN,RB,J.Thompson,00-0030705
2014,Ka'Deem Carey,CHI,RB,K.Carey,00-0031057
2014,Kerwynn Williams,ARI,RB,K.Williams,00-0030117
2014,Khiry Robinson,NO,RB,K.Robinson,00-0030348
2014,Knile Davis,KC,RB,K.Davis,00-0030280
2014,Knowshon Moreno,MIA,RB,K.Moreno,00-0026988
2014,Lamar Miller,MIA,RB,L.Miller,00-0029615
2014,LaMichael James,MIA,RB,L.James,00-0029260
2014,Lance Dunbar,DAL,RB,L.Dunbar,00-0029004
2014,Latavius Murray,OAK,RB,L.Murray,00-0030513
2014,Le'Veon Bell,PIT,RB,L.Bell,00-0030496
2014,LeGarrette Blount,NE,RB,L.Blount,00-0027325
2014,Leon Washington,TEN,RB,L.Washington,00-0024332
2014,LeSean McCoy,PHI,RB,L.McCoy,00-0027029
2014,Lorenzo Taliaferro,BAL,RB,L.Taliaferro,00-0031066
2014,Marcel Reece,OAK,FB,M.Reece,00-0026393
2014,Marion Grice,ARI,RB,M.Grice,00-0030999
2014,Mark Ingram,NO,RB,M.Ingram,00-0027966
2014,Marshawn Lynch,SEA,RB,M.Lynch,00-0025399
2014,Matt Asiata,MIN,RB,M.Asiata,00-0028198
2014,Matt Forte,CHI,RB,M.Forte,00-0026184
2014,Maurice Jones-Drew,OAK,RB,M.Jones-Drew,00-0024275
2014,Michael Cox,NYG,RB,M.Cox,00-0030128
2014,Mike James,TB,RB,M.James,00-0030391
2014,Mike Tolbert,CAR,FB,M.Tolbert,00-0026069
2014,Montee Ball,DEN,RB,M.Ball,00-0030522
2014,Orleans Darkwa,NYG,RB,O.Darkwa,00-0030860
2014,Peyton Hillis,NYG,RB,P.Hillis,00-0026367
2014,Pierre Thomas,NO,RB,P.Thomas,00-0024813
2014,Rashad Jennings,NYG,RB,R.Jennings,00-0027155
2014,Ray Agnew,CLE,FB,R.Agnew,00-0030653
2014,Reggie Bush,DET,RB,R.Bush,00-0024217
2014,Rex Burkhead,CIN,RB,R.Burkhead,00-0030288
2014,Robert Hughes,ARI,RB,R.Hughes,00-0028345
2014,Robert Turbin,SEA,RB,R.Turbin,00-0029273
2014,Ronnie Brown,SD,RB,R.Brown,00-0023437
2014,Ronnie Hillman,DEN,RB,R.Hillman,00-0029683
2014,Roy Helu,WAS,RB,R.Helu,00-0028043
2014,Ryan Mathews,SD,RB,R.Mathews,00-0027864
2014,Shane Vereen,NE,RB,S.Vereen,00-0027994
2014,Shonn Greene,TEN,RB,S.Greene,00-0026899
2014,Silas Redd,WAS,RB,S.Redd,00-0031008
2014,Stepfan Taylor,ARI,RB,S.Taylor,00-0030282
2014,Stevan Ridley,NE,RB,S.Ridley,00-0028011
2014,Steven Jackson,ATL,RB,S.Jackson,00-0022736
2014,Storm Johnson,JAC,RB,S.Johnson,00-0031243
2014,Terrance West,CLE,RB,T.West,00-0031375
2014,Theo Riddick,DET,RB,T.Riddick,00-0030107
2014,Toby Gerhart,JAC,RB,T.Gerhart,00-0027888
2014,Tommy Bohanon,NYJ,FB,T.Bohanon,00-0030112
2014,Travaris Cadet,NO,RB,T.Cadet,00-0029205
2014,Tre Mason,STL,RB,T.Mason,00-0031391
2014,Trent Richardson,IND,RB,T.Richardson,00-0029675
2014,Trey Watts,STL,RB,T.Watts,00-0030985
2014,Will Johnson,PIT,FB,W.Johnson,00-0028841
2014,Will Tukuafu,SEA,FB,W.Tukuafu,00-0027905
2014,Zac Stacy,STL,RB,Z.Stacy,00-0030536
2014,Zurlon Tipton,IND,RB,Z.Tipton,00-0030855
2014,A.J. Green,CIN,WR,A.Green,00-0027942
2014,A.J. Jenkins,KC,WR,A.Jenkins,00-0029654
2014,Aaron Dobson,NE,WR,A.Dobson,00-0030540
2014,Ace Sanders,JAC,WR,A.Sanders,00-0030550
2014,Adam Thielen,MIN,WR,A.Thielen,00-0030035
2014,Albert Wilson,KC,WR,A.Wilson,00-0030669
2014,Allen Hurns,JAC,WR,A.Hurns,00-0030821
2014,Allen Robinson,JAC,WR,A.Robinson,00-0031428
2014,Alshon Jeffery,CHI,WR,A.Jeffery,00-0029137
2014,Andre Caldwell,DEN,WR,A.Caldwell,00-0026237
2014,Andre Holmes,OAK,WR,A.Holmes,00-0028263
2014,Andre Johnson,HOU,WR,A.Johnson,00-0022044
2014,Andre Roberts,WAS,WR,A.Roberts,00-0027691
2014,Andrew Hawkins,CLE,WR,A.Hawkins,00-0027918
2014,Anquan Boldin,SF,WR,A.Boldin,00-0022084
2014,Antonio Brown,PIT,WR,A.Brown,00-0027793
2014,Austin Pettis,STL,WR,A.Pettis,00-0028016
2014,Brad Smith,PHI,WR,B.Smith,00-0024318
2014,Brandin Cooks,NO,WR,B.Cooks,00-0031236
2014,Brandon Gibson,MIA,WR,B.Gibson,00-0026937
2014,Brandon LaFell,NE,WR,B.LaFell,00-0027681
2014,Brandon Lloyd,SF,WR,B.Lloyd,00-0022097
2014,Brandon Marshall,CHI,WR,B.Marshall,00-0024334
2014,Brandon Tate,CIN,WR,B.Tate,00-0027057
2014,Brenton Bersin,CAR,WR,B.Bersin,00-0029394
2014,Brian Hartline,MIA,WR,B.Hartline,00-0027077
2014,Brian Quick,STL,WR,B.Quick,00-0029640
2014,Brian Tyms,NE,WR,B.Tyms,00-0028984
2014,Brice Butler,OAK,WR,B.Butler,00-0030516
2014,Bruce Ellington,SF,WR,B.Ellington,00-0031326
2014,Bryan Walters,SEA,WR,B.Walters,00-0027595
2014,Calvin Johnson,DET,WR,C.Johnson,00-0025389
2014,Cecil Shorts,JAC,WR,C.Shorts,00-0028052
2014,Charles D. Johnson,MIN,WR,C.Johnson,00-0030113
2014,Chris Givens,STL,WR,C.Givens,00-0029614
2014,Chris Hogan,BUF,WR,C.Hogan,00-0028237
2014,Chris Owusu,NYJ,WR,C.Owusu,00-0028905
2014,Cody Latimer,DEN,WR,C.Latimer,00-0031344
2014,Cole Beasley,DAL,WR,C.Beasley,00-0029000
2014,Cordarrelle Patterson,MIN,WR,C.Patterson,00-0030578
2014,Corey Brown,CAR,WR,C.Brown,00-0031118
2014,Corey Fuller,DET,WR,C.Fuller,00-0030095
2014,Corey Washington,NYG,WR,C.Washington,00-0030897
2014,Courtney Roby,ATL,WR,C.Roby,00-0023503
2014,Damaris Johnson,HOU,WR,D.Johnson,00-0029435
2014,Dane Sanzenbacher,CIN,WR,D.Sanzenbacher,00-0028352
2014,Danny Amendola,NE,WR,D.Amendola,00-0026035
2014,Darrius Heyward-Bey,PIT,WR,D.Heyward-Bey,00-0026983
2014,Davante Adams,GB,WR,D.Adams,00-0031381
2014,David Nelson,NYJ,WR,D.Nelson,00-0027322
2014,De'Andre Presley,CAR,WR,D.Presley,00-0029463
2014,DeAndre Hopkins,HOU,WR,D.Hopkins,00-0030564
2014,Demaryius Thomas,DEN,WR,D.Thomas,00-0027874
2014,Denarius Moore,OAK,WR,D.Moore,00-0028086
2014,Derek Hagan,TEN,WR,D.Hagan,00-0024297
2014,DeSean Jackson,WAS,WR,D.Jackson,00-0026189
2014,DeVier Posey,HOU,WR,D.Posey,00-0029673
2014,Devin Hester,ATL,WR,D.Hester,00-0024272
2014,Devin Street,DAL,WR,D.Street,00-0031310
2014,Dez Bryant,DAL,WR,D.Bryant,00-0027902
2014,Donnie Avery,KC,WR,D.Avery,00-0026173
2014,Donte Moncrief,IND,WR,D.Moncrief,00-0031339
2014,Dontrelle Inman,SD,WR,D.Inman,00-0028411
2014,Doug Baldwin,SEA,WR,D.Baldwin,00-0028434
2014,Dwayne Bowe,KC,WR,D.Bowe,00-0025410
2014,Dwayne Harris,DAL,WR,D.Harris,00-0028114
2014,Eddie Royal,SD,WR,E.Royal,00-0026182
2014,Emmanuel Sanders,DEN,WR,E.Sanders,00-0027685
2014,Eric Decker,NYJ,WR,E.Decker,00-0027690
2014,Eric Weems,ATL,WR,E.Weems,00-0024535
2014,Frankie Hammond,KC,WR,F.Hammond,00-0030154
2014,Freddie Martino,ATL,WR,F.Martino,00-0030737
2014,Golden Tate,DET,WR,G.Tate,00-0027891
2014,Greg Jennings,MIN,WR,G.Jennings,00-0024267
2014,Greg Little,CIN,WR,G.Little,00-0027997
2014,Greg Salas,NYJ,WR,G.Salas,00-0028050
2014,Griff Whalen,IND,WR,G.Whalen,00-0029033
2014,Hakeem Nicks,IND,WR,H.Nicks,00-0027005
2014,Harry Douglas,ATL,WR,H.Douglas,00-0026224
2014,Isaiah Burse,DEN,WR,I.Burse,00-0030671
2014,Jacoby Jones,BAL,WR,J.Jones,00-0025460
2014,Jalen Saunders,NO,WR,J.Saunders,00-0031053
2014,James Jones,OAK,WR,J.Jones,00-0025465
2014,James Wright,CIN,WR,J.Wright,00-0031291
2014,Jarius Wright,MIN,WR,J.Wright,00-0029572
2014,Jaron Brown,ARI,WR,J.Brown,00-0030300
2014,Jarrett Boykin,GB,WR,J.Boykin,00-0029051
2014,Jarvis Landry,MIA,WR,J.Landry,00-0031382
2014,Jason Avant,KC,WR,J.Avant,00-0024324
2014,Jeff Janis,GB,WR,J.Janis,00-0031001
2014,Jeff Maehl,PHI,WR,J.Maehl,00-0028543
2014,Jeremy Kerley,NYJ,WR,J.Kerley,00-0028091
2014,Jeremy Maclin,PHI,WR,J.Maclin,00-0026995
2014,Jeremy Ross,DET,WR,J.Ross,00-0028249
2014,Jermaine Kearse,SEA,WR,J.Kearse,00-0029159
2014,Jerrel Jernigan,NYG,WR,J.Jernigan,00-0028021
2014,Jerricho Cotchery,CAR,WR,J.Cotchery,00-0022811
2014,John Brown,ARI,WR,J.Brown,00-0031051
2014,Jordan Matthews,PHI,WR,J.Matthews,00-0031299
2014,Jordy Nelson,GB,WR,J.Nelson,00-0026176
2014,Joseph Morgan,NO,WR,J.Morgan,00-0028532
2014,Josh Bellamy,CHI,WR,J.Bellamy,00-0029319
2014,Josh Cribbs,IND,WR,J.Cribbs,00-0023176
2014,Josh Gordon,CLE,WR,J.Gordon,00-0029664
2014,Josh Huff,PHI,WR,J.Huff,00-0030990
2014,Josh Morgan,CHI,WR,J.Morgan,00-0026314
2014,Julian Edelman,NE,WR,J.Edelman,00-0027150
2014,Julio Jones,ATL,WR,J.Jones,00-0027944
2014,Junior Hemingway,KC,WR,J.Hemingway,00-0029311
2014,Justin Brown,PIT,WR,J.Brown,00-0030466
2014,Justin Hunter,TEN,WR,J.Hunter,00-0030521
2014,Kamar Aiken,BAL,WR,K.Aiken,00-0028497
2014,Kassim Osgood,SF,WR,K.Osgood,00-0021570
2014,Keenan Allen,SD,WR,K.Allen,00-0030279
2014,Kelvin Benjamin,CAR,WR,K.Benjamin,00-0031359
2014,Kenbrell Thompkins,OAK,WR,K.Thompkins,00-0030000
2014,Kendall Wright,TEN,WR,K.Wright,00-0029708
2014,Kenny Britt,STL,WR,K.Britt,00-0027006
2014,Kenny Stills,NO,WR,K.Stills,00-0030085
2014,Keshawn Martin,HOU,WR,K.Martin,00-0029415
2014,Kevin Dorsey,GB,WR,K.Dorsey,00-0030116
2014,Kevin Norwood,SEA,WR,K.Norwood,00-0031327
2014,Kevin Ogletree,NYG,WR,K.Ogletree,00-0026780
2014,Kris Durham,TEN,WR,K.Durham,00-0028045
2014,Lance Moore,PIT,WR,L.Moore,00-0023310
2014,Larry Fitzgerald,ARI,WR,L.Fitzgerald,00-0022921
2014,Leonard Hankerson,WAS,WR,L.Hankerson,00-0028017
2014,Louis Murphy,TB,WR,L.Murphy,00-0027089
2014,Malcom Floyd,SD,WR,M.Floyd,00-0022414
2014,Markus Wheaton,PIT,WR,M.Wheaton,00-0030460
2014,Marlon Brown,BAL,WR,M.Brown,00-0030400
2014,Marqise Lee,JAC,WR,M.Lee,00-0031431
2014,Marques Colston,NO,WR,M.Colston,00-0024466
2014,Marquess Wilson,CHI,WR,M.Wilson,00-0030047
2014,Marquise Goodwin,BUF,WR,M.Goodwin,00-0030068
2014,Martavis Bryant,PIT,WR,M.Bryant,00-0031373
2014,Michael Campanaro,BAL,WR,M.Campanaro,00-0031025
2014,Michael Crabtree,SF,WR,M.Crabtree,00-0026986
2014,Michael Floyd,ARI,WR,M.Floyd,00-0029638
2014,Micheal Spurlock,CHI,WR,M.Spurlock,00-0023968
2014,Mike Brown,JAC,WR,M.Brown,00-0029155
2014,Mike Evans,TB,WR,M.Evans,00-0031408
2014,Mike Wallace,MIA,WR,M.Wallace,00-0026901
2014,Mike Williams,BUF,WR,M.Williams,00-0027702
2014,Miles Austin,CLE,WR,M.Austin,00-0023921
2014,Mohamed Sanu,CIN,WR,M.Sanu,00-0029632
2014,Nate Washington,TEN,WR,N.Washington,00-0023367
2014,Nick Toon,NO,WR,N.Toon,00-0029667
2014,Odell Beckham,NYG,WR,O.Beckham,00-0031235
2014,Paul Richardson,SEA,WR,P.Richardson,00-0031257
2014,Percy Harvin,NYJ,WR,P.Harvin,00-0026998
2014,Pierre Garcon,WAS,WR,P.Garcon,00-0026345
2014,Preston Parker,NYG,WR,P.Parker,00-0027450
2014,Quinton Patton,SF,WR,Q.Patton,00-0030450
2014,Randall Cobb,GB,WR,R.Cobb,00-0028002
2014,Reggie Wayne,IND,WR,R.Wayne,00-0020498
2014,Ricardo Lockette,SEA,WR,R.Lockette,00-0028442
2014,Riley Cooper,PHI,WR,R.Cooper,00-0027758
2014,Rishard Matthews,MIA,WR,R.Matthews,00-0029580
2014,Robert Herron,TB,WR,R.Herron,00-0031187
2014,Robert Meachem,NO,WR,R.Meachem,00-0025414
2014,Robert Woods,BUF,WR,R.Woods,00-0030431
2014,Rod Streater,OAK,WR,R.Streater,00-0029129
2014,Roddy White,ATL,WR,R.White,00-0023462
2014,Rodney Smith,CLE,WR,R.Smith,00-0029934
2014,Rueben Randle,NYG,WR,R.Randle,00-0029262
2014,Russell Shepard,TB,WR,R.Shepard,00-0030147
2014,Ryan Broyles,DET,WR,R.Broyles,00-0029209
2014,Ryan Grant,WAS,WR,R.Grant,00-0031068
2014,Sammy Watkins,BUF,WR,S.Watkins,00-0031325
2014,Santana Moss,WAS,WR,S.Moss,00-0020494
2014,Santonio Holmes,CHI,WR,S.Holmes,00-0024240
2014,Seyi Ajirotutu,SD,WR,S.Ajirotutu,00-0027581
2014,Stedman Bailey,STL,WR,S.Bailey,00-0030532
2014,Steve Johnson,SF,WR,S.Johnson,00-0026364
2014,Steve Smith,BAL,WR,S.Smith,00-0020337
2014,T.Y. Hilton,IND,WR,T.Hilton,00-0029608
2014,Tavarres King,TB,WR,T.King,00-0030091
2014,Tavon Austin,STL,WR,T.Austin,00-0030525
2014,Taylor Gabriel,CLE,WR,T.Gabriel,00-0031228
2014,Ted Ginn,ARI,WR,T.Ginn,00-0025396
2014,Terrance Williams,DAL,WR,T.Williams,00-0030542
2014,Torrey Smith,BAL,WR,T.Smith,00-0027996
2014,Travis Benjamin,CLE,WR,T.Benjamin,00-0029269
2014,Trevor Graham,NYJ,WR,T.Graham,00-0029660
2014,Victor Cruz,NYG,WR,V.Cruz,00-0027265
2014,Vincent Brown,OAK,WR,V.Brown,00-0028020
2014,Vincent Jackson,TB,WR,V.Jackson,00-0023496
2014,Wes Welker,DEN,WR,W.Welker,00-0022427
2014,Adrien Robinson,NYG,TE,A.Robinson,00-0029281
2014,Andrew Quarless,GB,TE,A.Quarless,00-0027753
2014,Anthony Fasano,KC,TE,A.Fasano,00-0024268
2014,Antonio Gates,SD,TE,A.Gates,00-0021547
2014,Asante Cleveland,SF,TE,A.Cleveland,00-0030832
2014,Austin Seferian-Jenkins,TB,TE,A.Seferian-Jenkins,00-0031418
2014,Bear Pascoe,ATL,TE,B.Pascoe,00-0026931
2014,Benjamin Watson,NO,TE,B.Watson,00-0022943
2014,Brandon Bostick,GB,TE,B.Bostick,00-0029601
2014,Brandon Myers,TB,TE,B.Myers,00-0027135
2014,Brandon Pettigrew,DET,TE,B.Pettigrew,00-0026996
2014,Brandon Williams,CAR,TE,B.Williams,00-0029793
2014,Brent Celek,PHI,TE,B.Celek,00-0025549
2014,Brian Leonhardt,OAK,TE,B.Leonhardt,00-0029755
2014,C.J. Fiedorowicz,HOU,TE,C.Fiedorowicz,00-0031302
2014,Cameron Brate,TB,TE,C.Brate,00-0031273
2014,Charles Clay,MIA,TE,C.Clay,00-0028112
2014,Chase Coffman,TEN,TE,C.Coffman,00-0027069
2014,Chase Ford,MIN,TE,C.Ford,00-0029432
2014,Chris Gragg,BUF,TE,C.Gragg,00-0030049
2014,Clay Harbor,JAC,TE,C.Harbor,00-0027725
2014,Coby Fleener,IND,TE,C.Fleener,00-0029697
2014,Cooper Helfet,SEA,TE,C.Helfet,00-0029534
2014,Cory Harkey,STL,TE,C.Harkey,00-0028958
2014,Craig Stevens,TEN,TE,C.Stevens,00-0026225
2014,Crockett Gillmore,BAL,TE,C.Gillmore,00-0030992
2014,Daniel Fells,NYG,TE,D.Fells,00-0023752
2014,Dante Rosario,CHI,TE,D.Rosario,00-0025542
2014,Darren Fells,ARI,TE,D.Fells,00-0029738
2014,David Ausberry,OAK,TE,D.Ausberry,00-0028179
2014,David Johnson,SD,TE,D.Johnson,00-0026957
2014,Delanie Walker,TEN,TE,D.Walker,00-0024389
2014,Demetrius Harris,KC,TE,D.Harris,00-0030155
2014,Dennis Pitta,BAL,TE,D.Pitta,00-0027714
2014,Derek Carrier,SF,TE,D.Carrier,00-0029119
2014,Dion Sims,MIA,TE,D.Sims,00-0030422
2014,Dwayne Allen,IND,TE,D.Allen,00-0029689
2014,Ed Dickson,CAR,TE,E.Dickson,00-0027675
2014,Eric Ebron,DET,TE,E.Ebron,00-0031387
2014,Garrett Celek,SF,TE,G.Celek,00-0028903
2014,Garrett Graham,HOU,TE,G.Graham,00-0027718
2014,Gary Barnidge,CLE,TE,G.Barnidge,00-0026281
