Season,Player,Team,Pos,name
2016,Travell Dixon,CAR,DB,T.Dixon
2016,Tre Boston,CAR,FS,T.Boston
2016,Vernon Butler,CAR,DT,V.Butler
2016,Wes Horton,CAR,DE,W.Horton
2016,Zack Sanchez,CAR,CB,Z.Sanchez
2016,A.J. Hawk,ATL,LB,A.Hawk
2016,Adrian Clayborn,ATL,DE,A.Clayborn
2016,Aldrick Robinson,ATL,WR,A.Robinson
2016,Austin Hooper,ATL,TE,A.Hooper
2016,Blidi Wreh-Wilson,ATL,DB,B.Wreh-Wilson
2016,Brian Poole,ATL,CB,B.Poole
2016,Brooks Reed,ATL,DE,B.Reed
2016,C.J. Goodwin,ATL,CB,C.Goodwin
2016,Cliff Matthews,ATL,DE,C.Matthews
2016,Courtney Upshaw,ATL,DE,C.Upshaw
2016,D.J. Tialavea,ATL,TE,D.Tialavea
2016,Dashon Goldson,ATL,DB,D.Goldson
2016,De'Vondre Campbell,ATL,OLB,D.Campbell
2016,Deion Jones,ATL,MLB,D.Jones
2016,Deji Olatoye,ATL,CB,D.Olatoye
2016,Derrick Shelby,ATL,DE,D.Shelby
2016,Desmond Trufant,ATL,CB,D.Trufant
2016,Devonta Freeman,ATL,RB,D.Freeman
2016,Dwight Freeney,ATL,DE,D.Freeney
2016,Eric Weems,ATL,WR,E.Weems
2016,Grady Jarrett,ATL,DT,G.Jarrett
2016,Jacob Tamme,ATL,TE,J.Tamme
2016,Jalen Collins,ATL,CB,J.Collins
2016,Jonathan Babineaux,ATL,DT,J.Babineaux
2016,Josh Keyes,ATL,LB,J.Keyes
2016,Josh Perkins,ATL,TE,J.Perkins
2016,Julio Jones,ATL,WR,J.Jones
2016,Justin Hardy,ATL,WR,J.Hardy
2016,Keanu Neal,ATL,SS,K.Neal
2016,Kemal Ishmael,ATL,SS,K.Ishmael
2016,LaRoy Reynolds,ATL,MLB,L.Reynolds
2016,Levine Toilolo,ATL,TE,L.Toilolo
2016,Malliciah Goodman,ATL,DE,M.Goodman
2016,Matt Bosher,ATL,P,M.Bosher
2016,Matt Bryant,ATL,K,M.Bryant
2016,Matt Ryan,ATL,QB,M.Ryan
2016,Matt Schaub,ATL,QB,M.Schaub
2016,Mohamed Sanu,ATL,WR,M.Sanu
2016,Nick Williams,ATL,WR,N.Williams
2016,O'Brien Schofield,ATL,DE,O.Schofield
2016,Patrick DiMarco,ATL,FB,P.DiMarco
2016,Paul Worrilow,ATL,MLB,P.Worrilow
2016,Philip Wheeler,ATL,OLB,P.Wheeler
2016,Ra'Shede Hageman,ATL,DT,R.Hageman
2016,Ricardo Allen,ATL,FS,R.Allen
2016,Robert Alford,ATL,CB,R.Alford
2016,Sean Weatherspoon,ATL,OLB,S.Weatherspoon
2016,Sharrod Neasman,ATL,DB,S.Neasman
2016,Stevan Ridley,ATL,RB,S.Ridley
2016,Taylor Gabriel,ATL,WR,T.Gabriel
2016,Terron Ward,ATL,RB,T.Ward
2016,Tevin Coleman,ATL,RB,T.Coleman
2016,Tyson Jackson,ATL,DE,T.Jackson
2016,Vic Beasley,ATL,OLB,V.Beasley
2016,Adam Humphries,TB,WR,A.Humphries
2016,Adarius Glanton,TB,OLB,A.Glanton
2016,Akeem Spence,TB,DT,A.Spence
2016,Alterraun Verner,TB,CB,A.Verner
2016,Antone Smith,TB,RB,A.Smith
2016,Bradley McDougald,TB,FS,B.McDougald
2016,Brandon Myers,TB,TE,B.Myers
2016,Brent Grimes,TB,CB,B.Grimes
2016,Bryan Anger,TB,P,B.Anger
2016,Cameron Brate,TB,TE,C.Brate
2016,Cameron Lynch,TB,LB,C.Lynch
2016,Cecil Shorts,TB,WR,C.Shorts
2016,Channing Ward,TB,DT,C.Ward
2016,Charles Sims,TB,RB,C.Sims
2016,Chris Conte,TB,SS,C.Conte
2016,Clinton McDonald,TB,DT,C.McDonald
2016,Daryl Smith,TB,OLB,D.Smith
2016,DaVonte Lambert,TB,DE,D.Lambert
2016,Devante Bond,TB,OLB,D.Bond
2016,Doug Martin,TB,RB,D.Martin
2016,Freddie Martino,TB,WR,F.Martino
2016,Gerald McCoy,TB,DT,G.McCoy
2016,Howard Jones,TB,DE,H.Jones
2016,Jacquies Smith,TB,DE,J.Smith
2016,Jacquizz Rodgers,TB,RB,J.Rodgers
2016,Jameis Winston,TB,QB,J.Winston
2016,Javien Elliott,TB,DB,J.Elliott
2016,John Hughes,TB,DE,J.Hughes
2016,Josh Huff,TB,WR,J.Huff
2016,Josh Robinson,TB,DB,J.Robinson
2016,Jude Adjei-Barimah,TB,CB,J.Adjei-Barimah
2016,Keith Tandy,TB,SS,K.Tandy
2016,Kwon Alexander,TB,MLB,K.Alexander
2016,Lavonte David,TB,OLB,L.David
2016,Luke Stocker,TB,TE,L.Stocker
2016,Major Wright,TB,DB,M.Wright
2016,Mike Evans,TB,WR,M.Evans
2016,Mike Glennon,TB,QB,M.Glennon
2016,Noah Spence,TB,DE,N.Spence
2016,Peyton Barber,TB,RB,P.Barber
2016,Robert Ayers,TB,DE,R.Ayers
2016,Roberto Aguayo,TB,K,R.Aguayo
2016,Russell Shepard,TB,WR,R.Shepard
2016,Ryan Russell,TB,DE,R.Russell
2016,Ryan Smith,TB,CB,R.Smith
2016,Sealver Siliga,TB,DT,S.Siliga
2016,Vernon Hargreaves,TB,CB,V.Hargreaves
2016,Vincent Jackson,TB,WR,V.Jackson
2016,William Gholston,TB,DE,W.Gholston
2016,Aaron Wallace,TEN,OLB,A.Wallace
2016,Al Woods,TEN,NT,A.Woods
2016,Andre Johnson,TEN,WR,A.Johnson
2016,Angelo Blackson,TEN,NT,A.Blackson
2016,Anthony Fasano,TEN,TE,A.Fasano
2016,Antonio Andrews,TEN,RB,A.Andrews
2016,Antwaun Woods,TEN,DT,A.Woods
2016,Austin Johnson,TEN,NT,A.Johnson
2016,Avery Williamson,TEN,ILB,A.Williamson
2016,Brett Kern,TEN,P,B.Kern
2016,Brian Orakpo,TEN,OLB,B.Orakpo
2016,Brice McCain,TEN,CB,B.McCain
2016,Curtis Riley,TEN,CB,C.Riley
2016,D'Joun Smith,TEN,CB,D.Smith
2016,Da'Norris Searcy,TEN,SS,D.Searcy
2016,Daimion Stafford,TEN,SS,D.Stafford
2016,DaQuan Jones,TEN,DE,D.Jones
2016,David Bass,TEN,OLB,D.Bass
2016,Delanie Walker,TEN,TE,D.Walker
2016,DeMarco Murray,TEN,RB,D.Murray
2016,Derrick Henry,TEN,RB,D.Henry
2016,Derrick Morgan,TEN,OLB,D.Morgan
2016,Harry Douglas,TEN,WR,H.Douglas
2016,Jace Amaro,TEN,TE,J.Amaro
2016,Jalston Fowler,TEN,FB,J.Fowler
2016,Jason McCourty,TEN,CB,J.McCourty
2016,Jurrell Casey,TEN,DE,J.Casey
2016,Justin Staples,TEN,LB,J.Staples
2016,Kalan Reed,TEN,DB,K.Reed
2016,Karl Klug,TEN,DE,K.Klug
2016,Kendall Wright,TEN,WR,K.Wright
2016,Kevin Byard,TEN,FS,K.Byard
2016,Kevin Dodd,TEN,OLB,K.Dodd
2016,LeShaun Sims,TEN,CB,L.Sims
2016,Marc Mariani,TEN,WR,M.Mariani
2016,Marcus Mariota,TEN,QB,M.Mariota
2016,Matt Cassel,TEN,QB,M.Cassel
2016,Mehdi Abdesmad,TEN,DE,M.Abdesmad
2016,Nate Palmer,TEN,LB,N.Palmer
2016,Perrish Cox,TEN,CB,P.Cox
2016,Phillip Supernaw,TEN,TE,P.Supernaw
2016,Rashad Johnson,TEN,FS,R.Johnson
2016,Rishard Matthews,TEN,WR,R.Matthews
2016,Ryan Succop,TEN,K,R.Succop
2016,Sean Spence,TEN,ILB,S.Spence
2016,Tajae Sharpe,TEN,WR,T.Sharpe
2016,Valentino Blake,TEN,DB,V.Blake
2016,Wesley Woodyard,TEN,ILB,W.Woodyard
2016,Adam Thielen,MIN,WR,A.Thielen
2016,Adrian Peterson,MIN,RB,A.Peterson
2016,Andrew Sendejo,MIN,SS,A.Sendejo
2016,Anthony Barr,MIN,OLB,A.Barr
2016,Anthony Harris,MIN,FS,A.Harris
2016,Audie Cole,MIN,MLB,A.Cole
2016,Blair Walsh,MIN,K,B.Walsh
2016,Brian Robison,MIN,DE,B.Robison
2016,Captain Munnerlyn,MIN,CB,C.Munnerlyn
2016,Chad Greenway,MIN,OLB,C.Greenway
2016,Charles Johnson,MIN,WR,C.Johnson
2016,Cordarrelle Patterson,MIN,WR,C.Patterson
2016,Danielle Hunter,MIN,DE,D.Hunter
2016,David Morgan,MIN,TE,D.Morgan
2016,Edmond Robinson,MIN,OLB,E.Robinson
2016,Emmanuel Lamur,MIN,LB,E.Lamur
2016,Eric Kendricks,MIN,MLB,E.Kendricks
2016,Everson Griffen,MIN,DE,E.Griffen
2016,Harrison Smith,MIN,FS,H.Smith
2016,Isaac Fruechte,MIN,WR,I.Fruechte
2016,Jarius Wright,MIN,WR,J.Wright
2016,Jayron Kearse,MIN,SS,J.Kearse
2016,Jeff Locke,MIN,P,J.Locke
2016,Jerick McKinnon,MIN,RB,J.McKinnon
2016,Justin Trattou,MIN,DE,J.Trattou
2016,Kai Forbath,MIN,K,K.Forbath
2016,Kentrell Brothers,MIN,OLB,K.Brothers
2016,Kyle Rudolph,MIN,TE,K.Rudolph
2016,Laquon Treadwell,MIN,WR,L.Treadwell
2016,Linval Joseph,MIN,DT,L.Joseph
2016,Mackensie Alexander,MIN,CB,M.Alexander
2016,Marcus Sherels,MIN,CB,M.Sherels
2016,Matt Asiata,MIN,RB,M.Asiata
2016,Rhett Ellison,MIN,TE,R.Ellison
2016,Sam Bradford,MIN,QB,S.Bradford
2016,Shamar Stephen,MIN,DT,S.Stephen
2016,Sharrif Floyd,MIN,DT,S.Floyd
2016,Shaun Hill,MIN,QB,S.Hill
2016,Stefon Diggs,MIN,WR,S.Diggs
2016,Stephen Weatherly,MIN,DE,S.Weatherly
2016,Terence Newman,MIN,CB,T.Newman
2016,Toby Johnson,MIN,DT,T.Johnson
2016,Tom Johnson,MIN,DT,T.Johnson
2016,Trae Waynes,MIN,CB,T.Waynes
2016,Xavier Rhodes,MIN,CB,X.Rhodes
2016,Zach Line,MIN,FB,Z.Line
2016,Aaron Grymes,PHI,DB,A.Grymes
2016,Beau Allen,PHI,DT,B.Allen
2016,Bennie Logan,PHI,DT,B.Logan
2016,Brandon Graham,PHI,DE,B.Graham
2016,Brent Celek,PHI,TE,B.Celek
2016,Bryan Braman,PHI,DE,B.Braman
2016,Bryce Treggs,PHI,WR,B.Treggs
2016,Byron Marshall,PHI,WR,B.Marshall
2016,C.J. Smith,PHI,CB,C.Smith
2016,Caleb Sturgis,PHI,K,C.Sturgis
2016,Carson Wentz,PHI,QB,C.Wentz
2016,Chase Daniel,PHI,QB,C.Daniel
2016,Chris Maragos,PHI,FS,C.Maragos
2016,Connor Barwin,PHI,DE,C.Barwin
2016,Darren Sproles,PHI,RB,D.Sproles
2016,Destiny Vaeao,PHI,DT,D.Vaeao
2016,Donnie Jones,PHI,P,D.Jones
2016,Dorial Green-Beckham,PHI,WR,D.Green-Beckham
2016,Dwayne Gratz,PHI,CB,D.Gratz
2016,Fletcher Cox,PHI,DT,F.Cox
2016,Jalen Mills,PHI,CB,J.Mills
2016,Jaylen Watkins,PHI,DB,J.Watkins
2016,Jordan Hicks,PHI,MLB,J.Hicks
2016,Jordan Matthews,PHI,WR,J.Matthews
2016,Kamu Grugier-Hill,PHI,OLB,K.Grugier-Hill
2016,Kenjon Barner,PHI,RB,K.Barner
2016,Leodis McKelvin,PHI,CB,L.McKelvin
2016,Malcolm Jenkins,PHI,SS,M.Jenkins
2016,Marcus Smith,PHI,DE,M.Smith
2016,Mychal Kendricks,PHI,OLB,M.Kendricks
2016,Najee Goode,PHI,LB,N.Goode
2016,Nelson Agholor,PHI,WR,N.Agholor
2016,Nigel Bradham,PHI,OLB,N.Bradham
2016,Nolan Carroll,PHI,CB,N.Carroll
2016,Paul Turner,PHI,WR,P.Turner
2016,Rodney McLeod,PHI,FS,R.McLeod
2016,Ron Brooks,PHI,CB,R.Brooks
2016,Ryan Mathews,PHI,RB,R.Mathews
2016,Stephen Tulloch,PHI,OLB,S.Tulloch
2016,Steven Means,PHI,DE,S.Means
2016,Taylor Hart,PHI,DE,T.Hart
2016,Terrell Watson,PHI,RB,T.Watson
2016,Terrence Brooks,PHI,DB,T.Brooks
2016,Trey Burton,PHI,TE,T.Burton
2016,Vinny Curry,PHI,DE,V.Curry
2016,Wendell Smallwood,PHI,RB,W.Smallwood
2016,Zach Ertz,PHI,TE,Z.Ertz
2016,Andrew Hawkins,CLE,WR,A.Hawkins
2016,Briean Boddy-Calhoun,CLE,SS,B.Boddy-Calhoun
2016,Britton Colquitt,CLE,P,B.Colquitt
2016,Cam Johnson,CLE,OLB,C.Johnson
2016,Carl Nassib,CLE,DE,C.Nassib
2016,Charlie Whitehurst,CLE,QB,C.Whitehurst
2016,Christian Kirksey,CLE,ILB,C.Kirksey
2016,Cody Kessler,CLE,QB,C.Kessler
2016,Cody Parkey,CLE,K,C.Parkey
2016,Connor Hamlett,CLE,TE,C.Hamlett
2016,Corey Coleman,CLE,WR,C.Coleman
2016,Danny Shelton,CLE,NT,D.Shelton
2016,Darius Hillary,CLE,CB,D.Hillary
2016,Demario Davis,CLE,ILB,D.Davis
2016,Derrick Kindred,CLE,SS,D.Kindred
2016,Dominique Alexander,CLE,ILB,D.Alexander
2016,Duke Johnson,CLE,RB,D.Johnson
2016,Ed Reynolds,CLE,FS,E.Reynolds
2016,Emmanuel Ogbah,CLE,DE,E.Ogbah
2016,Gabe Wright,CLE,DT,G.Wright
2016,Gary Barnidge,CLE,TE,G.Barnidge
2016,George Atkinson,CLE,RB,G.Atkinson
2016,Ibraheim Campbell,CLE,SS,I.Campbell
2016,Isaiah Crowell,CLE,RB,I.Crowell
2016,Jamar Taylor,CLE,CB,J.Taylor
2016,Jamie Collins,CLE,OLB,J.Collins
2016,Jamie Meder,CLE,DE,J.Meder
2016,Joe Haden,CLE,CB,J.Haden
2016,Joe Schobert,CLE,OLB,J.Schobert
2016,Jordan Payton,CLE,WR,J.Payton
2016,Jordan Poyer,CLE,FS,J.Poyer
2016,Josh McCown,CLE,QB,J.McCown
2016,Kevin Hogan,CLE,QB,K.Hogan
2016,Marcus Burley,CLE,DB,M.Burley
2016,Mario Alford,CLE,WR,M.Alford
2016,Nate Orchard,CLE,OLB,N.Orchard
2016,Patrick Murray,CLE,K,P.Murray
2016,Randall Telfer,CLE,TE,R.Telfer
2016,Rashard Higgins,CLE,WR,R.Higgins
2016,Ricardo Louis,CLE,WR,R.Louis
2016,Robert Griffin III,CLE,QB,R.III
2016,Seth DeValve,CLE,TE,S.DeValve
2016,Stephen Paea,CLE,DE,S.Paea
2016,Tank Carder,CLE,ILB,T.Carder
2016,Terrelle Pryor,CLE,WR,T.Pryor
2016,Tracy Howard,CLE,FS,T.Howard
2016,Trae Elston,CLE,DB,T.Elston
2016,Tramon Williams,CLE,CB,T.Williams
2016,Trey Caldwell,CLE,DB,T.Caldwell
2016,Tyrone Holmes,CLE,DE,T.Holmes
2016,Xavier Cooper,CLE,DE,X.Cooper
2016,A.J. Green,CIN,WR,A.Green
2016,Adam Jones,CIN,CB,A.Jones
2016,Alex Erickson,CIN,WR,A.Erickson
2016,Andy Dalton,CIN,QB,A.Dalton
2016,Brandon LaFell,CIN,WR,B.LaFell
2016,C.J. Uzomah,CIN,TE,C.Uzomah
2016,Carlos Dunlap,CIN,DE,C.Dunlap
2016,Cedric Peerman,CIN,RB,C.Peerman
2016,Chykie Brown,CIN,DB,C.Brown
2016,Clayton Fejedelem,CIN,SAF,C.Fejedelem
2016,Cody Core,CIN,WR,C.Core
2016,Darqueze Dennard,CIN,CB,D.Dennard
2016,Derron Smith,CIN,FS,D.Smith
2016,DeShawn Williams,CIN,DT,D.Williams
2016,Domata Peko,CIN,DT,D.Peko
2016,Dre Kirkpatrick,CIN,CB,D.Kirkpatrick
2016,Geno Atkins,CIN,DT,G.Atkins
2016,George Iloka,CIN,FS,G.Iloka
2016,Giovani Bernard,CIN,RB,G.Bernard
2016,James Wright,CIN,WR,J.Wright
2016,Jeremy Hill,CIN,RB,J.Hill
2016,Josh Shaw,CIN,CB,J.Shaw
2016,Karlos Dansby,CIN,OLB,K.Dansby
2016,KeiVarae Russell,CIN,CB,K.Russell
2016,Kevin Huber,CIN,P,K.Huber
2016,Margus Hunt,CIN,DE,M.Hunt
2016,Marquis Flowers,CIN,OLB,M.Flowers
2016,Michael Johnson,CIN,DE,M.Johnson
2016,Mike Nugent,CIN,K,M.Nugent
2016,Nick Vigil,CIN,ILB,N.Vigil
2016,P.J. Dawson,CIN,LB,P.Dawson
2016,Pat Sims,CIN,DT,P.Sims
2016,Randy Bullock,CIN,K,R.Bullock
2016,Rex Burkhead,CIN,RB,R.Burkhead
2016,Rey Maualuga,CIN,MLB,R.Maualuga
2016,Ryan Hewitt,CIN,TE,R.Hewitt
2016,Shawn Williams,CIN,SS,S.Williams
2016,Trevor Roach,CIN,LB,T.Roach
2016,Tyler Boyd,CIN,WR,T.Boyd
2016,Tyler Eifert,CIN,TE,T.Eifert
2016,Tyler Kroft,CIN,TE,T.Kroft
2016,Vincent Rey,CIN,OLB,V.Rey
2016,Vontaze Burfict,CIN,OLB,V.Burfict
2016,Wallace Gilberry,CIN,DE,W.Gilberry
2016,Will Clarke,CIN,DE,W.Clarke
2016,Anthony Johnson,NYJ,DT,A.Johnson
2016,Antonio Allen,NYJ,DB,A.Allen
2016,Arthur Brown,NYJ,LB,A.Brown
2016,Austin Seferian-Jenkins,NYJ,TE,A.Seferian-Jenkins
2016,Bilal Powell,NYJ,RB,B.Powell
2016,Braedon Bowman,NYJ,TE,B.Bowman
2016,Brandin Bryant,NYJ,DT,B.Bryant
2016,Brandon Bostick,NYJ,TE,B.Bostick
2016,Brandon Burks,NYJ,RB,B.Burks
2016,Brandon Marshall,NYJ,WR,B.Marshall
2016,Brandon Wilds,NYJ,RB,B.Wilds
2016,Bruce Carter,NYJ,OLB,B.Carter
2016,Bryce Petty,NYJ,QB,B.Petty
2016,Bryson Keeton,NYJ,DB,B.Keeton
2016,Buster Skrine,NYJ,CB,B.Skrine
2016,C.J. Spiller,NYJ,RB,C.Spiller
2016,Calvin Pryor,NYJ,SS,C.Pryor
2016,Charone Peake,NYJ,WR,C.Peake
2016,Corey Lemonier,NYJ,OLB,C.Lemonier
2016,Darrelle Revis,NYJ,CB,D.Revis
2016,Darron Lee,NYJ,ILB,D.Lee
2016,Darryl Roberts,NYJ,CB,D.Roberts
2016,David Harris,NYJ,MLB,D.Harris
2016,Deon Simon,NYJ,DT,D.Simon
2016,Devin Smith,NYJ,WR,D.Smith
2016,Dexter McDougle,NYJ,CB,D.McDougle
2016,Doug Middleton,NYJ,DB,D.Middleton
2016,Eric Decker,NYJ,WR,E.Decker
2016,Erin Henderson,NYJ,OLB,E.Henderson
2016,Freddie Bishop,NYJ,OLB,F.Bishop
2016,Geno Smith,NYJ,QB,G.Smith
2016,Jalin Marshall,NYJ,WR,J.Marshall
2016,Jordan Jenkins,NYJ,OLB,J.Jenkins
2016,Josh Martin,NYJ,LB,J.Martin
2016,Julian Stanford,NYJ,ILB,J.Stanford
2016,Juston Burris,NYJ,CB,J.Burris
2016,Kellen Davis,NYJ,TE,K.Davis
2016,Khiry Robinson,NYJ,RB,K.Robinson
2016,Lac Edwards,NYJ,P,L.Edwards
2016,Lawrence Thomas,NYJ,DE,L.Thomas
2016,Leonard Williams,NYJ,NT,L.Williams
2016,Lorenzo Mauldin,NYJ,OLB,L.Mauldin
2016,Marcus Gilchrist,NYJ,FS,M.Gilchrist
2016,Marcus Williams,NYJ,CB,M.Williams
2016,Matt Forte,NYJ,RB,M.Forte
2016,Mike Catapano,NYJ,OLB,M.Catapano
2016,Muhammad Wilkerson,NYJ,DE,M.Wilkerson
2016,Nick Folk,NYJ,K,N.Folk
2016,Nick Marshall,NYJ,CB,N.Marshall
2016,Quincy Enunwa,NYJ,WR,Q.Enunwa
2016,Randell Johnson,NYJ,OLB,R.Johnson
2016,Robby Anderson,NYJ,WR,R.Anderson
2016,Ronald Martin,NYJ,SS,R.Martin
2016,Rontez Miles,NYJ,FS,R.Miles
2016,Ryan Fitzpatrick,NYJ,QB,R.Fitzpatrick
2016,Sheldon Richardson,NYJ,DE,S.Richardson
2016,Steve McLendon,NYJ,DT,S.McLendon
2016,Taiwan Jones,NYJ,LB,T.Jones
2016,B.W. Webb,NO,CB,B.Webb
2016,Brandin Cooks,NO,WR,B.Cooks
2016,Brandon Coleman,NO,WR,B.Coleman
2016,Cameron Jordan,NO,DE,C.Jordan
2016,Chris Banjo,NO,CB,C.Banjo
2016,Coby Fleener,NO,TE,C.Fleener
2016,Craig Robertson,NO,OLB,C.Robertson
2016,Daniel Lasco,NO,RB,D.Lasco
2016,Dannell Ellerbe,NO,OLB,D.Ellerbe
2016,Darryl Tapp,NO,DE,D.Tapp
2016,David Onyemata,NO,DT,D.Onyemata
2016,De'Vante Harris,NO,CB,D.Harris
2016,Delvin Breaux,NO,CB,D.Breaux
2016,Drew Brees,NO,QB,D.Brees
2016,Erik Harris,NO,DB,E.Harris
2016,Jairus Byrd,NO,FS,J.Byrd
2016,James Laurinaitis,NO,ILB,J.Laurinaitis
2016,Jason Trusnik,NO,LB,J.Trusnik
2016,John Kuhn,NO,FB,J.Kuhn
2016,John Phillips,NO,TE,J.Phillips
2016,Josh Hill,NO,TE,J.Hill
2016,Kasim Edebali,NO,DE,K.Edebali
2016,Ken Crawley,NO,CB,K.Crawley
2016,Kenny Vaccaro,NO,SS,K.Vaccaro
2016,Marcus Murphy,NO,RB,M.Murphy
2016,Mark Ingram,NO,RB,M.Ingram
2016,Michael Mauti,NO,OLB,M.Mauti
2016,Michael Thomas,NO,WR,M.Thomas
2016,Nate Stupar,NO,ILB,N.Stupar
2016,Nick Fairley,NO,DT,N.Fairley
2016,Obum Gwacham,NO,DE,O.Gwacham
2016,P.J. Williams,NO,CB,P.Williams
2016,Paul Kruger,NO,DE,P.Kruger
2016,Robenson Therezie,NO,FS,R.Therezie
2016,Roman Harper,NO,SS,R.Harper
2016,Sam Barrington,NO,LB,S.Barrington
2016,Sheldon Rankins,NO,DT,S.Rankins
2016,Shiloh Keo,NO,DB,S.Keo
2016,Stephone Anthony,NO,OLB,S.Anthony
2016,Sterling Moore,NO,CB,S.Moore
2016,Taveze Calhoun,NO,CB,T.Calhoun
2016,Thomas Morstead,NO,P,T.Morstead
2016,Tim Hightower,NO,RB,T.Hightower
2016,Tommylee Lewis,NO,WR,T.Lewis
2016,Travaris Cadet,NO,RB,T.Cadet
2016,Travis Feeney,NO,OLB,T.Feeney
2016,Tyeler Davison,NO,DT,T.Davison
2016,Vonn Bell,NO,SS,V.Bell
2016,Wil Lutz,NO,K,W.Lutz
2016,Willie Snead,NO,WR,W.Snead
2016,Amari Cooper,OAK,WR,A.Cooper
2016,Andre Holmes,OAK,WR,A.Holmes
