Season,Player,Team,Pos,name
2017,Emmanuel Ogbah,CLE,DE,E.Ogbah
2017,Ibraheim Campbell,CLE,FS,I.Campbell
2017,Isaiah Crowell,CLE,RB,I.Crowell
2017,Jabrill Peppers,CLE,FS,J.Peppers
2017,Jamar Taylor,CLE,CB,J.Taylor
2017,James Burgess,CLE,OLB,J.Burgess
2017,Jamie Collins,CLE,OLB,J.Collins
2017,Jamie Meder,CLE,DT,J.Meder
2017,Jason McCourty,CLE,CB,J.McCourty
2017,Joe Schobert,CLE,MLB,J.Schobert
2017,Jordan Leslie,CLE,WR,J.Leslie
2017,Kai Nacua,CLE,DB,K.Nacua
2017,Kasen Williams,CLE,WR,K.Williams
2017,Kenny Britt,CLE,WR,K.Britt
2017,Kevin Hogan,CLE,QB,K.Hogan
2017,Larry Ogunjobi,CLE,DT,L.Ogunjobi
2017,Matt Dayes,CLE,RB,M.Dayes
2017,Michael Jordan,CLE,CB,M.Jordan
2017,Myles Garrett,CLE,DE,M.Garrett
2017,Nate Orchard,CLE,DE,N.Orchard
2017,Randall Telfer,CLE,TE,R.Telfer
2017,Rashard Higgins,CLE,WR,R.Higgins
2017,Reggie Porter,CLE,CB,R.Porter
2017,Ricardo Louis,CLE,WR,R.Louis
2017,Sammie Coates,CLE,WR,S.Coates
2017,Seth DeValve,CLE,TE,S.DeValve
2017,T.Y. McGill,CLE,DT,T.McGill
2017,Trevon Coley,CLE,DT,T.Coley
2017,Tyrone Holmes,CLE,DE,T.Holmes
2017,Zane Gonzalez,CLE,K,Z.Gonzalez
2017,Anthony Chickillo,PIT,OLB,A.Chickillo
2017,Antonio Brown,PIT,WR,A.Brown
2017,Arthur Moats,PIT,OLB,A.Moats
2017,Artie Burns,PIT,CB,A.Burns
2017,Ben Roethlisberger,PIT,QB,B.Roethlisberger
2017,Brian Allen,PIT,DB,B.Allen
2017,Bud Dupree,PIT,OLB,B.Dupree
2017,Cameron Heyward,PIT,DE,C.Heyward
2017,Chris Boswell,PIT,K,C.Boswell
2017,Coty Sensabaugh,PIT,DB,C.Sensabaugh
2017,Dan McCullers,PIT,NT,D.McCullers
2017,Darrius Heyward-Bey,PIT,WR,D.Heyward-Bey
2017,Eli Rogers,PIT,WR,E.Rogers
2017,J.J. Wilcox,PIT,FS,J.Wilcox
2017,James Conner,PIT,RB,J.Conner
2017,James Harrison,PIT,OLB,J.Harrison
2017,Javon Hargrave,PIT,NT,J.Hargrave
2017,Jesse James,PIT,TE,J.James
2017,Joe Haden,PIT,CB,J.Haden
2017,Jordan Berry,PIT,P,J.Berry
2017,JuJu Smith-Schuster,PIT,WR,J.Smith-Schuster
2017,Justin Hunter,PIT,WR,J.Hunter
2017,L.J. Fort,PIT,LB,L.Fort
2017,L.T. Walton,PIT,DE,L.Walton
2017,Le'Veon Bell,PIT,RB,L.Bell
2017,Martavis Bryant,PIT,WR,M.Bryant
2017,Mike Hilton,PIT,DB,M.Hilton
2017,Mike Mitchell,PIT,FS,M.Mitchell
2017,Robert Golden,PIT,SS,R.Golden
2017,Ryan Shazier,PIT,ILB,R.Shazier
2017,Sean Davis,PIT,SS,S.Davis
2017,Stephon Tuitt,PIT,DE,S.Tuitt
2017,T.J. Watt,PIT,OLB,T.Watt
2017,Terrell Watson,PIT,RB,T.Watson
2017,Tyler Matakevich,PIT,OLB,T.Matakevich
2017,Tyson Alualu,PIT,DE,T.Alualu
2017,Vance McDonald,PIT,TE,V.McDonald
2017,Vince Williams,PIT,ILB,V.Williams
2017,William Gay,PIT,FS,W.Gay
2017,Xavier Grimble,PIT,TE,X.Grimble
2017,Adrian Clayborn,ATL,DE,A.Clayborn
2017,Ahtyba Rubin,ATL,DT,A.Rubin
2017,Andre Roberts,ATL,WR,A.Roberts
2017,Austin Hooper,ATL,TE,A.Hooper
2017,Blidi Wreh-Wilson,ATL,DB,B.Wreh-Wilson
2017,Brian Poole,ATL,CB,B.Poole
2017,Brooks Reed,ATL,DE,B.Reed
2017,C.J. Goodwin,ATL,CB,C.Goodwin
2017,Courtney Upshaw,ATL,DE,C.Upshaw
2017,Damontae Kazee,ATL,FS,D.Kazee
2017,De'Vondre Campbell,ATL,OLB,D.Campbell
2017,Deion Jones,ATL,MLB,D.Jones
2017,Derrick Shelby,ATL,DE,D.Shelby
2017,Desmond Trufant,ATL,CB,D.Trufant
2017,Devonta Freeman,ATL,RB,D.Freeman
2017,Dontari Poe,ATL,DT,D.Poe
2017,Duke Riley,ATL,OLB,D.Riley
2017,Grady Jarrett,ATL,DT,G.Jarrett
2017,Jack Crawford,ATL,DE,J.Crawford
2017,Jermaine Grace,ATL,LB,J.Grace
2017,Joe Vellano,ATL,DT,J.Vellano
2017,Jordan Tripp,ATL,LB,J.Tripp
2017,Julio Jones,ATL,WR,J.Jones
2017,Justin Hardy,ATL,WR,J.Hardy
2017,Keanu Neal,ATL,SS,K.Neal
2017,Kemal Ishmael,ATL,SS,K.Ishmael
2017,Levine Toilolo,ATL,TE,L.Toilolo
2017,Marvin Hall,ATL,WR,M.Hall
2017,Matt Bosher,ATL,P,M.Bosher
2017,Matt Bryant,ATL,K,M.Bryant
2017,Matt Ryan,ATL,QB,M.Ryan
2017,Mohamed Sanu,ATL,WR,M.Sanu
2017,Nick Williams,ATL,WR,N.Williams
2017,Ricardo Allen,ATL,FS,R.Allen
2017,Robert Alford,ATL,CB,R.Alford
2017,Sean Weatherspoon,ATL,LB,S.Weatherspoon
2017,Sharrod Neasman,ATL,DB,S.Neasman
2017,Takkarist McKinley,ATL,DE,T.McKinley
2017,Tani Tupou,ATL,DT,T.Tupou
2017,Taylor Gabriel,ATL,WR,T.Gabriel
2017,Tevin Coleman,ATL,RB,T.Coleman
2017,Vic Beasley,ATL,OLB,V.Beasley
2017,Adam Shaheen,CHI,TE,A.Shaheen
2017,Adrian Amos,CHI,SS,A.Amos
2017,Akiem Hicks,CHI,DE,A.Hicks
2017,Benny Cunningham,CHI,RB,B.Cunningham
2017,Bryce Callahan,CHI,CB,B.Callahan
2017,Christian Jones,CHI,ILB,C.Jones
2017,Connor Barth,CHI,K,C.Barth
2017,Cre'von LeBlanc,CHI,CB,C.LeBlanc
2017,Daniel Brown,CHI,TE,D.Brown
2017,Danny Trevathan,CHI,ILB,D.Trevathan
2017,DeAndre Houston-Carson,CHI,FS,D.Houston-Carson
2017,Deon Bush,CHI,SS,D.Bush
2017,Dion Sims,CHI,TE,D.Sims
2017,Eddie Goldman,CHI,NT,E.Goldman
2017,Eddie Jackson,CHI,FS,E.Jackson
2017,Isaiah Irving,CHI,LB,I.Irving
2017,Jerrell Freeman,CHI,ILB,J.Freeman
2017,John Jenkins,CHI,DT,J.Jenkins
2017,John Timu,CHI,ILB,J.Timu
2017,Jonathan Anderson,CHI,OLB,J.Anderson
2017,Jonathan Bullard,CHI,DE,J.Bullard
2017,Jordan Howard,CHI,RB,J.Howard
2017,Josh Bellamy,CHI,WR,J.Bellamy
2017,Kendall Wright,CHI,WR,K.Wright
2017,Kevin White,CHI,WR,K.White
2017,Kyle Fuller,CHI,CB,K.Fuller
2017,Leonard Floyd,CHI,OLB,L.Floyd
2017,Marcus Cooper,CHI,CB,M.Cooper
2017,Markus Wheaton,CHI,WR,M.Wheaton
2017,Michael Burton,CHI,FB,M.Burton
2017,Mike Glennon,CHI,QB,M.Glennon
2017,Mitch Unrein,CHI,DE,M.Unrein
2017,Mitchell Trubisky,CHI,QB,M.Trubisky
2017,Nick Kwiatkoski,CHI,ILB,N.Kwiatkoski
2017,Pat O'Donnell,CHI,P,P.O'Donnell
2017,Pernell McPhee,CHI,OLB,P.McPhee
2017,Prince Amukamara,CHI,CB,P.Amukamara
2017,Quintin Demps,CHI,SS,Q.Demps
2017,Roy Robertson-Harris,CHI,DE,R.Robertson-Harris
2017,Sam Acho,CHI,OLB,S.Acho
2017,Sherrick McManis,CHI,CB,S.McManis
2017,Tanner Gentry,CHI,WR,T.Gentry
2017,Tarik Cohen,CHI,RB,T.Cohen
2017,Tre McBride,CHI,WR,T.McBride
2017,Willie Young,CHI,OLB,W.Young
2017,Zach Miller,CHI,TE,Z.Miller
2017,A.J. Green,CIN,WR,A.Green
2017,Adam Jones,CIN,CB,A.Jones
2017,Alex Erickson,CIN,WR,A.Erickson
2017,Andrew Billings,CIN,NT,A.Billings
2017,Andy Dalton,CIN,QB,A.Dalton
2017,Brandon LaFell,CIN,WR,B.LaFell
2017,C.J. Uzomah,CIN,TE,C.Uzomah
2017,Carl Lawson,CIN,DE,C.Lawson
2017,Carlos Dunlap,CIN,DE,C.Dunlap
2017,Cethan Carter,CIN,TE,C.Carter
2017,Chris Smith,CIN,DE,C.Smith
2017,Clayton Fejedelem,CIN,SS,C.Fejedelem
2017,Cody Core,CIN,WR,C.Core
2017,Darqueze Dennard,CIN,CB,D.Dennard
2017,Derron Smith,CIN,FS,D.Smith
2017,Dre Kirkpatrick,CIN,CB,D.Kirkpatrick
2017,Geno Atkins,CIN,DT,G.Atkins
2017,George Iloka,CIN,FS,G.Iloka
2017,Giovani Bernard,CIN,RB,G.Bernard
2017,Hardy Nickerson,CIN,LB,H.Nickerson
2017,Jeremy Hill,CIN,RB,J.Hill
2017,Joe Mixon,CIN,RB,J.Mixon
2017,John Ross,CIN,WR,J.Ross
2017,Jordan Evans,CIN,LB,J.Evans
2017,Jordan Willis,CIN,DE,J.Willis
2017,Josh Malone,CIN,WR,J.Malone
2017,Josh Shaw,CIN,CB,J.Shaw
2017,KeiVarae Russell,CIN,CB,K.Russell
2017,Kevin Huber,CIN,P,K.Huber
2017,Kevin Minter,CIN,MLB,K.Minter
2017,Michael Johnson,CIN,DE,M.Johnson
2017,Nick Vigil,CIN,OLB,N.Vigil
2017,Pat Sims,CIN,DT,P.Sims
2017,Randy Bullock,CIN,K,R.Bullock
2017,Ryan Glasgow,CIN,DT,R.Glasgow
2017,Ryan Hewitt,CIN,TE,R.Hewitt
2017,Shawn Williams,CIN,SS,S.Williams
2017,Tyler Boyd,CIN,WR,T.Boyd
2017,Tyler Eifert,CIN,TE,T.Eifert
2017,Tyler Kroft,CIN,TE,T.Kroft
2017,Vincent Rey,CIN,OLB,V.Rey
2017,Vontaze Burfict,CIN,OLB,V.Burfict
2017,William Jackson,CIN,CB,W.Jackson
2017,Alex Collins,BAL,RB,A.Collins
2017,Anthony Levine,BAL,CB,A.Levine
2017,Bam Bradley,BAL,LB,B.Bradley
2017,Benjamin Watson,BAL,TE,B.Watson
2017,Bobby Rainey,BAL,RB,B.Rainey
2017,Brandon Carr,BAL,CB,B.Carr
2017,Brandon Williams,BAL,NT,B.Williams
2017,Brent Urban,BAL,DE,B.Urban
2017,Breshad Perriman,BAL,WR,B.Perriman
2017,Bronson Kaufusi,BAL,DE,B.Kaufusi
2017,C.J. Mosley,BAL,ILB,C.Mosley
2017,Carl Davis,BAL,DE,C.Davis
2017,Chris Matthews,BAL,WR,C.Matthews
2017,Chris Moore,BAL,WR,C.Moore
2017,Chris Wormley,BAL,DE,C.Wormley
2017,Chuck Clark,BAL,DB,C.Clark
2017,Danny Woodhead,BAL,RB,D.Woodhead
2017,Eric Weddle,BAL,FS,E.Weddle
2017,Griff Whalen,BAL,WR,G.Whalen
2017,Javorius Allen,BAL,RB,J.Allen
2017,Jaylen Hill,BAL,DB,J.Hill
2017,Jeremy Maclin,BAL,WR,J.Maclin
2017,Jimmy Smith,BAL,CB,J.Smith
2017,Joe Flacco,BAL,QB,J.Flacco
2017,Jonathan Freeny,BAL,LB,J.Freeny
2017,Justin Tucker,BAL,K,J.Tucker
2017,Kamalei Correa,BAL,ILB,K.Correa
2017,Lardarius Webb,BAL,FS,L.Webb
2017,Marlon Humphrey,BAL,DB,M.Humphrey
2017,Matt Judon,BAL,OLB,M.Judon
2017,Maxx Williams,BAL,TE,M.Williams
2017,Michael Campanaro,BAL,WR,M.Campanaro
2017,Michael Pierce,BAL,NT,M.Pierce
2017,Mike Wallace,BAL,WR,M.Wallace
2017,Nick Boyle,BAL,TE,N.Boyle
2017,Patrick Onwuasor,BAL,ILB,P.Onwuasor
2017,Ryan Mallett,BAL,QB,R.Mallett
2017,Sam Koch,BAL,P,S.Koch
2017,Sheldon Price,BAL,CB,S.Price
2017,Steven Johnson,BAL,LB,S.Johnson
2017,Terrance West,BAL,RB,T.West
2017,Terrell Suggs,BAL,OLB,T.Suggs
2017,Tim Williams,BAL,OLB,T.Williams
2017,Tony Jefferson,BAL,SS,T.Jefferson
2017,Tyus Bowser,BAL,LB,T.Bowser
2017,Vince Mayle,BAL,WR,V.Mayle
2017,Willie Henry,BAL,DT,W.Henry
2017,Za'Darius Smith,BAL,DE,Z.Smith
2017,Aaron Donald,LA,DE,A.Donald
2017,Alec Ogletree,LA,ILB,A.Ogletree
2017,Blake Countess,LA,CB,B.Countess
2017,Bryce Hager,LA,ILB,B.Hager
2017,Cody Davis,LA,FS,C.Davis
2017,Connor Barwin,LA,OLB,C.Barwin
2017,Cooper Kupp,LA,WR,C.Kupp
2017,Cory Littleton,LA,MLB,C.Littleton
2017,Derek Carrier,LA,TE,D.Carrier
2017,Dominique Hatfield,LA,DB,D.Hatfield
2017,Ejuan Price,LA,LB,E.Price
2017,Ethan Westbrooks,LA,DE,E.Westbrooks
2017,Gerald Everett,LA,TE,G.Everett
2017,Greg Zuerlein,LA,K,G.Zuerlein
2017,Jared Goff,LA,QB,J.Goff
2017,John Johnson,LA,SS,J.Johnson
2017,Johnny Hekker,LA,P,J.Hekker
2017,Josh Reynolds,LA,WR,J.Reynolds
2017,Justin Davis,LA,RB,J.Davis
2017,Kayvon Webster,LA,CB,K.Webster
2017,Kevin Peterson,LA,CB,K.Peterson
2017,Lamarcus Joyner,LA,FS,L.Joyner
2017,Malcolm Brown,LA,RB,M.Brown
2017,Mark Barron,LA,ILB,M.Barron
2017,Marqui Christian,LA,DB,M.Christian
2017,Matt Longacre,LA,LB,M.Longacre
2017,Maurice Alexander,LA,SS,M.Alexander
2017,Michael Brockers,LA,NT,M.Brockers
2017,Morgan Fox,LA,DE,M.Fox
2017,Nickell Robey-Coleman,LA,CB,N.Robey-Coleman
2017,Pharoh Cooper,LA,WR,P.Cooper
2017,Robert Quinn,LA,OLB,R.Quinn
2017,Robert Woods,LA,WR,R.Woods
2017,Sammy Watkins,LA,WR,S.Watkins
2017,Samson Ebukam,LA,LB,S.Ebukam
2017,Sean Mannion,LA,QB,S.Mannion
2017,Tanzel Smart,LA,DE,T.Smart
2017,Tavon Austin,LA,WR,T.Austin
2017,Todd Gurley,LA,RB,T.Gurley
2017,Troy Hill,LA,CB,T.Hill
2017,Trumaine Johnson,LA,CB,T.Johnson
2017,Tyler Higbee,LA,TE,T.Higbee
2017,Tyrunn Walker,LA,DE,T.Walker
2017,Adam Vinatieri,IND,K,A.Vinatieri
2017,Al Woods,IND,NT,A.Woods
2017,Anthony Walker,IND,LB,A.Walker
2017,Antonio Morrison,IND,ILB,A.Morrison
2017,Barkevious Mingo,IND,LB,B.Mingo
2017,Brandon Williams,IND,TE,B.Williams
2017,Chester Rogers,IND,WR,C.Rogers
2017,Chris Milton,IND,DB,C.Milton
2017,Darius Butler,IND,FS,D.Butler
2017,Darnell Sankey,IND,LB,D.Sankey
2017,Darrell Daniels,IND,TE,D.Daniels
2017,Donte Moncrief,IND,WR,D.Moncrief
2017,Frank Gore,IND,RB,F.Gore
2017,Grover Stewart,IND,DT,G.Stewart
2017,Hassan Ridgeway,IND,DT,H.Ridgeway
2017,Henry Anderson,IND,DE,H.Anderson
2017,Jabaal Sheard,IND,OLB,J.Sheard
2017,Jack Doyle,IND,TE,J.Doyle
2017,Jacoby Brissett,IND,QB,J.Brissett
2017,Jeremiah George,IND,ILB,J.George
2017,John Simon,IND,OLB,J.Simon
2017,Johnathan Hankins,IND,DE,J.Hankins
2017,Jon Bostic,IND,ILB,J.Bostic
2017,Josh Ferguson,IND,RB,J.Ferguson
2017,Joshua Perry,IND,LB,J.Perry
2017,Kamar Aiken,IND,WR,K.Aiken
2017,Kenny Moore,IND,DB,K.Moore
2017,Malik Hooker,IND,FS,M.Hooker
2017,Margus Hunt,IND,DE,M.Hunt
2017,Marlon Mack,IND,RB,M.Mack
2017,Matt Hazel,IND,WR,M.Hazel
2017,Matt Jones,IND,RB,M.Jones
2017,Matthias Farley,IND,SS,M.Farley
2017,Nate Hairston,IND,CB,N.Hairston
2017,Pierre Desir,IND,CB,P.Desir
2017,Quan Bray,IND,WR,Q.Bray
2017,Quincy Wilson,IND,CB,Q.Wilson
2017,Rashaan Melvin,IND,CB,R.Melvin
2017,Rigoberto Sanchez,IND,P,R.Sanchez
2017,Robert Turbin,IND,RB,R.Turbin
2017,Scott Tolzien,IND,QB,S.Tolzien
2017,Sean Spence,IND,LB,S.Spence
2017,T.J. Green,IND,CB,T.Green
2017,T.Y. Hilton,IND,WR,T.Hilton
2017,Tarell Basham,IND,LB,T.Basham
2017,Vontae Davis,IND,CB,V.Davis
2017,Andrew Gachkar,CAR,LB,A.Gachkar
2017,Ben Jacobs,CAR,LB,B.Jacobs
2017,Bryan Cox,CAR,DE,B.Cox
2017,Cam Newton,CAR,QB,C.Newton
2017,Cameron Artis-Payne,CAR,RB,C.Artis-Payne
2017,Captain Munnerlyn,CAR,DB,C.Munnerlyn
2017,Charles Johnson,CAR,DE,C.Johnson
2017,Chris Manhertz,CAR,TE,C.Manhertz
2017,Christian McCaffrey,CAR,RB,C.McCaffrey
2017,Cole Luke,CAR,CB,C.Luke
2017,Colin Jones,CAR,FS,C.Jones
2017,Curtis Samuel,CAR,WR,C.Samuel
2017,Daeshon Hall,CAR,DE,D.Hall
2017,Damiere Byrd,CAR,WR,D.Byrd
2017,Daryl Worley,CAR,CB,D.Worley
2017,David Mayo,CAR,MLB,D.Mayo
2017,Demetrious Cox,CAR,DB,D.Cox
2017,Derek Anderson,CAR,QB,D.Anderson
2017,Devin Funchess,CAR,WR,D.Funchess
2017,Dezmen Southward,CAR,DB,D.Southward
2017,Ed Dickson,CAR,TE,E.Dickson
2017,Fozzy Whittaker,CAR,RB,F.Whittaker
2017,Graham Gano,CAR,K,G.Gano
2017,Greg Olsen,CAR,TE,G.Olsen
2017,Jairus Byrd,CAR,DB,J.Byrd
2017,James Bradberry,CAR,CB,J.Bradberry
2017,Jared Norris,CAR,ILB,J.Norris
2017,Jonathan Stewart,CAR,RB,J.Stewart
2017,Julius Peppers,CAR,DE,J.Peppers
2017,Kaelin Clay,CAR,WR,K.Clay
2017,Kawann Short,CAR,DT,K.Short
2017,Kevon Seymour,CAR,CB,K.Seymour
2017,Kurt Coleman,CAR,FS,K.Coleman
2017,Kyle Love,CAR,DE,K.Love
2017,LaDarius Gunter,CAR,CB,L.Gunter
2017,Luke Kuechly,CAR,MLB,L.Kuechly
2017,Mario Addison,CAR,DE,M.Addison
2017,Michael Palardy,CAR,P,M.Palardy
2017,Mike Adams,CAR,SS,M.Adams
2017,Russell Shepard,CAR,WR,R.Shepard
2017,Shaq Thompson,CAR,OLB,S.Thompson
2017,Star Lotulelei,CAR,DT,S.Lotulelei
2017,Thomas Davis,CAR,OLB,T.Davis
2017,Vernon Butler,CAR,DT,V.Butler
2017,Wes Horton,CAR,DE,W.Horton
2017,Aaron Lynch,SF,DE,A.Lynch
2017,Adrian Colbert,SF,DB,A.Colbert
2017,Ahkello Witherspoon,SF,CB,A.Witherspoon
2017,Aldrick Robinson,SF,WR,A.Robinson
2017,Arik Armstead,SF,DE,A.Armstead
2017,Asa Jackson,SF,DB,A.Jackson
2017,Bradley Pinion,SF,P,B.Pinion
2017,Brock Coyle,SF,MLB,B.Coyle
2017,C.J. Beathard,SF,QB,C.Beathard
2017,Carlos Hyde,SF,RB,C.Hyde
2017,Cole Hikutini,SF,TE,C.Hikutini
2017,D.J. Jones,SF,DT,D.Jones
2017,Datone Jones,SF,DE,D.Jones
2017,DeForest Buckner,SF,DT,D.Buckner
2017,Dekoda Watson,SF,LB,D.Watson
2017,Dexter McCoil,SF,SS,D.McCoil
2017,Dontae Johnson,SF,CB,D.Johnson
2017,Earl Mitchell,SF,DT,E.Mitchell
2017,Eli Harold,SF,OLB,E.Harold
2017,Elijah Lee,SF,LB,E.Lee
2017,Elvis Dumervil,SF,DE,E.Dumervil
2017,Eric Reid,SF,SS,E.Reid
2017,Garrett Celek,SF,TE,G.Celek
2017,George Kittle,SF,TE,G.Kittle
2017,Jaquiski Tartt,SF,FS,J.Tartt
2017,Jimmie Ward,SF,FS,J.Ward
2017,K'Waun Williams,SF,DB,K.Williams
2017,Kendrick Bourne,SF,WR,K.Bourne
2017,Kyle Juszczyk,SF,FB,K.Juszczyk
2017,Leger Douzable,SF,DE,L.Douzable
2017,Leon Hall,SF,DB,L.Hall
2017,Logan Paulsen,SF,TE,L.Paulsen
2017,Lorenzo Jerome,SF,DB,L.Jerome
2017,Mark Nzeocha,SF,OLB,M.Nzeocha
2017,Marquise Goodwin,SF,WR,M.Goodwin
2017,Matt Breida,SF,RB,M.Breida
2017,Pierre Garcon,SF,WR,P.Garcon
2017,Pita Taumoepenu,SF,OLB,P.Taumoepenu
2017,Raheem Mostert,SF,RB,R.Mostert
2017,Ray-Ray Armstrong,SF,OLB,R.Armstrong
2017,Reuben Foster,SF,OLB,R.Foster
2017,Robbie Gould,SF,K,R.Gould
2017,Solomon Thomas,SF,DE,S.Thomas
2017,Tank Carradine,SF,DE,T.Carradine
2017,Tony McDaniel,SF,DT,T.McDaniel
2017,Trent Taylor,SF,WR,T.Taylor
2017,Victor Bolden,SF,WR,V.Bolden
2017,Amara Darboh,SEA,WR,A.Darboh
2017,Blair Walsh,SEA,K,B.Walsh
2017,Bobby Wagner,SEA,MLB,B.Wagner
2017,Bradley McDougald,SEA,DB,B.McDougald
2017,Branden Jackson,SEA,DE,B.Jackson
2017,C.J. Prosise,SEA,RB,C.Prosise
2017,Chris Carson,SEA,RB,C.Carson
2017,Cliff Avril,SEA,DE,C.Avril
2017,D.J. Alexander,SEA,LB,D.Alexander
2017,Delano Hill,SEA,SS,D.Hill
2017,Dewey McDonald,SEA,LB,D.McDonald
2017,Doug Baldwin,SEA,WR,D.Baldwin
2017,Dwight Freeney,SEA,DE,D.Freeney
2017,Earl Thomas,SEA,FS,E.Thomas
2017,Eddie Lacy,SEA,RB,E.Lacy
2017,Frank Clark,SEA,DE,F.Clark
2017,Garrison Smith,SEA,DT,G.Smith
2017,J.D. McKissic,SEA,RB,J.McKissic
2017,Jarran Reed,SEA,DT,J.Reed
2017,Jeremy Lane,SEA,CB,J.Lane
2017,Jimmy Graham,SEA,TE,J.Graham
2017,Jon Ryan,SEA,P,J.Ryan
2017,Justin Coleman,SEA,CB,J.Coleman
2017,K.J. Wright,SEA,OLB,K.Wright
2017,Kam Chancellor,SEA,SS,K.Chancellor
2017,Luke Willson,SEA,TE,L.Willson
2017,Marcus Smith,SEA,DE,M.Smith
2017,Michael Bennett,SEA,DE,M.Bennett
2017,Michael Wilhoite,SEA,OLB,M.Wilhoite
2017,Nazair Jones,SEA,DT,N.Jones
2017,Neiko Thorpe,SEA,DB,N.Thorpe
2017,Nick Vannett,SEA,TE,N.Vannett
2017,Paul Richardson,SEA,WR,P.Richardson
2017,Quinton Jefferson,SEA,DT,Q.Jefferson
2017,Richard Sherman,SEA,CB,R.Sherman
2017,Russell Wilson,SEA,QB,R.Wilson
2017,Shaquill Griffin,SEA,CB,S.Griffin
2017,Sheldon Richardson,SEA,DT,S.Richardson
2017,Tanner McEvoy,SEA,WR,T.McEvoy
2017,Tedric Thompson,SEA,FS,T.Thompson
2017,Terence Garvin,SEA,OLB,T.Garvin
2017,Thomas Rawls,SEA,RB,T.Rawls
2017,Tyler Lockett,SEA,WR,T.Lockett
2017,Aaron Jones,GB,RB,A.Jones
2017,Aaron Ripkowski,GB,FB,A.Ripkowski
2017,Aaron Rodgers,GB,QB,A.Rodgers
2017,Ahmad Brooks,GB,OLB,A.Brooks
2017,Blake Martinez,GB,ILB,B.Martinez
2017,Brett Hundley,GB,QB,B.Hundley
2017,Chris Odom,GB,LB,C.Odom
2017,Clay Matthews,GB,OLB,C.Matthews
2017,Damarious Randall,GB,CB,D.Randall
2017,Davante Adams,GB,WR,D.Adams
2017,Davon House,GB,CB,D.House
2017,Dean Lowry,GB,DE,D.Lowry
2017,Geronimo Allison,GB,WR,G.Allison
2017,Ha Ha Clinton-Dix,GB,FS,H.Clinton-Dix
2017,Jake Ryan,GB,ILB,J.Ryan
2017,Jamaal Williams,GB,RB,J.Williams
2017,Jeff Janis,GB,WR,J.Janis
2017,Jermaine Whitehead,GB,FS,J.Whitehead
2017,Joe Thomas,GB,ILB,J.Thomas
2017,Jordy Nelson,GB,WR,J.Nelson
2017,Josh Hawkins,GB,CB,J.Hawkins
2017,Josh Jones,GB,SAF,J.Jones
2017,Justin Vogel,GB,P,J.Vogel
2017,Kenny Clark,GB,NT,K.Clark
2017,Kentrell Brice,GB,SS,K.Brice
2017,Kevin King,GB,CB,K.King
2017,Kyler Fackrell,GB,OLB,K.Fackrell
2017,Lance Kendricks,GB,TE,L.Kendricks
2017,Lenzy Pipkins,GB,CB,L.Pipkins
2017,Martellus Bennett,GB,TE,M.Bennett
2017,Marwin Evans,GB,DB,M.Evans
2017,Mason Crosby,GB,K,M.Crosby
2017,Mike Daniels,GB,DE,M.Daniels
2017,Montravius Adams,GB,DT,M.Adams
2017,Morgan Burnett,GB,SS,M.Burnett
2017,Nick Perry,GB,OLB,N.Perry
2017,Quinten Rollins,GB,CB,Q.Rollins
2017,Quinton Dial,GB,DT,Q.Dial
2017,Randall Cobb,GB,WR,R.Cobb
2017,Richard Rodgers,GB,TE,R.Rodgers
2017,Ricky Jean Francois,GB,DT,R.Francois
2017,Trevor Davis,GB,WR,T.Davis
2017,Ty Montgomery,GB,RB,T.Montgomery
2017,Alfred Morris,DAL,RB,A.Morris
2017,Anthony Brown,DAL,CB,A.Brown
2017,Anthony Hitchens,DAL,MLB,A.Hitchens
2017,Bene' Benwikere,DAL,DB,B.Benwikere
2017,Benson Mayowa,DAL,DE,B.Mayowa
2017,Brian Price,DAL,DT,B.Price
2017,Brice Butler,DAL,WR,B.Butler
2017,Byron Jones,DAL,FS,B.Jones
2017,Charles Tapper,DAL,DE,C.Tapper
2017,Chidobe Awuzie,DAL,CB,C.Awuzie
2017,Chris Jones,DAL,P,C.Jones
2017,Cole Beasley,DAL,WR,C.Beasley
2017,Cooper Rush,DAL,QB,C.Rush
2017,Dak Prescott,DAL,QB,D.Prescott
2017,Damien Wilson,DAL,OLB,D.Wilson
2017,Damontre Moore,DAL,DE,D.Moore
2017,Dan Bailey,DAL,K,D.Bailey
2017,David Irving,DAL,DT,D.Irving
2017,Demarcus Lawrence,DAL,DE,D.Lawrence
2017,Dez Bryant,DAL,WR,D.Bryant
2017,Ezekiel Elliott,DAL,RB,E.Elliott
2017,Geoff Swaim,DAL,TE,G.Swaim
2017,James Hanna,DAL,TE,J.Hanna
2017,Jason Witten,DAL,TE,J.Witten
2017,Jay Elliott,DAL,LB,J.Elliott
2017,Jaylon Smith,DAL,OLB,J.Smith
2017,Jeff Heath,DAL,SS,J.Heath
2017,Jourdan Lewis,DAL,CB,J.Lewis
2017,Justin Durant,DAL,OLB,J.Durant
2017,Justin March-Lillard,DAL,LB,J.March-Lillard
2017,Kavon Frazier,DAL,SS,K.Frazier
2017,Kyle Wilber,DAL,OLB,K.Wilber
2017,Maliek Collins,DAL,DT,M.Collins
2017,Mike Nugent,DAL,K,M.Nugent
2017,Noah Brown,DAL,WR,N.Brown
2017,Nolan Carroll,DAL,CB,N.Carroll
2017,Orlando Scandrick,DAL,CB,O.Scandrick
2017,Richard Ash,DAL,NT,R.Ash
2017,Rod Smith,DAL,RB,R.Smith
