Season,Team,Player_Name,Carries,Drives,Car_per_Drive,Total_Yards,Yards_per_Car,Yards_per_Drive,Fumbles,TDs,TD_to_Fumbles,Total_EPA,Success_Rate,EPA_per_Car,EPA_Ratio,TD_per_Car,Fumbles_per_Car,Fumbles_per_Drive,TD_Drive,EPA_per_Drive,Total_WPA,WPA_per_Drive,Win_Success_Rate,WPA_per_Car,WPA_Ratio,Total_Clutch_EPA,Clutch_EPA_per_Car,Clutch_EPA_per_Drive
2009,NO,A.Peterson,70,30,2.3333333333333335,351,5.014285714285714,11.7,6,6,1,-2.3736651156060917,0.38571428571428573,-0.03390950165151559,0.4806855579676816,0.08571428571428572,0.08571428571428572,0.2,0.2,-0.07912217052020305,0.38440286011382957,0.012813428670460985,0.4,0.005491469430197566,0.5908761164531245,-0.002986790139743206,-4.266843056776009e-5,-9.955967132477354e-5
2009,IND,T.Jones,64,24,2.6666666666666665,226,3.53125,9.416666666666666,1,0,0,-14.40735995619956,0.328125,-0.22511499931561813,0.31576865803875703,0,0.015625,0.041666666666666664,0,-0.6003066648416483,-0.3655030501818878,-0.015229293757578657,0.296875,-0.0057109851590919965,0.3420316669383229,-0.6319103977275774,-0.009873599964493397,-0.026329599905315724
2009,NYJ,C.Benson,64,30,2.1333333333333333,333,5.203125,11.1,2,2,1,-7.265336101514199,0.375,-0.11352087658615936,0.41980808300432726,0.03125,0.03125,0.06666666666666667,0.06666666666666667,-0.2421778700504733,-0.07077172268258894,-0.0023590574227529645,0.4375,-0.0011058081669154522,0.47434800141301287,-0.30470528864513186,-0.004761020135080185,-0.010156842954837729
2009,ARI,P.Thomas,51,18,2.8333333333333335,265,5.196078431372549,14.722222222222221,0,4,Inf,9.205405606956756,0.5294117647058824,0.1804981491560148,0.6281737747138704,0.0784313725490196,0,0,0.2222222222222222,0.5114114226087086,0.28938071335660925,0.016076706297589404,0.5098039215686274,0.005674131634443319,0.753191428297237,0.6113775713014237,0.011987795515714189,0.033965420627856874
2009,NE,R.Rice,49,12,4.083333333333333,236,4.816326530612245,19.666666666666668,0,4,Inf,9.323175853855675,0.42857142857142855,0.19026889497664642,0.6390015687514617,0.08163265306122448,0,0,0.3333333333333333,0.7769313211546396,0.28949378642382295,0.024124482201985247,0.4897959183673469,0.00590803645762904,0.8212638529799686,1.7156153922961874,0.035012559026452804,0.14296794935801563
2009,MIN,F.Jones,47,22,2.1363636363636362,160,3.404255319148936,7.2727272727272725,1,1,1,-6.496824954531843,0.40425531914893614,-0.1382303181815286,0.39178288330988675,0.02127659574468085,0.02127659574468085,0.045454545454545456,0.045454545454545456,-0.29531022520599287,-0.09024319250789843,-0.004101963295813565,0.3617021276595745,-0.0019200679256999667,0.45718049209665446,0.18221195604560073,0.003876850128629803,0.008282361638436396
2009,DAL,A.Peterson,46,20,2.3,165,3.5869565217391304,8.25,1,0,0,-8.640274584987027,0.2826086956521739,-0.18783205619537016,0.3563802912489002,0,0.021739130434782608,0.05,0,-0.4320137292493514,-0.1222937634152846,-0.00611468817076423,0.32608695652173914,-0.0026585600742453173,0.35349285363214944,-0.2279092471064885,-0.004954548850141054,-0.011395462355324425
2009,BAL,K.Faulk,41,20,2.05,108,2.6341463414634148,5.4,0,0,NaN,-8.456244873823115,0.2926829268292683,-0.2062498749712955,0.3110371804400613,0,0,0,0,-0.4228122436911558,-0.10715256761898047,-0.005357628380949024,0.3170731707317073,-0.0026134772589995236,0.34364411108892495,-0.10270046830481004,-0.0025048894708490253,-0.005135023415240502
2009,CIN,S.Greene,38,11,3.4545454545454546,173,4.552631578947368,15.727272727272727,0,2,Inf,-5.1017853358714405,0.3157894736842105,-0.13425750883872212,0.3977838226849715,0.05263157894736842,0,0,0.18181818181818182,-0.4637986668974037,-0.09651858309068395,-0.008774416644607631,0.3157894736842105,-0.0025399627129127356,0.4234311126847419,0.2314585549223268,0.006091014603219126,0.02104168681112062
2009,SD,S.Greene,38,12,3.1666666666666665,170,4.473684210526316,14.166666666666666,0,1,Inf,-4.136657721830336,0.3157894736842105,-0.10885941373237727,0.41137251473726594,0.02631578947368421,0,0,0.08333333333333333,-0.3447214768191947,0.05385600578277297,0.004488000481897747,0.4473684210526316,0.001417263310072973,0.5348729245122841,0.3481268959350395,0.00916123410355367,0.02901057466125329
2009,PHI,F.Jones,34,11,3.090909090909091,199,5.852941176470588,18.09090909090909,0,2,Inf,4.020588769001639,0.35294117647058826,0.1182526108529894,0.5700317475083121,0.058823529411764705,0,0,0.18181818181818182,0.36550806990923995,0.0747564833194474,0.006796043938131582,0.4411764705882353,0.0021987200976308057,0.5915064767404857,0.4180541099410157,0.012295709115912226,0.03800491908554688
2009,GB,C.Wells,23,9,2.5555555555555554,156,6.782608695652174,17.333333333333332,0,1,Inf,4.274844646954801,0.4782608695652174,0.18586281073716523,0.6422193739258895,0.043478260869565216,0,0,0.1111111111111111,0.4749827385505334,0.07809364056043111,0.008677071173381234,0.4782608695652174,0.003395375676540483,0.6265620984102029,0.159358727465294,0.0069286403245780006,0.017706525273921556
2009,NFC,R.Rice,20,8,2.5,101,5.05,12.625,0,2,Inf,2.7776318547497842,0.45,0.1388815927374892,0.599020447953865,0.1,0,0,0.25,0.34720398184372303,0.22149225890000906,0.027686532362501133,0.65,0.011074612945000454,0.7769373661128808,0.3526195350027946,0.017630976750139728,0.04407744187534932
