Season,Team,Player_Name,Attempts,Completions,Drives,Comp_Perc,Total_Yards,Total_Raw_AirYards,Total_Comp_AirYards,Yards_per_Att,Yards_per_Comp,Yards_per_Drive,Raw_AirYards_per_Att,Comp_AirYards_per_Att,Raw_AirYards_per_Comp,Comp_AirYards_per_Comp,Raw_AirYards_per_Drive,Comp_AirYards_per_Drive,PACR,TimesHit,TimesHit_per_Drive,Interceptions,TDs,Air_TDs,aPACR,Air_TD_Rate,TD_to_Int,Total_EPA,Success_Rate,EPA_per_Att,EPA_per_Comp,EPA_Comp_Perc,TD_per_Att,Air_TD_per_Att,Int_per_Att,TD_per_Comp,Air_TD_per_Comp,TD_per_Drive,Air_TD_per_Drive,Int_per_Drive,EPA_per_Drive,Total_WPA,Win_Success_Rate,WPA_per_Att,WPA_per_Comp,WPA_Comp_Perc,WPA_per_Drive,Total_Clutch_EPA,Clutch_EPA_per_Att,Clutch_EPA_per_Drive,airEPA_Comp,airEPA_Incomp,Total_Raw_airEPA,Raw_airEPA_per_Att,Raw_airEPA_per_Drive,epa_PACR,airEPA_per_Att,airEPA_per_Comp,airEPA_per_Drive,air_Success_Rate,air_Comp_Success_Rate,airWPA_Comp,airWPA_Incomp,Total_Raw_airWPA,wpa_PACR,Raw_airWPA_per_Att,Raw_airWPA_per_Drive,airWPA_per_Att,airWPA_per_Comp,airWPA_per_Drive,air_Win_Success_Rate,air_Comp_Win_Success_Rate,yacEPA_Comp,yacEPA_Drop,Total_yacEPA,yacEPA_per_Att,yacEPA_per_Comp,yacEPA_Rec_per_Drive,yacEPA_Drop_per_Drive,yacWPA_Comp,yacWPA_Drop,Total_yacWPA,yacWPA_per_Att,yacWPA_per_Comp,yacWPA_Comp_per_Drive,yacWPA_Drop_per_Drive,yac_Success_Rate,yac_Rec_Success_Rate,yac_Win_Success_Rate,yac_Comp_Win_Success_Rate
2009,IND,P.Manning,128,87,26,0.6796875,952,1118,603,7.4375,10.942528735632184,36.61538461538461,8.734375,4.7109375,12.850574712643677,6.931034482758621,43,23.192307692307693,0.851520572450805,11,0.4230769230769231,2,7,6,0.8962432915921288,0.8571428571428571,3.5,40.93991684110164,0.5703125,0.3198431003211066,0.9935524541225952,0.5969962900514948,0.0546875,0.046875,0.015625,0.08045977011494253,0.06896551724137931,0.2692307692307692,0.23076923076923078,0.07692307692307693,1.574612186196217,1.307135412486437,0.5390625,0.010211995410050289,0.028252915880924167,0.6095736077348066,0.050274438941786036,1.9193401040591953,0.014994844562962463,0.07382077323304598,37.73616902929949,48.91651811205346,86.65268714135296,0.67697411829182,3.332795659282806,0.4724598646816116,0.29481382054140226,0.43374906930229296,1.4513911165115188,0.671875,0.390625,1.0382195201108932,1.3240010404060674,2.3622205605169606,0.553350281652098,0.018454848129038755,0.09085463694296002,0.008111090000866353,0.01193355770242406,0.03993152000426513,0.671875,0.390625,48.7028944793663,-94.4156647796176,-45.71277030025131,-0.35713101797071334,0.5598033848203023,1.8731882492063963,-3.6313717222929847,1.4197841615295093,-2.4748693095600327,-1.0550851480305237,-0.008242852718988466,0.016319358178500106,0.054607083135750356,-0.09518728113692433,0.5234375,0.515625,0.5078125,0.5
2009,NO,D.Brees,102,72,30,0.7058823529411765,731,742,405,7.166666666666667,10.152777777777779,24.366666666666667,7.2745098039215685,3.9705882352941178,10.305555555555555,5.625,24.733333333333334,13.5,0.9851752021563343,6,0.2,0,8,2,1.2008086253369272,0.25,Inf,36.16181184262066,0.5490196078431373,0.35452756708451627,0.8676198029496269,0.602491285917047,0.0784313725490196,0.0196078431372549,0,0.1111111111111111,0.027777777777777776,0.26666666666666666,0.06666666666666667,0,1.2053937280873552,0.7990184704851555,0.5784313725490197,0.007833514416521132,0.025408503366742705,0.5484184461373186,0.02663394901617185,2.3895808738912616,0.02342726346952217,0.07965269579637539,4.333757118955727,19.937127412667056,24.270884531622784,0.237949848349243,0.8090294843874262,1.489925585345069,0.04248781489172282,0.060191071096607325,0.14445857063185757,0.49019607843137253,0.3333333333333333,0.2200596038481821,-0.9881681165397376,-0.7681085126915556,-1.0402416550303384,-0.007530475614623094,-0.02560361708971852,0.002157447096550805,0.0030563833867803068,0.007335320128272736,0.5196078431372549,0.37254901960784315,58.13486869341742,-47.29694138241954,10.837927310997873,0.10625418932350857,0.8074287318530197,1.9378289564472473,-1.576564712747318,1.6093526385572925,-0.08295287728962164,1.5263997612676707,0.014964703541839909,0.022352119979962396,0.053645087951909746,-0.0027650959096540547,0.5294117647058824,0.46078431372549017,0.5490196078431373,0.46078431372549017
2009,DAL,T.Romo,70,45,21,0.6428571428571429,442,355,203,6.314285714285714,9.822222222222223,21.047619047619047,5.071428571428571,2.9,7.888888888888889,4.511111111111111,16.904761904761905,9.666666666666666,1.2450704225352112,7,0.3333333333333333,2,2,1,1.1042253521126761,0.5,1,11.38316135578696,0.4857142857142857,0.16261659079695656,0.7257105908433661,0.4737293392956445,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.044444444444444446,0.022222222222222223,0.09523809523809523,0.047619047619047616,0.09523809523809523,0.5420553026565219,0.6405356232851113,0.5285714285714286,0.009150508904073018,0.020822142337218304,0.6810132157422166,0.03050169634691006,1.3585485453249435,0.01940783636178491,0.06469278787261636,-2.1346023088044888,13.898819771973049,11.76421746316856,0.16806024947383658,0.5602008315794552,0.9676088861350437,-0.030494318697206983,-0.04743560686232197,-0.10164772899068994,0.4857142857142857,0.3142857142857143,0.10400869095462732,0.2524380160508284,0.3564467070054557,1.797002499100959,0.005092095814363653,0.016973652714545512,0.0014858384422089617,0.002311304243436163,0.004952794807363206,0.5,0.32857142857142857,34.791578896755965,-35.17263500413756,-0.3810561073815987,-0.005443658676879981,0.7731461977056882,1.6567418522264745,-1.6748873811494076,0.8329877142201964,-0.5488987979405409,0.28408891627965555,0.004058413089709365,0.01851083809378214,0.03966608162953316,-0.02613803799716861,0.6,0.5285714285714286,0.6285714285714286,0.5285714285714286
2009,MIN,B.Favre,70,43,23,0.6142857142857143,544,606,283,7.771428571428571,12.651162790697674,23.652173913043477,8.657142857142857,4.042857142857143,14.093023255813954,6.5813953488372094,26.347826086956523,12.304347826086957,0.8976897689768977,10,0.43478260869565216,2,5,2,0.9141914191419142,0.4,2.5,19.23520346114361,0.45714285714285713,0.2747886208734801,1.1093935189147854,0.5147371818132942,0.07142857142857142,0.02857142857142857,0.02857142857142857,0.11627906976744186,0.046511627906976744,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.8363131939627656,-0.1256817907126308,0.45714285714285713,-0.001795454153037583,0.03236632591701394,0.42352904040858297,-0.005464425683157861,-0.9697287777381678,-0.013853268253402396,-0.042162120771224686,12.833772998188289,21.293879416914496,34.12765241510279,0.48753789164432554,1.4838109745696864,0.5636251573117669,0.1833396142598327,0.2984598371671695,0.5579901303560125,0.5571428571428572,0.2857142857142857,0.346352035315269,0.5375005362261613,0.8838525715414303,-0.14219768631033453,0.012626465307734718,0.03842837267571436,0.004947886218789557,0.00805469849570393,0.01505878414414213,0.5571428571428572,0.2857142857142857,34.87014831514748,-49.76259726910666,-14.892448953959175,-0.21274927077084535,0.8109336817476158,1.5160934050064123,-2.163591185613333,1.0453999791163302,-2.0549343413703913,-1.0095343622540611,-0.014421919460772302,0.024311627421310003,0.045452173005057835,-0.08934497136393006,0.5714285714285714,0.5285714285714286,0.5714285714285714,0.5285714285714286
2009,ARI,K.Warner,68,53,21,0.7794117647058824,635,484,348,9.338235294117647,11.981132075471699,30.238095238095237,7.117647058823529,5.117647058823529,9.132075471698114,6.566037735849057,23.047619047619047,16.571428571428573,1.31198347107438,5,0.23809523809523808,1,5,1,1.4256198347107438,0.2,5,18.520189132684525,0.6764705882352942,0.2723557225394783,0.7176347739742928,0.44460731774910434,0.07352941176470588,0.014705882352941176,0.014705882352941176,0.09433962264150944,0.018867924528301886,0.23809523809523808,0.047619047619047616,0.047619047619047616,0.8819137682230727,0.9288736466291648,0.6764705882352942,0.013659906568075954,0.022454359307110424,0.6319307994941916,0.04423207841091261,0.6621153772597378,0.009736990842054968,0.031529303679035135,4.2007542409842955,13.2352634191445,17.436017660128798,0.2564120244136588,0.8302865552442285,1.0621799939463767,0.06177579766153376,0.07925951398083576,0.2000359162373474,0.6029411764705882,0.4411764705882353,0.3584824676022321,0.22348768726056314,0.5819701548627954,1.5960846769679367,0.008558384630335225,0.02771286451727597,0.005271800994150472,0.006763820143438342,0.017070593695344388,0.6323529411764706,0.47058823529411764,33.83388877965322,-32.74971730709749,1.0841714725557285,0.015943698125819538,0.638375259993457,1.6111375609358678,-1.5595103479570234,0.8315985756746204,-0.48469508390825095,0.3469034917663695,0.0051015219377407274,0.015690539163672083,0.03959993217498192,-0.023080718281345284,0.7058823529411765,0.6764705882352942,0.6470588235294118,0.6323529411764706
2009,NYJ,M.Sanchez,67,42,26,0.6268656716417911,584,690,349,8.716417910447761,13.904761904761905,22.46153846153846,10.298507462686567,5.208955223880597,16.428571428571427,8.30952380952381,26.53846153846154,13.423076923076923,0.8463768115942029,7,0.2692307692307692,2,4,2,0.8318840579710145,0.5,2,18.60087448385424,0.44776119402985076,0.277624992296332,1.1704788780418471,0.5101520255762412,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.09523809523809523,0.047619047619047616,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.7154182493790093,0.7057111062520507,0.43283582089552236,0.010533001585851503,0.038008014709444995,0.5258265508892535,0.027142734855848102,3.337436918221382,0.04981249131673704,0.12836295839313008,26.723905066584994,25.040283841436086,51.76418890802108,0.7725998344480759,1.9909303426161955,0.35933866397299924,0.39886425472514914,0.6362834539663094,1.0278425025609612,0.5970149253731343,0.3582089552238806,0.9599553585258092,0.8516533619072015,1.8116087204330107,0.3895494089272057,0.02703893612586583,0.06967725847819271,0.014327691918295658,0.022856079964900217,0.036921359943300355,0.6268656716417911,0.3880597014925373,22.436207811172594,-55.59952223533943,-33.163314424166835,-0.4949748421517438,0.534195424075538,0.8629310696604844,-2.13844316289767,0.6363812592708806,-1.7422788734518406,-1.10589761418096,-0.01650593454001433,0.015151934744544777,0.024476202279649254,-0.06701072590199388,0.43283582089552236,0.417910447761194,0.40298507462686567,0.373134328358209
2009,NFC,A.Rodgers,48,31,11,0.6458333333333334,429,447,201,8.9375,13.838709677419354,39,9.3125,4.1875,14.419354838709678,6.483870967741935,40.63636363636363,18.272727272727273,0.959731543624161,1,0.09090909090909091,2,3,0,0.8926174496644296,0,1.5,18.03677591148906,0.5833333333333334,0.3757661648226887,1.1687946549593395,0.6241224987260516,0.0625,0,0.041666666666666664,0.0967741935483871,0,0.2727272727272727,0,0.18181818181818182,1.6397069010444598,0.5486686135209241,0.5208333333333334,0.011430596115019252,0.03623238140109862,0.6072278799631141,0.049878964865538555,2.0051766505071913,0.041774513552233154,0.18228878640974466,7.298652046313169,18.2366614549772,25.535313501290368,0.5319856979435493,2.3213921364809424,0.7063463665945442,0.1520552509648577,0.2354403885907474,0.6635138223921063,0.5833333333333334,0.3333333333333333,0.29151698871852416,0.7751481984501652,1.0666651871686894,0.5143775386326113,0.022222191399347696,0.09696956246988085,0.006073270598302587,0.009403773829629812,0.026501544428956744,0.5625,0.3125,28.933982257426358,-36.43251984722767,-7.498537589801308,-0.1562195331208606,0.9333542663685922,2.6303620234023963,-3.312047258838879,0.8316868347155332,-1.3496834083632985,-0.5179965736477653,-0.010791595284328444,0.02682860757146881,0.07560789406504848,-0.12269849166939077,0.5208333333333334,0.5,0.5,0.4791666666666667
2009,BAL,J.Flacco,45,24,17,0.5333333333333333,223,312,68,4.955555555555556,9.291666666666666,13.117647058823529,6.933333333333334,1.511111111111111,13,2.8333333333333335,18.352941176470587,4,0.7147435897435898,2,0.11764705882352941,3,0,0,0.28205128205128205,NaN,0,-13.512016557976994,0.37777777777777777,-0.30026703462171095,0.7326584700000213,0.3054978935020765,0,0,0.06666666666666667,0,0,0,0,0.17647058823529413,-0.7948245034104113,-0.14156226253460935,0.3333333333333333,-0.0031458280563246522,0.010831021909659469,0.31247528023202625,-0.00832719191380055,-0.14962659260231492,-0.003325035391162554,-0.008801564270724408,-4.809945490091524,22.33158414009587,17.52163865000435,0.3893697477778744,1.030684626470844,-0.7711616948551578,-0.10688767755758942,-0.20041439542048015,-0.28293797000538373,0.5333333333333333,0.15555555555555556,-0.028504738598013155,0.30330872938907705,0.2748039907910639,-0.5151390346519403,0.006106755350912531,0.016164940634768463,-6.334386355114034e-4,-0.0011876974415838814,-0.0016767493292948914,0.4888888888888889,0.13333333333333333,22.393748770092035,-53.42740397807337,-31.03365520798134,-0.6896367823995854,0.9330728654205015,1.3172793394171785,-3.142788469298434,0.2884492644298404,-0.7048155177555137,-0.41636625332567323,-0.009252583407237183,0.012018719351243351,0.016967603789990612,-0.04145973633855963,0.4444444444444444,0.4,0.4,0.35555555555555557
2009,AFC,M.Schaub,43,27,12,0.627906976744186,419,502,259,9.744186046511627,15.518518518518519,34.916666666666664,11.674418604651162,6.023255813953488,18.59259259259259,9.592592592592593,41.833333333333336,21.583333333333332,0.8346613545816733,1,0.08333333333333333,1,3,0,0.8645418326693227,0,3,14.238466349647608,0.46511627906976744,0.3311271244104095,1.16021382528311,0.564509934000913,0.06976744186046512,0,0.023255813953488372,0.1111111111111111,0,0.25,0,0.08333333333333333,1.186538862470634,0.56180335596946,0.46511627906976744,0.013065194324871162,0.04125306620452748,0.5967761968910394,0.04681694633078833,1.3992183248771977,0.03253996104365576,0.1166015270730998,9.493189955810749,19.848061971688548,29.341251927499293,0.6823546959883556,2.4451043272916078,0.4852712619362704,0.22077185943745928,0.3515996279929907,0.7910991629842291,0.6511627906976745,0.3488372093023256,0.3313578289044547,0.657287805089973,0.9886456339944276,0.5682555373249405,0.022991758930102968,0.0823871361662023,0.007705996021033831,0.01227251218164647,0.027613152408704558,0.6511627906976745,0.3488372093023256,21.832583326833223,-36.935368904684914,-15.102785577851687,-0.3512275715779462,0.8086141972901194,1.8193819439027685,-3.077947408723743,0.7824749586177874,-1.2093172366427551,-0.42684227802496766,-0.009926564605231806,0.028980554022881015,0.06520624655148229,-0.10077643638689626,0.4883720930232558,0.4418604651162791,0.4883720930232558,0.4418604651162791
2009,GB,A.Rodgers,42,28,11,0.6666666666666666,441,421,224,10.5,15.75,40.09090909090909,10.023809523809524,5.333333333333333,15.035714285714286,8,38.27272727272727,20.363636363636363,1.0475059382422802,5,0.45454545454545453,1,4,1,1.1306413301662708,0.25,4,17.858134692171447,0.6190476190476191,0.4251936831469392,1.2108593312233638,0.5273862970635322,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.14285714285714285,0.03571428571428571,0.36363636363636365,0.09090909090909091,0.09090909090909091,1.6234667901974043,0.5759952862295885,0.5952380952380952,0.013714173481656869,0.032013607749431176,0.5731558092470023,0.0523632078390535,1.2227657204292433,0.0291134695340296,0.11116052003902212,15.903348870989257,19.111331599412306,35.014680470401565,0.8336828683428944,3.183152770036506,0.5100184965922279,0.3786511635949823,0.5679767453924734,1.4457589882717505,0.7857142857142857,0.4523809523809524,0.41808254017923,0.3527388308644313,0.7708213710436613,0.7472487243701014,0.01835288978675384,0.0700746700948783,0.009954346194743571,0.014931519292115359,0.038007503652657273,0.8095238095238095,0.47619047619047616,18.000712403264927,-35.157258181495045,-17.156545778230118,-0.4084891851959552,0.6428825858308903,1.6364284002968115,-3.196114380135913,0.47829847680484294,-0.6731245616189158,-0.19482608481407285,-0.004638716305096972,0.01708208845731582,0.04348167970953118,-0.061193141965355975,0.5476190476190477,0.5476190476190477,0.4523809523809524,0.4523809523809524
