Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Rusher,Replacement_Level_Receiver,Player_Model_ID_Rush,Player_Model_ID_Rec,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Bradshaw-00-0025637,7,8,40,RB,55,0,0,A.Bradshaw-00-0025637,A.Bradshaw-00-0025637,0.005961237878595663,0.005423425611487421,0.004400536534059367,0.0476899030287653,0.04338740489189937,0.17602146136237468,0.2391214472660479,0.42478571038057283,0.289193254457221,0.9531004121038417,0.006735914883381173,0.011965971356875502,0.00814640915377406,0.026848295394030733
A.Brown-00-0027094,20,29,139,RB,188,0,0,A.Brown-00-0027094,A.Brown-00-0027094,0.006977840091904389,-0.0038048654015131887,-0.010994576332869621,0.2023573626652273,-0.11034109664388247,-1.5282461102688774,0.8962967105253767,1.272227760752559,-1.1349741292642865,1.033550342013649,0.02524816749555823,0.03583793092038815,-0.03197157434840182,0.02911452406754456
A.Dixon-00-0027772,3,3,28,RB,34,0,1,A.Dixon-00-0027772,Replacement_RB_rec,-0.023928943029660324,-0.047674788186084185,-0.0077167262214909195,-0.07178682908898097,-0.14302436455825257,-0.21606833420174576,0,0,-0.13684807903535334,-0.13684807903535334,0,0,-0.003854932390530252,-0.003854932390530252
A.Ellington-00-0030287,39,57,117,RB,213,0,0,A.Ellington-00-0030287,A.Ellington-00-0030287,0.022805353824606245,0.021679619729739443,0.011464018739154834,1.299905168002556,1.2357383245951483,1.3412901924811156,2.6638549206931943,3.953201251201947,1.672317687283541,8.289373859178683,0.0750392748647988,0.11135942613857355,0.047108236121462324,0.2335069371248347
A.Foster-00-0026796,22,35,119,RB,176,0,0,A.Foster-00-0026796,A.Foster-00-0026796,-0.022709686707505377,-0.027586724649843523,0.008869994370881732,-0.7948390347626882,-0.9655353627445233,1.0555293301349262,0.04267397127542305,0.7030822237684231,1.392215414592094,2.1379716096359402,0.0012021014490067308,0.01980542552526985,0.03921791474266937,0.06022544171694595
A.Green-00-0028034,2,2,11,RB,15,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.023928943029660324,-0.047674788186084185,-0.0028292948273711577,-0.04785788605932065,-0.09534957637216837,-0.031122243101082733,0,0,0,0,0,0,0,0
A.Morris-00-0029141,9,12,276,RB,297,0,0,A.Morris-00-0029141,A.Morris-00-0029141,0.001888122272973874,0.010587037027582055,0.0033084546821981445,0.022657467275686488,0.12704444433098466,0.9131334922866878,0.30980478363161035,0.6991419025639949,1.6940188646411274,2.7029655508367325,0.008727024183176014,0.019694428922707972,0.04771954591914527,0.07614099902502924
A.Peterson-00-0025394,29,40,278,RB,347,0,0,A.Peterson-00-0025394,A.Peterson-00-0025394,0.0023376425986350274,-0.043498477329594054,0.010795249829400194,0.0935057039454011,-1.7399390931837622,3.001079452573254,1.050663425131814,0.16705243425960514,3.787623414582436,5.005339273973855,0.02959658986546496,0.00470577186237238,0.10669519285128287,0.14099755457912022
A.Sherman-00-0028074,18,24,2,RB,44,1,0,Replacement_RB_rush,A.Sherman-00-0028074,-0.005659221862308152,0.005630093382164603,-0.0028292948273711577,-0.13582132469539565,0.13512224117195049,-0.005658589654742315,0.4384733080164521,1.279317157637971,0,1.717790465654423,0.012351543181098662,0.03603763519008301,0,0.04838917837118167
A.Smith-00-0026855,2,3,5,RB,10,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.023928943029660324,-0.047674788186084185,-0.0028292948273711577,-0.07178682908898097,-0.14302436455825257,-0.014146474136855788,0,0,0,0,0,0,0,0
