Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Rusher,Replacement_Level_Receiver,Player_Model_ID_Rush,Player_Model_ID_Rec,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Bradshaw-00-0025637,20,29,163,RB,212,0,0,A.Bradshaw-00-0025637,A.Bradshaw-00-0025637,-0.01951066620929201,0.007586033914536186,0.009609206169591242,-0.5658093200694683,0.2199949835215494,1.5663006056433726,-1.4790663464523917,1.928943238382885,8.95992456768576,9.409801459616254,-0.03707821986741925,0.04835603330173835,0.22461335416966538,0.23589116760398446
A.Brown-00-0027129,9,15,26,RB,50,0,0,A.Brown-00-0027129,A.Brown-00-0027129,-0.042575764434030716,-0.04601083532784128,0.002209850745579206,-0.6386364665104607,-0.6901625299176193,0.05745611938505936,-1.111010790501628,0.19377622259686467,1.2368071808151335,0.3195726129103702,-0.02785155815633359,0.0048577113553815755,0.03100510581818081,0.008011259017228795
A.Foster-00-0026796,8,9,54,RB,71,0,0,A.Foster-00-0026796,A.Foster-00-0026796,0.007848650310634659,-0.0027522576292649237,0.016755609306858252,0.07063785279571193,-0.024770318663384312,0.9048029025703456,-0.21278674159898842,0.505592932845306,3.354224337848192,3.6470305290945095,-0.005334279702058636,0.012674540241156794,0.08408592878993425,0.0914261893290324
A.Green-00-0006305,3,5,41,RB,49,0,1,A.Green-00-0006305,Replacement_RB_rec,0.03149162159941115,-0.058929250167632265,-0.011380510155165958,0.15745810799705576,-0.2946462508381613,-0.4666009163618043,0,0,1.393144988201005,1.393144988201005,0,0,0.0349242860562731,0.0349242860562731
A.Hall-00-0024489,12,16,1,RB,29,1,0,Replacement_RB_rush,A.Hall-00-0024489,0.012398732847724327,-0.016246370726980108,-0.045359656208849006,0.19837972556358924,-0.2599419316316817,-0.045359656208849006,-0.30548622002698916,0.6829260710504346,0,0.3774398510234454,-0.00765813194235375,0.01712004540995474,0,0.00946191346760099
A.Peterson-00-0021306,2,2,7,RB,11,1,1,Replacement_RB_rush,Replacement_RB_rec,0.03149162159941115,-0.058929250167632265,-0.045359656208849006,0.0629832431988223,-0.11785850033526453,-0.317517593461943,0,0,0,0,0,0,0,0
A.Peterson-00-0025394,42,56,314,RB,412,0,0,A.Peterson-00-0025394,A.Peterson-00-0025394,0.00275380994359954,-0.01652775978105477,-0.005871234338975703,0.15421335684157422,-0.9255545477390671,-1.8435675824383706,-1.6093174527254501,2.3744834616483397,12.399364467140217,13.164530476063106,-0.04034344131468616,0.059525132238807114,0.3108355233905588,0.33001721431467973
A.Stecker-00-0015601,5,5,5,RB,15,1,1,Replacement_RB_rush,Replacement_RB_rec,0.03149162159941115,-0.058929250167632265,-0.045359656208849006,0.15745810799705576,-0.2946462508381613,-0.22679828104424504,0,0,0,0,0,0,0,0
B.Askew-00-0022003,2,2,1,RB,5,1,1,Replacement_RB_rush,Replacement_RB_rec,0.03149162159941115,-0.058929250167632265,-0.045359656208849006,0.0629832431988223,-0.11785850033526453,-0.045359656208849006,0,0,0,0,0,0,0,0
B.Green-Ellis-00-0025860,2,5,26,RB,33,0,1,B.Green-Ellis-00-0025860,Replacement_RB_rec,0.03149162159941115,-0.058929250167632265,-0.008824348737129837,0.15745810799705576,-0.2946462508381613,-0.22943306716537576,0,0,0.9499179942646985,0.9499179942646985,0,0,0.023813176692069435,0.023813176692069435
