Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Rusher,Replacement_Level_Receiver,Player_Model_ID_Rush,Player_Model_ID_Rec,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Abdullah-00-0032104,25,35,165,RB,225,0,0,A.Abdullah-00-0032104,A.Abdullah-00-0032104,0.02638587995284586,-0.0037206059397336738,-0.038184906843819866,0.9235057983496051,-0.1302212078906786,-6.300509629230278,2.9432813608881556,-1.1708910995936535,10.1054564789738,11.877846740268302,0.08639670906344224,-0.034370189347457,0.29663429224575366,0.34866081196173887
A.Blue-00-0031075,7,9,71,RB,87,0,0,A.Blue-00-0031075,A.Blue-00-0031075,-0.0018974441067511852,0.009736055284781529,0.0015900577453777302,-0.017076996960760666,0.08762449756303375,0.11289409992181884,0.5022938619777236,-0.17997633173201694,7.172431031330846,7.494748561576553,0.014744270539105712,-0.0052830024942856655,0.21053863396345668,0.21999990200827674
A.Collins-00-0032426,23,36,212,RB,271,0,0,A.Collins-00-0032426,A.Collins-00-0032426,-0.008464131129127023,-0.030867816630919722,0.06028604151099363,-0.30470872064857285,-1.11124139871311,12.78064080033065,1.7727747151053646,-2.181644715893313,33.85982149693225,33.4509514961443,0.052037804924557805,-0.06403972325022757,0.993916920646618,0.9819150023209481
A.Ekeler-00-0033699,27,35,46,RB,108,0,0,A.Ekeler-00-0033699,A.Ekeler-00-0033699,0.0016297824305032964,0.01773506977996128,0.01471680862591588,0.05704238506761537,0.6207274422986447,0.6769731967921304,2.0768179476061657,-0.4199424494043301,5.2507576875641755,6.907633185766011,0.06096265154307939,-0.012326937582897947,0.15413007751261107,0.2027657914727925
A.Ellington-00-0030287,38,58,20,RB,116,0,0,A.Ellington-00-0030287,A.Ellington-00-0030287,0.04083392604148834,-0.028673483553532646,-0.008768719594865533,2.3683677104063237,-1.6630620461048935,-0.17537439189731066,5.715424356898779,-3.387600723784109,1.8132275606122743,4.141051193726944,0.16776984419460647,-0.09943920348395252,0.05322525263869487,0.12155589334934883
A.Hunt-00-0031743,4,7,8,RB,19,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.05770787321538715,0.029733425477227855,-0.09943009762547925,-0.40395511250771005,0.208133978340595,-0.795440781003834,0,0,0,0,0,0,0,0
A.Janovich-00-0032956,4,6,5,RB,15,1,1,Replacement_RB_rush,Replacement_RB_rec,-0.05770787321538715,0.029733425477227855,-0.09943009762547925,-0.34624723929232293,0.17840055286336715,-0.49715048812739626,0,0,0,0,0,0,0,0
A.Jones-00-0033293,9,18,79,RB,106,0,0,A.Jones-00-0033293,A.Jones-00-0033293,0.02100162562182092,-0.05219086656860142,0.056960984689918094,0.3780292611927766,-0.9394355982348255,4.499917790503529,1.4167709790697454,-1.4746372568249269,12.354895502916388,12.297029225161207,0.041587716252611553,-0.043286315656064486,0.362664041045874,0.3609654416424211
A.Kamara-00-0033906,82,101,119,RB,302,0,0,A.Kamara-00-0033906,A.Kamara-00-0033906,0.07157781887989022,0.05990633699717785,0.11592998295878797,7.229359706868912,6.050540036714963,13.795667972095767,13.057854901623015,3.04746406351495,25.6278495895278,41.73316855466577,0.38329862238781615,0.08945487494860047,0.7522766577232535,1.22503015505967
A.Morris-00-0029141,7,9,115,RB,131,0,0,A.Morris-00-0029141,A.Morris-00-0029141,0.006408607386205493,-0.001659083754737272,0.045983850908060474,0.05767746647584944,-0.014931753792635448,5.288142854426955,0.5770483254143338,-0.28253258308768614,16.72260408135707,17.017119823683718,0.016938603610537804,-0.008293425734399985,0.49087320661867223,0.49951838449481006
