Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Receiver,Replacement_Level_Rusher,Player_Model_ID_Rec,Player_Model_ID_Rush,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Fasano-00-0024268,22,34,0,TE,56,0,1,A.Fasano-00-0024268,Replacement_WR_TE_rush,-0.03193799911875994,-0.03335000632706913,-1.3582042446403682e-4,-1.085891970037838,-1.1339002151203503,-0,2.205492394069596,1.4747539022960765,0,3.680246296365673,0.06212746373130004,0.04154297689888178,0,0.10367044063018183
A.Gates-00-0021547,75,110,0,TE,185,0,1,A.Gates-00-0021547,Replacement_WR_TE_rush,-0.026108265699653334,-0.010412586581111466,-1.3582042446403682e-4,-2.8719092269618667,-1.1453845239222613,-0,7.77668724515042,7.294378797130885,0,15.071066042281306,0.21906484741089535,0.20547849331953424,0,0.42454334073042965
A.Quarless-00-0027753,32,52,0,TE,84,0,1,A.Quarless-00-0027753,Replacement_WR_TE_rush,-0.014253271129455148,-0.012398275576155008,-1.3582042446403682e-4,-0.7411700987316677,-0.6447103299600604,-0,4.292711869903231,3.344995967265063,0,7.6377078371682945,0.12092324676496635,0.09422662993370873,0,0.21514987669867508
A.Reisner-00-0028267,5,9,0,TE,14,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.09680542247374806,-0.07672512110048314,-1.3582042446403682e-4,-0.8712488022637325,-0.6905260899043483,-0,0,0,0,0,0,0,0,0
Al.Smith-00-0023506,3,6,0,TE,9,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.09680542247374806,-0.07672512110048314,-1.3582042446403682e-4,-0.5808325348424883,-0.4603507266028989,-0,0,0,0,0,0,0,0,0
B.Bajema-00-0023679,2,2,0,TE,4,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.09680542247374806,-0.07672512110048314,-1.3582042446403682e-4,-0.1936108449474961,-0.15345024220096629,-0,0,0,0,0,0,0,0,0
B.Bostick-00-0029601,7,14,0,TE,21,0,1,B.Bostick-00-0029601,Replacement_WR_TE_rush,-0.006220712497194867,0.002845325928443104,-1.3582042446403682e-4,-0.08708997496072814,0.03983456299820346,-0,1.2681859396717448,1.1139862584049676,0,2.382172198076712,0.035724075124157845,0.0313803579882295,0,0.06710443311238734
B.Celek-00-0025549,32,51,0,TE,83,0,1,B.Celek-00-0025549,Replacement_WR_TE_rush,-0.034389752184930775,-0.0076744361690986515,-1.3582042446403682e-4,-1.7538773614314696,-0.3913962446240312,-0,3.1831991847296814,3.5215849315006094,0,6.704784116230291,0.08966890678497463,0.09920104041020458,0,0.18886994719517922
B.Myers-00-0027135,47,76,0,TE,123,0,1,B.Myers-00-0027135,Replacement_WR_TE_rush,0.011939908563316328,0.009318178777964476,-1.3582042446403682e-4,0.907433050812041,0.7081815871253001,-0,8.264645158816894,6.539290790762019,0,14.803935949578912,0.23281034372964532,0.18420809453885223,0,0.41701843826849755
B.Pascoe-00-0026931,12,20,1,TE,33,0,1,B.Pascoe-00-0026931,Replacement_WR_TE_rush,-0.02582228215407553,0.01628926900814949,-1.3582042446403682e-4,-0.5164456430815105,0.3257853801629898,-1.3582042446403682e-4,1.4196628063934507,1.8602878021726525,0,3.279950608566103,0.039991092126206405,0.05240324712523778,0,0.09239433925144418
B.Pettigrew-00-0026996,41,63,0,TE,104,0,1,B.Pettigrew-00-0026996,Replacement_WR_TE_rush,-0.03906882640337451,-0.0021924999302978376,-1.3582042446403682e-4,-2.461336063412594,-0.13812749560876378,-0,3.6374055524335334,4.695555133721674,0,8.332960686155207,0.10246364129048666,0.13227111190817714,0,0.23473475319866377
B.Watson-00-0022943,18,29,0,TE,47,0,1,B.Watson-00-0022943,Replacement_WR_TE_rush,-0.021809158955196355,-0.013768884614205881,-1.3582042446403682e-4,-0.6324656097006943,-0.3992976538119705,-0,2.1748916420379993,1.8257308581020406,0,4.0006225001400395,0.06126545798731944,0.05142979770633048,0,0.11269525569364991
C.Clay-00-0028112,66,99,7,TE,172,0,0,C.Clay-00-0028112,C.Clay-00-0028112,0.0016324408259339395,0.03023869390406522,-0.001481939993711863,0.16161164176746,2.9936306965024566,-0.010373579955983042,9.745348466668517,10.589417685450288,-0.009422836984734784,20.325343315134067,0.27452091199219214,0.2982978608121374,-2.654359473599661e-4,0.5725533368569695
C.Coffman-00-0027069,0,2,0,TE,2,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.09680542247374806,-0.07672512110048314,-1.3582042446403682e-4,-0.1936108449474961,-0.15345024220096629,-0,0,0,0,0,0,0,0,0
