Player_ID_Name,Receptions,Targets,Rush_Attempts,Position,Total_Plays,Replacement_Level_Receiver,Replacement_Level_Rusher,Player_Model_ID_Rec,Player_Model_ID_Rush,air_iPA,yac_iPA,rush_iPA,air_iPAA,yac_iPAA,rush_iPAA,air_iPAR,yac_iPAR,rush_iPAR,total_iPAR,air_WAR,yac_WAR,rush_WAR,total_WAR
A.Crumpler-00-0020285,6,10,0,TE,16,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.18163561703223524,-0.050992493067862923,-0.05928434797257826,-1.8163561703223525,-0.5099249306786292,-0,0,0,0,0,0,0,0,0
A.Fasano-00-0024268,39,60,0,TE,99,0,1,A.Fasano-00-0024268,Replacement_WR_TE_rush,0.10511735737177665,0.016321686834924395,-0.05928434797257826,6.307041442306598,0.9793012100954637,-0,17.205178464240714,4.038850794167239,0,21.244029258407952,0.4812294824973182,0.1129668071505678,0,0.594196289647886
A.Gates-00-0021547,50,65,0,TE,115,0,1,A.Gates-00-0021547,Replacement_WR_TE_rush,0.09587344375123366,0.046334192793867496,-0.05928434797257826,6.231773843830188,3.011722531601387,-0,18.038088950925477,6.326234581012477,0,24.364323531937956,0.5045260198338513,0.1769450168683051,0,0.6814710367021564
A.Hernandez-00-0027713,45,64,3,TE,112,0,0,A.Hernandez-00-0027713,A.Hernandez-00-0027713,-0.01836987590640423,0.02090221453792138,0.011734136632625906,-1.1756720580098707,1.3377417304269683,0.03520240989787772,10.449007432053184,4.601261286770195,0.21305545381561253,15.263324172638992,0.29225912707552343,0.12869744957714296,0.00595916897903815,0.42691574563170454
A.Quarless-00-0027753,21,33,0,TE,54,0,1,A.Quarless-00-0027753,Replacement_WR_TE_rush,-0.0107398676097466,-0.020295861871198095,-0.05928434797257826,-0.3544156311216378,-0.6697634417495372,-0,5.639559730942125,1.0129888294899394,0,6.652548560432065,0.15773869573481128,0.028333335292289322,0,0.18607203102710063
A.Smith-00-0023506,1,1,0,TE,2,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.18163561703223524,-0.050992493067862923,-0.05928434797257826,-0.18163561703223524,-0.050992493067862923,-0,0,0,0,0,0,0,0,0
B.Bajema-00-0023679,14,24,0,TE,38,0,1,B.Bajema-00-0023679,Replacement_WR_TE_rush,-9.737045127641814e-4,-0.0024928814928027805,-0.05928434797257826,-0.023368908306340353,-0.059829155827266736,-0,4.335885900467305,1.1639906778014435,0,5.499876578268749,0.12127489013764102,0.03255686261402644,0,0.15383175275166747
B.Celek-00-0025549,42,78,0,TE,120,0,1,B.Celek-00-0025549,Replacement_WR_TE_rush,-0.05142429752979489,-0.008300545560841342,-0.05928434797257826,-4.011095207324002,-0.6474425537456246,-0,10.156482921190346,3.329971905547683,0,13.48645482673803,0.28407720561083855,0.09313943823180444,0,0.37721664384264303
B.Eldridge-00-0027761,5,9,0,TE,14,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.18163561703223524,-0.050992493067862923,-0.05928434797257826,-1.6347205532901172,-0.4589324376107663,-0,0,0,0,0,0,0,0,0
B.Hartsock-00-0022847,1,3,0,TE,4,1,1,Replacement_TE_rec,Replacement_WR_TE_rush,-0.18163561703223524,-0.050992493067862923,-0.05928434797257826,-0.5449068510967057,-0.15297747920358878,-0,0,0,0,0,0,0,0,0
